#{"t_start": 1774686233.2027977, "env_id": "None"}
r,l,t
0.0,6,3.882514
0.0,6,3.893626
0.0,6,3.905853
0.0,6,3.916827
0.0,6,3.930776
0.0,6,3.941232
1.0,16,3.96939
0.0,6,3.980008
0.0,6,3.990415
0.0,6,4.001954
0.0,6,4.015444
0.0,6,4.028537
0.0,6,4.041003
1.0,16,4.069068
1.0,16,4.096929
0.0,6,4.107762
0.0,6,4.118468
1.0,16,4.149644
0.0,6,4.160563
0.0,6,4.171184
0.0,6,4.181734
1.0,16,4.210466
0.0,6,4.220828
1.0,16,4.250825
0.0,6,4.260983
0.0,6,4.271612
1.0,16,4.300175
0.0,6,4.314688
0.0,6,4.329006
0.0,6,4.342355
0.0,6,4.353185
0.0,6,4.36435
1.0,16,4.393069
0.0,6,4.403684
0.0,6,4.414016
0.0,6,4.424574
1.0,16,4.454202
2.0,26,4.499542
0.0,6,4.513423
1.0,16,4.547959
0.0,6,4.55867
0.0,6,4.56971
0.0,6,4.580322
0.0,6,4.59107
0.0,6,4.601773
5.0,60,4.711939
0.0,6,4.724396
1.0,16,4.76695
0.0,6,4.777897
1.0,16,4.810416
0.0,6,4.824301
1.0,16,4.85634
0.0,6,4.867093
1.0,16,4.895405
0.0,6,4.907075
0.0,6,4.917973
0.0,6,4.929836
1.0,16,4.960491
1.0,16,4.989681
0.0,6,5.00022
0.0,6,5.01207
0.0,6,5.023149
0.0,6,5.034197
0.0,6,5.045077
0.0,6,5.058634
0.0,6,5.069886
0.0,6,5.080773
0.0,6,5.091997
0.0,6,5.102779
1.0,16,5.142038
1.0,16,5.172427
1.0,16,5.200773
1.0,16,5.228217
0.0,6,5.238509
0.0,6,5.248877
0.0,6,5.259127
1.0,16,5.288401
0.0,6,5.29854
1.0,16,5.326348
1.0,16,5.354301
0.0,6,5.36661
0.0,6,5.376836
1.0,16,5.404849
1.0,16,5.440901
0.0,6,5.452437
0.0,6,5.466264
0.0,6,5.477438
0.0,6,5.4882
0.0,6,5.498846
0.0,6,5.509546
1.0,16,5.537793
0.0,6,5.548336
0.0,6,5.559139
1.0,16,5.592718
0.0,6,5.604419
0.0,6,5.615608
0.0,6,5.626993
2.0,28,5.679928
1.0,16,5.711318
2.0,28,5.779891
0.0,6,5.79677
1.0,16,6.289709
1.0,16,6.329029
0.0,6,6.340545
0.0,6,6.351421
2.0,28,6.40499
0.0,6,6.416405
2.0,26,6.462906
1.0,16,6.491951
1.0,16,6.529676
0.0,6,6.542169
0.0,6,6.552899
0.0,6,6.563522
1.0,16,6.592041
0.0,6,6.604631
1.0,16,6.633741
0.0,6,6.644785
0.0,6,6.656877
0.0,6,6.667759
1.0,16,6.696353
0.0,6,6.709588
0.0,6,6.719967
0.0,6,6.732443
0.0,6,6.743481
0.0,6,6.753999
0.0,6,6.764583
0.0,6,6.77528
1.0,16,6.812514
1.0,16,6.853326
0.0,6,6.866025
0.0,6,6.876989
0.0,6,6.887639
0.0,6,6.89872
0.0,6,6.912642
1.0,16,6.9419
2.0,26,6.98832
1.0,16,7.024819
1.0,16,7.059022
0.0,6,7.070322
1.0,16,7.099837
0.0,6,7.112674
0.0,6,7.123169
0.0,6,7.134142
2.0,26,7.183875
0.0,6,7.194298
0.0,6,7.204794
1.0,16,7.235716
1.0,16,7.26324
0.0,6,7.273663
1.0,16,7.301102
0.0,6,7.311531
1.0,16,7.340917
1.0,16,7.368299
0.0,6,7.378596
0.0,6,7.388976
0.0,6,7.399387
1.0,16,7.435849
0.0,6,7.448555
0.0,6,7.45955
1.0,16,7.48866
0.0,6,7.499292
0.0,6,7.50991
0.0,6,7.522564
0.0,6,7.532873
0.0,6,7.543426
0.0,6,7.553716
0.0,6,7.564059
0.0,6,7.574233
0.0,6,7.584606
0.0,6,7.594876
1.0,16,7.62479
0.0,6,7.635047
0.0,6,7.645297
0.0,6,7.655593
2.0,28,7.704047
2.0,26,7.761527
1.0,16,7.789108
0.0,6,7.79933
1.0,16,7.829269
1.0,16,7.85932
1.0,16,7.895332
1.0,16,7.923878
0.0,6,7.937377
0.0,6,7.947902
0.0,6,7.958267
0.0,6,7.968615
1.0,16,7.99623
0.0,6,8.006802
0.0,6,8.019797
1.0,16,8.059292
0.0,6,8.069963
1.0,16,8.099045
0.0,6,8.109677
0.0,6,8.120681
0.0,6,8.131278
0.0,6,8.144141
0.0,6,8.155121
0.0,6,8.166124
2.0,26,8.212267
0.0,6,8.224269
0.0,6,8.235389
1.0,16,8.265451
0.0,6,8.27624
0.0,6,8.286521
0.0,6,8.296833
0.0,6,8.307406
1.0,16,8.346676
1.0,16,8.37446
0.0,6,8.385059
0.0,6,8.395447
0.0,6,8.405847
1.0,16,8.433702
2.0,26,8.480444
1.0,16,8.508258
0.0,6,8.51878
0.0,6,8.529246
0.0,6,8.539697
0.0,6,8.552025
0.0,6,8.56226
0.0,6,8.572573
1.0,16,8.599814
0.0,6,8.610146
1.0,16,8.646797
0.0,6,8.659056
0.0,6,8.669301
0.0,6,8.679463
0.0,6,8.689802
0.0,6,8.700276
2.0,28,8.752519
0.0,6,8.762848
0.0,6,8.773137
0.0,6,8.783476
2.0,26,8.827902
3.0,38,8.903727
0.0,6,8.924855
2.0,28,8.983731
0.0,6,8.994517
1.0,16,9.023402
1.0,16,9.053044
2.0,28,9.106775
0.0,6,9.118105
0.0,6,9.128644
0.0,6,9.138979
0.0,6,9.1494
1.0,16,9.179088
2.0,26,9.22643
0.0,6,9.243314
2.0,26,9.294307
0.0,6,9.305249
1.0,16,9.332345
3.0,38,9.400078
0.0,6,9.410355
0.0,6,9.420774
0.0,6,9.431149
0.0,6,9.441498
0.0,6,9.451813
0.0,6,9.462036
1.0,16,9.491458
0.0,6,9.501769
1.0,16,9.533589
0.0,6,9.547566
0.0,6,9.558718
1.0,16,9.588782
0.0,6,9.599329
1.0,16,9.628812
2.0,26,9.678468
4.0,48,9.767212
0.0,6,9.779948
0.0,6,9.790828
0.0,6,9.801765
1.0,16,9.835788
0.0,6,9.851365
0.0,6,9.86214
1.0,16,9.892824
2.0,28,9.95683
0.0,6,9.967857
0.0,6,9.980703
0.0,6,9.991533
2.0,26,10.037776
0.0,6,10.049173
1.0,16,10.079676
1.0,16,10.108174
0.0,6,10.119144
0.0,6,10.134631
1.0,16,10.168684
0.0,6,10.182695
1.0,16,10.513361
0.0,6,10.529866
1.0,16,10.566729
2.0,28,10.641053
2.0,26,10.724491
0.0,6,10.738544
0.0,6,10.753607
0.0,6,10.768836
1.0,16,10.805249
0.0,6,10.824384
0.0,6,10.840094
0.0,6,10.853558
0.0,6,10.867384
0.0,6,10.880845
0.0,6,10.898297
1.0,16,10.942898
0.0,6,10.960032
1.0,16,11.004768
1.0,16,11.046895
0.0,6,11.060261
1.0,16,11.096613
0.0,6,11.110542
1.0,16,11.151348
0.0,6,11.164894
0.0,6,11.178067
0.0,6,11.192226
2.0,28,11.259161
1.0,16,11.294172
0.0,6,11.307471
2.0,26,11.369924
0.0,6,11.382605
0.0,6,11.395267
0.0,6,11.408144
0.0,6,11.420896
1.0,16,11.45784
0.0,6,11.470647
0.0,6,11.483291
2.0,26,11.540745
1.0,16,11.597869
0.0,6,11.613874
1.0,16,11.651948
0.0,6,11.66545
1.0,16,11.70127
0.0,6,11.714664
1.0,16,11.750264
0.0,6,11.769016
0.0,6,11.782489
1.0,16,11.817868
1.0,16,11.86305
0.0,6,11.877338
1.0,16,11.914295
0.0,6,11.928019
1.0,16,11.966325
0.0,6,11.981339
0.0,6,11.999867
1.0,16,12.045835
0.0,6,12.06271
1.0,16,12.114815
0.0,6,12.131862
0.0,6,12.148086
0.0,6,12.161983
0.0,6,12.189542
1.0,16,12.237968
1.0,16,12.278511
2.0,26,12.341031
1.0,16,12.375623
0.0,6,12.393534
0.0,6,12.411697
0.0,6,12.427884
0.0,6,12.442845
0.0,6,12.460129
1.0,16,12.509181
0.0,6,12.524361
1.0,16,12.565986
0.0,6,12.580015
2.0,26,12.651679
0.0,6,12.667574
1.0,16,12.716063
0.0,6,12.732076
4.0,50,12.852913
0.0,6,12.868367
1.0,16,12.901087
1.0,16,12.934423
1.0,16,12.96365
0.0,6,12.974181
0.0,6,12.984803
0.0,6,12.995125
0.0,6,13.005806
1.0,16,13.037299
1.0,16,13.07372
0.0,6,13.084787
0.0,6,13.099141
0.0,6,13.120743
0.0,6,13.131998
0.0,6,13.142523
1.0,16,13.171581
3.0,38,13.23823
0.0,6,13.248477
1.0,16,13.275457
1.0,16,13.302352
0.0,6,13.312654
0.0,6,13.322865
3.0,38,13.399612
0.0,6,13.41059
0.0,6,13.42158
2.0,26,13.469911
1.0,16,13.49834
0.0,6,13.509009
1.0,16,13.539623
0.0,6,13.550308
0.0,6,13.560941
1.0,16,13.590064
2.0,28,13.643094
0.0,6,13.659143
1.0,16,13.691365
0.0,6,13.702102
1.0,16,13.731041
0.0,6,13.744019
0.0,6,13.754443
0.0,6,13.764865
0.0,6,13.77561
1.0,16,13.80573
0.0,6,13.816402
0.0,6,13.827163
0.0,6,13.839809
0.0,6,13.850671
0.0,6,13.861103
1.0,16,13.889552
0.0,6,13.900956
0.0,6,13.913001
0.0,6,13.924288
0.0,6,13.934976
0.0,6,13.950339
0.0,6,13.966205
2.0,28,14.019969
0.0,6,14.031293
0.0,6,14.044703
1.0,16,14.073845
0.0,6,14.084918
1.0,16,14.113432
0.0,6,14.125812
0.0,6,14.145432
0.0,6,14.160092
1.0,16,14.189112
0.0,6,14.199456
0.0,6,14.210024
1.0,16,14.23822
0.0,6,14.254311
0.0,6,14.268163
0.0,6,14.279943
0.0,6,14.290554
1.0,16,14.318623
0.0,6,14.329035
0.0,6,14.339446
1.0,16,14.37004
0.0,6,14.380407
1.0,16,14.408116
0.0,6,14.418647
0.0,6,14.429291
1.0,16,14.458915
0.0,6,14.469322
1.0,16,14.496769
1.0,16,14.524239
0.0,6,14.534683
0.0,6,14.545159
1.0,16,14.584519
0.0,6,14.59522
0.0,6,14.605643
0.0,6,14.616616
0.0,6,14.627532
0.0,6,14.638197
1.0,16,14.6689
1.0,16,14.697465
0.0,6,14.707963
0.0,6,14.718804
0.0,6,14.729958
0.0,6,14.740731
0.0,6,14.751632
0.0,6,14.764419
0.0,6,14.7748
0.0,6,14.78704
0.0,6,14.799241
0.0,6,14.809763
0.0,6,14.82011
0.0,6,14.831009
1.0,16,14.867001
0.0,6,14.883758
0.0,6,14.894731
0.0,6,14.906094
0.0,6,14.917134
0.0,6,14.928061
1.0,16,14.955665
0.0,6,14.96964
1.0,16,15.231047
0.0,6,15.243307
0.0,6,15.254178
0.0,6,15.264729
0.0,6,15.277518
0.0,6,15.288488
0.0,6,15.298996
0.0,6,15.309628
0.0,6,15.320103
0.0,6,15.330743
1.0,16,15.363161
0.0,6,15.378907
0.0,6,15.389643
0.0,6,15.400319
1.0,16,15.429633
0.0,6,15.440797
0.0,6,15.451413
0.0,6,15.4616
0.0,6,15.471801
1.0,16,15.501297
0.0,6,15.511545
2.0,26,15.555596
0.0,6,15.565755
0.0,6,15.575979
0.0,6,15.588473
2.0,28,15.636997
0.0,6,15.647836
0.0,6,15.662407
0.0,6,15.675578
1.0,16,15.706609
0.0,6,15.717237
0.0,6,15.728228
0.0,6,15.739331
0.0,6,15.750131
0.0,6,15.760859
1.0,16,15.792618
0.0,6,15.803332
0.0,6,15.814146
0.0,6,15.824709
1.0,16,15.852784
0.0,6,15.863096
0.0,6,15.873698
1.0,16,15.904124
1.0,16,15.932775
0.0,6,15.943146
3.0,38,16.030743
0.0,6,16.042852
0.0,6,16.05633
0.0,6,16.06939
0.0,6,16.08191
1.0,16,16.118204
0.0,6,16.130584
0.0,6,16.14259
0.0,6,16.154741
0.0,6,16.165668
0.0,6,16.176654
0.0,6,16.187847
0.0,6,16.201125
2.0,26,16.272803
1.0,16,16.307076
0.0,6,16.317859
0.0,6,16.329062
0.0,6,16.340152
0.0,6,16.351661
3.0,38,16.419796
0.0,6,16.430437
0.0,6,16.440934
0.0,6,16.451416
0.0,6,16.462044
0.0,6,16.472533
0.0,6,16.48299
0.0,6,16.493258
0.0,6,16.505582
0.0,6,16.515853
0.0,6,16.526092
1.0,16,16.554226
1.0,16,16.589497
0.0,6,16.600173
1.0,16,16.631947
0.0,6,16.643068
1.0,16,16.672416
0.0,6,16.683712
2.0,28,16.736695
0.0,6,16.747332
1.0,16,16.775116
0.0,6,16.785635
0.0,6,16.797441
0.0,6,16.810445
0.0,6,16.820863
0.0,6,16.831275
0.0,6,16.841565
1.0,16,16.877642
0.0,6,16.896203
0.0,6,16.908398
0.0,6,16.921837
0.0,6,16.933023
1.0,16,16.961967
0.0,6,16.97391
1.0,16,17.001739
0.0,6,17.014305
0.0,6,17.024806
0.0,6,17.035219
0.0,6,17.045838
1.0,16,17.073705
0.0,6,17.084913
0.0,6,17.09567
1.0,16,17.125475
3.0,38,17.199479
0.0,6,17.209815
0.0,6,17.222706
0.0,6,17.232946
1.0,16,17.272722
1.0,16,17.301312
0.0,6,17.312062
0.0,6,17.324741
2.0,26,17.369414
0.0,6,17.379683
0.0,6,17.390037
0.0,6,17.400426
0.0,6,17.411026
0.0,6,17.423616
1.0,16,17.451335
0.0,6,17.464223
1.0,16,17.499056
0.0,6,17.509764
0.0,6,17.520484
1.0,16,17.551898
0.0,6,17.562804
1.0,16,17.591667
0.0,6,17.602079
0.0,6,17.613565
1.0,16,17.645564
0.0,6,17.656696
0.0,6,17.667907
1.0,16,17.697352
0.0,6,17.708333
0.0,6,17.719297
0.0,6,17.73261
1.0,16,17.76492
1.0,16,17.801341
1.0,16,17.832709
0.0,6,17.843148
1.0,16,17.871693
0.0,6,17.882064
1.0,16,17.911635
0.0,6,17.922536
2.0,26,17.972907
3.0,38,18.04272
0.0,6,18.054497
0.0,6,18.069142
0.0,6,18.084727
0.0,6,18.098254
1.0,16,18.13216
1.0,16,18.176465
0.0,6,18.192038
0.0,6,18.206036
0.0,6,18.219872
0.0,6,18.234802
0.0,6,18.253137
0.0,6,18.266617
1.0,16,18.31518
0.0,6,18.327766
2.0,28,18.378303
0.0,6,18.388589
0.0,6,18.400034
1.0,16,18.427477
1.0,16,18.456957
1.0,16,18.484872
0.0,6,18.495124
0.0,6,18.505769
0.0,6,18.515953
0.0,6,18.526386
0.0,6,18.536546
1.0,16,18.569425
0.0,6,18.582512
1.0,16,18.612133
0.0,6,18.622982
1.0,16,18.651597
1.0,16,18.682682
0.0,6,18.693439
0.0,6,18.704234
0.0,6,18.714525
1.0,16,18.742271
1.0,16,18.772186
0.0,6,18.782646
0.0,6,18.793096
0.0,6,18.804878
0.0,6,18.815973
0.0,6,18.826583
1.0,16,18.855319
1.0,16,18.897136
1.0,16,18.926767
0.0,6,18.93712
0.0,6,18.947726
1.0,16,18.97912
0.0,6,18.989617
0.0,6,19.000136
1.0,16,19.028465
0.0,6,19.039076
0.0,6,19.050273
0.0,6,19.063187
1.0,16,19.091533
0.0,6,19.102022
0.0,6,19.112566
0.0,6,19.123053
1.0,16,19.151464
0.0,6,19.162133
1.0,16,19.201266
0.0,6,19.438139
1.0,16,19.472091
1.0,16,19.508669
0.0,6,19.519004
0.0,6,19.529938
1.0,16,19.558309
2.0,26,19.607758
0.0,6,19.618576
0.0,6,19.62922
0.0,6,19.639859
0.0,6,19.650662
0.0,6,19.661129
1.0,16,19.692344
0.0,6,19.702922
0.0,6,19.71343
0.0,6,19.72422
0.0,6,19.734859
0.0,6,19.745729
1.0,16,19.777979
1.0,16,19.815725
0.0,6,19.826853
0.0,6,19.837765
0.0,6,19.848296
1.0,16,19.876392
0.0,6,19.889579
0.0,6,19.900405
0.0,6,19.912241
0.0,6,19.922937
1.0,16,19.951564
1.0,16,19.986892
0.0,6,20.003282
4.0,48,20.089434
0.0,6,20.102429
0.0,6,20.113897
0.0,6,20.125145
0.0,6,20.135662
0.0,6,20.146942
0.0,6,20.160823
0.0,6,20.172154
0.0,6,20.182773
1.0,16,20.213618
3.0,38,20.283162
0.0,6,20.296915
1.0,16,20.329006
0.0,6,20.33952
1.0,16,20.379027
2.0,26,20.426709
2.0,26,20.472546
0.0,6,20.483407
0.0,6,20.49446
1.0,16,20.525352
2.0,26,20.56998
0.0,6,20.58567
1.0,16,20.617771
1.0,16,20.645363
0.0,6,20.656287
0.0,6,20.666996
0.0,6,20.677743
0.0,6,20.688177
1.0,16,20.718136
0.0,6,20.728787
0.0,6,20.739271
0.0,6,20.749559
0.0,6,20.759818
3.0,38,20.838714
0.0,6,20.849514
1.0,16,20.878476
1.0,16,20.910923
0.0,6,20.925419
2.0,28,20.974696
1.0,16,21.005897
1.0,16,21.037663
0.0,6,21.048562
0.0,6,21.059034
1.0,16,21.094931
0.0,6,21.107713
1.0,16,21.139305
0.0,6,21.150388
1.0,16,21.18011
1.0,16,21.209644
1.0,16,21.241566
0.0,6,21.252449
0.0,6,21.263004
1.0,16,21.298196
0.0,6,21.31178
0.0,6,21.322795
0.0,6,21.335893
0.0,6,21.347114
1.0,16,21.375885
0.0,6,21.391413
0.0,6,21.409172
0.0,6,21.42226
0.0,6,21.435462
0.0,6,21.446689
1.0,16,21.476361
0.0,6,21.4921
0.0,6,21.506934
1.0,16,21.541331
1.0,16,21.570588
0.0,6,21.581732
0.0,6,21.592421
1.0,16,21.621122
0.0,6,21.63217
1.0,16,21.66308
0.0,6,21.674059
1.0,16,21.703658
0.0,6,21.714385
1.0,16,21.746414
1.0,16,21.775243
1.0,16,21.81165
0.0,6,21.823727
1.0,16,21.854306
0.0,6,21.864645
1.0,16,21.892539
2.0,26,21.942091
1.0,16,21.970426
0.0,6,21.982819
1.0,16,22.016903
0.0,6,22.027605
0.0,6,22.038483
1.0,16,22.071103
1.0,16,22.100851
1.0,16,22.12986
1.0,16,22.164894
0.0,6,22.175993
1.0,16,22.204024
1.0,16,22.231783
1.0,16,22.264312
0.0,6,22.276514
0.0,6,22.293421
0.0,6,22.309233
0.0,6,22.323155
0.0,6,22.335897
1.0,16,22.372515
0.0,6,22.385031
0.0,6,22.395645
1.0,16,22.430332
0.0,6,22.447288
0.0,6,22.460609
0.0,6,22.47117
0.0,6,22.482632
0.0,6,22.497442
0.0,6,22.510957
0.0,6,22.52225
0.0,6,22.532957
0.0,6,22.543429
0.0,6,22.553944
0.0,6,22.566548
0.0,6,22.577104
1.0,16,22.605514
0.0,6,22.617327
1.0,16,22.647463
0.0,6,22.661007
1.0,16,22.689799
0.0,6,22.700796
0.0,6,22.71159
0.0,6,22.722004
0.0,6,22.733022
0.0,6,22.743833
0.0,6,22.754274
0.0,6,22.766864
1.0,16,22.801548
1.0,16,22.852693
1.0,16,22.905191
1.0,16,22.951414
0.0,6,22.965229
0.0,6,22.981863
0.0,6,23.001858
1.0,16,23.045443
1.0,16,23.084796
1.0,16,23.122886
1.0,16,23.161683
0.0,6,23.181834
0.0,6,23.199609
0.0,6,23.215929
0.0,6,23.229161
1.0,16,23.266303
0.0,6,23.279181
0.0,6,23.29601
0.0,6,23.311295
1.0,16,23.349023
0.0,6,23.362086
0.0,6,23.375079
0.0,6,23.391122
0.0,6,23.404275
0.0,6,23.417068
0.0,6,23.430099
1.0,16,23.471675
1.0,16,23.522406
0.0,6,23.543814
1.0,16,23.59148
1.0,16,23.632293
0.0,6,23.646601
1.0,16,23.977957
0.0,6,23.993554
0.0,6,24.00865
0.0,6,24.02468
2.0,26,24.083738
3.0,38,24.169155
1.0,16,24.203006
3.0,38,24.28787
1.0,16,24.323362
1.0,16,24.361424
2.0,26,24.416702
0.0,6,24.429416
0.0,6,24.444938
2.0,28,24.509289
0.0,6,24.524827
1.0,16,24.576694
1.0,16,24.637666
1.0,16,24.689559
0.0,6,24.707117
2.0,28,24.777526
0.0,6,24.793834
2.0,26,24.855955
1.0,16,24.896932
0.0,6,24.918337
1.0,16,24.95885
1.0,16,25.007658
1.0,16,25.047853
0.0,6,25.062788
0.0,6,25.079754
0.0,6,25.095526
1.0,16,25.137693
1.0,16,25.183275
0.0,6,25.199422
0.0,6,25.215718
0.0,6,25.231475
0.0,6,25.247332
0.0,6,25.262307
0.0,6,25.278689
0.0,6,25.299249
0.0,6,25.314675
0.0,6,25.327765
0.0,6,25.340351
1.0,16,25.368311
1.0,16,25.399737
2.0,28,25.448844
0.0,6,25.459449
4.0,50,25.5465
1.0,16,25.573711
0.0,6,25.583958
0.0,6,25.596676
0.0,6,25.615385
0.0,6,25.635105
0.0,6,25.648345
0.0,6,25.659549
0.0,6,25.669948
1.0,16,25.699641
0.0,6,25.710119
0.0,6,25.720339
0.0,6,25.73091
0.0,6,25.74135
1.0,16,25.768656
0.0,6,25.778782
0.0,6,25.788988
0.0,6,25.801302
1.0,16,25.829231
0.0,6,25.839557
1.0,16,25.868733
1.0,16,25.897902
0.0,6,25.914656
1.0,16,25.9481
0.0,6,25.958313
0.0,6,25.968531
0.0,6,25.978671
0.0,6,25.988835
0.0,6,26.002424
0.0,6,26.013109
1.0,16,26.040177
0.0,6,26.05087
1.0,16,26.077997
1.0,16,26.1073
0.0,6,26.117956
0.0,6,26.128294
2.0,28,26.175576
1.0,16,26.204829
0.0,6,26.218189
0.0,6,26.231263
1.0,16,26.260879
4.0,48,26.347703
0.0,6,26.358602
0.0,6,26.369189
1.0,16,26.397024
0.0,6,26.41001
0.0,6,26.420902
0.0,6,26.431913
2.0,28,26.480911
0.0,6,26.491521
1.0,16,26.52676
1.0,16,26.559414
0.0,6,26.570179
0.0,6,26.580968
2.0,26,26.634303
0.0,6,26.652145
1.0,16,26.685771
0.0,6,26.697509
0.0,6,26.708797
0.0,6,26.722619
0.0,6,26.734019
1.0,16,26.763571
0.0,6,26.774168
2.0,26,26.827106
0.0,6,26.842468
1.0,16,26.873539
0.0,6,26.884322
0.0,6,26.894719
0.0,6,26.906096
0.0,6,26.916958
0.0,6,26.929946
0.0,6,26.940611
0.0,6,26.951255
0.0,6,26.961578
0.0,6,26.972072
0.0,6,26.982632
0.0,6,26.993408
0.0,6,27.005129
0.0,6,27.017506
0.0,6,27.035672
0.0,6,27.047588
0.0,6,27.057905
1.0,16,27.085531
0.0,6,27.095715
0.0,6,27.105975
1.0,16,27.135669
2.0,26,27.181443
0.0,6,27.191675
1.0,16,27.21887
0.0,6,27.229167
0.0,6,27.241677
0.0,6,27.252038
1.0,16,27.279435
0.0,6,27.28995
0.0,6,27.300354
0.0,6,27.311095
1.0,16,27.349874
0.0,6,27.361108
2.0,28,27.410766
0.0,6,27.422005
0.0,6,27.432308
0.0,6,27.444634
0.0,6,27.454915
0.0,6,27.465106
0.0,6,27.475315
0.0,6,27.485694
1.0,16,27.512651
0.0,6,27.523201
1.0,16,27.552726
0.0,6,27.562885
0.0,6,27.573076
2.0,28,27.625276
0.0,6,27.639156
1.0,16,27.680738
0.0,6,27.697326
0.0,6,27.708751
0.0,6,27.71991
1.0,16,27.751909
1.0,16,27.780545
0.0,6,27.791005
1.0,16,27.821245
0.0,6,27.834358
0.0,6,27.849537
0.0,6,27.861639
0.0,6,27.873033
0.0,6,27.883397
1.0,16,27.916367
0.0,6,27.927077
0.0,6,27.937677
0.0,6,27.948432
1.0,16,27.979429
1.0,16,28.009544
0.0,6,28.021132
0.0,6,28.032644
0.0,6,28.044063
1.0,16,28.076632
0.0,6,28.087935
0.0,6,28.098888
1.0,16,28.131161
0.0,6,28.144994
1.0,16,28.176509
0.0,6,28.401973
1.0,16,28.436484
1.0,16,28.470359
0.0,6,28.481264
0.0,6,28.492103
0.0,6,28.50303
1.0,16,28.530884
0.0,6,28.541199
0.0,6,28.551703
1.0,16,28.581672
1.0,16,28.609535
0.0,6,28.620414
0.0,6,28.631024
1.0,16,28.659697
0.0,6,28.673465
0.0,6,28.684429
2.0,26,28.753355
2.0,28,28.806712
0.0,6,28.81742
0.0,6,28.828638
1.0,16,28.857105
0.0,6,28.869303
0.0,6,28.882466
0.0,6,28.893479
1.0,16,28.924186
0.0,6,28.938198
0.0,6,28.951755
1.0,16,28.982153
1.0,16,29.01193
2.0,26,29.058335
2.0,28,29.111218
1.0,16,29.14028
0.0,6,29.152507
0.0,6,29.165641
1.0,16,29.195822
1.0,16,29.226811
0.0,6,29.241526
1.0,16,29.273048
1.0,16,29.303389
1.0,16,29.331819
0.0,6,29.342297
0.0,6,29.352752
0.0,6,29.363114
1.0,16,29.392813
0.0,6,29.403068
1.0,16,29.430617
1.0,16,29.457956
0.0,6,29.468226
0.0,6,29.478468
0.0,6,29.491208
1.0,16,29.518656
0.0,6,29.533339
0.0,6,29.548016
1.0,16,29.581085
1.0,16,29.61434
0.0,6,29.626168
1.0,16,29.657251
0.0,6,29.668602
1.0,16,29.700477
1.0,16,29.731909
1.0,16,29.77967
1.0,16,29.811936
0.0,6,29.822698
0.0,6,29.83371
0.0,6,29.844371
1.0,16,29.874672
2.0,26,29.929065
0.0,6,29.93952
0.0,6,29.950356
1.0,16,29.978516
0.0,6,29.989088
0.0,6,30.001736
2.0,26,30.056695
0.0,6,30.067888
1.0,16,30.09672
0.0,6,30.11004
1.0,16,30.13944
0.0,6,30.150553
0.0,6,30.16214
0.0,6,30.17373
0.0,6,30.184949
0.0,6,30.196457
1.0,16,30.229619
0.0,6,30.242788
0.0,6,30.254
0.0,6,30.264706
0.0,6,30.27534
1.0,16,30.306092
0.0,6,30.316352
0.0,6,30.328118
1.0,16,30.365401
1.0,16,30.392643
0.0,6,30.402926
1.0,16,30.432602
1.0,16,30.459996
1.0,16,30.487257
2.0,26,30.538646
1.0,16,30.572175
0.0,6,30.583458
1.0,16,30.615397
1.0,16,30.644614
1.0,16,30.675363
0.0,6,30.686455
