generation,mean_population_return,std_population_return,best_population_return,global_interactions_est
1,0.5,0.5723514556884766,2.0,30
2,0.3333333432674408,0.7111589908599854,3.0,60
3,0.4333333373069763,0.7279319763183594,2.0,90
4,0.4333333373069763,0.817200243473053,3.0,120
5,0.46666666865348816,0.5074162483215332,1.0,150
6,0.1666666716337204,0.37904900312423706,1.0,180
7,0.4333333373069763,0.626062273979187,2.0,210
8,0.36666667461395264,0.49013248085975647,1.0,240
9,0.46666666865348816,0.8603661060333252,4.0,270
10,0.23333333432674408,0.5683207511901855,2.0,300
11,0.36666667461395264,0.6149478554725647,2.0,330
12,0.30000001192092896,0.5349830985069275,2.0,360
13,0.1666666716337204,0.37904900312423706,1.0,390
14,0.06666667014360428,0.2537081241607666,1.0,420
15,0.4000000059604645,0.7239736914634705,3.0,450
16,0.3333333432674408,0.7111589908599854,3.0,480
17,0.4333333373069763,0.8172001242637634,3.0,510
18,0.699999988079071,0.8769067525863647,3.0,540
19,0.5666666626930237,0.7738544940948486,3.0,570
20,0.46666666865348816,0.7760791778564453,3.0,600
21,0.4333333373069763,0.626062273979187,2.0,630
22,0.46666666865348816,0.6814454197883606,3.0,660
23,0.4333333373069763,0.5040069818496704,1.0,690
24,0.2666666805744171,0.520830512046814,2.0,720
25,0.4000000059604645,0.7701321244239807,3.0,750
26,0.4333333373069763,0.678910493850708,2.0,780
27,0.2666666805744171,0.520830512046814,2.0,810
28,0.5,0.6822882294654846,2.0,840
29,0.5666666626930237,0.626062273979187,2.0,870
30,0.3333333432674408,0.7111589908599854,3.0,900
31,0.36666667461395264,0.5560533404350281,2.0,930
32,0.4000000059604645,0.6746646165847778,3.0,960
33,0.6000000238418579,0.8136761784553528,3.0,990
34,0.4333333373069763,0.7279319763183594,3.0,1020
35,0.6000000238418579,1.1626367568969727,6.0,1050
36,0.5,0.6297235488891602,2.0,1080
37,0.4000000059604645,0.5632418394088745,2.0,1110
38,0.5,0.5085476040840149,1.0,1140
39,0.46666666865348816,0.730296790599823,3.0,1170
40,0.5,0.6297235488891602,2.0,1200
41,0.5333333611488342,0.7760791778564453,3.0,1230
42,0.5333333611488342,0.6288102865219116,2.0,1260
43,0.7333333492279053,0.7849152684211731,3.0,1290
44,0.6666666865348816,0.660894513130188,2.0,1320
45,0.46666666865348816,0.6288102865219116,2.0,1350
46,0.5333333611488342,0.6814454793930054,2.0,1380
47,0.6000000238418579,0.5632418394088745,2.0,1410
48,0.5666666626930237,0.5683207511901855,2.0,1440
49,0.5,0.5723514556884766,2.0,1470
50,0.699999988079071,0.5959634184837341,2.0,1500
51,0.46666666865348816,0.5713464617729187,2.0,1530
52,0.699999988079071,0.6512587070465088,2.0,1560
53,0.699999988079071,0.651258647441864,2.0,1590
54,0.7333333492279053,0.6914917826652527,2.0,1620
55,0.46666666865348816,0.5074162483215332,1.0,1650
56,0.46666666865348816,0.5074162483215332,1.0,1680
57,0.6000000238418579,0.7701320648193359,2.0,1710
58,0.6333333253860474,0.808716893196106,2.0,1740
59,0.5666666626930237,0.5683207511901855,2.0,1770
