#{"t_start": 1774699733.286163, "env_id": "ALE/Breakout-v5"}
r,l,t
1.0,179,103.539974
0.0,154,104.469537
1.0,185,105.209668
3.0,228,106.096195
0.0,142,106.656818
0.0,132,107.15151
0.0,127,107.646919
1.0,172,108.30064
1.0,174,108.968124
0.0,140,109.502851
2.0,197,110.269394
0.0,136,110.815844
0.0,127,111.305142
0.0,157,111.92305
1.0,168,112.568993
1.0,177,113.262914
0.0,129,113.782181
0.0,136,114.30547
2.0,210,115.315323
2.0,254,116.689664
0.0,138,117.490175
0.0,138,118.074482
0.0,142,118.63164
0.0,144,119.188265
1.0,203,119.952035
0.0,130,120.466636
2.0,206,121.296887
0.0,147,121.860357
3.0,250,122.793914
3.0,256,123.763092
1.0,167,124.409956
1.0,168,125.050416
0.0,127,125.528013
4.0,314,126.687706
2.0,212,127.455605
2.0,210,128.557903
1.0,185,129.479066
1.0,180,130.491202
1.0,184,131.304055
1.0,158,131.926791
2.0,204,132.693953
0.0,144,133.262422
1.0,182,133.998548
1.0,163,134.644062
0.0,135,135.172794
0.0,133,135.664347
0.0,126,136.144752
1.0,170,136.788631
2.0,214,137.581326
0.0,129,138.06934
2.0,234,138.976582
5.0,339,140.248762
0.0,144,140.897892
4.0,305,142.553484
1.0,170,143.527764
0.0,126,144.090714
1.0,182,144.80896
1.0,187,145.525232
3.0,270,146.564996
2.0,198,147.321255
1.0,157,147.949143
0.0,156,148.548799
1.0,183,149.24648
0.0,137,149.776449
4.0,285,150.875793
1.0,182,151.580921
0.0,126,152.090208
0.0,130,152.603968
2.0,211,153.419195
0.0,128,154.016268
5.0,316,155.738815
0.0,150,156.604767
0.0,148,157.241206
0.0,122,157.729992
2.0,199,158.504025
1.0,170,159.17184
1.0,178,159.834387
0.0,140,160.395582
1.0,181,161.096212
1.0,174,161.757199
2.0,287,162.85581
1.0,159,163.478447
3.0,247,164.437847
3.0,245,165.391838
0.0,144,165.924721
0.0,137,166.444166
2.0,198,167.403219
0.0,137,168.141963
0.0,160,169.016208
0.0,145,169.78747
0.0,151,170.352568
0.0,124,170.822487
0.0,135,171.330438
2.0,238,172.239794
5.0,302,173.375293
0.0,132,173.893054
1.0,177,174.604666
3.0,302,175.844115
2.0,226,176.742403
1.0,160,177.366729
0.0,164,178.036463
2.0,235,179.003719
3.0,260,180.250853
1.0,190,405.466389
1.0,175,406.471658
0.0,138,407.042243
2.0,234,408.027102
2.0,241,409.010254
3.0,251,410.04497
1.0,188,410.816585
0.0,151,411.429322
1.0,180,412.191386
2.0,235,413.13072
0.0,132,413.707863
4.0,356,415.156262
0.0,162,415.850852
1.0,260,417.157066
3.0,265,418.584167
2.0,238,419.810554
2.0,200,420.595311
1.0,201,421.388647
4.0,297,422.553381
1.0,196,423.315905
1.0,173,424.001572
1.0,224,424.890897
2.0,280,425.998218
2.0,223,426.864334
2.0,215,427.698905
1.0,196,428.463352
6.0,422,430.40027
3.0,286,432.006024
2.0,235,433.055081
2.0,245,434.032507
8.0,389,435.589532
0.0,196,436.358291
1.0,191,437.114137
0.0,162,437.752856
5.0,390,439.28705
0.0,149,439.871903
1.0,212,440.704915
1.0,181,441.442818
3.0,244,442.51251
0.0,172,443.434842
2.0,205,444.567225
2.0,228,445.725165
3.0,292,446.908529
0.0,145,447.53268
1.0,199,448.363076
1.0,244,449.358166
3.0,280,450.505529
2.0,227,451.433334
2.0,212,452.28237
2.0,214,453.149549
0.0,169,453.838971
2.0,202,454.670745
2.0,205,455.589144
1.0,193,456.651358
2.0,247,458.093919
10.0,466,460.046262
1.0,198,460.875913
1.0,173,461.570128
2.0,199,462.385599
3.0,272,463.507466
0.0,134,464.097099
4.0,296,465.307608
4.0,292,466.506502
2.0,197,467.307602
2.0,201,468.130563
2.0,200,469.256828
4.0,295,470.926996
0.0,123,471.512638
0.0,122,472.02651
2.0,197,472.844614
0.0,124,473.363042
2.0,197,474.235775
2.0,197,475.065015
1.0,171,475.761884
3.0,249,476.798917
3.0,246,477.816744
2.0,197,478.674586
2.0,197,479.494217
1.0,153,480.125827
2.0,202,480.954289
0.0,125,481.67703
5.0,303,483.380043
0.0,122,484.100372
2.0,202,484.983703
2.0,185,485.734642
1.0,171,486.44033
2.0,181,487.189949
0.0,124,487.677383
3.0,245,488.684059
2.0,219,489.589295
3.0,244,490.613594
2.0,198,491.420907
1.0,150,492.04485
2.0,197,492.890336
2.0,198,493.737166
3.0,235,495.064049
1.0,153,496.001224
0.0,125,496.761152
4.0,279,497.983782
1.0,171,498.713703
0.0,132,499.273188
2.0,197,500.101876
3.0,246,501.142234
2.0,199,502.005524
3.0,258,503.097306
3.0,228,504.034241
3.0,212,504.953087
2.0,202,505.770792
0.0,142,506.394325
1.0,169,507.195441
3.0,228,508.525967
1.0,176,509.632389
3.0,235,510.75436
4.0,285,511.999527
3.0,285,513.24339
1.0,184,514.013797
3.0,254,515.112808
0.0,147,515.741098
3.0,253,516.81792
2.0,205,517.693834
5.0,366,519.249889
1.0,191,520.194903
4.0,320,522.078291
3.0,246,523.412431
1.0,153,524.078772
0.0,142,524.695087
3.0,283,525.945578
2.0,204,526.819192
0.0,131,527.385002
5.0,322,528.743319
3.0,253,529.815856
4.0,307,531.129881
3.0,272,532.293953
5.0,400,534.376193
3.0,257,535.867039
1.0,188,536.701371
0.0,139,537.321034
6.0,334,538.732624
4.0,296,539.982096
2.0,207,540.876251
3.0,263,542.025687
5.0,332,543.453235
1.0,165,544.175082
3.0,269,545.332845
3.0,244,546.657397
0.0,200,547.81997
3.0,260,549.36644
2.0,220,550.367478
3.0,246,551.545209
0.0,142,552.178288
2.0,225,553.170228
2.0,197,554.045854
3.0,245,555.10147
5.0,343,556.596202
3.0,247,557.689687
2.0,202,558.587526
8.0,306,560.315004
1.0,194,561.569248
4.0,288,562.975995
2.0,197,563.86324
3.0,226,564.910981
4.0,305,566.253112
5.0,343,567.77645
3.0,254,568.919095
0.0,122,569.460386
4.0,295,570.74829
3.0,245,571.827666
2.0,214,573.164998
5.0,381,575.357607
2.0,197,576.24387
3.0,246,577.356654
3.0,237,578.424998
2.0,217,579.420673
4.0,277,580.653757
4.0,307,582.077075
2.0,197,582.973016
3.0,278,584.232049
2.0,198,585.281033
2.0,182,586.392016
2.0,204,587.733337
0.0,125,588.352459
6.0,371,590.049387
2.0,181,590.838972
2.0,198,591.749476
3.0,212,592.718229
1.0,150,593.433146
1.0,169,594.208891
3.0,231,595.255085
4.0,294,596.603261
8.0,486,599.243926
2.0,181,600.38457
4.0,274,601.833021
1.0,172,602.63385
3.0,274,603.900868
4.0,295,605.236949
3.0,380,607.015624
3.0,225,608.054635
4.0,379,609.854697
1.0,171,610.637857
3.0,290,612.355008
4.0,319,614.357285
4.0,312,615.84203
2.0,208,616.813213
5.0,348,618.463601
2.0,219,619.496726
7.0,396,621.343747
2.0,181,622.19505
2.0,197,623.127482
4.0,272,624.547811
3.0,282,626.29587
5.0,329,628.129371
5.0,421,630.139133
3.0,270,631.430412
5.0,374,633.194861
5.0,468,638.600839
1.0,172,639.697581
2.0,331,641.464984
5.0,356,643.145841
4.0,276,644.417735
5.0,332,645.97842
3.0,246,647.131462
4.0,358,648.886847
2.0,204,649.888103
4.0,308,651.765783
2.0,181,652.94377
4.0,276,654.452069
9.0,376,656.261101
3.0,310,657.727124
3.0,208,658.735008
4.0,300,660.154963
1.0,151,660.885349
3.0,264,662.19312
6.0,319,663.884933
3.0,211,665.266665
3.0,226,666.796639
3.0,212,667.840899
3.0,256,669.099473
3.0,279,670.444311
3.0,283,671.826093
1.0,150,672.609942
3.0,244,673.81737
2.0,198,674.794647
3.0,254,676.027498
3.0,212,677.313948
3.0,275,679.088364
6.0,379,681.129961
8.0,429,683.17814
6.0,364,684.959698
3.0,210,685.990512
22.0,720,689.405435
1.0,172,690.453824
4.0,258,692.103905
3.0,225,693.418494
7.0,390,695.295701
5.0,314,696.788117
8.0,424,698.802854
6.0,409,700.749438
6.0,337,702.331759
7.0,551,705.75404
9.0,481,708.112723
8.0,422,710.070361
2.0,179,710.910502
4.0,262,712.121853
7.0,431,714.100607
3.0,212,715.089962
7.0,355,716.973857
8.0,424,719.448224
8.0,450,721.553365
2.0,179,722.379359
7.0,397,724.188858
5.0,324,725.67697
2.0,197,726.579478
3.0,246,727.698215
6.0,373,729.550898
4.0,256,731.089881
6.0,373,733.034103
4.0,384,734.858515
5.0,331,736.368173
5.0,302,737.722732
5.0,418,739.62783
2.0,181,740.463775
7.0,401,742.530572
7.0,369,744.843199
3.0,264,746.094185
3.0,227,747.174409
5.0,322,748.722248
1.0,150,749.422603
2.0,181,750.280119
5.0,324,751.802854
4.0,242,752.937896
7.0,485,755.395955
5.0,306,757.384879
4.0,285,758.894362
5.0,297,760.309609
9.0,470,762.568811
8.0,314,764.091822
10.0,410,766.052038
10.0,470,768.504097
5.0,321,770.584538
5.0,293,772.141866
3.0,230,773.234641
5.0,327,774.75931
8.0,452,776.889495
7.0,402,778.778388
10.0,526,781.38931
10.0,501,784.463801
2.0,188,785.333911
5.0,302,786.762595
3.0,214,787.776275
8.0,529,790.375384
11.0,698,793.898482
3.0,229,795.329918
3.0,232,796.868297
3.0,228,798.134663
1.0,151,798.873332
4.0,262,800.141688
7.0,488,802.482765
7.0,400,804.422725
5.0,601,807.296786
10.0,586,811.009104
12.0,604,813.978359
4.0,259,815.238811
11.0,599,818.121847
8.0,467,820.360963
11.0,497,823.659323
8.0,405,825.721617
8.0,432,827.828459
13.0,607,830.765529
6.0,378,832.610686
8.0,423,835.178744
7.0,406,837.536214
8.0,453,839.713326
8.0,432,841.831278
5.0,269,843.131899
5.0,326,844.761052
5.0,327,846.380893
8.0,397,848.973904
5.0,325,850.812947
6.0,355,852.521285
7.0,341,854.169086
10.0,502,856.622964
7.0,373,858.437998
11.0,513,861.252598
9.0,433,863.782846
3.0,210,864.811226
6.0,375,866.650363
6.0,375,868.466383
6.0,372,870.260121
7.0,384,872.098797
6.0,316,873.915764
5.0,332,876.087415
8.0,421,878.127807
13.0,477,880.483748
10.0,472,882.730546
6.0,384,884.561841
12.0,531,887.555966
12.0,548,890.64113
9.0,439,892.786349
8.0,400,894.701231
7.0,373,898.936952
5.0,295,900.833536
8.0,439,903.292497
5.0,327,904.863352
8.0,433,906.93762
9.0,469,909.132808
11.0,527,911.621083
10.0,483,914.618175
8.0,473,917.134801
14.0,559,919.848929
11.0,415,921.876777
7.0,413,923.900908
11.0,565,927.315558
5.0,326,929.269663
5.0,288,930.636789
12.0,441,932.767537
11.0,546,935.421273
10.0,512,937.915654
14.0,540,941.308929
10.0,514,943.76792
11.0,543,946.383365
7.0,390,948.27894
14.0,651,951.600418
7.0,345,953.814156
11.0,403,955.925432
7.0,383,957.762306
6.0,335,959.354751
10.0,534,961.893285
11.0,542,964.713567
7.0,374,967.217371
4.0,261,968.565861
6.0,354,970.319434
8.0,404,972.281856
9.0,527,974.821927
11.0,546,977.619975
6.0,346,980.01379
7.0,442,982.335834
8.0,413,984.392611
17.0,632,987.543142
9.0,441,989.680129
10.0,609,993.473912
12.0,632,996.507608
8.0,419,998.517952
5.0,329,1000.08134
18.0,874,1004.581858
14.0,517,1007.631374
12.0,625,1010.631196
7.0,410,1012.631655
7.0,407,1014.618024
10.0,551,1017.470345
12.0,458,1020.29917
15.0,560,1022.971418
7.0,359,1024.711482
9.0,454,1026.808
12.0,581,1029.413481
4.0,259,1030.95311
4.0,297,1032.763909
9.0,469,1034.957657
5.0,287,1036.218334
9.0,498,1038.430387
9.0,487,1040.564438
8.0,378,1042.269854
12.0,566,1045.682791
4.0,258,1046.890577
9.0,437,1048.93218
8.0,452,1051.023015
7.0,392,1052.803049
7.0,426,1054.736046
10.0,487,1057.443794
5.0,348,1059.365992
3.0,242,1060.467949
7.0,390,1062.230909
11.0,518,1064.582224
10.0,463,1066.74339
7.0,403,1068.703349
18.0,559,1072.085555
7.0,432,1074.165411
9.0,408,1076.151302
3.0,227,1077.227026
9.0,455,1079.370111
7.0,377,1081.133673
5.0,307,1082.98649
12.0,623,1086.412091
7.0,372,1088.15498
8.0,451,1090.240769
9.0,456,1092.379941
7.0,365,1094.121392
9.0,440,1096.764974
7.0,369,1098.797323
6.0,355,1100.445836
13.0,524,1102.861763
10.0,514,1105.259945
11.0,587,1108.123325
10.0,504,1111.138001
8.0,437,1113.15155
12.0,581,1115.72189
12.0,607,1118.449886
8.0,476,1120.583329
12.0,552,1123.945606
7.0,367,1125.631956
8.0,457,1127.688725
9.0,473,1129.812389
8.0,427,1131.752934
11.0,442,1133.796477
9.0,456,1136.627754
7.0,404,1138.516816
4.0,278,1139.761468
11.0,551,1142.214451
7.0,402,1144.007859
7.0,364,1145.632979
10.0,527,1148.446633
