global_step,episode,episode_return,episode_length,epsilon,loss
1250,131,0.0,6,0.988125,nan
1276,132,2.0,26,0.987878,nan
1282,133,0.0,6,0.987821,nan
1288,134,0.0,6,0.987764,nan
1294,135,0.0,6,0.987707,nan
1310,136,1.0,16,0.987555,nan
1316,137,0.0,6,0.987498,nan
1322,138,0.0,6,0.987441,nan
1328,139,0.0,6,0.987384,nan
1334,140,0.0,6,0.987327,nan
1350,141,1.0,16,0.987175,nan
1366,142,1.0,16,0.987023,nan
1382,143,1.0,16,0.986871,nan
1408,144,2.0,26,0.986624,nan
1424,145,1.0,16,0.986472,nan
1430,146,0.0,6,0.986415,nan
1436,147,0.0,6,0.986358,nan
1442,148,0.0,6,0.986301,nan
1458,149,1.0,16,0.986149,nan
1464,150,0.0,6,0.986092,nan
1480,151,1.0,16,0.98594,nan
1486,152,0.0,6,0.985883,nan
1492,153,0.0,6,0.985826,nan
1498,154,0.0,6,0.985769,nan
1514,155,1.0,16,0.985617,nan
1520,156,0.0,6,0.98556,nan
1526,157,0.0,6,0.985503,nan
1532,158,0.0,6,0.985446,nan
1538,159,0.0,6,0.985389,nan
1544,160,0.0,6,0.985332,nan
1550,161,0.0,6,0.985275,nan
1576,162,2.0,26,0.985028,nan
1582,163,0.0,6,0.984971,nan
1588,164,0.0,6,0.984914,nan
1594,165,0.0,6,0.984857,nan
1600,166,0.0,6,0.9848,nan
1606,167,0.0,6,0.984743,nan
1612,168,0.0,6,0.984686,nan
1618,169,0.0,6,0.984629,nan
1624,170,0.0,6,0.984572,nan
1630,171,0.0,6,0.984515,nan
1668,172,3.0,38,0.984154,nan
1674,173,0.0,6,0.984097,nan
1680,174,0.0,6,0.98404,nan
1686,175,0.0,6,0.983983,nan
1702,176,1.0,16,0.983831,nan
1708,177,0.0,6,0.983774,nan
1714,178,0.0,6,0.983717,nan
1752,179,3.0,38,0.983356,nan
1758,180,0.0,6,0.983299,nan
1764,181,0.0,6,0.983242,nan
1780,182,1.0,16,0.98309,nan
1806,183,2.0,26,0.982843,nan
1822,184,1.0,16,0.982691,nan
1828,185,0.0,6,0.982634,nan
1834,186,0.0,6,0.982577,nan
1850,187,1.0,16,0.982425,nan
1866,188,1.0,16,0.982273,nan
1872,189,0.0,6,0.982216,nan
1888,190,1.0,16,0.982064,nan
1894,191,0.0,6,0.982007,nan
1900,192,0.0,6,0.98195,nan
1938,193,3.0,38,0.981589,nan
1954,194,1.0,16,0.981437,nan
1970,195,1.0,16,0.981285,nan
1998,196,2.0,28,0.981019,nan
2004,197,0.0,6,0.980962,nan
2010,198,0.0,6,0.980905,nan
2036,199,2.0,26,0.980658,nan
2042,200,0.0,6,0.9806010000000001,nan
2070,201,2.0,28,0.980335,nan
2076,202,0.0,6,0.980278,nan
2082,203,0.0,6,0.980221,nan
2088,204,0.0,6,0.980164,nan
2094,205,0.0,6,0.980107,nan
2100,206,0.0,6,0.98005,nan
2106,207,0.0,6,0.979993,nan
2112,208,0.0,6,0.979936,nan
2128,209,1.0,16,0.979784,nan
2134,210,0.0,6,0.979727,nan
2140,211,0.0,6,0.97967,nan
2146,212,0.0,6,0.979613,nan
2152,213,0.0,6,0.979556,nan
2158,214,0.0,6,0.979499,nan
2174,215,1.0,16,0.979347,nan
2180,216,0.0,6,0.97929,nan
2186,217,0.0,6,0.979233,nan
2192,218,0.0,6,0.979176,nan
2208,219,1.0,16,0.979024,nan
2214,220,0.0,6,0.978967,nan
2230,221,1.0,16,0.978815,nan
2236,222,0.0,6,0.978758,nan
2252,223,1.0,16,0.978606,nan
2268,224,1.0,16,0.978454,nan
2274,225,0.0,6,0.978397,nan
2280,226,0.0,6,0.97834,nan
2286,227,0.0,6,0.978283,nan
2302,228,1.0,16,0.978131,nan
2308,229,0.0,6,0.978074,nan
2324,230,1.0,16,0.977922,nan
2330,231,0.0,6,0.977865,nan
2336,232,0.0,6,0.977808,nan
2342,233,0.0,6,0.977751,nan
2348,234,0.0,6,0.977694,nan
2374,235,2.0,26,0.977447,nan
2380,236,0.0,6,0.97739,nan
2386,237,0.0,6,0.977333,nan
2392,238,0.0,6,0.977276,nan
2398,239,0.0,6,0.977219,nan
2404,240,0.0,6,0.977162,nan
2420,241,1.0,16,0.97701,nan
2426,242,0.0,6,0.976953,nan
2432,243,0.0,6,0.976896,nan
2438,244,0.0,6,0.976839,nan
2444,245,0.0,6,0.976782,nan
2460,246,1.0,16,0.97663,nan
2476,247,1.0,16,0.976478,nan
2482,248,0.0,6,0.976421,nan
2488,249,0.0,6,0.976364,nan
2494,250,0.0,6,0.976307,nan
2510,251,1.0,16,0.976155,nan
2516,252,0.0,6,0.976098,nan
2522,253,0.0,6,0.976041,nan
2538,254,1.0,16,0.975889,nan
2554,255,1.0,16,0.975737,nan
2560,256,0.0,6,0.97568,nan
2566,257,0.0,6,0.975623,nan
2592,258,2.0,26,0.975376,nan
2598,259,0.0,6,0.975319,nan
2614,260,1.0,16,0.975167,nan
2630,261,1.0,16,0.975015,nan
2636,262,0.0,6,0.974958,nan
2652,263,1.0,16,0.974806,nan
2658,264,0.0,6,0.974749,nan
2664,265,0.0,6,0.974692,nan
2690,266,2.0,26,0.974445,nan
2696,267,0.0,6,0.974388,nan
2702,268,0.0,6,0.9743310000000001,nan
2708,269,0.0,6,0.974274,nan
2724,270,1.0,16,0.974122,nan
2730,271,0.0,6,0.974065,nan
2736,272,0.0,6,0.974008,nan
2742,273,0.0,6,0.973951,nan
2748,274,0.0,6,0.973894,nan
2754,275,0.0,6,0.973837,nan
2760,276,0.0,6,0.97378,nan
2766,277,0.0,6,0.973723,nan
2772,278,0.0,6,0.973666,nan
2778,279,0.0,6,0.973609,nan
2784,280,0.0,6,0.973552,nan
2790,281,0.0,6,0.973495,nan
2796,282,0.0,6,0.973438,nan
2802,283,0.0,6,0.973381,nan
2818,284,1.0,16,0.973229,nan
2824,285,0.0,6,0.973172,nan
2840,286,1.0,16,0.97302,nan
2846,287,0.0,6,0.972963,nan
2852,288,0.0,6,0.972906,nan
2858,289,0.0,6,0.972849,nan
2864,290,0.0,6,0.972792,nan
2870,291,0.0,6,0.972735,nan
2876,292,0.0,6,0.972678,nan
2892,293,1.0,16,0.972526,nan
2898,294,0.0,6,0.972469,nan
2904,295,0.0,6,0.972412,nan
2910,296,0.0,6,0.972355,nan
2938,297,2.0,28,0.972089,nan
2944,298,0.0,6,0.972032,nan
2960,299,1.0,16,0.97188,nan
2966,300,0.0,6,0.971823,nan
2972,301,0.0,6,0.971766,nan
2978,302,0.0,6,0.971709,nan
2984,303,0.0,6,0.971652,nan
3000,304,1.0,16,0.9715,nan
3006,305,0.0,6,0.9714430000000001,nan
3012,306,0.0,6,0.971386,nan
3018,307,0.0,6,0.971329,nan
3034,308,1.0,16,0.971177,nan
3040,309,0.0,6,0.97112,nan
3056,310,1.0,16,0.970968,nan
3062,311,0.0,6,0.970911,nan
3068,312,0.0,6,0.970854,nan
3074,313,0.0,6,0.970797,nan
3080,314,0.0,6,0.97074,nan
3096,315,1.0,16,0.970588,nan
3102,316,0.0,6,0.970531,nan
3108,317,0.0,6,0.970474,nan
3114,318,0.0,6,0.970417,nan
3120,319,0.0,6,0.97036,nan
3126,320,0.0,6,0.970303,nan
3142,321,1.0,16,0.970151,nan
3148,322,0.0,6,0.970094,nan
3154,323,0.0,6,0.970037,nan
3160,324,0.0,6,0.96998,nan
3176,325,1.0,16,0.969828,nan
3182,326,0.0,6,0.969771,nan
3210,327,2.0,28,0.9695050000000001,nan
3226,328,1.0,16,0.969353,nan
3242,329,1.0,16,0.969201,nan
3248,330,0.0,6,0.969144,nan
3264,331,1.0,16,0.968992,nan
3270,332,0.0,6,0.968935,nan
3286,333,1.0,16,0.968783,nan
3292,334,0.0,6,0.968726,nan
3308,335,1.0,16,0.968574,nan
3314,336,0.0,6,0.968517,nan
3320,337,0.0,6,0.96846,nan
3336,338,1.0,16,0.968308,nan
3342,339,0.0,6,0.968251,nan
3348,340,0.0,6,0.968194,nan
3354,341,0.0,6,0.968137,nan
3360,342,0.0,6,0.96808,nan
3388,343,2.0,28,0.967814,nan
3394,344,0.0,6,0.967757,nan
3400,345,0.0,6,0.9677,nan
3406,346,0.0,6,0.967643,nan
3412,347,0.0,6,0.9675860000000001,nan
3428,348,1.0,16,0.967434,nan
3434,349,0.0,6,0.967377,nan
3440,350,0.0,6,0.96732,nan
3446,351,0.0,6,0.967263,nan
3452,352,0.0,6,0.967206,nan
3468,353,1.0,16,0.967054,nan
3474,354,0.0,6,0.966997,nan
3480,355,0.0,6,0.96694,nan
3486,356,0.0,6,0.966883,nan
3492,357,0.0,6,0.966826,nan
3498,358,0.0,6,0.966769,nan
3504,359,0.0,6,0.966712,nan
3510,360,0.0,6,0.966655,nan
3526,361,1.0,16,0.966503,nan
3532,362,0.0,6,0.966446,nan
3538,363,0.0,6,0.9663889999999999,nan
3544,364,0.0,6,0.966332,nan
3582,365,3.0,38,0.965971,nan
3588,366,0.0,6,0.965914,nan
3604,367,1.0,16,0.965762,nan
3620,368,1.0,16,0.96561,nan
3626,369,0.0,6,0.965553,nan
3632,370,0.0,6,0.965496,nan
3638,371,0.0,6,0.965439,nan
3644,372,0.0,6,0.965382,nan
3660,373,1.0,16,0.96523,nan
3676,374,1.0,16,0.965078,nan
3682,375,0.0,6,0.965021,nan
3698,376,1.0,16,0.964869,nan
3714,377,1.0,16,0.964717,nan
3720,378,0.0,6,0.96466,nan
3726,379,0.0,6,0.964603,nan
3742,380,1.0,16,0.964451,nan
3748,381,0.0,6,0.964394,nan
3754,382,0.0,6,0.964337,nan
3770,383,1.0,16,0.964185,nan
3776,384,0.0,6,0.964128,nan
3782,385,0.0,6,0.964071,nan
3788,386,0.0,6,0.964014,nan
3794,387,0.0,6,0.963957,nan
3800,388,0.0,6,0.9639,nan
3806,389,0.0,6,0.963843,nan
3822,390,1.0,16,0.963691,nan
3872,391,4.0,50,0.963216,nan
3888,392,1.0,16,0.963064,nan
3904,393,1.0,16,0.962912,nan
3910,394,0.0,6,0.962855,nan
3916,395,0.0,6,0.962798,nan
3932,396,1.0,16,0.962646,nan
3938,397,0.0,6,0.962589,nan
3944,398,0.0,6,0.9625319999999999,nan
3960,399,1.0,16,0.96238,nan
3988,400,2.0,28,0.962114,nan
4004,401,1.0,16,0.961962,nan
4020,402,1.0,16,0.96181,nan
4026,403,0.0,6,0.961753,nan
4032,404,0.0,6,0.961696,nan
4038,405,0.0,6,0.961639,nan
4054,406,1.0,16,0.961487,nan
4060,407,0.0,6,0.96143,nan
4066,408,0.0,6,0.961373,nan
4072,409,0.0,6,0.9613160000000001,nan
4078,410,0.0,6,0.961259,nan
4084,411,0.0,6,0.961202,nan
4090,412,0.0,6,0.961145,nan
4096,413,0.0,6,0.9610879999999999,nan
4112,414,1.0,16,0.960936,nan
4128,415,1.0,16,0.960784,nan
4134,416,0.0,6,0.960727,nan
4150,417,1.0,16,0.960575,nan
4156,418,0.0,6,0.960518,nan
4162,419,0.0,6,0.960461,nan
4168,420,0.0,6,0.960404,nan
4184,421,1.0,16,0.960252,nan
4212,422,2.0,28,0.959986,nan
4218,423,0.0,6,0.959929,nan
4244,424,2.0,26,0.959682,nan
4250,425,0.0,6,0.959625,nan
4266,426,1.0,16,0.959473,nan
4272,427,0.0,6,0.959416,nan
4278,428,0.0,6,0.959359,nan
4284,429,0.0,6,0.959302,nan
4290,430,0.0,6,0.959245,nan
4296,431,0.0,6,0.959188,nan
4312,432,1.0,16,0.959036,nan
4338,433,2.0,26,0.958789,nan
4344,434,0.0,6,0.958732,nan
4360,435,1.0,16,0.95858,nan
4366,436,0.0,6,0.958523,nan
4372,437,0.0,6,0.958466,nan
4378,438,0.0,6,0.958409,nan
4384,439,0.0,6,0.958352,nan
4390,440,0.0,6,0.958295,nan
4396,441,0.0,6,0.958238,nan
4402,442,0.0,6,0.958181,nan
4418,443,1.0,16,0.958029,nan
4424,444,0.0,6,0.957972,nan
4430,445,0.0,6,0.957915,nan
4436,446,0.0,6,0.957858,nan
4462,447,2.0,26,0.957611,nan
4468,448,0.0,6,0.957554,nan
4474,449,0.0,6,0.957497,nan
4480,450,0.0,6,0.95744,nan
4486,451,0.0,6,0.957383,nan
4502,452,1.0,16,0.957231,nan
4518,453,1.0,16,0.957079,nan
4524,454,0.0,6,0.957022,nan
4540,455,1.0,16,0.95687,nan
4546,456,0.0,6,0.956813,nan
4552,457,0.0,6,0.956756,nan
4558,458,0.0,6,0.956699,nan
4564,459,0.0,6,0.956642,nan
4570,460,0.0,6,0.956585,nan
4576,461,0.0,6,0.956528,nan
4592,462,1.0,16,0.956376,nan
4598,463,0.0,6,0.956319,nan
4614,464,1.0,16,0.956167,nan
4620,465,0.0,6,0.95611,nan
4658,466,3.0,38,0.955749,nan
4674,467,1.0,16,0.955597,nan
4680,468,0.0,6,0.9555400000000001,nan
4686,469,0.0,6,0.955483,nan
4692,470,0.0,6,0.955426,nan
4698,471,0.0,6,0.955369,nan
4714,472,1.0,16,0.955217,nan
4720,473,0.0,6,0.95516,nan
4726,474,0.0,6,0.955103,nan
4732,475,0.0,6,0.955046,nan
4738,476,0.0,6,0.954989,nan
4754,477,1.0,16,0.954837,nan
4780,478,2.0,26,0.95459,nan
4806,479,2.0,26,0.954343,nan
4812,480,0.0,6,0.954286,nan
4818,481,0.0,6,0.954229,nan
4824,482,0.0,6,0.954172,nan
4830,483,0.0,6,0.954115,nan
4836,484,0.0,6,0.954058,nan
4842,485,0.0,6,0.954001,nan
4848,486,0.0,6,0.953944,nan
4854,487,0.0,6,0.953887,nan
4860,488,0.0,6,0.95383,nan
4866,489,0.0,6,0.953773,nan
4872,490,0.0,6,0.953716,nan
4878,491,0.0,6,0.953659,nan
4884,492,0.0,6,0.953602,nan
4890,493,0.0,6,0.953545,nan
4906,494,1.0,16,0.953393,nan
4912,495,0.0,6,0.953336,nan
4928,496,1.0,16,0.953184,nan
4934,497,0.0,6,0.9531270000000001,nan
4950,498,1.0,16,0.952975,nan
4956,499,0.0,6,0.952918,nan
4972,500,1.0,16,0.952766,nan
4978,501,0.0,6,0.952709,nan
4994,502,1.0,16,0.952557,nan
5010,503,1.0,16,0.952405,nan
5026,504,1.0,16,0.952253,nan
5054,505,2.0,28,0.951987,nan
5070,506,1.0,16,0.951835,nan
5076,507,0.0,6,0.951778,nan
5082,508,0.0,6,0.951721,nan
5088,509,0.0,6,0.951664,nan
5094,510,0.0,6,0.951607,nan
5110,511,1.0,16,0.951455,nan
5116,512,0.0,6,0.951398,nan
5122,513,0.0,6,0.951341,nan
5128,514,0.0,6,0.951284,nan
5134,515,0.0,6,0.951227,nan
5140,516,0.0,6,0.95117,nan
5146,517,0.0,6,0.951113,nan
5152,518,0.0,6,0.951056,nan
5168,519,1.0,16,0.950904,nan
5174,520,0.0,6,0.950847,nan
5180,521,0.0,6,0.95079,nan
5196,522,1.0,16,0.950638,nan
5212,523,1.0,16,0.950486,nan
5240,524,2.0,28,0.95022,nan
5246,525,0.0,6,0.950163,nan
5252,526,0.0,6,0.950106,nan
5258,527,0.0,6,0.950049,nan
5264,528,0.0,6,0.949992,nan
5270,529,0.0,6,0.949935,nan
5286,530,1.0,16,0.949783,nan
5302,531,1.0,16,0.949631,nan
5318,532,1.0,16,0.949479,nan
5324,533,0.0,6,0.949422,nan
5330,534,0.0,6,0.949365,nan
5336,535,0.0,6,0.949308,nan
5342,536,0.0,6,0.949251,nan
5348,537,0.0,6,0.949194,nan
5354,538,0.0,6,0.949137,nan
5360,539,0.0,6,0.94908,nan
5366,540,0.0,6,0.949023,nan
5372,541,0.0,6,0.948966,nan
5378,542,0.0,6,0.948909,nan
5384,543,0.0,6,0.948852,nan
5400,544,1.0,16,0.9487,nan
5406,545,0.0,6,0.948643,nan
5412,546,0.0,6,0.948586,nan
5440,547,2.0,28,0.94832,nan
5456,548,1.0,16,0.948168,nan
5472,549,1.0,16,0.948016,nan
5478,550,0.0,6,0.947959,nan
5484,551,0.0,6,0.947902,nan
5500,552,1.0,16,0.94775,nan
5516,553,1.0,16,0.947598,nan
5522,554,0.0,6,0.947541,nan
5538,555,1.0,16,0.947389,nan
5566,556,2.0,28,0.947123,nan
5572,557,0.0,6,0.947066,nan
5578,558,0.0,6,0.947009,nan
5584,559,0.0,6,0.946952,nan
5612,560,2.0,28,0.946686,nan
5618,561,0.0,6,0.946629,nan
5624,562,0.0,6,0.946572,nan
5630,563,0.0,6,0.946515,nan
5636,564,0.0,6,0.946458,nan
5652,565,1.0,16,0.946306,nan
5658,566,0.0,6,0.946249,nan
5674,567,1.0,16,0.946097,nan
5680,568,0.0,6,0.94604,nan
5686,569,0.0,6,0.945983,nan
5692,570,0.0,6,0.945926,nan
5698,571,0.0,6,0.945869,nan
5704,572,0.0,6,0.945812,nan
5710,573,0.0,6,0.945755,nan
5716,574,0.0,6,0.945698,nan
5732,575,1.0,16,0.945546,nan
5738,576,0.0,6,0.945489,nan
5744,577,0.0,6,0.945432,nan
5750,578,0.0,6,0.945375,nan
5756,579,0.0,6,0.945318,nan
5762,580,0.0,6,0.945261,nan
5768,581,0.0,6,0.945204,nan
5774,582,0.0,6,0.945147,nan
5780,583,0.0,6,0.94509,nan
5786,584,0.0,6,0.945033,nan
5802,585,1.0,16,0.944881,nan
5818,586,1.0,16,0.944729,nan
5824,587,0.0,6,0.944672,nan
5830,588,0.0,6,0.944615,nan
5836,589,0.0,6,0.944558,nan
5842,590,0.0,6,0.944501,nan
5848,591,0.0,6,0.9444440000000001,nan
5854,592,0.0,6,0.944387,nan
5882,593,2.0,28,0.944121,nan
5888,594,0.0,6,0.944064,nan
5894,595,0.0,6,0.944007,nan
5900,596,0.0,6,0.94395,nan
5928,597,2.0,28,0.943684,nan
5934,598,0.0,6,0.943627,nan
5940,599,0.0,6,0.94357,nan
5946,600,0.0,6,0.943513,nan
5952,601,0.0,6,0.943456,nan
5958,602,0.0,6,0.943399,nan
5964,603,0.0,6,0.943342,nan
5970,604,0.0,6,0.943285,nan
5998,605,2.0,28,0.943019,nan
6004,606,0.0,6,0.942962,nan
6020,607,1.0,16,0.94281,nan
6036,608,1.0,16,0.942658,nan
6052,609,1.0,16,0.942506,nan
6058,610,0.0,6,0.942449,nan
6064,611,0.0,6,0.942392,nan
6070,612,0.0,6,0.942335,nan
6086,613,1.0,16,0.942183,nan
6092,614,0.0,6,0.942126,nan
6098,615,0.0,6,0.942069,nan
6104,616,0.0,6,0.942012,nan
6120,617,1.0,16,0.94186,nan
6136,618,1.0,16,0.941708,nan
6142,619,0.0,6,0.941651,nan
6148,620,0.0,6,0.941594,nan
6154,621,0.0,6,0.941537,nan
6160,622,0.0,6,0.94148,nan
6188,623,2.0,28,0.941214,nan
6214,624,2.0,26,0.940967,nan
6220,625,0.0,6,0.94091,nan
6236,626,1.0,16,0.940758,nan
6242,627,0.0,6,0.940701,nan
6258,628,1.0,16,0.940549,nan
6264,629,0.0,6,0.940492,nan
6270,630,0.0,6,0.940435,nan
6276,631,0.0,6,0.940378,nan
6282,632,0.0,6,0.940321,nan
6310,633,2.0,28,0.940055,nan
6316,634,0.0,6,0.939998,nan
6332,635,1.0,16,0.939846,nan
6348,636,1.0,16,0.939694,nan
6374,637,2.0,26,0.939447,nan
6380,638,0.0,6,0.9393900000000001,nan
6386,639,0.0,6,0.939333,nan
6392,640,0.0,6,0.939276,nan
6398,641,0.0,6,0.939219,nan
6404,642,0.0,6,0.939162,nan
6420,643,1.0,16,0.93901,nan
6446,644,2.0,26,0.938763,nan
6462,645,1.0,16,0.938611,nan
6468,646,0.0,6,0.938554,nan
6474,647,0.0,6,0.938497,nan
6502,648,2.0,28,0.938231,nan
6508,649,0.0,6,0.938174,nan
6514,650,0.0,6,0.938117,nan
6530,651,1.0,16,0.937965,nan
6536,652,0.0,6,0.937908,nan
6542,653,0.0,6,0.937851,nan
6548,654,0.0,6,0.937794,nan
6564,655,1.0,16,0.937642,nan
6570,656,0.0,6,0.937585,nan
6576,657,0.0,6,0.937528,nan
6582,658,0.0,6,0.9374709999999999,nan
6588,659,0.0,6,0.937414,nan
6594,660,0.0,6,0.937357,nan
6620,661,2.0,26,0.93711,nan
6636,662,1.0,16,0.936958,nan
6652,663,1.0,16,0.936806,nan
6658,664,0.0,6,0.936749,nan
6674,665,1.0,16,0.936597,nan
6680,666,0.0,6,0.93654,nan
6686,667,0.0,6,0.936483,nan
6692,668,0.0,6,0.936426,nan
6698,669,0.0,6,0.936369,nan
6704,670,0.0,6,0.936312,nan
6720,671,1.0,16,0.93616,nan
6736,672,1.0,16,0.936008,nan
6752,673,1.0,16,0.935856,nan
6768,674,1.0,16,0.935704,nan
6784,675,1.0,16,0.935552,nan
6790,676,0.0,6,0.935495,nan
6818,677,2.0,28,0.935229,nan
6846,678,2.0,28,0.934963,nan
6862,679,1.0,16,0.9348110000000001,nan
6868,680,0.0,6,0.934754,nan
6874,681,0.0,6,0.934697,nan
6890,682,1.0,16,0.934545,nan
6896,683,0.0,6,0.934488,nan
6902,684,0.0,6,0.934431,nan
6908,685,0.0,6,0.934374,nan
6914,686,0.0,6,0.9343170000000001,nan
6920,687,0.0,6,0.93426,nan
6946,688,2.0,26,0.934013,nan
6962,689,1.0,16,0.933861,nan
6968,690,0.0,6,0.933804,nan
6984,691,1.0,16,0.933652,nan
7000,692,1.0,16,0.9335,nan
7006,693,0.0,6,0.933443,nan
7012,694,0.0,6,0.933386,nan
7018,695,0.0,6,0.933329,nan
7024,696,0.0,6,0.933272,nan
7030,697,0.0,6,0.933215,nan
7036,698,0.0,6,0.933158,nan
7052,699,1.0,16,0.933006,nan
7058,700,0.0,6,0.932949,nan
7064,701,0.0,6,0.932892,nan
7080,702,1.0,16,0.93274,nan
7086,703,0.0,6,0.932683,nan
7092,704,0.0,6,0.932626,nan
7098,705,0.0,6,0.932569,nan
7126,706,2.0,28,0.932303,nan
7132,707,0.0,6,0.932246,nan
7138,708,0.0,6,0.932189,nan
7144,709,0.0,6,0.932132,nan
7150,710,0.0,6,0.932075,nan
7156,711,0.0,6,0.932018,nan
7172,712,1.0,16,0.931866,nan
7178,713,0.0,6,0.931809,nan
7194,714,1.0,16,0.931657,nan
7200,715,0.0,6,0.9316,nan
7238,716,3.0,38,0.931239,nan
7244,717,0.0,6,0.931182,nan
7250,718,0.0,6,0.931125,nan
7256,719,0.0,6,0.931068,nan
7262,720,0.0,6,0.931011,nan
7268,721,0.0,6,0.9309540000000001,nan
7274,722,0.0,6,0.930897,nan
7280,723,0.0,6,0.93084,nan
7296,724,1.0,16,0.930688,nan
7302,725,0.0,6,0.930631,nan
7318,726,1.0,16,0.9304790000000001,nan
7324,727,0.0,6,0.930422,nan
7340,728,1.0,16,0.93027,nan
7346,729,0.0,6,0.930213,nan
7352,730,0.0,6,0.930156,nan
7358,731,0.0,6,0.930099,nan
7386,732,2.0,28,0.929833,nan
7392,733,0.0,6,0.929776,nan
7398,734,0.0,6,0.929719,nan
7404,735,0.0,6,0.929662,nan
