global_step,episode,episode_return,episode_length,epsilon,loss
14351,75,0.0,153,0.8636655,3.2809508411446586e-05
14490,76,0.0,139,0.862345,0.007755040656775236
14699,77,2.0,209,0.8603594999999999,3.895155532518402e-05
14834,78,0.0,135,0.859077,0.007837058044970036
15027,79,2.0,193,0.8572435,0.0078159524127841
15159,80,0.0,132,0.8559895,0.007783451117575169
15371,81,2.0,212,0.8539755,4.821157199330628e-05
15545,82,1.0,174,0.8523225,8.730783520149998e-06
15683,83,0.0,138,0.8510115,0.007670572493225336
15827,84,0.0,144,0.8496435,9.330062312074006e-05
16042,85,2.0,215,0.847601,5.1232538680778816e-05
16274,86,2.0,232,0.845397,6.537867011502385e-05
16464,87,1.0,190,0.843592,5.3619209211319685e-05
16781,88,5.0,317,0.8405805,2.3470558517146856e-05
17030,89,3.0,249,0.8382149999999999,6.137181117082946e-06
17170,90,0.0,140,0.836885,0.007686799857765436
17303,91,0.0,133,0.8356215,2.5396990167791955e-05
17469,92,1.0,166,0.8340445,0.007780212908983231
17656,93,1.0,187,0.832268,5.60016451345291e-05
18031,94,5.0,375,0.8287055,2.2363525204127654e-05
18169,95,0.0,138,0.8273945,0.00011660492600640282
18448,96,4.0,279,0.824744,3.4646058338694274e-05
18639,97,2.0,191,0.8229295,0.007298600394278765
18811,98,1.0,172,0.8212955,1.683959817455616e-05
19039,99,2.0,228,0.8191295000000001,0.00013772284728474915
19239,100,1.0,200,0.8172295,3.6187830119160935e-05
19375,101,0.0,136,0.8159375,0.014305606484413147
19518,102,0.0,143,0.814579,0.0325210839509964
19719,103,2.0,201,0.8126695,0.0001391283585689962
19867,104,0.0,148,0.8112635,0.006205505225807428
20053,105,1.0,186,0.8094965000000001,0.006834201514720917
20296,106,3.0,243,0.807188,0.00018652586732059717
20448,107,1.0,152,0.805744,0.0006699521327391267
20763,108,5.0,315,0.8027515000000001,0.0008050253381952643
21076,109,4.0,313,0.799778,0.0002148447383660823
21285,110,2.0,209,0.7977925,0.00011580507270991802
21422,111,0.0,137,0.7964910000000001,0.000523033260833472
21551,112,0.0,129,0.7952655,0.0005986584001220763
21787,113,3.0,236,0.7930235,0.0062421392649412155
21994,114,1.0,207,0.791057,0.0005451681208796799
22209,115,2.0,215,0.7890145,0.012095044367015362
22428,116,2.0,219,0.786934,0.0005097120301797986
22598,117,1.0,170,0.785319,0.0005118155386298895
22879,118,3.0,281,0.7826495,0.0001259697019122541
23077,119,1.0,198,0.7807685,0.007266441825777292
23204,120,0.0,127,0.779562,0.0009305658750236034
23357,121,1.0,153,0.7781085,0.008434209041297436
23520,122,1.0,163,0.77656,0.0001988407748285681
23694,123,1.0,174,0.774907,0.0032216545660048723
23839,124,0.0,145,0.7735295,0.0003485257620923221
24278,125,9.0,439,0.769359,0.0018421212444081903
24537,126,3.0,259,0.7668985,0.0010246317833662033
24690,127,0.0,153,0.765445,0.0002954640949610621
24844,128,0.0,154,0.763982,0.0005603453610092402
25164,129,4.0,320,0.760942,0.0015493925893679261
25301,130,0.0,137,0.7596404999999999,0.0016921446658670902
25467,131,1.0,166,0.7580635,0.00047481260844506323
25627,132,1.0,160,0.7565435,0.0008521434501744807
25821,133,1.0,194,0.7547005,0.06315558403730392
26013,134,1.0,192,0.7528765000000001,0.002207579556852579
26318,135,4.0,305,0.749979,0.000702287012245506
26538,136,2.0,220,0.747889,0.0010513331508263946
26802,137,3.0,264,0.7453810000000001,0.0006029106443747878
26975,138,1.0,173,0.7437374999999999,0.0015523536130785942
27187,139,2.0,212,0.7417235,0.007304303348064423
27349,140,1.0,162,0.7401845,0.0024016345851123333
27644,141,3.0,295,0.737382,0.002079801633954048
27793,142,0.0,149,0.7359665,0.0011435067281126976
27929,143,0.0,136,0.7346745,0.0007617472438141704
28317,144,5.0,388,0.7309885,0.0009629434207454324
28461,145,0.0,144,0.7296205,0.0024024667218327522
28667,146,2.0,206,0.7276635,0.0014420003863051534
28837,147,1.0,170,0.7260485,0.0013087558327242732
28987,148,0.0,150,0.7246235,0.0014721797779202461
29184,149,1.0,197,0.7227520000000001,0.003781369421631098
29375,150,1.0,191,0.7209375,0.003184798639267683
29514,151,0.0,139,0.719617,0.0024361293762922287
29973,152,7.0,459,0.7152565,0.005275532603263855
30236,153,3.0,263,0.712758,0.001887749065645039
30368,154,0.0,132,0.711504,0.004129751119762659
30634,155,4.0,266,0.708977,0.0006559622706845403
30772,156,0.0,138,0.707666,0.0006140970508567989
30931,157,0.0,159,0.7061555,0.0004381930048111826
31095,158,1.0,164,0.7045975,0.0017522040288895369
31223,159,0.0,128,0.7033815,0.003928486257791519
31482,160,3.0,259,0.700921,0.0018760671373456717
31610,161,0.0,128,0.699705,0.012206198647618294
31755,162,0.0,145,0.6983275,0.0009748116717673838
31990,163,2.0,235,0.696095,0.0022463968489319086
32360,164,5.0,370,0.69258,0.0032894278410822153
32539,165,1.0,179,0.6908795,0.0023618859704583883
32702,166,1.0,163,0.689331,0.0007948522688820958
32837,167,0.0,135,0.6880485000000001,0.0013620743993669748
33009,168,1.0,172,0.6864145,0.007568063214421272
33157,169,0.0,148,0.6850085,0.0012269176077097654
33390,170,3.0,233,0.682795,0.000342316780006513
33557,171,0.0,167,0.6812085000000001,0.0007126877899281681
33893,172,7.0,336,0.6780165,0.004515492357313633
34192,173,4.0,299,0.675176,0.0015627018874511123
34438,174,3.0,246,0.672839,0.0022350307554006577
34726,175,4.0,288,0.670103,0.001022040261887014
34904,176,1.0,178,0.668412,0.002987966639921069
35051,177,0.0,147,0.6670155,0.0014254685956984758
35301,178,3.0,250,0.6646405,0.0019074486335739493
35431,179,0.0,130,0.6634055,0.0011298544704914093
35555,180,0.0,124,0.6622275,0.0022409080993384123
35720,181,1.0,165,0.66066,0.0007185865542851388
35887,182,1.0,167,0.6590735,0.0011252689873799682
36021,183,0.0,134,0.6578005,0.003498395672068
36295,184,3.0,274,0.6551975000000001,0.0010914995800703764
36514,185,2.0,219,0.653117,0.00321306474506855
36720,186,2.0,206,0.65116,0.002666545333340764
36854,187,0.0,134,0.6498870000000001,0.0009886856423690915
37079,188,2.0,225,0.6477495,0.0028673980850726366
37367,189,4.0,288,0.6450135,0.001032685860991478
37516,190,0.0,149,0.643598,0.0010297317057847977
37697,191,1.0,181,0.6418785,0.00655626505613327
37819,192,0.0,122,0.6407195,0.001507932087406516
38002,193,1.0,183,0.638981,0.0008203322067856789
38194,194,2.0,192,0.637157,0.003753891447558999
38326,195,0.0,132,0.6359030000000001,0.0034530439879745245
38561,196,2.0,235,0.6336705,0.0007903454825282097
38787,197,2.0,226,0.6315235,0.007608093321323395
38983,198,1.0,196,0.6296615,0.0019829627126455307
39154,199,0.0,171,0.628037,0.0024657738395035267
39309,200,1.0,155,0.6265645,0.004292315803468227
39584,201,3.0,275,0.6239520000000001,0.001696610590443015
39725,202,0.0,141,0.6226125,0.0013551312731578946
39928,203,2.0,203,0.620684,0.0012263415846973658
40052,204,0.0,124,0.6195060000000001,0.0012287129648029804
40301,205,2.0,249,0.6171405000000001,0.003350455779582262
40471,206,1.0,170,0.6155255,0.0018081667367368937
40751,207,3.0,280,0.6128655000000001,0.001317422604188323
40889,208,0.0,138,0.6115545,0.002800486283376813
41143,209,3.0,254,0.6091415,0.002687555504962802
41342,210,2.0,199,0.607251,0.002576025202870369
41464,211,0.0,122,0.6060920000000001,0.0015149943064898252
41699,212,2.0,235,0.6038595,0.001226735534146428
42031,213,4.0,332,0.6007055,0.004250984638929367
42189,214,1.0,158,0.5992045,0.004311635158956051
42358,215,1.0,169,0.597599,0.004927090369164944
42615,216,3.0,257,0.5951575,0.0026837557088583708
42772,217,0.0,157,0.593666,0.003214680589735508
42947,218,1.0,175,0.5920035,0.0007843932835385203
43095,219,0.0,148,0.5905975,0.001645234995521605
43446,220,5.0,351,0.587263,0.0068984744139015675
43579,221,0.0,133,0.5859995,0.004669357556849718
43772,222,2.0,193,0.584166,0.0017566997557878494
43939,223,1.0,167,0.5825795,0.002734079957008362
44157,224,2.0,218,0.5805085,0.002610720694065094
44398,225,2.0,241,0.578219,0.004047810565680265
44666,226,3.0,268,0.5756730000000001,0.002249917946755886
44792,227,0.0,126,0.574476,0.0034709330648183823
45024,228,3.0,232,0.5722720000000001,0.0016833215486258268
45227,229,2.0,203,0.5703435,0.003481681691482663
45379,230,0.0,152,0.5688995,0.003484325483441353
45533,231,0.0,154,0.5674365,0.0040969992987811565
45726,232,1.0,193,0.5656030000000001,0.0023512267507612705
46030,233,3.0,304,0.5627150000000001,0.00218121986836195
46158,234,0.0,128,0.561499,0.006132251583039761
46385,235,2.0,227,0.5593425000000001,0.0006132948328740895
46560,236,1.0,175,0.55768,0.0020019246730953455
46720,237,0.0,160,0.55616,0.0021615643054246902
47124,238,6.0,404,0.552322,0.0014376185135915875
47265,239,0.0,141,0.5509824999999999,0.0029873873572796583
47583,240,4.0,318,0.5479615,0.006407966837286949
47723,241,0.0,140,0.5466315,0.0012243357487022877
47893,242,1.0,170,0.5450165,0.001056404784321785
48153,243,3.0,260,0.5425465,0.0053466493263840675
48490,244,4.0,337,0.539345,0.000974438909906894
48915,245,6.0,425,0.5353075,0.006781105883419514
49125,246,1.0,210,0.5333125000000001,0.0019121491350233555
49281,247,0.0,156,0.5318305,0.0049683451652526855
49655,248,5.0,374,0.5282775,0.002653573639690876
49802,249,0.0,147,0.5268809999999999,0.0023231941740959883
49939,250,0.0,137,0.5255795000000001,0.004644208122044802
50168,251,2.0,229,0.523404,0.0016377524007111788
50337,252,0.0,169,0.5217985,0.003999317530542612
50472,253,0.0,135,0.5205160000000001,0.002069705631583929
50852,254,8.0,380,0.5169060000000001,0.0030951621010899544
50997,255,0.0,145,0.5155285000000001,0.0020499113015830517
51218,256,2.0,221,0.5134290000000001,0.0017135879024863243
51371,257,0.0,153,0.5119755,0.010449064895510674
51506,258,0.0,135,0.5106930000000001,0.0035604937002062798
51766,259,3.0,260,0.5082230000000001,0.0015277715865522623
52016,260,2.0,250,0.5058480000000001,0.00246793357655406
52204,261,1.0,188,0.504062,0.002160259522497654
52353,262,0.0,149,0.5026465,0.0030474932864308357
52580,263,2.0,227,0.50049,0.0037842600140720606
52874,264,4.0,294,0.49769700000000006,0.00180495111271739
53075,265,1.0,201,0.49578749999999994,0.0021118721924722195
53531,266,9.0,456,0.49145550000000005,0.0007882310310378671
53748,267,2.0,217,0.4893940000000001,0.0006478569703176618
53964,268,2.0,216,0.48734200000000005,0.0008568720077164471
54175,269,2.0,211,0.4853375000000001,0.002294605365023017
54570,270,5.0,395,0.48158500000000004,0.0032143909484148026
54694,271,0.0,124,0.48040700000000003,0.0014631100930273533
54893,272,2.0,199,0.4785165,0.0013017525197938085
55094,273,2.0,201,0.476607,0.0038853881414979696
55327,274,2.0,233,0.4743935,0.0017840268556028605
55461,275,0.0,134,0.47312049999999994,0.0016619808739051223
55765,276,4.0,304,0.47023250000000005,0.00604701554402709
56008,277,3.0,243,0.467924,0.00405200244858861
56206,278,2.0,198,0.466043,0.002157975919544697
56416,279,2.0,210,0.464048,0.0023306040093302727
56541,280,0.0,125,0.4628605,0.0021485639736056328
56675,281,0.0,134,0.46158750000000004,0.0011386428959667683
57079,282,9.0,404,0.45774950000000003,0.010204608552157879
57281,283,2.0,202,0.4558305,0.0034361793659627438
57555,284,3.0,274,0.4532275,0.0028546927496790886
57850,285,4.0,295,0.45042499999999996,0.0008857940556481481
58094,286,3.0,244,0.44810700000000003,0.0009719584486447275
58341,287,3.0,247,0.4457605,0.003635908244177699
58659,288,4.0,318,0.44273950000000006,0.0017173850210383534
58830,289,1.0,171,0.44111500000000003,0.004389096982777119
59078,290,3.0,248,0.438759,0.0027284356765449047
59202,291,0.0,124,0.437581,0.0008341365028172731
59449,292,3.0,247,0.4352345000000001,0.001693837228231132
59573,293,0.0,124,0.43405650000000007,0.0022819419391453266
59743,294,1.0,170,0.43244150000000003,0.004815399646759033
60086,295,5.0,343,0.4291830000000001,0.0031819541472941637
60380,296,4.0,294,0.42639000000000005,0.003328748047351837
60583,297,2.0,203,0.42446150000000005,0.00420799944549799
60830,298,3.0,247,0.422115,0.0016088513657450676
61053,299,2.0,223,0.4199965,0.0016282392898574471
61255,300,2.0,202,0.4180775,0.05637460947036743
61528,301,4.0,273,0.41548399999999996,0.005261113867163658
61774,302,3.0,246,0.41314700000000004,0.002328734379261732
61947,303,1.0,173,0.4115035,0.003332983935251832
62118,304,1.0,171,0.4098790000000001,0.005048948340117931
62241,305,0.0,123,0.4087105,0.0034373635426163673
62491,306,3.0,250,0.40633550000000007,0.001819699420593679
62689,307,2.0,198,0.40445450000000005,0.005214329808950424
62933,308,3.0,244,0.4021365000000001,0.004968804772943258
63229,309,4.0,296,0.39932449999999997,0.003098612418398261
63478,310,3.0,249,0.39695900000000006,0.007960985414683819
63675,311,2.0,197,0.39508750000000004,0.0011684728087857366
63845,312,1.0,170,0.3934725000000001,0.0036799940280616283
64000,313,1.0,155,0.392,0.005778343416750431
64295,314,4.0,295,0.3891975,0.0007725651375949383
64483,315,2.0,188,0.3874115,0.0024153362028300762
64655,316,1.0,172,0.3857775000000001,0.0012286287965252995
64951,317,4.0,296,0.38296549999999996,0.0453350692987442
65252,318,4.0,301,0.38010600000000005,0.0009527420625090599
65471,319,2.0,219,0.3780255,0.0026045329868793488
65702,320,3.0,231,0.375831,0.0029106829315423965
66048,321,5.0,346,0.3725440000000001,0.0031596501357853413
66293,322,3.0,245,0.37021650000000006,0.0022582588717341423
66540,323,3.0,247,0.36787000000000003,0.0030816190410405397
66806,324,4.0,266,0.3653430000000001,0.0018623570213094354
67052,325,4.0,246,0.36300600000000005,0.002436896087601781
67400,326,5.0,348,0.3597,0.0026422198861837387
67771,327,7.0,371,0.3561755,0.0026790802367031574
68141,328,9.0,370,0.35266050000000004,0.002001510001718998
68523,329,9.0,382,0.34903150000000005,0.0047483863309025764
68985,330,8.0,462,0.3446425000000001,0.0022905771620571613
69140,331,1.0,155,0.34317,0.0015120853204280138
69442,332,4.0,302,0.34030099999999996,0.0088238175958395
69754,333,5.0,312,0.337337,0.0015463664894923568
70249,334,9.0,495,0.33263450000000006,0.007846765220165253
70534,335,4.0,285,0.3299270000000001,0.006563260219991207
70880,336,5.0,346,0.32664000000000004,0.002051164396107197
71142,337,4.0,262,0.32415099999999997,0.0023583993315696716
71518,338,6.0,376,0.32057899999999995,0.001979354303330183
71858,339,5.0,340,0.317349,0.0028753443621098995
72226,340,5.0,368,0.31385300000000005,0.0015753906918689609
72477,341,3.0,251,0.31146850000000004,0.0026644649915397167
72738,342,4.0,261,0.30898899999999996,0.005026531405746937
73208,343,8.0,470,0.30452400000000013,0.0019518169574439526
73585,344,7.0,377,0.3009425,0.0015142662450671196
74070,345,12.0,485,0.296335,0.0030343616381287575
74296,346,3.0,226,0.2941880000000001,0.004629193805158138
74966,347,13.0,670,0.28782300000000005,0.005427177529782057
75286,348,5.0,320,0.284783,0.003339945338666439
75749,349,7.0,463,0.28038450000000004,0.0020523585844784975
76176,350,6.0,427,0.276328,0.0035719764418900013
76473,351,4.0,297,0.2735065,0.005184547044336796
76921,352,8.0,448,0.26925050000000006,0.002175400033593178
77148,353,3.0,227,0.26709399999999994,0.0030628966633230448
77739,354,17.0,591,0.2614795,0.0020496530923992395
78013,355,4.0,274,0.25887650000000006,0.004359561484307051
78459,356,9.0,446,0.2546395,0.004158136434853077
78872,357,7.0,413,0.25071600000000005,0.0018967732321470976
79199,358,5.0,327,0.24760950000000004,0.004401643294841051
79673,359,12.0,474,0.2431065,0.0013661381090059876
80009,360,6.0,336,0.23991450000000003,0.0023991819471120834
80535,361,13.0,526,0.2349175,0.002644319785758853
80775,362,4.0,240,0.23263750000000005,0.0010067319963127375
81120,363,5.0,345,0.22936,0.002118995413184166
81720,364,9.0,600,0.22365999999999997,0.003028321312740445
82263,365,11.0,543,0.21850150000000002,0.0006441405275836587
82731,366,8.0,468,0.21405550000000007,0.00361263332888484
83014,367,11.0,283,0.21136700000000008,0.0026081069372594357
83555,368,10.0,541,0.2062275,0.0017605496104806662
83986,369,7.0,431,0.202133,0.002667124615982175
84468,370,7.0,482,0.197554,0.002859789878129959
85070,371,18.0,602,0.19183499999999998,0.002288374351337552
85576,372,11.0,506,0.18702800000000008,0.0022144895046949387
86250,373,14.0,674,0.18062500000000004,0.0016935566673055291
86690,374,6.0,440,0.17644500000000007,0.004609057679772377
87350,375,21.0,660,0.17017499999999997,0.004175820387899876
87999,376,16.0,649,0.16400950000000003,0.0029563517309725285
88625,377,12.0,626,0.1580625000000001,0.0029084396082907915
89058,378,7.0,433,0.153949,0.0013995019253343344
89628,379,12.0,570,0.14853400000000005,0.004163746722042561
90294,380,14.0,666,0.14220700000000008,0.0032395743764936924
90693,381,7.0,399,0.13841650000000005,0.002006127033382654
91180,382,12.0,487,0.13378999999999996,0.0022617382928729057
91602,383,8.0,422,0.12978100000000015,0.0021830133628100157
92039,384,13.0,437,0.12562949999999995,0.002708414336666465
92481,385,12.0,442,0.1214305,0.0032166321761906147
92904,386,8.0,423,0.11741200000000007,0.0014964689034968615
93212,387,5.0,308,0.11448600000000009,0.003618377260863781
93848,388,12.0,636,0.1084440000000001,0.009478680789470673
94396,389,13.0,548,0.10323800000000005,0.004625707399100065
94636,390,4.0,240,0.1009580000000001,0.002880820306017995
95275,391,15.0,639,0.09488750000000001,0.003000176977366209
95897,392,12.0,622,0.08897850000000007,0.0019282400608062744
96437,393,10.0,540,0.0838485000000001,0.002544721122831106
96986,394,10.0,549,0.07863299999999995,0.002212384482845664
97324,395,6.0,338,0.0754220000000001,0.005690521560609341
97782,396,9.0,458,0.071071,0.001572376349940896
98302,397,7.0,520,0.06613100000000005,0.0015729420119896531
98618,398,6.0,316,0.0631290000000001,0.0030330284498631954
98986,399,6.0,368,0.05963300000000005,0.0026084580458700657
99458,400,9.0,472,0.055149000000000004,0.004824166651815176
99815,401,6.0,357,0.05175750000000001,0.005269973073154688
100058,402,4.0,243,0.05,0.007302913814783096
100566,403,10.0,508,0.05,0.003930976614356041
101144,404,12.0,578,0.05,0.004458634182810783
101759,405,12.0,615,0.05,0.0029294323176145554
102351,406,11.0,592,0.05,0.006694144569337368
102832,407,9.0,481,0.05,0.005148562137037516
103367,408,12.0,535,0.05,0.00322275934740901
103740,409,7.0,373,0.05,0.005355953238904476
104084,410,7.0,344,0.05,0.005847332067787647
104834,411,14.0,750,0.05,0.0036759667564183474
105288,412,9.0,454,0.05,0.004995262250304222
105896,413,9.0,608,0.05,0.0017865733243525028
106483,414,15.0,587,0.05,0.002148956526070833
106744,415,4.0,261,0.05,0.006701720412820578
107172,416,8.0,428,0.05,0.0016845869831740856
107656,417,10.0,484,0.05,0.002693953923881054
108161,418,9.0,505,0.05,0.003705741837620735
108719,419,14.0,558,0.05,0.006318243220448494
109232,420,10.0,513,0.05,0.001724930014461279
109758,421,10.0,526,0.05,0.0016895208973437548
110183,422,7.0,425,0.05,0.003632405772805214
110693,423,11.0,510,0.05,0.001977480947971344
111125,424,9.0,432,0.05,0.004845679271966219
111603,425,10.0,478,0.05,0.0017770858248695731
112259,426,16.0,656,0.05,0.004413078539073467
112730,427,9.0,471,0.05,0.005289772059768438
113403,428,16.0,673,0.05,0.0016973796300590038
113810,429,8.0,407,0.05,0.002324165776371956
114305,430,10.0,495,0.05,0.0020378590561449528
114806,431,10.0,501,0.05,0.003992777783423662
115228,432,8.0,422,0.05,0.003315290203318
115648,433,8.0,420,0.05,0.0054657249711453915
116071,434,8.0,423,0.05,0.0017833495512604713
116588,435,10.0,517,0.05,0.004714344162493944
117138,436,12.0,550,0.05,0.002072347095236182
117592,437,9.0,454,0.05,0.0018751898314803839
118072,438,10.0,480,0.05,0.0030068526975810528
118717,439,14.0,645,0.05,0.0027692653238773346
119220,440,9.0,503,0.05,0.0022823726758360863
119772,441,15.0,552,0.05,0.005505279637873173
120274,442,9.0,502,0.05,0.002584624569863081
120795,443,11.0,521,0.05,0.002150958403944969
121392,444,16.0,597,0.05,0.0030894046649336815
121989,445,13.0,597,0.05,0.003506084904074669
122566,446,12.0,577,0.05,0.0033314931206405163
123179,447,12.0,613,0.05,0.0011209170334041119
123571,448,7.0,392,0.05,0.0017846461851149797
124139,449,15.0,568,0.05,0.001983211375772953
124683,450,15.0,544,0.05,0.0021955969277769327
125204,451,10.0,521,0.05,0.0017330857226625085
125580,452,7.0,376,0.05,0.00240419153124094
126361,453,19.0,781,0.05,0.002074316842481494
126838,454,9.0,477,0.05,0.0024188258685171604
127351,455,10.0,513,0.05,0.007889327593147755
127734,456,7.0,383,0.05,0.001869069878011942
128224,457,8.0,490,0.05,0.0036602031905204058
128702,458,10.0,478,0.05,0.04371233284473419
129271,459,13.0,569,0.05,0.0026382780633866787
129588,460,6.0,317,0.05,0.0020014960318803787
130114,461,10.0,526,0.05,0.003305705264210701
130881,462,24.0,767,0.05,0.001678690081462264
131339,463,9.0,458,0.05,0.0035634497180581093
131793,464,9.0,454,0.05,0.060083284974098206
132461,465,22.0,668,0.05,0.0018188913818448782
133080,466,13.0,619,0.05,0.001918745576404035
133555,467,9.0,475,0.05,0.0023660347796976566
134115,468,19.0,560,0.05,0.001724518951959908
134615,469,9.0,500,0.05,0.003954674117267132
134998,470,7.0,383,0.05,0.0019314443925395608
135532,471,10.0,534,0.05,0.003927359823137522
136124,472,11.0,592,0.05,0.00513134989887476
136863,473,17.0,739,0.05,0.037280961871147156
137412,474,10.0,549,0.05,0.0022421590983867645
137889,475,10.0,477,0.05,0.0043720826506614685
138539,476,14.0,650,0.05,0.0029438005294650793
139112,477,11.0,573,0.05,0.002764584496617317
139579,478,9.0,467,0.05,0.008426469750702381
140161,479,12.0,582,0.05,0.012398069724440575
140387,480,3.0,226,0.05,0.0023351130075752735
140812,481,8.0,425,0.05,0.005856611765921116
141367,482,12.0,555,0.05,0.0046454486437141895
141820,483,9.0,453,0.05,0.0033885245211422443
142359,484,18.0,539,0.05,0.0035825539380311966
142896,485,17.0,537,0.05,0.012272674590349197
143303,486,8.0,407,0.05,0.002581113949418068
143881,487,11.0,578,0.05,0.0011519844410941005
144350,488,10.0,469,0.05,0.007521500810980797
144996,489,12.0,646,0.05,0.005604331381618977
145714,490,15.0,718,0.05,0.0067658135667443275
146213,491,10.0,499,0.05,0.004249459598213434
146694,492,9.0,481,0.05,0.0028014869894832373
147200,493,13.0,506,0.05,0.0035996041260659695
147599,494,10.0,399,0.05,0.0015320834936574101
148135,495,10.0,536,0.05,0.0027883804868906736
148664,496,15.0,529,0.05,0.008519981987774372
149100,497,8.0,436,0.05,0.002932977629825473
149552,498,8.0,452,0.05,0.0032797001767903566
150005,499,8.0,453,0.05,0.0024268501438200474
150379,500,6.0,374,0.05,0.003974892199039459
150861,501,9.0,482,0.05,0.0045838262885808945
151658,502,17.0,797,0.05,0.004597079008817673
152110,503,8.0,452,0.05,0.003097373992204666
152682,504,12.0,572,0.05,0.006431810092180967
153405,505,23.0,723,0.05,0.0015348524320870638
153808,506,7.0,403,0.05,0.0016391698736697435
154113,507,5.0,305,0.05,0.0066465516574680805
154629,508,9.0,516,0.05,0.0016191484173759818
155064,509,8.0,435,0.05,0.0035378793254494667
155490,510,7.0,426,0.05,0.007902359589934349
156079,511,12.0,589,0.05,0.0017853719182312489
156651,512,12.0,572,0.05,0.007710972800850868
157078,513,15.0,427,0.05,0.004156521987169981
157774,514,20.0,696,0.05,0.0015216919127851725
158232,515,9.0,458,0.05,0.0031914585269987583
158728,516,10.0,496,0.05,0.005054508335888386
159355,517,15.0,627,0.05,0.005866477265954018
159601,518,3.0,246,0.05,0.0044808341190218925
160288,519,14.0,687,0.05,0.0071122669614851475
160661,520,6.0,373,0.05,0.0430535152554512
161245,521,11.0,584,0.05,0.002045805798843503
161746,522,11.0,501,0.05,0.004049330018460751
162273,523,10.0,527,0.05,0.007682744413614273
162930,524,17.0,657,0.05,0.004314540885388851
163508,525,12.0,578,0.05,0.010385533794760704
164043,526,11.0,535,0.05,0.008425132371485233
164544,527,10.0,501,0.05,0.00366836111061275
165140,528,15.0,596,0.05,0.0024783641565591097
165530,529,7.0,390,0.05,0.007619790732860565
166188,530,15.0,658,0.05,0.002342033199965954
166700,531,10.0,512,0.05,0.0032509686425328255
167133,532,8.0,433,0.05,0.002256124746054411
167647,533,11.0,514,0.05,0.00363861583173275
168307,534,15.0,660,0.05,0.0039093648083508015
168701,535,7.0,394,0.05,0.0025003179907798767
