global_step,update,mean_train_return,policy_loss,value_loss,entropy,total_loss
110592,54,3.95,-0.0075084088603034616,0.02988749841460958,1.1853397600352764,-0.0044180567492730916
112640,55,3.75,-0.010250756051391363,0.03421854512998834,1.1759034916758537,-0.004900517960777506
114688,56,3.3,-0.008731643698411062,0.026204610767308623,1.1777071990072727,-0.007406409829854965
116736,57,3.25,-0.007077670859871432,0.03593079320853576,1.1528843902051449,-0.0006411176000256091
118784,58,3.35,-0.007001198478974402,0.043748716125264764,1.1339869983494282,0.003533289738697931
120832,59,3.65,-0.0062958551570773125,0.033775397518184036,1.0642065200954676,-5.022165714763105e-05
122880,60,3.5,-0.005970597208943218,0.04806093219667673,1.1080548241734505,0.006979320867685601
124928,61,4.05,-0.0026908552390523255,0.09660915425047278,1.0627530589699745,0.0349861916329246
126976,62,3.45,-0.008669770308188163,0.03808515577111393,1.08950325101614,-0.0005222244653850794
129024,63,3.25,-0.008165061881300062,0.0310718443361111,1.092038944363594,-0.0035495296178851277
131072,64,3.85,-0.005136987223522738,0.09362690185662359,0.9946115631610155,0.031730348215205595
133120,65,4.55,-0.008819275899440981,0.033785088162403554,1.0131858196109533,-0.00205859009292908
135168,66,4.95,-0.01166536146774888,0.035105604329146445,0.9949856624007225,-0.004062416206579655
137216,67,4.0,-0.0016373971593566239,0.037514217430725694,0.9323364235460758,0.00779634655918926
139264,68,3.55,-0.004884778580162674,0.0359111808356829,0.9165817387402058,0.0039049947226885706
141312,69,3.25,-0.008953997210483067,0.03948126418981701,0.9161711558699608,0.001624923519557342
143360,70,4.2,-0.007802898180671036,0.04686159489210695,0.9113197978585958,0.006514701643027365
145408,71,4.85,-0.007219226419692859,0.05851391243049875,0.8774372953921556,0.013263356959214434
147456,72,5.55,-0.006645970715908334,0.04822512890677899,0.907003927975893,0.008396554650971666
149504,73,6.0,-0.006286745294346474,0.07990330609027296,0.9018436372280121,0.024646472098538652
151552,74,5.35,-0.009167578362394124,0.0522109103621915,0.8778296671807766,0.008159580203937367
153600,75,5.8,-0.00717215909389779,0.06648780091200024,0.8461283650249243,0.017610457696719095
155648,76,5.9,-0.0038376229349523783,0.10537626035511494,0.8296232391148806,0.04055427486309782
157696,77,6.7,-0.006919975276105106,0.06042563880328089,0.8548489212989807,0.014744355663424358
159744,78,7.05,-0.00922266734414734,0.042341979045886546,0.8802821785211563,0.003145500726532191
161792,79,6.35,-0.008697738536284305,0.0436325513292104,0.8896996527910233,0.004221541079459712
163840,80,5.7,-0.007399055117275566,0.03883160906843841,0.8827567007392645,0.0031891825783532113
165888,81,5.35,-0.006100417725974694,0.052734902244992554,0.8768964260816574,0.011498069041408598
167936,82,6.35,-0.00605592320789583,0.06528869760222733,0.8166428077965975,0.018421997461700812
169984,83,7.05,-0.0070464760647155344,0.08754742878954858,0.8600982204079628,0.028126256278483197
172032,84,7.55,-0.007861751277232543,0.054957106709480286,0.8388457167893648,0.011228345014387742
174080,85,6.75,-0.007839617232093588,0.05359436653088778,0.8271329272538424,0.010686236433684826
176128,86,6.9,-0.00805149735242594,0.04709771473426372,0.8375259134918451,0.007122100854758173
178176,87,7.15,-0.005845568928634748,0.11128258984535933,0.8213410042226315,0.0415823170915246
180224,88,6.8,-0.007961603259900585,0.049006215296685696,0.8046515118330717,0.008494990004692227
182272,89,7.9,-0.005325448844814673,0.09550134488381445,0.7677902653813362,0.03474732085305732
184320,90,8.0,-0.0046810939675197005,0.10375209024641663,0.7926110047847033,0.03926884142856579
186368,91,7.1,-0.006759578245691955,0.05930055468343198,0.7812639251351357,0.015078060299856588
188416,92,8.05,-0.00484366636374034,0.07598526240326464,0.7745271176099777,0.025403693536645733
190464,93,6.9,-0.011554458760656416,0.033438260201364756,0.7809302005916834,-0.0026446309639140964
192512,94,6.8,-0.008535556902643293,0.04462574567878619,0.7813873086124659,0.0059634430799633265
194560,95,6.85,-0.007878150703618303,0.0470800896291621,0.747344434261322,0.008188449995941482
196608,96,6.4,-0.0034074501018039882,0.03676086768973619,0.7517078388482332,0.0074559055210556835
198656,97,6.7,-0.005360315466532484,0.07598936895374209,0.7097870986908674,0.025536498113069683
200000,98,7.15,0.0011819410137832165,0.08509119212006529,0.7088096265991529,0.03663944146440675
