#{"t_start": 1774679582.5713909, "env_id": "None"}
r,l,t
1.0,16,1.806919
0.0,6,1.807434
0.0,6,1.808013
4.0,48,1.811796
0.0,6,1.814539
0.0,6,1.81525
1.0,16,1.816683
0.0,6,1.817216
0.0,6,1.820117
2.0,28,1.82238
0.0,6,1.822912
0.0,6,1.823548
0.0,6,1.826406
1.0,16,1.827966
2.0,26,1.830099
1.0,16,1.831966
0.0,6,1.836223
0.0,6,1.837205
2.0,28,1.841502
0.0,6,1.842378
0.0,6,1.846908
2.0,26,1.85038
0.0,6,1.851405
1.0,16,1.856014
0.0,6,1.860081
1.0,16,1.862319
0.0,6,1.863476
0.0,6,1.864647
0.0,6,1.868895
1.0,16,1.87143
0.0,6,1.872267
0.0,6,1.873176
0.0,6,1.876986
1.0,16,1.878923
0.0,6,1.879697
0.0,6,1.880431
0.0,6,1.884506
0.0,6,1.885339
0.0,6,1.88604
1.0,16,1.887616
0.0,6,1.89223
1.0,16,1.893924
2.0,28,1.896587
2.0,28,1.898948
0.0,6,1.901832
0.0,6,1.902379
0.0,6,1.902963
0.0,6,1.903589
0.0,6,1.906346
1.0,16,1.90773
0.0,6,1.908265
1.0,16,1.9096
0.0,6,1.912276
1.0,16,1.913807
0.0,6,1.914473
0.0,6,1.915154
2.0,28,1.919831
0.0,6,1.92036
0.0,6,1.920992
0.0,6,1.921601
0.0,6,1.92455
0.0,6,1.925092
2.0,28,1.928051
1.0,16,1.92964
0.0,6,1.932609
0.0,6,1.93328
2.0,26,1.93607
0.0,6,1.936966
0.0,6,1.940033
1.0,16,1.941976
0.0,6,1.942569
0.0,6,1.943251
0.0,6,1.946179
0.0,6,1.946798
1.0,16,1.948596
3.0,38,1.952084
0.0,6,1.955365
0.0,6,1.955976
0.0,6,1.956761
0.0,6,1.957336
0.0,6,1.96066
0.0,6,1.961305
0.0,6,1.962014
0.0,6,1.962616
0.0,6,1.965971
0.0,6,1.966606
0.0,6,1.967303
1.0,16,1.969129
0.0,6,1.97263
0.0,6,1.973388
0.0,6,1.974015
1.0,16,1.975642
1.0,16,1.979751
0.0,6,1.980481
0.0,6,1.981113
0.0,6,1.981818
0.0,6,1.984942
0.0,6,1.985687
0.0,6,1.986315
0.0,6,1.987019
0.0,6,1.990164
1.0,16,1.99191
1.0,16,1.993568
0.0,6,1.994336
0.0,6,1.999806
0.0,6,2.000557
0.0,6,2.001183
0.0,6,2.001905
0.0,6,2.005025
0.0,6,2.005747
0.0,6,2.006386
0.0,6,2.007092
0.0,6,2.010298
0.0,6,2.011061
0.0,6,2.011678
0.0,6,2.012383
0.0,6,2.015581
0.0,6,2.0163
0.0,6,2.016929
1.0,16,2.018426
1.0,16,2.02194
0.0,6,2.022529
1.0,16,2.023942
0.0,6,2.024469
0.0,6,2.027663
0.0,6,2.028334
1.0,16,2.029748
0.0,6,2.030403
0.0,6,2.033168
1.0,16,2.034737
0.0,6,2.035418
0.0,6,2.035975
0.0,6,2.039997
0.0,6,2.040543
0.0,6,2.041134
0.0,6,2.041643
0.0,6,2.044414
0.0,6,2.044963
0.0,6,2.045909
0.0,6,2.046626
0.0,6,2.04936
1.0,16,2.05083
0.0,6,2.051384
0.0,6,2.052041
1.0,16,2.056012
0.0,6,2.05654
0.0,6,2.057129
0.0,6,2.057639
0.0,6,2.060364
0.0,6,2.060914
1.0,16,2.062605
1.0,16,2.064112
0.0,6,2.066831
0.0,6,2.067371
0.0,6,2.06795
0.0,6,2.068461
1.0,16,2.072
1.0,16,2.073517
0.0,6,2.074243
0.0,6,2.074905
0.0,6,2.077739
1.0,16,2.079274
1.0,16,2.080684
0.0,6,2.081242
0.0,6,2.084265
0.0,6,2.084833
0.0,6,2.085415
0.0,6,2.085941
0.0,6,2.088602
0.0,6,2.089169
1.0,16,2.091028
0.0,6,2.091624
1.0,16,2.095586
0.0,6,2.096126
1.0,16,2.09749
0.0,6,2.098151
0.0,6,2.101263
0.0,6,2.101992
0.0,6,2.102566
0.0,6,2.103286
1.0,16,2.108942
0.0,6,2.109504
0.0,6,2.110128
0.0,6,2.110694
0.0,6,2.113849
0.0,6,2.114512
0.0,6,2.115275
0.0,6,2.115948
0.0,6,2.119121
1.0,16,2.120823
0.0,6,2.12144
0.0,6,2.122125
0.0,6,2.125241
0.0,6,2.125991
1.0,16,2.127896
0.0,6,2.129019
0.0,6,2.133861
0.0,6,2.135111
2.0,26,2.139897
0.0,6,2.140975
0.0,6,2.146645
1.0,16,2.14951
1.0,16,2.1523
0.0,6,2.15339
2.0,26,2.162108
0.0,6,2.163188
0.0,6,2.164489
0.0,6,2.165569
0.0,6,2.171025
1.0,16,2.174042
2.0,28,2.178073
0.0,6,2.178771
0.0,6,2.182436
0.0,6,2.183241
1.0,16,2.185047
0.0,6,2.185845
0.0,6,2.189282
0.0,6,2.190114
0.0,6,2.190843
2.0,28,2.193885
0.0,6,2.197687
1.0,16,2.199335
0.0,6,2.200003
0.0,6,2.200698
0.0,6,2.203811
0.0,6,2.204541
0.0,6,2.205158
0.0,6,2.20594
0.0,6,2.209512
1.0,16,2.211253
1.0,16,2.212979
0.0,6,2.213743
2.0,26,2.22081
1.0,16,2.222403
0.0,6,2.223121
0.0,6,2.223741
0.0,6,2.226978
0.0,6,2.227625
0.0,6,2.228314
0.0,6,2.228969
0.0,6,2.232333
0.0,6,2.233141
0.0,6,2.233866
0.0,6,2.234502
0.0,6,2.239072
1.0,16,2.241043
0.0,6,2.241661
0.0,6,2.242317
2.0,26,2.247069
0.0,6,2.247667
0.0,6,2.248194
0.0,6,2.248795
2.0,28,2.253714
0.0,6,2.254476
0.0,6,2.255218
0.0,6,2.255818
1.0,16,2.259408
2.0,28,2.261677
0.0,6,2.262259
0.0,6,2.262795
1.0,16,2.266335
0.0,6,2.266952
1.0,16,2.268613
1.0,16,2.270088
0.0,6,2.272981
0.0,6,2.273645
0.0,6,2.274208
1.0,16,2.276159
1.0,16,2.279878
2.0,26,2.282009
1.0,16,2.283369
0.0,6,2.283928
0.0,6,2.286659
0.0,6,2.287248
0.0,6,2.287936
0.0,6,2.288464
0.0,6,2.291214
0.0,6,2.291772
0.0,6,2.292423
0.0,6,2.29298
0.0,6,2.296094
1.0,16,2.29752
0.0,6,2.298097
1.0,16,2.299464
0.0,6,2.302275
0.0,6,2.302876
0.0,6,2.303524
1.0,16,2.305026
0.0,6,2.307657
0.0,6,2.308314
1.0,16,2.309673
0.0,6,2.310193
0.0,6,2.312973
1.0,16,2.314469
0.0,6,2.315038
0.0,6,2.315669
2.0,28,2.320627
1.0,16,2.322066
0.0,6,2.322657
1.0,16,2.324181
0.0,6,2.328614
0.0,6,2.329254
0.0,6,2.330019
0.0,6,2.330978
1.0,16,2.339044
0.0,6,2.340014
1.0,16,2.342123
0.0,6,2.34293
1.0,16,2.348745
0.0,6,2.349671
0.0,6,2.350468
3.0,38,2.356848
1.0,16,2.36164
1.0,16,2.36306
0.0,6,2.36377
0.0,6,2.364486
0.0,6,2.367186
0.0,6,2.367847
0.0,6,2.368384
0.0,6,2.369023
2.0,28,2.373445
1.0,16,2.375026
2.0,28,2.377573
1.0,16,2.378924
0.0,6,2.381582
0.0,6,2.382254
0.0,6,2.382795
2.0,26,2.385119
1.0,16,2.388609
0.0,6,2.389152
0.0,6,2.389725
0.0,6,2.390242
1.0,16,2.393745
1.0,16,2.39521
0.0,6,2.395839
0.0,6,2.396331
0.0,6,2.400307
1.0,16,2.40168
1.0,16,2.403034
0.0,6,2.403593
0.0,6,2.406313
2.0,26,2.408465
2.0,26,2.410626
0.0,6,2.411162
0.0,6,2.413977
1.0,16,2.415459
0.0,6,2.416003
0.0,6,2.416568
0.0,6,2.419323
0.0,6,2.419987
2.0,28,2.42235
0.0,6,2.422893
2.0,28,2.427503
0.0,6,2.428214
0.0,6,2.428817
0.0,6,2.429441
1.0,16,2.433903
2.0,28,2.436494
0.0,6,2.437091
2.0,26,2.439383
0.0,6,2.443712
0.0,6,2.444432
1.0,16,2.445798
0.0,6,2.446319
0.0,6,2.449009
1.0,16,2.450375
0.0,6,2.450924
1.0,16,2.45226
0.0,6,2.455191
0.0,6,2.455753
1.0,16,2.457105
0.0,6,2.457689
0.0,6,2.460347
1.0,16,2.461756
1.0,16,2.463121
0.0,6,2.46381
0.0,6,2.466477
0.0,6,2.467106
0.0,6,2.467628
0.0,6,2.468202
1.0,16,2.47166
0.0,6,2.472183
0.0,6,2.472771
0.0,6,2.473331
0.0,6,2.476181
1.0,16,2.47755
1.0,16,2.478898
0.0,6,2.479408
0.0,6,2.482142
0.0,6,2.48269
0.0,6,2.483307
1.0,16,2.484704
0.0,6,2.487325
0.0,6,2.487989
0.0,6,2.488513
1.0,16,2.489858
0.0,6,2.49257
1.0,16,2.494032
1.0,16,2.495462
0.0,6,2.496011
0.0,6,2.498682
1.0,16,2.500069
0.0,6,2.500571
2.0,28,2.502857
0.0,6,2.505653
0.0,6,2.506212
0.0,6,2.506816
0.0,6,2.507326
0.0,6,2.509999
0.0,6,2.510543
0.0,6,2.511142
1.0,16,2.51249
2.0,28,2.517125
0.0,6,2.51764
0.0,6,2.51822
0.0,6,2.518718
0.0,6,2.52154
1.0,16,2.522935
0.0,6,2.523487
0.0,6,2.524164
0.0,6,2.5268
0.0,6,2.527683
0.0,6,2.528335
0.0,6,2.52907
0.0,6,2.532585
0.0,6,2.534105
0.0,6,2.535244
0.0,6,2.536415
0.0,6,2.541048
1.0,16,2.543518
2.0,28,2.547563
0.0,6,2.552043
0.0,6,2.556716
1.0,16,2.558848
0.0,6,2.561646
1.0,16,2.56381
0.0,6,2.567923
0.0,6,2.568933
0.0,6,2.569847
2.0,26,2.572852
0.0,6,2.576047
0.0,6,2.576664
0.0,6,2.577283
0.0,6,2.577949
0.0,6,2.580911
1.0,16,2.582438
0.0,6,2.583053
0.0,6,2.583698
0.0,6,2.586681
0.0,6,2.587217
0.0,6,2.58782
0.0,6,2.588381
1.0,16,2.592375
0.0,6,2.593111
1.0,16,2.594836
0.0,6,2.595487
0.0,6,2.598401
1.0,16,2.600017
0.0,6,2.600618
2.0,26,2.603079
0.0,6,2.60603
2.0,26,2.608495
1.0,16,2.610052
0.0,6,2.610607
0.0,6,2.613615
0.0,6,2.614256
0.0,6,2.615154
0.0,6,2.615812
0.0,6,2.618703
1.0,16,2.620271
0.0,6,2.620852
1.0,16,2.622337
0.0,6,2.625454
0.0,6,2.626153
0.0,6,2.626834
0.0,6,2.627381
1.0,16,2.631205
0.0,6,2.632233
3.0,38,2.637901
1.0,16,2.639501
0.0,6,2.642548
0.0,6,2.643209
1.0,16,2.644976
0.0,6,2.64612
0.0,6,2.65049
0.0,6,2.651662
0.0,6,2.652692
0.0,6,2.653965
0.0,6,2.661881
1.0,16,2.664727
0.0,6,2.66587
2.0,28,2.670713
0.0,6,2.675721
0.0,6,2.676945
0.0,6,2.677953
0.0,6,2.678707
1.0,16,2.682703
0.0,6,2.683313
0.0,6,2.684078
0.0,6,2.68464
0.0,6,2.68835
0.0,6,2.688959
0.0,6,2.689544
0.0,6,2.690185
0.0,6,2.693196
0.0,6,2.693919
0.0,6,2.694654
0.0,6,2.695291
0.0,6,2.698334
0.0,6,2.698987
0.0,6,2.699674
0.0,6,2.700305
0.0,6,2.703348
0.0,6,2.704019
1.0,16,2.705454
1.0,16,2.706978
0.0,6,2.709952
0.0,6,2.71055
0.0,6,2.711267
1.0,16,2.712811
0.0,6,2.716046
0.0,6,2.71677
3.0,38,2.720348
0.0,6,2.72106
1.0,16,2.725087
0.0,6,2.725672
0.0,6,2.726366
1.0,16,2.728023
0.0,6,2.731102
1.0,16,2.732739
0.0,6,2.733443
1.0,16,2.735677
1.0,16,2.741379
1.0,16,2.744001
0.0,6,2.745106
0.0,6,2.74612
0.0,6,2.750139
0.0,6,2.751217
0.0,6,2.752063
0.0,6,2.755342
0.0,6,2.759564
1.0,16,2.76188
0.0,6,2.765816
0.0,6,2.766707
0.0,6,2.771007
0.0,6,2.771845
0.0,6,2.773025
0.0,6,2.774099
0.0,6,2.778665
1.0,16,2.781108
1.0,16,2.782803
0.0,6,2.783421
0.0,6,2.786418
1.0,16,2.788031
2.0,28,2.790618
1.0,16,2.792146
0.0,6,2.795297
0.0,6,2.796038
0.0,6,2.796628
0.0,6,2.79724
0.0,6,2.800078
0.0,6,2.80077
1.0,16,2.802269
1.0,16,2.803805
2.0,26,2.808276
0.0,6,2.808946
1.0,16,2.81041
0.0,6,2.81099
0.0,6,2.813957
1.0,16,2.815501
0.0,6,2.816058
0.0,6,2.816624
1.0,16,2.820422
0.0,6,2.821026
0.0,6,2.821677
1.0,16,2.823167
1.0,16,2.827099
1.0,16,2.828435
0.0,6,2.828998
0.0,6,2.829636
0.0,6,2.832621
0.0,6,2.833324
4.0,48,2.841175
0.0,6,2.842327
0.0,6,2.84728
0.0,6,2.847993
1.0,16,2.849535
0.0,6,2.850253
0.0,6,2.853217
0.0,6,2.854002
0.0,6,2.854683
0.0,6,2.855445
0.0,6,2.858483
0.0,6,2.859179
0.0,6,2.859847
0.0,6,2.860522
1.0,16,2.86454
0.0,6,2.865494
1.0,16,2.867913
0.0,6,2.868972
0.0,6,2.874569
0.0,6,2.8754
0.0,6,2.876092
0.0,6,2.876812
1.0,16,2.880862
0.0,6,2.881465
0.0,6,2.882171
0.0,6,2.882771
2.0,26,2.887739
0.0,6,2.888376
0.0,6,2.889075
0.0,6,2.889683
2.0,26,2.894816
0.0,6,2.895485
1.0,16,2.897084
0.0,6,2.897788
1.0,16,2.901865
0.0,6,2.902428
0.0,6,2.903085
0.0,6,2.903704
1.0,16,2.907616
0.0,6,2.908404
2.0,28,2.911061
0.0,6,2.911611
0.0,6,2.914553
1.0,16,2.916113
0.0,6,2.916637
0.0,6,2.917211
1.0,16,2.920933
0.0,6,2.9215
0.0,6,2.922155
2.0,26,2.924617
1.0,16,2.928243
0.0,6,2.928922
0.0,6,2.929419
0.0,6,2.930061
2.0,28,2.93677
1.0,16,2.938226
0.0,6,2.938856
0.0,6,2.939524
1.0,16,2.943536
0.0,6,2.944212
3.0,38,2.947677
0.0,6,2.948302
1.0,16,2.952289
0.0,6,2.953018
0.0,6,2.953638
0.0,6,2.954422
0.0,6,2.95742
1.0,16,2.958967
0.0,6,2.959579
0.0,6,2.960147
0.0,6,2.962945
0.0,6,2.963608
1.0,16,2.965204
0.0,6,2.965869
2.0,26,2.970509
0.0,6,2.971246
0.0,6,2.971861
0.0,6,2.972616
0.0,6,2.976552
0.0,6,2.977266
0.0,6,2.977895
1.0,16,2.979316
0.0,6,2.984199
0.0,6,2.984757
0.0,6,2.985403
1.0,16,2.986824
0.0,6,2.989446
0.0,6,2.990096
0.0,6,2.990669
1.0,16,2.992093
0.0,6,2.995745
0.0,6,2.996758
0.0,6,2.99787
0.0,6,2.998852
0.0,6,3.003237
0.0,6,3.004204
0.0,6,3.005276
0.0,6,3.006221
0.0,6,3.010635
0.0,6,3.011621
1.0,16,3.013823
0.0,6,3.014548
1.0,16,3.01824
0.0,6,3.019128
0.0,6,3.020069
1.0,16,3.022195
0.0,6,3.026762
0.0,6,3.028015
0.0,6,3.029028
0.0,6,3.029653
0.0,6,3.032456
1.0,16,3.033981
0.0,6,3.034636
1.0,16,3.037163
0.0,6,3.041321
0.0,6,3.042379
3.0,38,3.047718
0.0,6,3.048712
0.0,6,3.052838
0.0,6,3.053927
1.0,16,3.05646
0.0,6,3.057255
0.0,6,3.061354
1.0,16,3.063571
0.0,6,3.064544
0.0,6,3.065496
0.0,6,3.069535
0.0,6,3.070727
0.0,6,3.071653
1.0,16,3.073838
1.0,16,3.078907
2.0,28,3.081539
0.0,6,3.082215
1.0,16,3.083836
0.0,6,3.087144
0.0,6,3.087869
1.0,16,3.089306
0.0,6,3.089929
0.0,6,3.094461
0.0,6,3.095148
1.0,16,3.09658
0.0,6,3.097162
0.0,6,3.099984
0.0,6,3.100656
2.0,28,3.102991
1.0,16,3.104521
0.0,6,3.107119
0.0,6,3.107725
2.0,28,3.110012
0.0,6,3.110564
0.0,6,3.113418
1.0,16,3.115162
0.0,6,3.115779
0.0,6,3.116442
1.0,16,3.119868
0.0,6,3.120393
0.0,6,3.12097
3.0,38,3.592686
0.0,6,3.604736
0.0,6,3.61228
0.0,6,3.622264
1.0,16,3.644248
0.0,6,3.652023
0.0,6,3.66492
1.0,16,3.685759
0.0,6,3.697825
0.0,6,3.717639
3.0,38,3.770748
0.0,6,3.782349
0.0,6,3.788057
0.0,6,3.800295
0.0,6,3.80591
0.0,6,3.818372
0.0,6,3.822979
0.0,6,3.834176
0.0,6,3.839125
1.0,16,3.858223
0.0,6,3.868748
0.0,6,3.876621
0.0,6,3.885839
0.0,6,3.890746
1.0,16,3.908138
0.0,6,3.922977
0.0,6,3.928456
0.0,6,3.937472
1.0,16,3.956487
0.0,6,3.963856
0.0,6,3.972769
0.0,6,3.978535
0.0,6,3.987031
0.0,6,3.994223
1.0,16,4.01175
1.0,16,4.034048
0.0,6,4.046446
0.0,6,4.05714
2.0,28,4.095138
1.0,16,4.113048
0.0,6,4.124614
0.0,6,4.132259
1.0,16,4.15282
2.0,28,4.187514
0.0,6,4.197101
0.0,6,4.204109
1.0,16,4.222533
1.0,16,4.246192
0.0,6,4.254822
0.0,6,4.262643
0.0,6,4.271266
0.0,6,4.276108
1.0,16,4.29708
1.0,16,4.319752
0.0,6,4.33043
0.0,6,4.335256
0.0,6,4.343938
1.0,16,4.372006
0.0,6,4.378713
0.0,6,4.387477
1.0,16,4.408392
0.0,6,4.416287
0.0,6,4.424528
1.0,16,4.444883
0.0,6,4.450167
1.0,16,4.469701
0.0,6,4.478256
1.0,16,4.498316
0.0,6,4.503251
0.0,6,4.514594
1.0,16,4.537309
1.0,16,4.558029
0.0,6,4.563889
0.0,6,4.575895
0.0,6,4.580274
0.0,6,4.590004
0.0,6,4.596932
1.0,16,4.618818
0.0,6,4.628178
1.0,16,4.657346
0.0,6,4.667576
0.0,6,4.683153
0.0,6,4.689005
1.0,16,4.710755
0.0,6,4.724016
0.0,6,4.735335
2.0,28,4.778166
0.0,6,4.786875
0.0,6,4.791733
0.0,6,4.803093
0.0,6,4.808043
0.0,6,4.816988
0.0,6,4.821734
0.0,6,4.832928
2.0,26,4.865627
1.0,16,4.886512
0.0,6,4.895198
1.0,16,4.91675
1.0,16,4.936767
0.0,6,4.942936
0.0,6,4.958561
0.0,6,4.969113
2.0,28,5.00473
0.0,6,5.014082
0.0,6,5.01882
0.0,6,5.029741
1.0,16,5.050681
0.0,6,5.055336
0.0,6,5.06346
1.0,16,5.086458
0.0,6,5.091168
1.0,16,5.110431
0.0,6,5.11937
1.0,16,5.14118
0.0,6,5.14593
1.0,16,5.172157
0.0,6,5.184102
1.0,16,5.20505
0.0,6,5.209566
1.0,16,5.229752
0.0,6,5.238989
0.0,6,5.246854
0.0,6,5.255711
0.0,6,5.263323
0.0,6,5.271755
0.0,6,5.280667
1.0,16,5.299991
0.0,6,5.309136
0.0,6,5.313711
2.0,28,5.347898
1.0,16,5.36829
0.0,6,5.377639
0.0,6,5.382947
0.0,6,5.393393
0.0,6,5.398079
0.0,6,5.407413
0.0,6,5.412019
0.0,6,5.422822
0.0,6,5.428477
0.0,6,5.439672
1.0,16,5.461766
1.0,16,5.489989
1.0,16,5.509461
2.0,26,5.537115
0.0,6,5.545675
0.0,6,5.552861
0.0,6,5.561571
0.0,6,5.56614
0.0,6,5.577793
0.0,6,5.585858
0.0,6,5.594906
0.0,6,5.601877
0.0,6,5.610827
1.0,16,5.632865
1.0,16,5.657584
2.0,28,5.701134
0.0,6,5.707203
0.0,6,5.720265
0.0,6,5.726005
0.0,6,5.734451
0.0,6,5.739139
0.0,6,5.754533
1.0,16,5.786029
0.0,6,5.791963
0.0,6,5.801994
0.0,6,5.809247
0.0,6,5.818107
0.0,6,5.822886
0.0,6,5.833059
2.0,28,5.868754
0.0,6,5.874417
0.0,6,5.885051
0.0,6,5.891197
0.0,6,5.904357
0.0,6,5.90969
0.0,6,5.918261
1.0,16,5.937073
0.0,6,5.944189
0.0,6,5.953159
0.0,6,5.96204
0.0,6,5.972544
0.0,6,5.982329
1.0,16,6.003366
0.0,6,6.012907
0.0,6,6.017702
0.0,6,6.029084
0.0,6,6.034585
0.0,6,6.0436
1.0,16,6.061287
0.0,6,6.068005
1.0,16,6.090039
0.0,6,6.098717
0.0,6,6.103367
0.0,6,6.116023
0.0,6,6.120382
1.0,16,6.140501
0.0,6,6.149161
0.0,6,6.156483
0.0,6,6.164706
0.0,6,6.169189
0.0,6,6.17869
0.0,6,6.186188
0.0,6,6.19734
1.0,16,6.215117
0.0,6,6.221594
0.0,6,6.233167
1.0,16,6.253621
0.0,6,6.262352
0.0,6,6.273914
0.0,6,6.283111
0.0,6,6.293705
0.0,6,6.299809
1.0,16,6.319733
1.0,16,6.340186
1.0,16,6.359035
1.0,16,6.378816
0.0,6,6.387796
0.0,6,6.399221
0.0,6,6.407524
1.0,16,6.425399
1.0,16,6.443043
0.0,6,6.450112
0.0,6,6.458752
0.0,6,6.465004
1.0,16,6.486076
1.0,16,6.509003
0.0,6,6.517456
0.0,6,6.522963
0.0,6,6.534199
0.0,6,6.543165
0.0,6,6.553378
0.0,6,6.567646
1.0,16,6.588962
2.0,28,6.626313
1.0,16,6.645683
0.0,6,6.656287
0.0,6,6.661879
0.0,6,6.672713
1.0,16,6.690993
0.0,6,6.695855
0.0,6,6.707905
0.0,6,6.715617
1.0,16,6.734444
2.0,28,6.768511
0.0,6,6.777553
0.0,6,6.788072
0.0,6,6.802988
2.0,26,6.839738
0.0,6,6.850934
1.0,16,6.879483
0.0,6,6.886866
0.0,6,6.895866
1.0,16,6.917476
1.0,16,6.939407
1.0,16,6.957976
0.0,6,6.962565
0.0,6,6.971165
0.0,6,6.978712
0.0,6,6.987153
