#{"t_start": 1774706151.0329382, "env_id": "ALE/Breakout-v5"}
r,l,t
0.0,135,79.117779
3.0,225,79.930466
0.0,141,80.553102
0.0,134,81.277606
3.0,218,82.439795
1.0,152,83.337114
0.0,128,83.846895
2.0,187,84.559967
1.0,159,85.14569
1.0,154,85.726406
0.0,135,86.22391
0.0,129,86.704423
2.0,184,87.88282
7.0,383,89.266687
3.0,242,90.143357
0.0,143,90.679722
2.0,187,91.353798
2.0,183,92.021552
2.0,192,92.720756
1.0,157,93.278692
2.0,191,94.244637
0.0,135,95.013485
1.0,164,95.912501
7.0,256,97.564656
0.0,139,98.066549
0.0,141,98.57276
2.0,210,99.372398
0.0,128,99.826157
1.0,166,100.412767
2.0,188,101.092777
2.0,188,101.760108
2.0,183,102.410995
1.0,166,102.989537
0.0,137,103.487031
1.0,165,104.04736
3.0,213,105.33749
0.0,132,105.809695
0.0,127,106.282024
1.0,156,107.002544
2.0,208,108.015791
0.0,137,108.74086
1.0,166,109.639562
0.0,130,110.103933
1.0,154,110.665365
0.0,137,111.146279
2.0,187,111.794886
1.0,160,112.363416
1.0,155,112.928492
1.0,155,113.989326
3.0,227,114.813153
0.0,144,115.367205
1.0,156,115.941756
3.0,235,116.773293
0.0,146,117.29646
0.0,143,117.796624
1.0,164,118.415488
0.0,135,118.907388
1.0,158,119.469608
1.0,178,120.418457
0.0,140,121.151896
0.0,132,122.445555
1.0,173,123.083693
2.0,194,123.786346
1.0,156,124.349354
7.0,259,125.242556
1.0,187,125.956512
11.0,279,126.941327
1.0,160,127.531076
7.0,254,128.419717
0.0,132,128.913679
1.0,158,129.533409
1.0,173,130.639931
1.0,176,131.282419
0.0,128,131.753205
1.0,162,132.319273
0.0,137,132.974274
0.0,131,133.706578
1.0,172,134.584272
3.0,223,135.72641
1.0,172,136.386987
0.0,140,136.911259
0.0,141,137.405703
0.0,144,137.901304
1.0,160,138.483583
0.0,147,139.515517
0.0,130,139.96379
0.0,139,140.464648
0.0,153,141.003309
3.0,225,141.791529
1.0,168,142.390205
0.0,132,142.861622
1.0,165,143.446652
0.0,142,143.959088
0.0,157,144.533644
2.0,200,145.268354
1.0,186,146.152185
0.0,136,146.88685
1.0,160,148.334634
1.0,165,149.042569
0.0,132,149.514459
3.0,217,150.3032
0.0,141,150.808475
1.0,156,151.37888
0.0,165,151.972206
1.0,166,152.545047
0.0,143,153.054902
0.0,138,153.534493
0.0,142,154.053065
2.0,196,154.760697
0.0,134,155.239287
1.0,162,156.302484
2.0,188,156.967804
0.0,131,157.44481
7.0,275,158.40475
2.0,185,159.294457
0.0,138,160.023523
3.0,232,161.227846
0.0,165,162.025088
2.0,206,162.755265
0.0,156,163.309459
0.0,137,163.798002
1.0,163,164.859241
7.0,254,165.76158
1.0,157,166.321521
0.0,130,166.791028
1.0,156,167.335657
0.0,141,167.870005
3.0,222,168.630333
3.0,215,169.369339
1.0,167,169.968801
0.0,127,170.414432
1.0,162,170.982103
1.0,179,171.599138
3.0,220,173.191049
7.0,245,174.47519
0.0,134,175.103248
1.0,159,175.675793
0.0,128,176.140347
1.0,161,176.706175
0.0,131,177.180989
0.0,138,177.662276
0.0,129,178.149661
3.0,215,178.890781
0.0,130,179.35675
0.0,130,179.81079
0.0,124,180.265767
3.0,219,181.517087
1.0,155,182.063794
0.0,124,182.502992
0.0,123,182.936519
1.0,161,183.506665
1.0,154,184.057637
2.0,191,184.739002
3.0,218,185.856585
3.0,216,186.928101
0.0,132,187.680997
1.0,161,188.445674
0.0,127,188.92926
0.0,128,189.379591
0.0,128,190.366491
2.0,189,191.052696
1.0,152,191.596315
1.0,152,192.157545
2.0,189,192.839039
0.0,129,193.307541
2.0,187,193.990348
6.0,360,195.26564
0.0,127,195.722043
2.0,188,196.441116
2.0,205,197.173206
0.0,128,198.23117
0.0,124,198.922776
1.0,166,199.795082
0.0,129,200.492329
1.0,151,201.335008
2.0,184,201.97921
2.0,184,202.64955
2.0,184,203.292776
0.0,127,203.772542
2.0,189,204.477696
1.0,159,205.064214
1.0,157,205.646219
0.0,130,206.107487
3.0,231,207.418103
0.0,126,207.870088
1.0,156,208.431165
0.0,125,208.92324
0.0,126,209.393555
1.0,154,209.945559
0.0,127,211.844765
4.0,286,213.321026
0.0,127,214.046061
2.0,184,214.829602
1.0,152,215.405932
3.0,214,216.176631
1.0,154,217.192731
0.0,124,217.6453
0.0,123,218.102415
3.0,230,218.912734
0.0,123,219.389325
2.0,186,220.047233
1.0,154,220.64088
0.0,126,221.099436
3.0,217,221.882524
0.0,123,222.341411
2.0,185,222.985747
6.0,346,224.211208
1.0,157,225.548724
4.0,249,226.853881
3.0,215,227.850855
2.0,183,228.487797
2.0,190,229.164777
2.0,183,229.857901
2.0,182,230.507962
1.0,161,231.096135
0.0,128,231.565955
1.0,156,232.146879
0.0,128,232.610883
2.0,184,233.277602
1.0,156,234.334047
2.0,181,234.993894
0.0,126,235.430242
1.0,154,236.008984
2.0,181,236.66935
0.0,123,237.143352
0.0,124,237.677948
0.0,127,238.350848
2.0,182,239.255656
0.0,123,239.901312
3.0,218,241.037077
0.0,125,241.496203
2.0,182,242.148064
1.0,153,243.198044
3.0,216,243.984727
2.0,199,244.69018
3.0,212,245.461149
2.0,181,246.094653
4.0,286,247.120558
2.0,181,247.769652
2.0,188,248.437971
0.0,124,248.904943
2.0,183,249.549462
3.0,217,250.940424
0.0,127,251.642533
1.0,150,252.392119
1.0,156,253.208394
2.0,181,254.147237
2.0,187,254.819829
1.0,153,255.388344
2.0,184,256.080767
3.0,212,256.853763
1.0,151,257.431642
2.0,186,258.122445
3.0,212,258.872251
1.0,153,259.925356
2.0,182,260.586261
1.0,169,261.239405
1.0,153,261.785492
1.0,150,262.341315
2.0,182,262.995652
0.0,128,263.456597
2.0,201,264.271186
3.0,213,265.362997
2.0,182,266.255109
1.0,152,267.129826
1.0,154,267.705679
1.0,150,268.75542
2.0,181,269.375348
0.0,124,269.843139
1.0,153,270.387599
1.0,151,270.962295
2.0,181,271.610985
1.0,169,272.222936
2.0,184,272.881906
2.0,182,273.505276
0.0,126,273.963649
1.0,155,274.500014
2.0,186,275.166832
1.0,154,275.720137
1.0,151,276.745718
1.0,151,277.355178
1.0,155,278.194905
2.0,181,279.119943
1.0,153,280.032377
3.0,216,280.833612
6.0,344,282.102204
1.0,152,282.647655
0.0,122,283.071291
1.0,162,283.647227
1.0,151,284.177155
1.0,152,284.740207
1.0,153,285.793341
0.0,124,286.240523
2.0,182,286.897226
2.0,182,287.532595
1.0,153,288.083208
1.0,150,288.605332
1.0,153,289.144675
1.0,154,289.689051
0.0,125,290.139475
2.0,181,291.077076
2.0,184,292.033751
0.0,130,292.768485
1.0,153,293.494974
3.0,212,294.739864
2.0,183,295.383272
3.0,213,296.137975
2.0,198,296.819486
0.0,126,297.267264
2.0,184,297.912962
2.0,183,298.556166
1.0,151,299.081123
1.0,153,299.647587
1.0,153,300.199313
2.0,186,300.842931
2.0,182,301.489857
0.0,122,302.438583
0.0,122,302.855226
0.0,124,303.329935
1.0,153,304.117302
1.0,152,304.883133
1.0,150,305.697242
2.0,183,306.600462
1.0,151,307.14033
3.0,217,307.93084
1.0,152,308.466727
2.0,181,309.132249
1.0,151,309.704083
0.0,122,310.139089
1.0,150,311.205389
2.0,189,311.908087
2.0,186,312.556271
1.0,151,313.093363
3.0,214,313.836498
1.0,151,314.361423
1.0,150,314.899364
1.0,152,315.421825
2.0,182,316.098308
3.0,212,317.153572
1.0,152,317.899039
1.0,153,318.732242
3.0,216,320.198919
0.0,128,320.653056
2.0,182,321.306161
1.0,155,321.848074
3.0,211,322.584271
0.0,124,323.015619
2.0,181,323.664506
2.0,183,324.316451
1.0,151,324.859708
2.0,183,325.50953
2.0,182,326.157912
2.0,184,326.81117
1.0,163,327.910067
3.0,212,328.636973
0.0,126,329.090104
0.0,130,329.653541
2.0,182,330.546409
0.0,130,331.18926
1.0,154,332.009247
7.0,248,333.073036
2.0,183,333.696379
0.0,126,334.141814
7.0,248,335.025091
1.0,154,335.561497
1.0,151,336.585271
3.0,221,337.359642
0.0,128,337.794057
2.0,190,338.487523
0.0,123,338.934343
2.0,181,339.598349
2.0,182,340.249284
1.0,151,340.776699
0.0,125,341.249258
1.0,158,341.818923
0.0,123,342.322758
2.0,182,343.213309
2.0,181,344.6664
2.0,186,345.679906
3.0,214,346.421337
0.0,126,346.880307
0.0,131,347.362784
3.0,215,348.137296
3.0,215,348.898489
2.0,183,349.531514
0.0,128,349.993273
3.0,213,350.76345
0.0,129,351.222789
3.0,216,351.980647
1.0,155,353.015128
3.0,215,353.820192
1.0,154,354.346313
3.0,214,355.11939
3.0,214,356.014801
2.0,183,356.913871
1.0,153,357.701951
0.0,130,358.416606
1.0,151,359.042912
3.0,214,359.802942
0.0,122,360.243628
0.0,125,360.664064
1.0,154,361.69565
2.0,183,362.361142
0.0,131,362.807516
3.0,216,363.565952
0.0,128,364.034619
2.0,182,364.677812
1.0,153,365.213481
1.0,150,365.781271
3.0,215,366.563751
2.0,181,367.196733
0.0,123,367.649975
3.0,214,368.403956
2.0,185,369.888173
2.0,181,370.793654
1.0,158,371.660577
0.0,129,372.151322
2.0,183,372.852275
1.0,150,373.381255
7.0,251,374.311634
0.0,128,374.755717
0.0,126,375.234365
1.0,155,375.779533
1.0,153,376.368986
1.0,154,376.931684
1.0,154,377.504467
0.0,123,378.436317
1.0,155,378.961269
3.0,212,379.71838
2.0,183,380.366389
1.0,157,380.91599
0.0,123,381.368242
1.0,150,382.020805
1.0,154,382.812001
2.0,187,383.73195
0.0,128,384.468523
0.0,125,385.061076
1.0,156,385.621084
1.0,152,386.144107
2.0,181,387.248134
0.0,124,387.693275
0.0,127,388.137958
0.0,126,388.599038
0.0,122,389.036161
1.0,150,389.54874
1.0,155,390.090004
1.0,152,390.620133
7.0,249,391.492341
2.0,181,392.148024
3.0,213,392.888026
2.0,182,393.523352
1.0,152,394.069572
1.0,154,395.290525
0.0,122,395.918063
2.0,183,396.813758
2.0,183,397.855058
2.0,181,398.501776
0.0,122,398.923271
2.0,179,399.57759
3.0,214,400.337276
2.0,185,401.003488
2.0,200,401.712973
2.0,181,402.32906
1.0,150,402.893719
3.0,212,404.119546
1.0,150,404.657676
0.0,123,405.103567
0.0,126,405.580987
1.0,152,406.132455
0.0,124,406.596834
1.0,151,407.115021
2.0,181,407.760071
2.0,182,408.664598
3.0,214,409.706591
2.0,183,410.687192
2.0,181,411.46177
1.0,151,412.47578
3.0,215,413.232579
1.0,155,413.771425
1.0,151,414.301113
1.0,150,414.822307
1.0,154,415.369784
1.0,153,415.922118
1.0,152,416.464481
1.0,153,416.9867
1.0,151,417.51497
2.0,183,418.166113
2.0,181,419.928812
1.0,151,420.46911
1.0,150,421.705949
1.0,151,422.45524
0.0,126,423.061967
2.0,181,424.046475
2.0,182,424.75733
0.0,122,425.169743
0.0,123,425.627779
0.0,123,426.084294
1.0,150,426.632582
1.0,152,427.150681
2.0,181,427.795754
2.0,183,428.40316
0.0,124,428.87236
1.0,158,429.90891
0.0,127,430.357273
0.0,126,430.822124
2.0,182,431.449041
0.0,123,431.898929
1.0,152,432.406444
11.0,269,433.374717
1.0,151,433.913946
0.0,123,434.447187
2.0,183,435.404598
2.0,181,436.315063
2.0,182,437.367827
2.0,181,437.987048
2.0,187,439.142623
2.0,182,439.772633
1.0,153,440.324891
2.0,186,440.960557
1.0,151,441.484252
1.0,152,442.006297
1.0,152,442.54853
0.0,128,442.997235
1.0,154,443.53775
1.0,152,444.061856
1.0,155,444.618179
1.0,154,445.141891
2.0,182,445.787978
5.0,312,447.352328
2.0,183,448.31962
0.0,126,448.997279
1.0,153,449.791063
3.0,213,450.788371
0.0,123,451.239187
1.0,150,451.777951
1.0,153,452.320794
1.0,150,452.847095
2.0,182,453.510498
3.0,214,454.27524
1.0,152,455.319116
1.0,152,455.850916
1.0,154,456.409242
1.0,152,456.93973
3.0,212,457.726892
0.0,125,458.168637
2.0,182,458.815455
1.0,154,459.362131
1.0,152,459.896016
1.0,151,460.438346
2.0,181,461.391017
0.0,129,462.065211
0.0,123,462.742123
0.0,124,463.450526
1.0,150,464.544874
2.0,181,465.195742
1.0,153,465.747295
1.0,152,466.272301
1.0,154,466.819778
1.0,154,467.342993
3.0,216,468.109925
2.0,181,468.73849
2.0,181,469.369173
0.0,123,469.813676
1.0,158,470.357183
1.0,152,470.916569
0.0,129,471.874068
2.0,181,472.495609
0.0,125,472.950146
1.0,153,473.462477
1.0,151,474.199174
1.0,152,475.002799
1.0,152,475.785764
2.0,181,476.780038
1.0,158,477.363218
3.0,215,478.122614
2.0,183,478.795139
2.0,181,479.433054
3.0,213,480.669462
1.0,158,481.208496
3.0,217,481.976954
1.0,156,482.531231
2.0,186,483.185214
3.0,212,483.936892
2.0,182,484.602762
0.0,123,485.044174
3.0,214,485.811826
3.0,212,486.552133
0.0,125,487.134922
2.0,181,488.073813
0.0,125,489.316218
2.0,185,490.216085
0.0,125,490.671102
2.0,182,491.340409
1.0,151,491.862261
0.0,128,492.337188
0.0,127,492.770828
3.0,223,493.574204
7.0,252,494.504194
0.0,127,494.948435
1.0,154,495.504339
2.0,183,496.160968
2.0,186,497.362993
3.0,220,498.151571
1.0,158,498.733658
2.0,195,499.448874
1.0,156,500.051474
0.0,130,500.782107
0.0,127,501.433373
1.0,158,502.282063
1.0,154,503.189686
1.0,157,503.774956
1.0,156,504.349136
2.0,198,505.077421
7.0,259,506.517983
3.0,220,507.335487
2.0,201,508.053449
0.0,131,508.527296
3.0,216,509.355467
11.0,275,510.368248
0.0,142,510.87171
2.0,197,511.583062
3.0,212,512.348305
3.0,218,513.143883
2.0,187,514.656647
1.0,152,515.457771
2.0,192,516.400563
0.0,143,516.914455
0.0,123,517.375332
0.0,124,517.820533
0.0,130,518.273782
1.0,160,518.856243
1.0,163,519.470098
1.0,157,520.048015
2.0,184,520.735937
3.0,222,521.543675
1.0,158,522.082162
2.0,197,523.288899
2.0,188,523.981804
1.0,164,524.650045
0.0,132,525.122906
2.0,196,525.850657
0.0,131,526.425352
1.0,156,527.224255
1.0,156,528.028831
0.0,136,528.741306
1.0,160,529.561614
0.0,130,530.068315
1.0,152,530.658834
1.0,153,531.218395
0.0,134,532.216978
0.0,134,532.702079
2.0,186,533.382436
0.0,126,533.839204
0.0,126,534.306391
7.0,246,535.178925
2.0,184,535.842682
1.0,161,536.432874
3.0,215,537.197728
2.0,188,537.889248
1.0,155,538.462258
1.0,160,539.035119
1.0,153,539.718327
1.0,154,541.101229
3.0,214,542.265787
2.0,183,543.004708
1.0,151,543.528061
1.0,152,544.078052
4.0,286,545.088455
0.0,124,545.538924
0.0,122,545.993715
1.0,151,546.50762
6.0,342,547.726411
2.0,183,548.872596
1.0,162,549.440027
1.0,152,549.990063
0.0,129,550.459991
0.0,130,550.950101
1.0,152,551.479975
1.0,151,552.048034
1.0,152,552.661889
1.0,158,553.544331
1.0,156,554.371324
0.0,126,555.10101
2.0,185,555.963317
3.0,216,556.757877
2.0,185,557.896596
3.0,215,558.663463
0.0,129,559.122388
1.0,153,559.669274
0.0,127,560.109684
1.0,151,560.659615
0.0,123,561.092294
5.0,291,562.110791
1.0,158,562.676407
0.0,127,563.119929
2.0,186,563.799645
3.0,219,564.549676
3.0,219,565.91509
1.0,153,566.72108
1.0,152,567.501358
0.0,125,568.15956
0.0,126,568.799162
3.0,214,569.557106
0.0,127,570.022682
2.0,185,570.661296
2.0,181,571.288968
2.0,195,571.962764
2.0,192,572.647868
1.0,153,573.183696
1.0,152,573.703874
2.0,187,574.81689
2.0,185,575.485419
2.0,183,576.111588
2.0,183,576.765895
1.0,154,577.330938
0.0,132,577.7812
1.0,152,578.327648
2.0,184,579.150454
1.0,154,579.981534
1.0,151,580.799216
7.0,249,581.95155
1.0,154,582.491495
3.0,218,583.763162
1.0,151,584.294165
1.0,151,584.842302
0.0,124,585.321377
2.0,181,585.981042
0.0,126,586.427178
3.0,213,587.183169
1.0,155,587.726143
2.0,187,588.393536
1.0,156,588.971173
2.0,185,589.624477
3.0,212,590.876087
1.0,155,591.437444
1.0,150,592.187454
0.0,126,592.797405
1.0,154,593.548816
7.0,246,594.802968
3.0,215,595.537545
2.0,181,596.154036
1.0,151,596.711511
1.0,155,597.231143
1.0,157,597.784342
0.0,126,598.214194
1.0,153,598.77759
2.0,183,599.898041
5.0,314,600.986147
2.0,181,601.617543
2.0,184,602.252414
0.0,124,602.70708
2.0,197,603.374197
3.0,212,604.10965
1.0,152,604.684932
1.0,156,605.486116
2.0,184,606.373391
2.0,183,607.287083
3.0,217,608.569648
0.0,125,609.026617
2.0,182,609.642589
1.0,156,610.171414
1.0,150,610.662336
0.0,122,611.085661
2.0,183,611.684664
0.0,128,612.132287
2.0,181,612.720989
3.0,216,613.444636
1.0,153,613.95897
1.0,150,614.442366
0.0,124,614.854575
3.0,218,616.103686
1.0,152,616.609725
1.0,153,617.124731
0.0,125,617.530713
1.0,154,618.31354
2.0,181,619.19875
2.0,181,620.161229
1.0,152,620.777771
1.0,151,621.294952
1.0,154,621.815448
3.0,215,622.541884
1.0,150,623.029264
1.0,156,624.019411
1.0,153,624.542036
2.0,181,625.120814
2.0,182,626.796647
2.0,182,627.406299
1.0,153,627.913054
2.0,181,628.508156
1.0,150,628.992002
2.0,183,629.576268
2.0,182,630.204962
3.0,215,631.227163
1.0,150,631.934227
1.0,151,633.250266
2.0,185,633.841709
6.0,342,634.97704
2.0,180,635.572298
3.0,213,636.295994
1.0,151,636.785139
1.0,156,637.303941
1.0,151,637.802859
0.0,124,638.220481
1.0,150,638.719993
2.0,182,639.331076
2.0,182,640.4175
1.0,154,640.936357
0.0,128,641.377984
1.0,153,641.892188
0.0,124,642.312172
2.0,182,642.91573
1.0,159,643.568085
1.0,151,644.295542
3.0,213,645.339934
0.0,127,646.0852
4.0,260,647.001745
3.0,213,647.716234
1.0,152,648.696625
2.0,182,649.293342
1.0,152,649.805114
1.0,151,650.292222
0.0,122,650.735543
2.0,185,651.352442
0.0,123,651.781122
3.0,212,652.505221
1.0,153,653.034856
2.0,188,653.668427
0.0,126,654.087962
3.0,213,654.804398
3.0,214,655.993393
1.0,151,656.65531
1.0,150,657.375409
1.0,150,658.113822
1.0,152,658.919739
3.0,213,659.723861
3.0,213,660.452812
0.0,124,660.898934
2.0,182,661.529394
2.0,188,662.165029
3.0,212,662.898737
2.0,182,663.515797
1.0,152,664.500597
0.0,129,664.94069
0.0,124,665.3833
2.0,182,666.004267
1.0,152,666.543741
1.0,155,667.070096
2.0,183,667.692795
1.0,152,668.213366
1.0,150,668.744437
1.0,152,669.348356
3.0,217,670.42721
2.0,181,671.3633
3.0,213,672.373418
2.0,181,673.471198
1.0,152,674.005609
1.0,150,674.522669
0.0,125,674.967996
1.0,151,675.485934
2.0,182,676.137769
1.0,152,676.694715
3.0,213,677.43896
2.0,183,678.081747
3.0,213,678.795698
0.0,126,679.24744
1.0,153,679.754921
3.0,214,680.990417
2.0,183,681.63265
1.0,152,682.21413
4.0,277,683.594783
0.0,123,684.198372
1.0,153,685.06061
2.0,181,685.736662
1.0,151,686.252149
3.0,214,686.998324
1.0,153,687.52726
0.0,125,687.942939
1.0,153,688.46543
3.0,215,689.699787
3.0,214,690.398909
0.0,123,690.864658
3.0,213,691.598242
1.0,151,692.140059
1.0,150,692.654818
2.0,181,693.267502
0.0,125,693.695567
1.0,151,694.208797
1.0,152,694.727228
0.0,125,695.181071
2.0,182,696.083471
1.0,173,697.465948
1.0,151,698.214364
2.0,185,698.846744
1.0,152,699.375022
2.0,181,699.988282
2.0,181,700.616811
2.0,181,701.233941
2.0,189,701.875297
0.0,123,702.305567
3.0,228,703.078094
7.0,246,703.910058
1.0,151,704.435314
1.0,151,705.455595
1.0,151,705.96829
0.0,124,706.402404
2.0,184,707.057967
2.0,181,707.683944
2.0,183,708.417339
1.0,151,709.155743
2.0,184,710.085361
2.0,181,711.079962
3.0,212,711.837453
1.0,151,712.353512
2.0,182,712.980822
0.0,126,713.944836
0.0,127,714.379531
1.0,151,714.914254
0.0,124,715.349226
0.0,126,715.782523
1.0,152,716.313788
1.0,150,716.814195
2.0,183,717.463663
3.0,214,718.195775
1.0,151,718.707797
1.0,153,719.237605
0.0,124,719.671244
1.0,153,720.201147
1.0,150,720.712382
1.0,150,722.001895
0.0,125,722.643838
2.0,184,723.62155
0.0,124,724.225114
0.0,123,724.665069
1.0,154,725.171599
0.0,123,725.617094
3.0,212,726.361362
1.0,151,726.894744
2.0,182,727.525033
2.0,183,728.137396
2.0,185,728.7928
1.0,156,729.324092
1.0,152,730.332779
0.0,122,730.781367
0.0,122,731.205107
0.0,126,731.647046
2.0,182,732.274047
3.0,214,733.015014
1.0,152,733.539968
2.0,182,734.29184
2.0,181,735.244757
1.0,152,736.006138
2.0,181,737.02584
2.0,181,737.736865
2.0,181,738.8154
1.0,151,739.332545
1.0,156,739.86838
1.0,151,740.391
1.0,152,740.912506
1.0,152,741.459948
1.0,151,741.987552
1.0,153,742.512172
0.0,124,742.945637
0.0,125,743.382603
2.0,182,743.992724
1.0,152,744.542795
1.0,152,745.072926
3.0,214,746.298876
1.0,152,746.816075
2.0,183,747.549482
1.0,150,748.346483
0.0,128,749.005451
0.0,125,749.655216
2.0,182,750.515802
2.0,181,751.131552
2.0,182,751.760882
0.0,122,752.192238
1.0,152,752.722445
2.0,182,753.343863
0.0,127,753.790286
3.0,226,755.057775
2.0,181,755.649753
1.0,152,756.182878
2.0,181,756.797605
1.0,150,757.306452
1.0,153,757.83459
3.0,214,758.559078
2.0,182,759.185542
1.0,151,759.701783
3.0,212,760.539032
0.0,123,761.147379
2.0,181,762.023386
0.0,130,763.268391
5.0,313,764.352862
1.0,160,764.904958
0.0,124,765.342617
0.0,123,765.778056
1.0,153,766.31498
3.0,213,767.058027
2.0,181,767.712296
2.0,182,768.353807
1.0,151,768.852893
1.0,157,769.396301
1.0,154,769.914978
1.0,151,770.927048
2.0,184,771.541958
2.0,184,772.173307
2.0,181,772.781901
2.0,181,773.50064
0.0,125,774.090298
1.0,156,774.870617
2.0,183,775.811106
0.0,124,776.40552
1.0,151,776.937962
2.0,182,777.558757
2.0,181,778.197124
1.0,155,778.726495
0.0,123,779.648091
2.0,182,780.267154
1.0,150,780.77813
1.0,153,781.331268
1.0,150,781.880897
1.0,151,782.429369
1.0,150,782.945341
1.0,151,783.473682
1.0,154,783.997481
1.0,152,784.529348
1.0,152,785.062534
1.0,152,785.57027
1.0,172,786.175482
1.0,151,787.450448
1.0,150,788.159431
1.0,154,789.039278
2.0,186,789.741475
2.0,183,790.3737
1.0,152,790.88986
0.0,122,791.308017
1.0,151,791.839722
1.0,153,792.368126
1.0,153,792.90591
2.0,182,793.534255
1.0,150,794.039141
2.0,183,794.677691
3.0,213,795.912272
1.0,152,796.444963
1.0,152,796.982834
0.0,131,797.424254
1.0,153,797.955692
2.0,185,798.579125
2.0,181,799.319027
2.0,181,800.26364
2.0,181,801.224037
1.0,151,802.048827
2.0,183,802.729371
1.0,152,803.273041
2.0,182,804.389389
1.0,150,804.907529
1.0,151,805.470073
0.0,122,805.910113
0.0,126,806.365495
2.0,182,806.981081
3.0,213,807.721435
3.0,212,808.459133
2.0,183,809.077018
1.0,153,809.625559
1.0,153,810.155291
1.0,152,810.693326
1.0,151,811.700189
1.0,151,812.271231
2.0,185,813.163942
2.0,181,814.020901
1.0,152,814.838658
1.0,151,815.476858
3.0,213,816.242727
1.0,150,816.776662
0.0,123,817.203365
2.0,184,817.841228
2.0,185,818.466883
1.0,152,819.007229
2.0,182,819.616791
1.0,152,820.63799
3.0,214,821.404898
3.0,213,822.16484
1.0,152,822.695688
2.0,181,823.333107
3.0,213,824.08042
1.0,154,824.613269
1.0,151,826.860738
1.0,152,827.643052
2.0,183,828.512033
1.0,154,829.058467
