global_step,update,mean_train_return,policy_loss,value_loss,entropy,total_loss
161792,79,4.2,-0.0013922896177973598,0.20191928325220942,0.2189231738448143,0.09737812062667217
163840,80,3.85,-0.002002821769565344,0.32246002508327365,0.2520377361215651,0.1567068116273731
165888,81,4.55,-0.001015310816001147,0.17155585996806622,0.23561734519898891,0.0824064465414267
167936,82,4.1,-0.0022097087930887938,0.2015790152363479,0.2346898466348648,0.09623290001036366
169984,83,3.5,0.0005770326242782176,0.1918646702542901,0.24170393589884043,0.09409232754842378
172032,84,3.85,-0.0013950857683084905,0.236919357907027,0.25816260324791074,0.11448296844901051
174080,85,4.45,-0.002054802142083645,0.16683220816776156,0.26547546638175845,0.07870654706493951
176128,86,4.5,-0.0008521100680809468,0.11545950919389725,0.2729583536274731,0.054148061193700414
178176,87,4.05,-0.00031674839556217194,0.24229345750063658,0.2879971619695425,0.11795000883284956
180224,88,3.95,0.00033382352557964623,0.2218355117365718,0.2807988515123725,0.108443590826937
182272,89,4.15,-0.0024828386667650193,0.16149383247829974,0.26019308250397444,0.07566214713006048
184320,90,4.65,5.4013595217838883e-05,0.13716687168926,0.2721740170381963,0.06591570995078655
186368,91,4.35,-0.0009815097146201879,0.17335492372512817,0.2861205693334341,0.08283474732161267
188416,92,3.8,-0.003281630895799026,0.2932316870428622,0.28170737717300653,0.14051714012748562
190464,93,4.85,-0.0029674312099814415,0.23170265788212419,0.2808657162822783,0.11007524112937972
192512,94,5.1,-0.0016506083775311708,0.07099197118077427,0.29547897912561893,0.030890587950125337
194560,95,4.45,-0.0018479055433999747,0.1820424972102046,0.31170331314206123,0.08605630951933563
196608,96,4.5,-0.0016348206991096959,0.2297964571043849,0.3135757688432932,0.11012765199848218
198656,97,4.5,-0.0013039937475696206,0.16182472533546388,0.30422788206487894,0.07656609026889782
200000,98,4.55,-0.004784484743140638,0.17464677027116218,0.30743570998311043,0.07946454391155082
