global_step,episode,episode_return,episode_length,epsilon,loss
1262,131,0.0,6,0.988011,nan
1268,132,0.0,6,0.987954,nan
1284,133,1.0,16,0.987802,nan
1290,134,0.0,6,0.987745,nan
1296,135,0.0,6,0.987688,nan
1302,136,0.0,6,0.987631,nan
1318,137,1.0,16,0.987479,nan
1324,138,0.0,6,0.987422,nan
1330,139,0.0,6,0.987365,nan
1336,140,0.0,6,0.987308,nan
1352,141,1.0,16,0.987156,nan
1378,142,2.0,26,0.986909,nan
1384,143,0.0,6,0.986852,nan
1390,144,0.0,6,0.986795,nan
1406,145,1.0,16,0.986643,nan
1412,146,0.0,6,0.986586,nan
1418,147,0.0,6,0.986529,nan
1424,148,0.0,6,0.986472,nan
1440,149,1.0,16,0.98632,nan
1446,150,0.0,6,0.986263,nan
1452,151,0.0,6,0.986206,nan
1458,152,0.0,6,0.986149,nan
1464,153,0.0,6,0.986092,nan
1470,154,0.0,6,0.986035,nan
1476,155,0.0,6,0.985978,nan
1482,156,0.0,6,0.985921,nan
1488,157,0.0,6,0.985864,nan
1494,158,0.0,6,0.985807,nan
1510,159,1.0,16,0.985655,nan
1516,160,0.0,6,0.985598,nan
1522,161,0.0,6,0.985541,nan
1548,162,2.0,26,0.985294,nan
1576,163,2.0,28,0.985028,nan
1582,164,0.0,6,0.984971,nan
1598,165,1.0,16,0.984819,nan
1604,166,0.0,6,0.984762,nan
1610,167,0.0,6,0.984705,nan
1616,168,0.0,6,0.984648,nan
1622,169,0.0,6,0.984591,nan
1628,170,0.0,6,0.984534,nan
1634,171,0.0,6,0.984477,nan
1640,172,0.0,6,0.98442,nan
1656,173,1.0,16,0.984268,nan
1662,174,0.0,6,0.984211,nan
1668,175,0.0,6,0.984154,nan
1684,176,1.0,16,0.984002,nan
1690,177,0.0,6,0.983945,nan
1718,178,2.0,28,0.983679,nan
1734,179,1.0,16,0.983527,nan
1740,180,0.0,6,0.98347,nan
1746,181,0.0,6,0.983413,nan
1752,182,0.0,6,0.983356,nan
1758,183,0.0,6,0.983299,nan
1764,184,0.0,6,0.983242,nan
1770,185,0.0,6,0.983185,nan
1776,186,0.0,6,0.983128,nan
1782,187,0.0,6,0.983071,nan
1788,188,0.0,6,0.983014,nan
1794,189,0.0,6,0.982957,nan
1800,190,0.0,6,0.9829,nan
1828,191,2.0,28,0.982634,nan
1834,192,0.0,6,0.982577,nan
1840,193,0.0,6,0.98252,nan
1846,194,0.0,6,0.982463,nan
1852,195,0.0,6,0.982406,nan
1878,196,2.0,26,0.982159,nan
1884,197,0.0,6,0.982102,nan
1890,198,0.0,6,0.9820450000000001,nan
1906,199,1.0,16,0.981893,nan
1912,200,0.0,6,0.981836,nan
1918,201,0.0,6,0.981779,nan
1924,202,0.0,6,0.981722,nan
1930,203,0.0,6,0.981665,nan
1946,204,1.0,16,0.981513,nan
1952,205,0.0,6,0.981456,nan
1958,206,0.0,6,0.981399,nan
1996,207,3.0,38,0.981038,nan
2002,208,0.0,6,0.980981,nan
2018,209,1.0,16,0.980829,nan
2024,210,0.0,6,0.980772,nan
2040,211,1.0,16,0.98062,nan
2056,212,1.0,16,0.980468,nan
2072,213,1.0,16,0.980316,nan
2098,214,2.0,26,0.980069,nan
2114,215,1.0,16,0.979917,nan
2120,216,0.0,6,0.97986,nan
2136,217,1.0,16,0.979708,nan
2142,218,0.0,6,0.979651,nan
2148,219,0.0,6,0.979594,nan
2164,220,1.0,16,0.979442,nan
2180,221,1.0,16,0.97929,nan
2186,222,0.0,6,0.979233,nan
2192,223,0.0,6,0.979176,nan
2208,224,1.0,16,0.979024,nan
2214,225,0.0,6,0.978967,nan
2220,226,0.0,6,0.97891,nan
2226,227,0.0,6,0.978853,nan
2232,228,0.0,6,0.978796,nan
2238,229,0.0,6,0.978739,nan
2244,230,0.0,6,0.978682,nan
2260,231,1.0,16,0.97853,nan
2276,232,1.0,16,0.978378,nan
2282,233,0.0,6,0.978321,nan
2288,234,0.0,6,0.978264,nan
2294,235,0.0,6,0.978207,nan
2300,236,0.0,6,0.97815,nan
2316,237,1.0,16,0.977998,nan
2322,238,0.0,6,0.977941,nan
2338,239,1.0,16,0.977789,nan
2364,240,2.0,26,0.977542,nan
2370,241,0.0,6,0.977485,nan
2386,242,1.0,16,0.977333,nan
2392,243,0.0,6,0.977276,nan
2408,244,1.0,16,0.977124,nan
2424,245,1.0,16,0.976972,nan
2430,246,0.0,6,0.976915,nan
2436,247,0.0,6,0.976858,nan
2452,248,1.0,16,0.976706,nan
2458,249,0.0,6,0.976649,nan
2464,250,0.0,6,0.976592,nan
2470,251,0.0,6,0.976535,nan
2486,252,1.0,16,0.976383,nan
2502,253,1.0,16,0.976231,nan
2508,254,0.0,6,0.976174,nan
2514,255,0.0,6,0.976117,nan
2520,256,0.0,6,0.97606,nan
2526,257,0.0,6,0.976003,nan
2542,258,1.0,16,0.975851,nan
2548,259,0.0,6,0.975794,nan
2554,260,0.0,6,0.975737,nan
2570,261,1.0,16,0.975585,nan
2576,262,0.0,6,0.975528,nan
2592,263,1.0,16,0.975376,nan
2598,264,0.0,6,0.975319,nan
2614,265,1.0,16,0.975167,nan
2620,266,0.0,6,0.97511,nan
2636,267,1.0,16,0.974958,nan
2642,268,0.0,6,0.974901,nan
2648,269,0.0,6,0.974844,nan
2654,270,0.0,6,0.974787,nan
2660,271,0.0,6,0.97473,nan
2666,272,0.0,6,0.974673,nan
2682,273,1.0,16,0.974521,nan
2698,274,1.0,16,0.974369,nan
2704,275,0.0,6,0.974312,nan
2720,276,1.0,16,0.97416,nan
2726,277,0.0,6,0.974103,nan
2732,278,0.0,6,0.974046,nan
2738,279,0.0,6,0.973989,nan
2744,280,0.0,6,0.973932,nan
2750,281,0.0,6,0.973875,nan
2756,282,0.0,6,0.973818,nan
2762,283,0.0,6,0.973761,nan
2778,284,1.0,16,0.973609,nan
2784,285,0.0,6,0.973552,nan
2790,286,0.0,6,0.973495,nan
2806,287,1.0,16,0.973343,nan
2812,288,0.0,6,0.973286,nan
2818,289,0.0,6,0.973229,nan
2824,290,0.0,6,0.973172,nan
2830,291,0.0,6,0.973115,nan
2836,292,0.0,6,0.973058,nan
2842,293,0.0,6,0.973001,nan
2880,294,3.0,38,0.97264,nan
2886,295,0.0,6,0.972583,nan
2892,296,0.0,6,0.972526,nan
2908,297,1.0,16,0.972374,nan
2914,298,0.0,6,0.972317,nan
2920,299,0.0,6,0.97226,nan
2926,300,0.0,6,0.972203,nan
2932,301,0.0,6,0.972146,nan
2938,302,0.0,6,0.972089,nan
2944,303,0.0,6,0.972032,nan
2950,304,0.0,6,0.971975,nan
2956,305,0.0,6,0.971918,nan
2962,306,0.0,6,0.971861,nan
2968,307,0.0,6,0.971804,nan
2974,308,0.0,6,0.971747,nan
2990,309,1.0,16,0.971595,nan
2996,310,0.0,6,0.971538,nan
3012,311,1.0,16,0.971386,nan
3018,312,0.0,6,0.971329,nan
3024,313,0.0,6,0.971272,nan
3030,314,0.0,6,0.971215,nan
3046,315,1.0,16,0.971063,nan
3062,316,1.0,16,0.970911,nan
3068,317,0.0,6,0.970854,nan
3074,318,0.0,6,0.970797,nan
3080,319,0.0,6,0.97074,nan
3086,320,0.0,6,0.970683,nan
3124,321,3.0,38,0.970322,nan
3130,322,0.0,6,0.970265,nan
3136,323,0.0,6,0.970208,nan
3142,324,0.0,6,0.970151,nan
3148,325,0.0,6,0.970094,nan
3164,326,1.0,16,0.969942,nan
3170,327,0.0,6,0.969885,nan
3176,328,0.0,6,0.969828,nan
3182,329,0.0,6,0.969771,nan
3188,330,0.0,6,0.969714,nan
3194,331,0.0,6,0.969657,nan
3200,332,0.0,6,0.9696,nan
3216,333,1.0,16,0.969448,nan
3232,334,1.0,16,0.969296,nan
3260,335,2.0,28,0.9690300000000001,nan
3276,336,1.0,16,0.968878,nan
3302,337,2.0,26,0.968631,nan
3308,338,0.0,6,0.968574,nan
3314,339,0.0,6,0.968517,nan
3340,340,2.0,26,0.96827,nan
3346,341,0.0,6,0.968213,nan
3362,342,1.0,16,0.9680610000000001,nan
3368,343,0.0,6,0.968004,nan
3374,344,0.0,6,0.967947,nan
3380,345,0.0,6,0.96789,nan
3406,346,2.0,26,0.967643,nan
3412,347,0.0,6,0.9675860000000001,nan
3418,348,0.0,6,0.967529,nan
3424,349,0.0,6,0.967472,nan
3430,350,0.0,6,0.967415,nan
3436,351,0.0,6,0.967358,nan
3442,352,0.0,6,0.967301,nan
3448,353,0.0,6,0.967244,nan
3454,354,0.0,6,0.967187,nan
3470,355,1.0,16,0.967035,nan
3476,356,0.0,6,0.966978,nan
3482,357,0.0,6,0.966921,nan
3488,358,0.0,6,0.966864,nan
3494,359,0.0,6,0.966807,nan
3500,360,0.0,6,0.96675,nan
3516,361,1.0,16,0.966598,nan
3522,362,0.0,6,0.966541,nan
3528,363,0.0,6,0.966484,nan
3534,364,0.0,6,0.966427,nan
3550,365,1.0,16,0.966275,nan
3556,366,0.0,6,0.966218,nan
3562,367,0.0,6,0.966161,nan
3568,368,0.0,6,0.966104,nan
3574,369,0.0,6,0.966047,nan
3580,370,0.0,6,0.96599,nan
3586,371,0.0,6,0.965933,nan
3592,372,0.0,6,0.965876,nan
3608,373,1.0,16,0.965724,nan
3614,374,0.0,6,0.965667,nan
3620,375,0.0,6,0.96561,nan
3626,376,0.0,6,0.965553,nan
3632,377,0.0,6,0.965496,nan
3638,378,0.0,6,0.965439,nan
3654,379,1.0,16,0.965287,nan
3670,380,1.0,16,0.965135,nan
3676,381,0.0,6,0.965078,nan
3682,382,0.0,6,0.965021,nan
3720,383,3.0,38,0.96466,nan
3726,384,0.0,6,0.964603,nan
3732,385,0.0,6,0.964546,nan
3738,386,0.0,6,0.964489,nan
3766,387,2.0,28,0.964223,nan
3782,388,1.0,16,0.964071,nan
3788,389,0.0,6,0.964014,nan
3794,390,0.0,6,0.963957,nan
3800,391,0.0,6,0.9639,nan
3806,392,0.0,6,0.963843,nan
3822,393,1.0,16,0.963691,nan
3838,394,1.0,16,0.963539,nan
3844,395,0.0,6,0.963482,nan
3872,396,2.0,28,0.963216,nan
3878,397,0.0,6,0.963159,nan
3884,398,0.0,6,0.963102,nan
3890,399,0.0,6,0.963045,nan
3896,400,0.0,6,0.962988,nan
3902,401,0.0,6,0.962931,nan
3918,402,1.0,16,0.962779,nan
3924,403,0.0,6,0.962722,nan
3930,404,0.0,6,0.962665,nan
3936,405,0.0,6,0.962608,nan
3942,406,0.0,6,0.962551,nan
3948,407,0.0,6,0.962494,nan
3954,408,0.0,6,0.962437,nan
3960,409,0.0,6,0.96238,nan
3966,410,0.0,6,0.962323,nan
3972,411,0.0,6,0.962266,nan
3978,412,0.0,6,0.962209,nan
3984,413,0.0,6,0.962152,nan
3990,414,0.0,6,0.962095,nan
3996,415,0.0,6,0.962038,nan
4002,416,0.0,6,0.961981,nan
4008,417,0.0,6,0.961924,nan
4014,418,0.0,6,0.961867,nan
4030,419,1.0,16,0.961715,nan
4036,420,0.0,6,0.961658,nan
4052,421,1.0,16,0.961506,nan
4058,422,0.0,6,0.961449,nan
4074,423,1.0,16,0.961297,nan
4102,424,2.0,28,0.961031,nan
4130,425,2.0,28,0.960765,nan
4136,426,0.0,6,0.960708,nan
4142,427,0.0,6,0.960651,nan
4148,428,0.0,6,0.960594,nan
4164,429,1.0,16,0.960442,nan
4170,430,0.0,6,0.960385,nan
4176,431,0.0,6,0.960328,nan
4182,432,0.0,6,0.960271,nan
4188,433,0.0,6,0.960214,nan
4194,434,0.0,6,0.960157,nan
4200,435,0.0,6,0.9601,nan
4216,436,1.0,16,0.959948,nan
4242,437,2.0,26,0.959701,nan
4248,438,0.0,6,0.959644,nan
4254,439,0.0,6,0.959587,nan
4260,440,0.0,6,0.95953,nan
4276,441,1.0,16,0.959378,nan
4282,442,0.0,6,0.959321,nan
4288,443,0.0,6,0.959264,nan
4294,444,0.0,6,0.959207,nan
4300,445,0.0,6,0.95915,nan
4306,446,0.0,6,0.959093,nan
4312,447,0.0,6,0.959036,nan
4318,448,0.0,6,0.958979,nan
4324,449,0.0,6,0.958922,nan
4330,450,0.0,6,0.958865,nan
4336,451,0.0,6,0.958808,nan
4342,452,0.0,6,0.958751,nan
4348,453,0.0,6,0.958694,nan
4354,454,0.0,6,0.958637,nan
4360,455,0.0,6,0.95858,nan
4366,456,0.0,6,0.958523,nan
4372,457,0.0,6,0.958466,nan
4378,458,0.0,6,0.958409,nan
4384,459,0.0,6,0.958352,nan
4400,460,1.0,16,0.9582,nan
4416,461,1.0,16,0.958048,nan
4432,462,1.0,16,0.957896,nan
4438,463,0.0,6,0.957839,nan
4444,464,0.0,6,0.957782,nan
4460,465,1.0,16,0.95763,nan
4466,466,0.0,6,0.957573,nan
4482,467,1.0,16,0.957421,nan
4510,468,2.0,28,0.957155,nan
4516,469,0.0,6,0.957098,nan
4522,470,0.0,6,0.957041,nan
4528,471,0.0,6,0.9569840000000001,nan
4534,472,0.0,6,0.956927,nan
4540,473,0.0,6,0.95687,nan
4556,474,1.0,16,0.956718,nan
4562,475,0.0,6,0.956661,nan
4568,476,0.0,6,0.956604,nan
4574,477,0.0,6,0.956547,nan
4580,478,0.0,6,0.95649,nan
4586,479,0.0,6,0.956433,nan
4602,480,1.0,16,0.956281,nan
4608,481,0.0,6,0.956224,nan
4614,482,0.0,6,0.956167,nan
4630,483,1.0,16,0.9560150000000001,nan
4636,484,0.0,6,0.955958,nan
4642,485,0.0,6,0.955901,nan
4648,486,0.0,6,0.955844,nan
4654,487,0.0,6,0.955787,nan
4660,488,0.0,6,0.95573,nan
4666,489,0.0,6,0.955673,nan
4672,490,0.0,6,0.955616,nan
4678,491,0.0,6,0.955559,nan
4684,492,0.0,6,0.955502,nan
4690,493,0.0,6,0.955445,nan
4696,494,0.0,6,0.955388,nan
4712,495,1.0,16,0.955236,nan
4718,496,0.0,6,0.955179,nan
4734,497,1.0,16,0.955027,nan
4740,498,0.0,6,0.95497,nan
4746,499,0.0,6,0.954913,nan
4752,500,0.0,6,0.954856,nan
4758,501,0.0,6,0.954799,nan
4786,502,2.0,28,0.954533,nan
4792,503,0.0,6,0.954476,nan
4808,504,1.0,16,0.954324,nan
4814,505,0.0,6,0.954267,nan
4820,506,0.0,6,0.95421,nan
4836,507,1.0,16,0.954058,nan
4842,508,0.0,6,0.954001,nan
4848,509,0.0,6,0.953944,nan
4874,510,2.0,26,0.953697,nan
4890,511,1.0,16,0.953545,nan
4896,512,0.0,6,0.953488,nan
4902,513,0.0,6,0.953431,nan
4908,514,0.0,6,0.953374,nan
4936,515,2.0,28,0.953108,nan
4964,516,2.0,28,0.952842,nan
4970,517,0.0,6,0.952785,nan
4976,518,0.0,6,0.952728,nan
4982,519,0.0,6,0.952671,nan
4998,520,1.0,16,0.952519,nan
5004,521,0.0,6,0.952462,nan
5010,522,0.0,6,0.952405,nan
5016,523,0.0,6,0.952348,nan
5022,524,0.0,6,0.952291,nan
5038,525,1.0,16,0.952139,nan
5044,526,0.0,6,0.952082,nan
5050,527,0.0,6,0.952025,nan
5056,528,0.0,6,0.951968,nan
5082,529,2.0,26,0.951721,nan
5098,530,1.0,16,0.951569,nan
5104,531,0.0,6,0.951512,nan
5110,532,0.0,6,0.951455,nan
5116,533,0.0,6,0.951398,nan
5132,534,1.0,16,0.951246,nan
5138,535,0.0,6,0.951189,nan
5144,536,0.0,6,0.951132,nan
5150,537,0.0,6,0.951075,nan
5156,538,0.0,6,0.951018,nan
5162,539,0.0,6,0.950961,nan
5178,540,1.0,16,0.950809,nan
5184,541,0.0,6,0.950752,nan
5190,542,0.0,6,0.950695,nan
5196,543,0.0,6,0.950638,nan
5202,544,0.0,6,0.950581,nan
5208,545,0.0,6,0.950524,nan
5214,546,0.0,6,0.950467,nan
5220,547,0.0,6,0.95041,nan
5236,548,1.0,16,0.950258,nan
5252,549,1.0,16,0.950106,nan
5258,550,0.0,6,0.950049,nan
5264,551,0.0,6,0.949992,nan
5270,552,0.0,6,0.949935,nan
5296,553,2.0,26,0.949688,nan
5324,554,2.0,28,0.949422,nan
5330,555,0.0,6,0.949365,nan
5346,556,1.0,16,0.949213,nan
5352,557,0.0,6,0.949156,nan
5358,558,0.0,6,0.949099,nan
5364,559,0.0,6,0.949042,nan
5370,560,0.0,6,0.948985,nan
5376,561,0.0,6,0.948928,nan
5382,562,0.0,6,0.948871,nan
5398,563,1.0,16,0.948719,nan
5414,564,1.0,16,0.948567,nan
5420,565,0.0,6,0.94851,nan
5426,566,0.0,6,0.948453,nan
5432,567,0.0,6,0.948396,nan
5438,568,0.0,6,0.948339,nan
5444,569,0.0,6,0.948282,nan
5460,570,1.0,16,0.94813,nan
5476,571,1.0,16,0.947978,nan
5492,572,1.0,16,0.9478260000000001,nan
5518,573,2.0,26,0.947579,nan
5534,574,1.0,16,0.947427,nan
5540,575,0.0,6,0.94737,nan
5546,576,0.0,6,0.947313,nan
5552,577,0.0,6,0.947256,nan
5558,578,0.0,6,0.947199,nan
5564,579,0.0,6,0.947142,nan
5580,580,1.0,16,0.94699,nan
5586,581,0.0,6,0.946933,nan
5592,582,0.0,6,0.946876,nan
5608,583,1.0,16,0.946724,nan
5614,584,0.0,6,0.946667,nan
5630,585,1.0,16,0.946515,nan
5636,586,0.0,6,0.946458,nan
5664,587,2.0,28,0.946192,nan
5680,588,1.0,16,0.94604,nan
5696,589,1.0,16,0.9458880000000001,nan
5712,590,1.0,16,0.945736,nan
5718,591,0.0,6,0.945679,nan
5724,592,0.0,6,0.945622,nan
5730,593,0.0,6,0.945565,nan
5746,594,1.0,16,0.9454130000000001,nan
5762,595,1.0,16,0.945261,nan
5778,596,1.0,16,0.945109,nan
5784,597,0.0,6,0.945052,nan
5790,598,0.0,6,0.944995,nan
5796,599,0.0,6,0.9449380000000001,nan
5802,600,0.0,6,0.944881,nan
5808,601,0.0,6,0.944824,nan
5814,602,0.0,6,0.944767,nan
5830,603,1.0,16,0.944615,nan
5846,604,1.0,16,0.944463,nan
5852,605,0.0,6,0.944406,nan
5868,606,1.0,16,0.944254,nan
5874,607,0.0,6,0.944197,nan
5880,608,0.0,6,0.94414,nan
5896,609,1.0,16,0.943988,nan
5902,610,0.0,6,0.943931,nan
5908,611,0.0,6,0.943874,nan
5914,612,0.0,6,0.943817,nan
5930,613,1.0,16,0.943665,nan
5946,614,1.0,16,0.943513,nan
5952,615,0.0,6,0.943456,nan
5958,616,0.0,6,0.943399,nan
5964,617,0.0,6,0.943342,nan
5992,618,2.0,28,0.943076,nan
5998,619,0.0,6,0.943019,nan
6014,620,1.0,16,0.942867,nan
6020,621,0.0,6,0.94281,nan
6036,622,1.0,16,0.942658,nan
6042,623,0.0,6,0.942601,nan
6048,624,0.0,6,0.942544,nan
6054,625,0.0,6,0.942487,nan
6070,626,1.0,16,0.942335,nan
6076,627,0.0,6,0.942278,nan
6092,628,1.0,16,0.942126,nan
6108,629,1.0,16,0.941974,nan
6136,630,2.0,28,0.941708,nan
6152,631,1.0,16,0.9415560000000001,nan
6190,632,3.0,38,0.941195,nan
6196,633,0.0,6,0.941138,nan
6202,634,0.0,6,0.9410810000000001,nan
6218,635,1.0,16,0.940929,nan
6224,636,0.0,6,0.940872,nan
6230,637,0.0,6,0.940815,nan
6236,638,0.0,6,0.940758,nan
6242,639,0.0,6,0.940701,nan
6248,640,0.0,6,0.940644,nan
6264,641,1.0,16,0.940492,nan
6280,642,1.0,16,0.94034,nan
6296,643,1.0,16,0.940188,nan
6302,644,0.0,6,0.940131,nan
6318,645,1.0,16,0.939979,nan
6334,646,1.0,16,0.939827,nan
6340,647,0.0,6,0.93977,nan
6346,648,0.0,6,0.939713,nan
6362,649,1.0,16,0.939561,nan
6368,650,0.0,6,0.939504,nan
6384,651,1.0,16,0.939352,nan
6400,652,1.0,16,0.9392,nan
6406,653,0.0,6,0.939143,nan
6412,654,0.0,6,0.939086,nan
6428,655,1.0,16,0.938934,nan
6444,656,1.0,16,0.938782,nan
6460,657,1.0,16,0.93863,nan
6466,658,0.0,6,0.938573,nan
6472,659,0.0,6,0.938516,nan
6478,660,0.0,6,0.938459,nan
6484,661,0.0,6,0.938402,nan
6500,662,1.0,16,0.93825,nan
6506,663,0.0,6,0.938193,nan
6512,664,0.0,6,0.938136,nan
6518,665,0.0,6,0.938079,nan
6524,666,0.0,6,0.938022,nan
6530,667,0.0,6,0.937965,nan
6536,668,0.0,6,0.937908,nan
6542,669,0.0,6,0.937851,nan
6548,670,0.0,6,0.937794,nan
6554,671,0.0,6,0.937737,nan
6560,672,0.0,6,0.93768,nan
6566,673,0.0,6,0.937623,nan
6572,674,0.0,6,0.937566,nan
6578,675,0.0,6,0.937509,nan
6584,676,0.0,6,0.937452,nan
6590,677,0.0,6,0.937395,nan
6596,678,0.0,6,0.937338,nan
6612,679,1.0,16,0.937186,nan
6618,680,0.0,6,0.937129,nan
6634,681,1.0,16,0.936977,nan
6640,682,0.0,6,0.93692,nan
6646,683,0.0,6,0.936863,nan
6652,684,0.0,6,0.936806,nan
6658,685,0.0,6,0.936749,nan
6664,686,0.0,6,0.936692,nan
6670,687,0.0,6,0.936635,nan
6676,688,0.0,6,0.936578,nan
6692,689,1.0,16,0.936426,nan
6698,690,0.0,6,0.936369,nan
6714,691,1.0,16,0.936217,nan
6720,692,0.0,6,0.93616,nan
6726,693,0.0,6,0.936103,nan
6742,694,1.0,16,0.935951,nan
6748,695,0.0,6,0.935894,nan
6754,696,0.0,6,0.935837,nan
6760,697,0.0,6,0.9357800000000001,nan
6766,698,0.0,6,0.935723,nan
6792,699,2.0,26,0.935476,nan
6808,700,1.0,16,0.935324,nan
6814,701,0.0,6,0.935267,nan
6830,702,1.0,16,0.935115,nan
6836,703,0.0,6,0.935058,nan
6842,704,0.0,6,0.935001,nan
6848,705,0.0,6,0.934944,nan
6876,706,2.0,28,0.934678,nan
6882,707,0.0,6,0.934621,nan
6898,708,1.0,16,0.934469,nan
6904,709,0.0,6,0.934412,nan
6942,710,3.0,38,0.934051,nan
6948,711,0.0,6,0.933994,nan
6954,712,0.0,6,0.933937,nan
6970,713,1.0,16,0.933785,nan
6976,714,0.0,6,0.933728,nan
6982,715,0.0,6,0.933671,nan
6988,716,0.0,6,0.9336139999999999,nan
6994,717,0.0,6,0.933557,nan
7000,718,0.0,6,0.9335,nan
7006,719,0.0,6,0.933443,nan
7022,720,1.0,16,0.933291,nan
7028,721,0.0,6,0.933234,nan
7034,722,0.0,6,0.933177,nan
7040,723,0.0,6,0.93312,nan
7046,724,0.0,6,0.933063,nan
7052,725,0.0,6,0.933006,nan
7058,726,0.0,6,0.932949,nan
7064,727,0.0,6,0.932892,nan
7080,728,1.0,16,0.93274,nan
7086,729,0.0,6,0.932683,nan
7092,730,0.0,6,0.932626,nan
7098,731,0.0,6,0.932569,nan
7148,732,4.0,50,0.932094,nan
7154,733,0.0,6,0.932037,nan
7160,734,0.0,6,0.93198,nan
7166,735,0.0,6,0.9319230000000001,nan
7172,736,0.0,6,0.931866,nan
