#{"t_start": 1774686692.1733446, "env_id": "None"}
r,l,t
1.0,16,7.261035
0.0,6,7.272885
1.0,16,7.30118
0.0,6,7.312228
0.0,6,7.323326
1.0,16,7.351939
0.0,6,7.364628
0.0,6,7.374917
1.0,16,7.402071
0.0,6,7.415773
1.0,16,7.448267
0.0,6,7.461694
0.0,6,7.472264
0.0,6,7.482752
0.0,6,7.493637
0.0,6,7.504171
0.0,6,7.514971
0.0,6,7.525379
1.0,16,7.553118
1.0,16,7.585035
0.0,6,7.596206
0.0,6,7.608028
0.0,6,7.618997
0.0,6,7.629702
0.0,6,7.640211
1.0,16,7.670369
0.0,6,7.682497
0.0,6,7.693133
0.0,6,7.704427
0.0,6,7.718176
0.0,6,7.732182
0.0,6,7.743636
0.0,6,7.754719
0.0,6,7.767493
1.0,16,7.796621
0.0,6,7.80796
0.0,6,7.818986
0.0,6,7.830003
0.0,6,7.840408
1.0,16,7.870231
0.0,6,7.880828
1.0,16,7.911183
0.0,6,7.922206
1.0,16,7.951601
0.0,6,7.962567
0.0,6,7.976067
0.0,6,7.987308
0.0,6,7.999191
0.0,6,8.014278
1.0,16,8.054373
0.0,6,8.067162
3.0,38,8.14471
1.0,16,8.176792
0.0,6,8.189517
0.0,6,8.205666
2.0,26,8.255628
0.0,6,8.266124
0.0,6,8.27631
1.0,16,8.313365
0.0,6,8.327634
0.0,6,8.343097
1.0,16,8.374341
0.0,6,8.388317
0.0,6,8.399752
0.0,6,8.41138
0.0,6,8.423203
0.0,6,8.434899
1.0,16,8.462511
0.0,6,8.473054
0.0,6,8.485327
0.0,6,8.495492
0.0,6,8.505772
0.0,6,8.519145
0.0,6,8.532762
1.0,16,8.564148
0.0,6,8.574925
0.0,6,8.589611
0.0,6,8.600921
1.0,16,8.631505
0.0,6,8.643143
1.0,16,8.675152
0.0,6,8.691137
0.0,6,8.702296
0.0,6,8.718988
0.0,6,8.73315
0.0,6,8.747712
0.0,6,8.759418
0.0,6,8.770033
1.0,16,8.800677
0.0,6,8.811774
0.0,6,8.822431
0.0,6,8.833234
1.0,16,8.862218
1.0,16,8.890637
1.0,16,8.921082
0.0,6,8.93253
1.0,16,8.961788
1.0,16,8.991022
1.0,16,9.029544
1.0,16,9.064029
3.0,38,9.135555
1.0,16,9.164007
0.0,6,9.174482
1.0,16,9.204471
3.0,38,9.282086
0.0,6,9.292487
0.0,6,9.305038
1.0,16,9.341515
2.0,26,9.387141
1.0,16,9.416554
0.0,6,9.426767
0.0,6,9.437028
1.0,16,9.46437
0.0,6,9.474709
0.0,6,9.48482
0.0,6,9.494958
1.0,16,9.524963
1.0,16,9.552965
1.0,16,9.58015
0.0,6,9.591662
1.0,16,9.627326
1.0,16,9.660878
1.0,16,9.68878
2.0,28,9.74217
0.0,6,9.752857
1.0,16,9.781315
0.0,6,9.792099
3.0,38,9.861382
1.0,16,9.889386
2.0,26,9.944485
0.0,6,9.955261
0.0,6,9.965873
1.0,16,9.994163
0.0,6,10.004551
0.0,6,10.016218
0.0,6,10.034889
1.0,16,10.066879
2.0,26,10.114899
0.0,6,10.128274
0.0,6,10.139516
0.0,6,10.150627
0.0,6,10.16171
0.0,6,10.173136
1.0,16,10.202789
0.0,6,10.213873
0.0,6,10.227276
0.0,6,10.237755
1.0,16,10.277429
1.0,16,10.305716
0.0,6,10.316985
0.0,6,10.333422
0.0,6,10.346607
0.0,6,10.357424
0.0,6,10.367491
0.0,6,10.377885
2.0,28,10.425904
0.0,6,10.438435
0.0,6,10.448953
0.0,6,10.460076
0.0,6,10.470552
0.0,6,10.481067
0.0,6,10.491441
0.0,6,10.501708
2.0,26,10.548106
0.0,6,10.558528
1.0,16,10.585585
0.0,6,10.597205
1.0,16,10.630957
0.0,6,10.64874
1.0,16,10.677828
0.0,6,10.688561
0.0,6,10.699462
0.0,6,10.710402
0.0,6,10.721556
2.0,26,10.77228
0.0,6,10.782955
0.0,6,11.024136
0.0,6,11.034863
0.0,6,11.047605
0.0,6,11.058312
0.0,6,11.068735
2.0,26,11.116036
0.0,6,11.127104
0.0,6,11.138094
1.0,16,11.16987
0.0,6,11.181441
1.0,16,11.212775
3.0,38,11.309431
0.0,6,11.321239
1.0,16,11.349971
1.0,16,11.380032
0.0,6,11.390326
1.0,16,11.41857
0.0,6,11.433319
0.0,6,11.443865
1.0,16,11.473856
2.0,26,11.520816
0.0,6,11.535787
0.0,6,11.549815
0.0,6,11.563879
0.0,6,11.574279
2.0,28,11.625909
0.0,6,11.636927
1.0,16,11.667567
1.0,16,11.696183
1.0,16,11.724217
0.0,6,11.735177
1.0,16,11.766233
0.0,6,11.776998
0.0,6,11.787618
0.0,6,11.797869
0.0,6,11.808221
0.0,6,11.818797
0.0,6,11.833685
1.0,16,11.868507
2.0,28,11.916577
0.0,6,11.927091
1.0,16,11.956108
2.0,26,12.003618
0.0,6,12.013993
1.0,16,12.041747
0.0,6,12.052568
0.0,6,12.063945
0.0,6,12.076715
0.0,6,12.087734
0.0,6,12.098848
2.0,26,12.157516
0.0,6,12.168722
1.0,16,12.199985
0.0,6,12.210527
0.0,6,12.221331
0.0,6,12.232294
0.0,6,12.243111
0.0,6,12.25405
0.0,6,12.265281
0.0,6,12.27843
1.0,16,12.307287
1.0,16,12.349154
1.0,16,12.382028
0.0,6,12.392806
0.0,6,12.40354
0.0,6,12.414154
1.0,16,12.449425
1.0,16,12.480479
0.0,6,12.490861
1.0,16,12.526455
0.0,6,12.542488
0.0,6,12.557192
0.0,6,12.572241
1.0,16,12.6176
0.0,6,12.633047
0.0,6,12.646513
0.0,6,12.65944
0.0,6,12.670242
0.0,6,12.68086
1.0,16,12.711471
0.0,6,12.722679
0.0,6,12.733868
1.0,16,12.761179
0.0,6,12.77133
1.0,16,12.800521
1.0,16,12.827606
0.0,6,12.838169
0.0,6,12.848437
0.0,6,12.858677
1.0,16,12.885947
0.0,6,12.898523
0.0,6,12.908758
0.0,6,12.919143
0.0,6,12.93317
0.0,6,12.947959
1.0,16,12.980359
1.0,16,13.01169
2.0,28,13.060308
1.0,16,13.087936
0.0,6,13.100687
1.0,16,13.128733
0.0,6,13.139322
0.0,6,13.149595
0.0,6,13.16002
0.0,6,13.170307
2.0,26,13.216714
1.0,16,13.25316
0.0,6,13.265349
0.0,6,13.275675
0.0,6,13.286037
1.0,16,13.315935
0.0,6,13.326247
1.0,16,13.358121
1.0,16,13.392438
0.0,6,13.404747
0.0,6,13.415057
0.0,6,13.42541
0.0,6,13.435733
0.0,6,13.44608
0.0,6,13.456504
1.0,16,13.485189
0.0,6,13.495784
2.0,26,13.553358
0.0,6,13.566474
1.0,16,13.594516
0.0,6,13.607455
0.0,6,13.620141
0.0,6,13.630921
0.0,6,13.641757
1.0,16,13.669144
1.0,16,13.696306
0.0,6,13.708907
0.0,6,13.7192
0.0,6,13.729956
0.0,6,13.740223
1.0,16,13.767299
1.0,16,13.794392
0.0,6,13.804471
0.0,6,13.8167
0.0,6,13.827249
0.0,6,13.841925
0.0,6,13.857363
2.0,28,13.912889
0.0,6,13.92419
0.0,6,13.936658
1.0,16,13.967348
0.0,6,13.977972
4.0,48,14.065013
0.0,6,14.075957
0.0,6,14.086586
1.0,16,14.118125
1.0,16,14.154053
0.0,6,14.166849
0.0,6,14.178231
1.0,16,14.205804
0.0,6,14.218058
2.0,28,14.265472
3.0,38,14.334154
0.0,6,14.346804
0.0,6,14.360931
0.0,6,14.372184
1.0,16,14.413059
0.0,6,14.426234
1.0,16,14.45509
0.0,6,14.465617
0.0,6,14.476229
1.0,16,14.50379
1.0,16,14.534763
1.0,16,14.563589
0.0,6,14.574625
1.0,16,14.603957
0.0,6,14.616524
0.0,6,14.631534
1.0,16,14.667766
0.0,6,14.678648
1.0,16,14.706904
0.0,6,14.717613
0.0,6,14.730783
1.0,16,14.758849
1.0,16,14.787247
1.0,16,14.815271
0.0,6,14.825974
0.0,6,14.839105
0.0,6,14.849892
0.0,6,14.860992
1.0,16,14.889298
0.0,6,14.899941
0.0,6,14.910396
1.0,16,14.953125
1.0,16,15.202204
0.0,6,15.213661
1.0,16,15.250232
0.0,6,15.264045
0.0,6,15.275477
1.0,16,15.304461
0.0,6,15.31531
0.0,6,15.325895
1.0,16,15.356563
1.0,16,15.385367
0.0,6,15.396534
0.0,6,15.407434
0.0,6,15.423961
0.0,6,15.439979
0.0,6,15.453052
1.0,16,15.481046
1.0,16,15.508335
1.0,16,15.537983
0.0,6,15.551267
1.0,16,15.584377
0.0,6,15.594834
0.0,6,15.605397
1.0,16,15.635885
0.0,6,15.646142
0.0,6,15.656463
0.0,6,15.669118
1.0,16,15.696603
1.0,16,15.724513
2.0,28,15.784803
0.0,6,15.795623
1.0,16,15.82324
0.0,6,15.833532
0.0,6,15.844159
0.0,6,15.854786
0.0,6,15.867281
1.0,16,15.896083
0.0,6,15.90715
0.0,6,15.918078
1.0,16,15.951566
1.0,16,15.981794
0.0,6,15.992888
2.0,28,16.045082
0.0,6,16.057922
0.0,6,16.072607
0.0,6,16.083539
0.0,6,16.093895
0.0,6,16.104232
0.0,6,16.114803
1.0,16,16.143646
0.0,6,16.154617
0.0,6,16.165499
1.0,16,16.196701
1.0,16,16.223919
0.0,6,16.234092
0.0,6,16.244293
0.0,6,16.254495
0.0,6,16.265033
0.0,6,16.277933
1.0,16,16.304978
1.0,16,16.332277
0.0,6,16.345553
0.0,6,16.358724
0.0,6,16.372559
1.0,16,16.402023
2.0,26,16.450523
0.0,6,16.467642
0.0,6,16.480487
0.0,6,16.490784
1.0,16,16.517653
1.0,16,16.544541
0.0,6,16.554651
0.0,6,16.564684
0.0,6,16.574745
2.0,28,16.625709
0.0,6,16.636762
0.0,6,16.652603
2.0,28,16.709632
1.0,16,16.738351
0.0,6,16.748899
1.0,16,16.777372
0.0,6,16.79033
0.0,6,16.801295
1.0,16,16.8291
1.0,16,16.85817
2.0,26,16.905735
0.0,6,16.916081
1.0,16,16.968939
0.0,6,16.983841
0.0,6,17.005752
1.0,16,17.051687
0.0,6,17.069251
1.0,16,17.111434
0.0,6,17.128912
0.0,6,17.143596
0.0,6,17.1575
1.0,16,17.194344
0.0,6,17.214677
0.0,6,17.228649
1.0,16,17.269809
2.0,26,17.336247
0.0,6,17.349752
0.0,6,17.363584
1.0,16,17.399875
0.0,6,17.415725
0.0,6,17.430765
1.0,16,17.484796
2.0,26,17.566679
0.0,6,17.58007
1.0,16,17.615323
0.0,6,17.634799
0.0,6,17.650384
0.0,6,17.667222
1.0,16,17.702321
1.0,16,17.740611
1.0,16,17.776466
1.0,16,17.811911
1.0,16,17.850655
1.0,16,17.886721
0.0,6,17.900189
0.0,6,17.913358
1.0,16,17.970161
0.0,6,17.985795
0.0,6,17.999822
0.0,6,18.012802
0.0,6,18.025866
0.0,6,18.03904
0.0,6,18.055098
0.0,6,18.067844
0.0,6,18.081216
1.0,16,18.117683
0.0,6,18.132721
0.0,6,18.147789
1.0,16,18.210089
1.0,16,18.258091
0.0,6,18.2786
0.0,6,18.291906
2.0,28,18.355052
0.0,6,18.37255
0.0,6,18.386436
1.0,16,18.424089
0.0,6,18.437063
0.0,6,18.44958
0.0,6,18.465455
0.0,6,18.488533
0.0,6,18.501268
1.0,16,18.539356
0.0,6,18.554921
3.0,38,18.655988
1.0,16,18.696343
0.0,6,18.714345
1.0,16,18.756288
0.0,6,18.777895
1.0,16,18.828483
0.0,6,18.842633
0.0,6,18.857212
0.0,6,18.873806
0.0,6,18.892065
1.0,16,18.931966
0.0,6,18.946596
1.0,16,18.987127
0.0,6,19.001161
1.0,16,19.043415
0.0,6,19.056693
3.0,38,19.169299
0.0,6,19.198592
0.0,6,19.227708
1.0,16,19.270535
0.0,6,19.285614
0.0,6,19.303507
0.0,6,19.321321
0.0,6,19.341265
0.0,6,19.357556
0.0,6,19.374316
0.0,6,19.391772
0.0,6,19.408623
0.0,6,19.426461
0.0,6,19.448007
0.0,6,19.46732
0.0,6,19.485714
0.0,6,19.50228
0.0,6,19.521342
0.0,6,19.54109
1.0,16,19.584951
0.0,6,19.596474
0.0,6,19.608376
0.0,6,19.625772
0.0,6,19.645668
1.0,16,19.686159
0.0,6,19.701808
0.0,6,19.713112
0.0,6,19.724145
1.0,16,19.756225
1.0,16,19.785065
0.0,6,19.79532
0.0,6,19.805623
1.0,16,19.832675
0.0,6,19.842795
0.0,6,19.855393
1.0,16,19.888762
0.0,6,20.142741
0.0,6,20.153769
0.0,6,20.167078
0.0,6,20.177651
0.0,6,20.187873
3.0,38,20.25218
0.0,6,20.265623
0.0,6,20.276984
0.0,6,20.287475
1.0,16,20.315555
0.0,6,20.326279
0.0,6,20.337148
2.0,26,20.394378
0.0,6,20.409767
0.0,6,20.420997
1.0,16,20.44975
0.0,6,20.461114
1.0,16,20.493109
0.0,6,20.504233
0.0,6,20.51533
0.0,6,20.526264
0.0,6,20.537495
0.0,6,20.548493
0.0,6,20.55973
0.0,6,20.573353
0.0,6,20.58476
0.0,6,20.595747
1.0,16,20.624795
0.0,6,20.63598
0.0,6,20.651385
0.0,6,20.669997
0.0,6,20.691904
0.0,6,20.705178
0.0,6,20.71826
2.0,28,20.768649
1.0,16,20.799432
0.0,6,20.810099
0.0,6,20.821012
2.0,26,20.866546
1.0,16,20.897254
0.0,6,20.907846
0.0,6,20.918626
0.0,6,20.929261
1.0,16,20.958263
0.0,6,20.969039
4.0,48,21.074619
0.0,6,21.085447
0.0,6,21.098886
0.0,6,21.109528
2.0,28,21.159552
1.0,16,21.198167
1.0,16,21.231988
0.0,6,21.243444
0.0,6,21.254934
3.0,38,21.328728
2.0,26,21.375093
0.0,6,21.385703
0.0,6,21.396415
0.0,6,21.409196
1.0,16,21.43803
1.0,16,21.465595
0.0,6,21.476562
1.0,16,21.534801
2.0,28,21.591075
0.0,6,21.602261
0.0,6,21.616096
1.0,16,21.64732
1.0,16,21.67907
0.0,6,21.695351
0.0,6,21.71621
0.0,6,21.728477
2.0,28,21.78644
1.0,16,21.831231
0.0,6,21.84196
1.0,16,21.870917
1.0,16,21.899074
0.0,6,21.909579
0.0,6,21.92245
1.0,16,21.952348
0.0,6,21.96307
0.0,6,21.973976
0.0,6,21.984663
3.0,38,22.05599
1.0,16,22.090223
0.0,6,22.106054
0.0,6,22.119149
1.0,16,22.150052
2.0,28,22.200886
0.0,6,22.211925
0.0,6,22.222184
0.0,6,22.234739
1.0,16,22.261966
1.0,16,22.289433
0.0,6,22.299817
0.0,6,22.310346
0.0,6,22.320938
0.0,6,22.333392
0.0,6,22.344232
0.0,6,22.354813
0.0,6,22.365144
0.0,6,22.376714
0.0,6,22.392329
1.0,16,22.425686
1.0,16,22.45622
0.0,6,22.466974
2.0,26,22.513476
1.0,16,22.543112
0.0,6,22.554259
1.0,16,22.582619
1.0,16,22.611028
0.0,6,22.621704
1.0,16,22.65266
0.0,6,22.66309
0.0,6,22.675535
0.0,6,22.68938
0.0,6,22.704259
0.0,6,22.720578
1.0,16,22.761926
0.0,6,22.772571
1.0,16,22.801769
0.0,6,22.812155
3.0,38,22.880894
1.0,16,22.909326
2.0,26,22.959497
0.0,6,22.970259
0.0,6,22.982041
0.0,6,22.998714
0.0,6,23.015725
1.0,16,23.047983
0.0,6,23.058612
1.0,16,23.08696
1.0,16,23.116013
0.0,6,23.126642
1.0,16,23.156972
1.0,16,23.185545
0.0,6,23.19647
2.0,26,23.241679
1.0,16,23.27095
0.0,6,23.281105
1.0,16,23.317349
0.0,6,23.327978
0.0,6,23.339139
0.0,6,23.349845
1.0,16,23.380249
0.0,6,23.390674
1.0,16,23.418015
1.0,16,23.445664
0.0,6,23.457985
0.0,6,23.468125
0.0,6,23.478363
0.0,6,23.48869
0.0,6,23.498914
1.0,16,23.526174
0.0,6,23.536466
1.0,16,23.568189
0.0,6,23.579695
0.0,6,23.595002
0.0,6,23.60814
0.0,6,23.620158
1.0,16,23.649101
0.0,6,23.661942
0.0,6,23.674137
0.0,6,23.685121
0.0,6,23.695337
1.0,16,23.723543
0.0,6,23.734441
0.0,6,23.745107
0.0,6,23.760931
0.0,6,23.780884
0.0,6,23.791478
0.0,6,23.802355
1.0,16,23.830078
1.0,16,23.858894
0.0,6,23.87234
1.0,16,23.914722
0.0,6,23.92775
0.0,6,23.940427
0.0,6,23.952103
0.0,6,23.963496
1.0,16,23.994674
1.0,16,24.022996
0.0,6,24.033841
1.0,16,24.061872
1.0,16,24.092205
1.0,16,24.121105
0.0,6,24.131769
1.0,16,24.387589
0.0,6,24.398535
0.0,6,24.409643
0.0,6,24.421207
1.0,16,24.451113
0.0,6,24.462133
0.0,6,24.473609
1.0,16,24.512677
2.0,28,24.566814
0.0,6,24.577184
1.0,16,24.606181
0.0,6,24.616286
0.0,6,24.626423
0.0,6,24.636719
2.0,28,24.68894
0.0,6,24.69919
1.0,16,24.726212
0.0,6,24.736431
0.0,6,24.746502
0.0,6,24.756995
0.0,6,24.767378
0.0,6,24.777558
0.0,6,24.795261
0.0,6,24.811539
0.0,6,24.822194
0.0,6,24.832318
1.0,16,24.859639
1.0,16,24.888346
0.0,6,24.905697
1.0,16,24.941398
1.0,16,24.970074
0.0,6,24.980998
0.0,6,24.991946
1.0,16,25.023419
0.0,6,25.0343
1.0,16,25.062192
2.0,28,25.122741
2.0,26,25.1696
2.0,26,25.219222
0.0,6,25.22989
1.0,16,25.258245
0.0,6,25.269487
0.0,6,25.280839
1.0,16,25.311099
0.0,6,25.321976
0.0,6,25.332742
1.0,16,25.360982
0.0,6,25.371316
1.0,16,25.402108
0.0,6,25.418685
0.0,6,25.429753
0.0,6,25.440142
1.0,16,25.467965
0.0,6,25.478749
1.0,16,25.509796
0.0,6,25.521035
1.0,16,25.549726
0.0,6,25.560854
1.0,16,25.590094
0.0,6,25.600755
1.0,16,25.631552
0.0,6,25.642358
0.0,6,25.654168
0.0,6,25.665154
0.0,6,25.67669
1.0,16,25.713088
1.0,16,25.74732
1.0,16,25.776356
0.0,6,25.787141
1.0,16,25.818406
1.0,16,25.859935
0.0,6,25.87093
1.0,16,25.901151
0.0,6,25.912072
1.0,16,25.94491
0.0,6,25.955291
0.0,6,25.965729
1.0,16,25.996551
0.0,6,26.010801
1.0,16,26.045804
0.0,6,26.05635
0.0,6,26.066811
1.0,16,26.094825
0.0,6,26.105487
0.0,6,26.116281
0.0,6,26.126868
1.0,16,26.157527
1.0,16,26.186278
0.0,6,26.199712
1.0,16,26.23898
1.0,16,26.269185
0.0,6,26.280176
0.0,6,26.290796
0.0,6,26.302221
2.0,28,26.355503
0.0,6,26.366429
0.0,6,26.377121
3.0,38,26.452467
2.0,28,26.509764
0.0,6,26.524199
2.0,28,26.579644
1.0,16,26.608385
0.0,6,26.619529
0.0,6,26.630557
0.0,6,26.643776
0.0,6,26.654622
1.0,16,26.685438
0.0,6,26.696537
1.0,16,26.724458
0.0,6,26.735571
0.0,6,26.748427
0.0,6,26.759207
1.0,16,26.787568
1.0,16,26.823348
1.0,16,26.862168
0.0,6,26.879692
1.0,16,26.908416
1.0,16,26.93722
3.0,38,27.00888
1.0,16,27.037381
0.0,6,27.047736
0.0,6,27.060267
1.0,16,27.088811
0.0,6,27.102126
1.0,16,27.14186
0.0,6,27.152649
1.0,16,27.183285
1.0,16,27.211349
0.0,6,27.221819
0.0,6,27.232231
1.0,16,27.262757
0.0,6,27.273724
1.0,16,27.301375
0.0,6,27.311874
0.0,6,27.323725
3.0,38,27.404767
1.0,16,27.440242
3.0,38,27.512867
1.0,16,27.541342
0.0,6,27.552056
0.0,6,27.563189
0.0,6,27.576407
0.0,6,27.586675
0.0,6,27.597694
2.0,28,27.654195
0.0,6,27.666355
1.0,16,27.702168
0.0,6,27.712961
0.0,6,27.723674
0.0,6,27.735371
2.0,26,27.784056
3.0,38,27.850124
1.0,16,27.881192
0.0,6,27.897717
1.0,16,27.939573
3.0,38,28.010743
0.0,6,28.021322
0.0,6,28.031848
1.0,16,28.060747
2.0,26,28.110032
1.0,16,28.138082
0.0,6,28.148399
0.0,6,28.15903
0.0,6,28.169596
0.0,6,28.184037
0.0,6,28.196959
1.0,16,28.233506
0.0,6,28.244922
1.0,16,28.274785
1.0,16,28.305557
0.0,6,28.316388
0.0,6,28.326948
2.0,28,28.602222
0.0,6,28.61282
0.0,6,28.623508
4.0,50,28.717382
0.0,6,28.727711
1.0,16,28.755119
0.0,6,28.765425
0.0,6,28.77565
0.0,6,28.785941
1.0,16,28.821862
0.0,6,28.835387
0.0,6,28.845775
0.0,6,28.856262
1.0,16,28.884147
0.0,6,28.896966
1.0,16,28.925094
1.0,16,28.96746
0.0,6,28.977992
1.0,16,29.009134
0.0,6,29.019848
2.0,26,29.064218
1.0,16,29.091807
0.0,6,29.10681
0.0,6,29.119862
0.0,6,29.135542
0.0,6,29.149855
0.0,6,29.160933
1.0,16,29.1889
1.0,16,29.218179
0.0,6,29.2283
1.0,16,29.255451
0.0,6,29.265991
0.0,6,29.276265
0.0,6,29.286377
2.0,26,29.333269
2.0,26,29.378398
1.0,16,29.411418
0.0,6,29.424448
0.0,6,29.437515
0.0,6,29.448077
0.0,6,29.45925
0.0,6,29.46954
0.0,6,29.480046
1.0,16,29.508339
1.0,16,29.53861
0.0,6,29.549074
1.0,16,29.586138
0.0,6,29.602573
2.0,26,29.67745
2.0,28,29.769724
0.0,6,29.784629
0.0,6,29.798316
1.0,16,29.838908
1.0,16,29.877245
0.0,6,29.890608
3.0,38,29.988014
1.0,16,30.04625
0.0,6,30.060101
0.0,6,30.073761
0.0,6,30.087687
1.0,16,30.129074
1.0,16,30.167643
1.0,16,30.202485
0.0,6,30.222055
0.0,6,30.240927
2.0,26,30.313877
0.0,6,30.328058
0.0,6,30.34208
1.0,16,30.379363
1.0,16,30.413859
0.0,6,30.427599
1.0,16,30.463277
1.0,16,30.501061
0.0,6,30.51548
0.0,6,30.530805
1.0,16,30.57619
0.0,6,30.589271
1.0,16,30.624952
2.0,28,30.692385
0.0,6,30.707571
1.0,16,30.747519
0.0,6,30.761004
0.0,6,30.774636
0.0,6,30.79137
1.0,16,30.826581
1.0,16,30.86161
0.0,6,30.875144
0.0,6,30.8912
1.0,16,30.926635
1.0,16,30.966434
0.0,6,30.979815
1.0,16,31.021222
1.0,16,31.0595
0.0,6,31.079972
0.0,6,31.101127
0.0,6,31.116601
1.0,16,31.156543
0.0,6,31.170123
1.0,16,31.211084
0.0,6,31.227638
0.0,6,31.242346
0.0,6,31.257063
3.0,38,31.354888
2.0,28,31.435141
0.0,6,31.452304
0.0,6,31.469038
1.0,16,31.510566
0.0,6,31.547341
1.0,16,31.601715
1.0,16,31.644841
2.0,28,31.710639
0.0,6,31.731722
1.0,16,31.780721
2.0,28,31.865171
