#{"t_start": 1774685344.4922812, "env_id": "None"}
r,l,t
0.0,6,4.576977
0.0,6,4.586919
0.0,6,4.596982
1.0,16,4.634604
0.0,6,4.651994
0.0,6,4.663527
1.0,16,4.692774
0.0,6,4.703843
1.0,16,4.736965
0.0,6,4.751395
0.0,6,4.763819
0.0,6,4.773803
0.0,6,4.783996
0.0,6,4.794327
1.0,16,4.821428
0.0,6,4.834256
0.0,6,4.844752
2.0,26,4.887617
0.0,6,4.900776
0.0,6,4.910866
0.0,6,4.92101
0.0,6,4.931153
0.0,6,4.945244
0.0,6,4.956535
0.0,6,4.966451
1.0,16,4.992846
0.0,6,5.002802
0.0,6,5.013457
1.0,16,5.042439
0.0,6,5.052456
0.0,6,5.062806
1.0,16,5.089495
0.0,6,5.09944
0.0,6,5.109578
0.0,6,5.119525
1.0,16,5.149753
1.0,16,5.176013
0.0,6,5.18583
0.0,6,5.195824
0.0,6,5.205751
1.0,16,5.232092
0.0,6,5.244392
1.0,16,5.270816
0.0,6,5.280756
0.0,6,5.290742
0.0,6,5.30242
0.0,6,5.312375
0.0,6,5.322342
1.0,16,5.350785
1.0,16,5.377079
0.0,6,5.387007
0.0,6,5.39703
4.0,50,5.482197
0.0,6,5.492334
0.0,6,5.502203
1.0,16,5.528637
0.0,6,5.539342
0.0,6,5.555819
0.0,6,5.569387
0.0,6,5.579553
0.0,6,5.589489
0.0,6,5.599712
0.0,6,5.609788
0.0,6,5.620675
1.0,16,5.64759
0.0,6,5.666533
0.0,6,5.682187
0.0,6,5.692402
0.0,6,5.702456
0.0,6,5.712293
0.0,6,5.723351
0.0,6,5.733429
0.0,6,5.743598
1.0,16,5.772331
1.0,16,5.800356
0.0,6,5.810099
0.0,6,5.82008
0.0,6,5.829985
0.0,6,5.839991
2.0,28,5.891351
0.0,6,5.901448
0.0,6,5.911311
0.0,6,5.921336
0.0,6,5.931233
1.0,16,5.958248
0.0,6,5.970372
0.0,6,5.980314
0.0,6,5.990308
0.0,6,6.000245
0.0,6,6.01006
0.0,6,6.020194
0.0,6,6.030495
0.0,6,6.040585
0.0,6,6.05075
0.0,6,6.063324
0.0,6,6.073578
1.0,16,6.10063
0.0,6,6.111181
1.0,16,6.138147
0.0,6,6.149768
1.0,16,6.178779
0.0,6,6.188811
0.0,6,6.198875
0.0,6,6.208836
0.0,6,6.218939
0.0,6,6.228935
0.0,6,6.239172
1.0,16,6.268323
1.0,16,6.29512
1.0,16,6.32369
1.0,16,6.350288
0.0,6,6.360239
0.0,6,6.372296
0.0,6,6.382246
0.0,6,6.392154
1.0,16,6.418574
0.0,6,6.904035
0.0,6,6.91496
2.0,26,6.964875
2.0,28,7.014552
1.0,16,7.041679
0.0,6,7.052287
1.0,16,7.079291
0.0,6,7.091359
1.0,16,7.119645
0.0,6,7.129766
0.0,6,7.139754
0.0,6,7.150061
0.0,6,7.160262
0.0,6,7.170142
2.0,26,7.216083
0.0,6,7.22611
0.0,6,7.236336
0.0,6,7.246321
1.0,16,7.274755
1.0,16,7.30497
1.0,16,7.332085
0.0,6,7.342134
0.0,6,7.352367
0.0,6,7.36243
2.0,26,7.408106
0.0,6,7.418119
0.0,6,7.42807
1.0,16,7.455201
1.0,16,7.482
1.0,16,7.510812
1.0,16,7.537331
0.0,6,7.547438
0.0,6,7.560466
2.0,26,7.608508
0.0,6,7.619451
0.0,6,7.629648
2.0,28,7.676213
1.0,16,7.705128
0.0,6,7.716837
0.0,6,7.733322
0.0,6,7.748737
1.0,16,7.776178
0.0,6,7.7862
0.0,6,7.796361
0.0,6,7.80864
1.0,16,7.835295
1.0,16,7.865038
0.0,6,7.87532
0.0,6,7.885349
0.0,6,7.895435
1.0,16,7.924575
0.0,6,7.934956
0.0,6,7.945199
0.0,6,7.955504
0.0,6,7.965546
0.0,6,7.976717
0.0,6,7.986917
1.0,16,8.016464
1.0,16,8.043747
1.0,16,8.07259
0.0,6,8.082819
0.0,6,8.092981
2.0,28,8.143292
0.0,6,8.153571
0.0,6,8.163647
1.0,16,8.190234
1.0,16,8.219465
0.0,6,8.229447
0.0,6,8.239747
0.0,6,8.250281
0.0,6,8.260483
0.0,6,8.270532
1.0,16,8.297414
0.0,6,8.309166
0.0,6,8.321726
1.0,16,8.348446
0.0,6,8.359812
0.0,6,8.369844
0.0,6,8.379866
2.0,28,8.428688
1.0,16,8.455941
1.0,16,8.484083
1.0,16,8.511056
0.0,6,8.523237
0.0,6,8.533413
0.0,6,8.543592
0.0,6,8.553706
1.0,16,8.580849
0.0,6,8.5911
0.0,6,8.601165
3.0,38,8.672418
1.0,16,8.699779
0.0,6,8.70975
1.0,16,8.739935
0.0,6,8.752748
0.0,6,8.769065
0.0,6,8.782265
0.0,6,8.792482
1.0,16,8.819274
1.0,16,8.848301
0.0,6,8.858614
1.0,16,8.887369
0.0,6,8.898254
0.0,6,8.908965
0.0,6,8.919611
0.0,6,8.932818
0.0,6,8.943617
1.0,16,8.976546
0.0,6,8.987308
1.0,16,9.01612
0.0,6,9.02651
0.0,6,9.039354
1.0,16,9.067152
0.0,6,9.077458
0.0,6,9.087577
1.0,16,9.114852
0.0,6,9.125134
1.0,16,9.15418
0.0,6,9.164298
0.0,6,9.174296
2.0,26,9.217455
2.0,28,9.268655
1.0,16,9.296394
0.0,6,9.306326
0.0,6,9.318076
1.0,16,9.346965
1.0,16,9.374647
0.0,6,9.384953
1.0,16,9.411654
0.0,6,9.421808
1.0,16,9.450824
0.0,6,9.460963
0.0,6,9.471106
0.0,6,9.481136
1.0,16,9.507534
0.0,6,9.517503
0.0,6,9.527504
1.0,16,9.556771
0.0,6,9.570502
0.0,6,9.582832
0.0,6,9.593099
0.0,6,9.603188
0.0,6,9.61413
1.0,16,9.643842
0.0,6,9.653861
2.0,28,9.700603
0.0,6,9.710862
0.0,6,9.721002
0.0,6,9.732153
0.0,6,9.744313
1.0,16,9.771297
0.0,6,9.78473
0.0,6,9.801678
1.0,16,9.830427
0.0,6,9.840492
0.0,6,9.85263
0.0,6,9.864411
0.0,6,9.874789
0.0,6,9.884818
0.0,6,9.895237
0.0,6,9.905265
2.0,26,9.952601
0.0,6,9.963391
1.0,16,9.990017
0.0,6,10.000072
1.0,16,10.027085
0.0,6,10.037963
1.0,16,10.067245
1.0,16,10.094965
0.0,6,10.105106
0.0,6,10.115442
0.0,6,10.12558
0.0,6,10.13581
0.0,6,10.146006
0.0,6,10.158312
0.0,6,10.171132
1.0,16,10.200638
1.0,16,10.228436
0.0,6,10.238831
1.0,16,10.268755
0.0,6,10.279064
0.0,6,10.289304
0.0,6,10.29981
1.0,16,10.329264
1.0,16,10.358637
0.0,6,10.368892
0.0,6,10.378921
0.0,6,10.388921
1.0,16,10.415742
0.0,6,10.425728
1.0,16,10.45324
0.0,6,10.467313
0.0,6,10.478213
0.0,6,10.488542
0.0,6,10.49853
0.0,6,10.508558
0.0,6,10.518636
4.0,50,10.835504
0.0,6,10.847121
1.0,16,10.877539
0.0,6,10.888488
0.0,6,10.89964
0.0,6,10.910501
0.0,6,10.921399
0.0,6,10.932213
0.0,6,10.943362
0.0,6,10.954483
0.0,6,10.965653
0.0,6,10.979342
0.0,6,10.989691
0.0,6,11.00007
0.0,6,11.010263
0.0,6,11.020549
0.0,6,11.030703
0.0,6,11.041599
2.0,26,11.090683
0.0,6,11.100766
0.0,6,11.110788
0.0,6,11.121011
2.0,28,11.167551
0.0,6,11.179853
1.0,16,11.206687
0.0,6,11.216727
1.0,16,11.243304
0.0,6,11.253226
0.0,6,11.263137
0.0,6,11.274963
1.0,16,11.30359
1.0,16,11.332151
0.0,6,11.342227
0.0,6,11.352197
0.0,6,11.363453
0.0,6,11.373933
0.0,6,11.386122
1.0,16,11.412999
0.0,6,11.423161
0.0,6,11.433429
0.0,6,11.443978
0.0,6,11.454129
0.0,6,11.464178
0.0,6,11.474485
0.0,6,11.486765
2.0,26,11.529998
0.0,6,11.539986
0.0,6,11.54992
0.0,6,11.56015
0.0,6,11.57192
1.0,16,11.602091
0.0,6,11.613272
0.0,6,11.623912
1.0,16,11.651362
0.0,6,11.661447
1.0,16,11.690794
0.0,6,11.700945
0.0,6,11.711023
0.0,6,11.72103
0.0,6,11.731848
0.0,6,11.74227
0.0,6,11.752222
0.0,6,11.762288
0.0,6,11.773866
1.0,16,11.803157
1.0,16,11.829679
1.0,16,11.86775
0.0,6,11.881957
0.0,6,11.894728
2.0,26,11.939057
0.0,6,11.949212
0.0,6,11.959449
0.0,6,11.96973
0.0,6,11.980037
0.0,6,11.990169
0.0,6,12.002876
1.0,16,12.029864
0.0,6,12.040333
0.0,6,12.050478
1.0,16,12.079377
1.0,16,12.109172
0.0,6,12.11948
0.0,6,12.129633
0.0,6,12.139951
0.0,6,12.150005
0.0,6,12.1601
0.0,6,12.171095
0.0,6,12.181237
0.0,6,12.19131
0.0,6,12.203673
1.0,16,12.230681
2.0,26,12.274803
1.0,16,12.303612
0.0,6,12.313617
0.0,6,12.325237
1.0,16,12.352211
1.0,16,12.381966
1.0,16,12.41111
1.0,16,12.437876
4.0,48,12.519939
0.0,6,12.529904
0.0,6,12.54002
0.0,6,12.549952
0.0,6,12.560166
1.0,16,12.587488
0.0,6,12.59757
0.0,6,12.610087
1.0,16,12.637566
0.0,6,12.647605
0.0,6,12.657752
1.0,16,12.689338
1.0,16,12.718849
1.0,16,12.746627
0.0,6,12.756932
0.0,6,12.767231
0.0,6,12.777657
0.0,6,12.787716
3.0,38,12.853028
1.0,16,12.884033
2.0,28,12.941754
1.0,16,12.968771
1.0,16,12.998183
0.0,6,13.008193
0.0,6,13.02055
0.0,6,13.031049
0.0,6,13.041518
0.0,6,13.051769
1.0,16,13.079695
0.0,6,13.08977
0.0,6,13.100021
0.0,6,13.110196
0.0,6,13.122843
0.0,6,13.133112
1.0,16,13.1605
1.0,16,13.187416
1.0,16,13.214435
0.0,6,13.226533
1.0,16,13.253013
0.0,6,13.262908
0.0,6,13.273091
0.0,6,13.285232
1.0,16,13.311991
0.0,6,13.325109
0.0,6,13.336344
0.0,6,13.346544
1.0,16,13.374516
0.0,6,13.384617
0.0,6,13.394772
0.0,6,13.409135
0.0,6,13.419357
0.0,6,13.431588
0.0,6,13.441787
1.0,16,13.46834
0.0,6,13.478546
0.0,6,13.488532
1.0,16,13.519203
0.0,6,13.531533
1.0,16,13.558119
0.0,6,13.568079
0.0,6,13.580635
3.0,38,13.651224
1.0,16,13.678605
0.0,6,13.68862
1.0,16,13.715811
0.0,6,13.725956
1.0,16,13.756441
0.0,6,13.766529
0.0,6,13.776783
0.0,6,13.786809
0.0,6,13.796882
0.0,6,13.806915
2.0,26,13.8524
1.0,16,13.881546
1.0,16,13.911762
0.0,6,13.928376
1.0,16,13.962308
1.0,16,13.989044
1.0,16,14.015792
0.0,6,14.025729
0.0,6,14.035714
0.0,6,14.048458
0.0,6,14.058661
0.0,6,14.068818
1.0,16,14.097289
1.0,16,14.124087
0.0,6,14.134453
0.0,6,14.147017
0.0,6,14.157215
0.0,6,14.167331
0.0,6,14.177641
0.0,6,14.187869
0.0,6,14.198407
1.0,16,14.225363
0.0,6,14.23546
0.0,6,14.248224
0.0,6,14.258516
1.0,16,14.285183
0.0,6,14.295289
1.0,16,14.321824
0.0,6,14.333338
1.0,16,14.364191
1.0,16,14.393407
0.0,6,14.403433
1.0,16,14.70176
0.0,6,14.7151
0.0,6,14.730845
1.0,16,14.772299
0.0,6,14.785764
1.0,16,14.824634
0.0,6,14.837749
0.0,6,14.85096
0.0,6,14.864167
0.0,6,14.883016
0.0,6,14.899498
0.0,6,14.913691
1.0,16,14.950628
1.0,16,15.00181
0.0,6,15.016017
0.0,6,15.031364
0.0,6,15.044286
1.0,16,15.079434
0.0,6,15.099591
2.0,26,15.155692
1.0,16,15.193424
0.0,6,15.206392
0.0,6,15.219285
0.0,6,15.232126
1.0,16,15.266508
0.0,6,15.279471
1.0,16,15.316923
0.0,6,15.329652
3.0,38,15.424389
0.0,6,15.438221
1.0,16,15.472946
0.0,6,15.485374
0.0,6,15.498797
0.0,6,15.514444
0.0,6,15.526849
0.0,6,15.539416
0.0,6,15.551859
0.0,6,15.564426
0.0,6,15.577341
0.0,6,15.590622
1.0,16,15.628665
1.0,16,15.661856
0.0,6,15.674556
0.0,6,15.688814
0.0,6,15.706145
2.0,28,15.770624
0.0,6,15.783343
0.0,6,15.796129
0.0,6,15.808508
0.0,6,15.82406
0.0,6,15.836501
1.0,16,15.870304
1.0,16,15.907297
1.0,16,15.944349
2.0,26,16.0036
0.0,6,16.017081
0.0,6,16.034868
0.0,6,16.049774
1.0,16,16.093363
1.0,16,16.135811
0.0,6,16.151591
0.0,6,16.167074
0.0,6,16.182755
0.0,6,16.199356
0.0,6,16.213376
1.0,16,16.257279
0.0,6,16.270266
0.0,6,16.283099
0.0,6,16.298026
1.0,16,16.334107
1.0,16,16.372522
1.0,16,16.414734
0.0,6,16.427854
0.0,6,16.443639
0.0,6,16.464639
0.0,6,16.480461
0.0,6,16.496161
0.0,6,16.511239
0.0,6,16.524416
0.0,6,16.539508
0.0,6,16.556714
3.0,38,16.654408
3.0,38,16.765486
1.0,16,16.810368
2.0,26,16.864027
1.0,16,16.893002
0.0,6,16.903186
1.0,16,16.929913
0.0,6,16.940275
2.0,28,16.992952
0.0,6,17.005253
0.0,6,17.016259
1.0,16,17.043438
0.0,6,17.053795
0.0,6,17.064283
0.0,6,17.082917
0.0,6,17.098307
1.0,16,17.125296
3.0,38,17.190793
0.0,6,17.201631
1.0,16,17.22973
0.0,6,17.239862
0.0,6,17.249937
0.0,6,17.260112
1.0,16,17.289079
1.0,16,17.316009
0.0,6,17.326196
2.0,26,17.372392
1.0,16,17.401412
0.0,6,17.411882
0.0,6,17.422041
1.0,16,17.448882
1.0,16,17.47561
0.0,6,17.487835
1.0,16,17.515966
2.0,28,17.562563
0.0,6,17.572765
0.0,6,17.583197
2.0,28,17.633208
0.0,6,17.643185
0.0,6,17.653237
0.0,6,17.663382
0.0,6,17.673357
0.0,6,17.683331
0.0,6,17.695615
1.0,16,17.724231
0.0,6,17.734262
1.0,16,17.762463
0.0,6,17.772578
0.0,6,17.782869
0.0,6,17.795529
0.0,6,17.8059
0.0,6,17.816016
0.0,6,17.826053
0.0,6,17.836112
0.0,6,17.846134
1.0,16,17.877193
2.0,26,17.923213
0.0,6,17.933216
0.0,6,17.943223
0.0,6,17.953665
1.0,16,17.980373
0.0,6,17.990407
0.0,6,18.002972
0.0,6,18.014854
0.0,6,18.02483
1.0,16,18.051567
2.0,26,18.101277
0.0,6,18.11765
0.0,6,18.13104
1.0,16,18.157944
0.0,6,18.167862
0.0,6,18.177805
0.0,6,18.18771
0.0,6,18.197803
0.0,6,18.210017
0.0,6,18.220151
1.0,16,18.246747
1.0,16,18.274047
1.0,16,18.30041
0.0,6,18.315442
0.0,6,18.325768
0.0,6,18.335822
0.0,6,18.346465
1.0,16,18.375117
0.0,6,18.385094
2.0,28,18.43773
0.0,6,18.44925
0.0,6,18.459491
2.0,26,18.502743
0.0,6,18.516572
0.0,6,18.526585
0.0,6,18.536654
1.0,16,18.563617
1.0,16,18.590754
1.0,16,18.624505
1.0,16,18.651865
0.0,6,18.662099
0.0,6,18.672196
1.0,16,18.698902
0.0,6,18.709376
1.0,16,18.738068
1.0,16,18.766209
0.0,6,18.776266
1.0,16,18.803143
1.0,16,18.833821
0.0,6,18.843717
0.0,6,18.853921
0.0,6,18.864565
0.0,6,18.874727
2.0,26,19.141587
0.0,6,19.157328
0.0,6,19.167668
0.0,6,19.177692
0.0,6,19.187593
2.0,28,19.236864
0.0,6,19.246859
0.0,6,19.256903
0.0,6,19.266776
0.0,6,19.27681
0.0,6,19.287054
0.0,6,19.297139
0.0,6,19.307134
1.0,16,19.334632
0.0,6,19.346812
0.0,6,19.358203
0.0,6,19.368386
0.0,6,19.378669
0.0,6,19.388597
0.0,6,19.398494
1.0,16,19.427801
0.0,6,19.439909
1.0,16,19.466262
0.0,6,19.476127
0.0,6,19.486012
0.0,6,19.496021
0.0,6,19.505798
0.0,6,19.515758
1.0,16,19.544298
0.0,6,19.554121
0.0,6,19.564016
0.0,6,19.574001
0.0,6,19.584125
0.0,6,19.593982
0.0,6,19.603787
0.0,6,19.616084
1.0,16,19.645082
0.0,6,19.655225
2.0,26,19.698283
1.0,16,19.725004
0.0,6,19.735088
1.0,16,19.765302
0.0,6,19.775306
1.0,16,19.802238
0.0,6,19.812349
1.0,16,19.838873
0.0,6,19.851181
1.0,16,19.881765
1.0,16,19.908232
0.0,6,19.919993
0.0,6,19.930138
0.0,6,19.940288
0.0,6,19.953513
0.0,6,19.963606
0.0,6,19.973649
0.0,6,19.983941
1.0,16,20.011044
0.0,6,20.021366
0.0,6,20.031621
0.0,6,20.041724
1.0,16,20.070721
0.0,6,20.080803
0.0,6,20.091647
0.0,6,20.101819
0.0,6,20.112056
0.0,6,20.122185
0.0,6,20.132177
0.0,6,20.142163
0.0,6,20.152212
0.0,6,20.169119
1.0,16,20.202979
1.0,16,20.232663
0.0,6,20.24274
1.0,16,20.272208
0.0,6,20.28242
1.0,16,20.309559
1.0,16,20.337338
0.0,6,20.347306
1.0,16,20.378376
1.0,16,20.405255
2.0,28,20.452313
0.0,6,20.464565
0.0,6,20.474623
0.0,6,20.484632
1.0,16,20.511508
0.0,6,20.52564
0.0,6,20.537461
2.0,26,20.583477
1.0,16,20.610185
0.0,6,20.621353
0.0,6,20.631577
2.0,26,20.67711
1.0,16,20.704342
1.0,16,20.731621
1.0,16,20.759329
0.0,6,20.772001
1.0,16,20.799053
2.0,26,20.845276
1.0,16,20.874949
2.0,28,20.921517
1.0,16,20.947996
0.0,6,20.957965
1.0,16,20.986647
1.0,16,21.013425
0.0,6,21.025593
2.0,26,21.068856
0.0,6,21.081133
1.0,16,21.109033
2.0,28,21.157061
0.0,6,21.16701
1.0,16,21.200812
0.0,6,21.217434
0.0,6,21.227664
0.0,6,21.237689
0.0,6,21.247591
2.0,28,21.296167
2.0,28,21.344549
0.0,6,21.354706
0.0,6,21.366109
0.0,6,21.376455
1.0,16,21.405181
1.0,16,21.432152
0.0,6,21.44224
0.0,6,21.452388
1.0,16,21.478824
0.0,6,21.49099
0.0,6,21.501056
1.0,16,21.529213
0.0,6,21.539256
0.0,6,21.549534
0.0,6,21.559717
0.0,6,21.570208
0.0,6,21.581181
1.0,16,21.617928
0.0,6,21.628567
0.0,6,21.639098
0.0,6,21.649268
1.0,16,21.676225
1.0,16,21.705621
1.0,16,21.7324
0.0,6,21.74257
0.0,6,21.752586
0.0,6,21.763942
0.0,6,21.774282
1.0,16,21.803305
1.0,16,21.831257
0.0,6,21.841246
1.0,16,21.869471
1.0,16,21.899029
1.0,16,21.925867
0.0,6,21.935843
2.0,26,21.979996
0.0,6,21.990293
1.0,16,22.019024
1.0,16,22.045812
2.0,28,22.093525
0.0,6,22.105817
0.0,6,22.115913
1.0,16,22.144611
1.0,16,22.171219
0.0,6,22.181273
2.0,26,22.231813
0.0,6,22.248389
2.0,28,22.295447
2.0,26,22.342257
0.0,6,22.352231
0.0,6,22.362201
0.0,6,22.37387
0.0,6,22.384141
0.0,6,22.39417
0.0,6,22.406443
1.0,16,22.434121
0.0,6,22.446925
0.0,6,22.457354
0.0,6,22.467404
0.0,6,22.477526
0.0,6,22.487697
0.0,6,22.49775
0.0,6,22.510067
0.0,6,22.520107
0.0,6,22.532482
1.0,16,22.562028
0.0,6,22.572087
0.0,6,22.582644
1.0,16,22.612143
0.0,6,22.622754
0.0,6,22.63317
0.0,6,22.643202
0.0,6,22.653197
0.0,6,22.663227
1.0,16,22.689904
0.0,6,22.70003
0.0,6,22.712127
2.0,26,22.967068
0.0,6,22.977621
1.0,16,23.006398
0.0,6,23.018877
0.0,6,23.029238
2.0,28,23.076567
0.0,6,23.086526
0.0,6,23.09652
0.0,6,23.1068
1.0,16,23.137854
1.0,16,23.164537
0.0,6,23.174582
0.0,6,23.184604
0.0,6,23.194728
0.0,6,23.204674
0.0,6,23.214962
0.0,6,23.227428
0.0,6,23.237413
0.0,6,23.247411
0.0,6,23.262679
1.0,16,23.295979
1.0,16,23.322551
0.0,6,23.336163
1.0,16,23.362712
0.0,6,23.374538
0.0,6,23.384844
0.0,6,23.395005
0.0,6,23.40503
0.0,6,23.415281
0.0,6,23.427648
2.0,28,23.474597
0.0,6,23.484575
1.0,16,23.511247
1.0,16,23.540167
0.0,6,23.555917
1.0,16,23.58634
1.0,16,23.614297
1.0,16,23.643485
0.0,6,23.658833
0.0,6,23.669191
0.0,6,23.679545
0.0,6,23.689651
0.0,6,23.699853
0.0,6,23.710062
0.0,6,23.720114
1.0,16,23.750429
0.0,6,23.760753
0.0,6,23.775545
0.0,6,23.786489
0.0,6,23.796643
0.0,6,23.806676
1.0,16,23.833575
0.0,6,23.845767
0.0,6,23.855749
1.0,16,23.884082
0.0,6,23.894198
1.0,16,23.920822
0.0,6,23.930945
0.0,6,23.943329
1.0,16,23.970271
0.0,6,23.980426
1.0,16,24.007056
0.0,6,24.017192
2.0,28,24.067658
0.0,6,24.077835
0.0,6,24.08778
2.0,26,24.132929
0.0,6,24.145283
1.0,16,24.171741
0.0,6,24.181805
0.0,6,24.191707
1.0,16,24.218515
3.0,38,24.286863
0.0,6,24.302903
0.0,6,24.315844
1.0,16,24.347712
0.0,6,24.357723
0.0,6,24.367627
0.0,6,24.379598
0.0,6,24.390016
1.0,16,24.416524
2.0,26,24.462643
0.0,6,24.472657
0.0,6,24.482654
0.0,6,24.492596
1.0,16,24.519171
1.0,16,24.545834
0.0,6,24.558109
1.0,16,24.585634
0.0,6,24.595721
1.0,16,24.626944
1.0,16,24.657591
1.0,16,24.684752
0.0,6,24.695201
2.0,28,24.741706
0.0,6,24.751639
0.0,6,24.764198
0.0,6,24.775413
0.0,6,24.785669
0.0,6,24.795916
0.0,6,24.805974
1.0,16,24.83377
1.0,16,24.875661
0.0,6,24.886148
0.0,6,24.896438
1.0,16,24.923359
0.0,6,24.933964
1.0,16,24.965269
1.0,16,24.991924
1.0,16,25.018367
0.0,6,25.028198
2.0,28,25.078681
0.0,6,25.088802
0.0,6,25.099199
0.0,6,25.110732
1.0,16,25.141275
1.0,16,25.170653
1.0,16,25.198313
0.0,6,25.208671
1.0,16,25.236359
0.0,6,25.246798
0.0,6,25.257199
0.0,6,25.269568
1.0,16,25.296945
0.0,6,25.307243
0.0,6,25.322303
1.0,16,25.362227
0.0,6,25.375741
0.0,6,25.388204
1.0,16,25.417531
1.0,16,25.446346
1.0,16,25.476777
0.0,6,25.487253
0.0,6,25.497382
2.0,28,25.545465
1.0,16,25.577702
0.0,6,25.587992
1.0,16,25.615356
1.0,16,25.64377
0.0,6,25.654293
0.0,6,25.664416
0.0,6,25.67682
0.0,6,25.6868
0.0,6,25.696978
1.0,16,25.723882
0.0,6,25.733873
0.0,6,25.744038
0.0,6,25.753998
1.0,16,25.784212
0.0,6,25.794436
1.0,16,25.820729
0.0,6,25.83056
0.0,6,25.840825
1.0,16,25.869278
0.0,6,25.881551
1.0,16,25.908792
0.0,6,25.919141
1.0,16,25.946769
0.0,6,25.956899
1.0,16,25.986051
0.0,6,25.996118
0.0,6,26.006174
1.0,16,26.033278
0.0,6,26.044262
0.0,6,26.054975
0.0,6,26.064807
0.0,6,26.074756
0.0,6,26.086869
0.0,6,26.096919
0.0,6,26.107236
1.0,16,26.134563
0.0,6,26.144656
0.0,6,26.154433
1.0,16,26.18087
1.0,16,26.209544
0.0,6,26.219309
0.0,6,26.229159
0.0,6,26.23892
1.0,16,26.265581
1.0,16,26.29368
1.0,16,26.319761
1.0,16,26.347399
0.0,6,26.361722
0.0,6,26.378065
0.0,6,26.390015
0.0,6,26.402191
0.0,6,26.412221
0.0,6,26.422122
0.0,6,26.431861
0.0,6,26.441745
0.0,6,26.451874
1.0,16,26.47794
0.0,6,26.487691
2.0,26,26.531881
0.0,6,26.541724
0.0,6,26.551657
2.0,26,26.598165
0.0,6,26.608637
2.0,26,26.882673
0.0,6,26.899669
0.0,6,26.919475
1.0,16,26.96803
0.0,6,26.982517
0.0,6,26.99545
1.0,16,27.035813
0.0,6,27.049659
1.0,16,27.084184
2.0,28,27.150412
3.0,38,27.237468
2.0,26,27.299604
1.0,16,27.337054
0.0,6,27.350217
3.0,38,27.446143
1.0,16,27.485334
1.0,16,27.519249
0.0,6,27.532092
1.0,16,27.569665
0.0,6,27.58304
0.0,6,27.596051
1.0,16,27.636371
0.0,6,27.654071
1.0,16,27.69119
0.0,6,27.703972
0.0,6,27.718051
1.0,16,27.75762
0.0,6,27.770117
1.0,16,27.804559
0.0,6,27.817198
0.0,6,27.829757
0.0,6,27.842447
1.0,16,27.879332
0.0,6,27.891726
0.0,6,27.904144
0.0,6,27.916519
0.0,6,27.92886
0.0,6,27.941338
1.0,16,27.98428
1.0,16,28.018044
0.0,6,28.030699
0.0,6,28.043573
0.0,6,28.056448
1.0,16,28.093081
0.0,6,28.105493
1.0,16,28.138862
0.0,6,28.151486
0.0,6,28.171052
0.0,6,28.183772
1.0,16,28.216928
0.0,6,28.229313
1.0,16,28.262862
0.0,6,28.278384
1.0,16,28.311372
2.0,28,28.386652
0.0,6,28.402158
0.0,6,28.419805
2.0,26,28.495593
0.0,6,28.515874
