global_step,update,mean_train_return,policy_loss,value_loss,entropy,total_loss
2048,1,1.3,-0.0027185621729586273,0.04856259503867477,1.381837822496891,0.007744357571937144
4096,2,1.35,-0.000817929656477645,0.05546061519999057,1.3777778334915638,0.013134598877513781
6144,3,1.0,-0.0007291137881111354,0.04191269667353481,1.3822881765663624,0.006404353363905102
8192,4,0.85,-0.0026175036327913404,0.04635106027126312,1.3851917125284672,0.0067061093577649444
10240,5,1.05,-0.0002484915021341294,0.04131063213571906,1.3846059925854206,0.006560764741152525
12288,6,1.1,-0.00038085231790319085,0.055737048387527466,1.3853662759065628,0.013634009286761284
14336,7,1.6,-0.00032531170290894806,0.06587370438501239,1.3846817873418331,0.01876472300500609
16384,8,1.6,-0.0014759586192667484,0.04690428054891527,1.3814360797405243,0.008161820675013587
18432,9,1.9,-0.0018361224501859397,0.06636747193988413,1.3758575208485126,0.01758903928566724
20480,10,2.05,-0.004777918686158955,0.11424791463650763,1.3548186011612415,0.03879785243771039
22528,11,2.1,-0.0013146153651177883,0.04564102034782991,1.3746855817735195,0.007759038475342095
24576,12,2.05,-0.002185166231356561,0.05068405147176236,1.3812551125884056,0.00934430881170556
26624,13,1.55,-0.005820882332045585,0.04630095814354718,1.364047583192587,0.003689121571369469
28672,14,1.0,-0.0010959322098642588,0.03511386999161914,1.373491533100605,0.0027260878414381295
30720,15,1.15,-0.0032481536909472197,0.05274516122881323,1.381755966693163,0.009306867548730224
32768,16,1.3,-0.00019001730834133923,0.034180349204689264,1.3809198699891567,0.0030909583147149533
34816,17,1.3,-0.00686436821706593,0.035274409456178546,1.3405269756913185,-0.0026324323262088
36864,18,1.4,-0.0034904874046333134,0.031210069893859327,1.2775231897830963,-0.0006606840470340103
38912,19,1.3,-0.004717923467978835,0.02807824336923659,1.1851630322635174,-0.0025304320733994246
40960,20,1.35,-0.003729864867636934,0.024873567337635905,1.159542191773653,-0.0028885023784823716
43008,21,1.35,-0.0014372072473634034,0.02909731585532427,1.1944629997015,0.0011668212828226388
45056,22,1.3,-0.001253618363989517,0.025106748973485082,1.1988628655672073,-0.0006888725911267102
47104,23,1.5,-0.0021749318693764508,0.029826467216480523,1.2025679498910904,0.000712621898856014
49152,24,1.6,-0.003217875026166439,0.028275705873966217,1.2283548451960087,-0.0013635699870064855
51200,25,1.8,-0.0009339255630038679,0.029729584406595677,1.1901967860758305,0.002028898394200951
53248,26,1.7,-0.004283995716832578,0.02896674064686522,1.1592586003243923,-0.001393211423419416
55296,27,1.35,-0.0014885519340168685,0.020154005294898525,1.209541317075491,-0.0035069614241365343
57344,28,1.65,-0.0037486224609892815,0.025122195424046367,1.2039648704230785,-0.0032271735253743827
59392,29,2.2,0.00019584971596486866,0.02992068912135437,1.180016528815031,0.003356029454153031
61440,30,2.4,-0.006113018200267106,0.06281990645220503,1.070448875427246,0.014592445804737508
63488,31,1.8,-0.00221357453847304,0.02547814790159464,1.1238347552716732,-0.0007128481520339847
65536,32,1.5,-0.003693420614581555,0.020043143042130396,1.1068267412483692,-0.004740116244647652
67584,33,2.2,-0.001572214998304844,0.09332714299671352,1.1289485208690166,0.033801871322793886
69632,34,2.55,-0.003140738874208182,0.022777462261728942,1.1797665730118752,-0.0035496734781190753
71680,35,1.85,-0.0008656490535940975,0.029045835603028536,1.1819473691284657,0.001837795542087406
73728,36,1.5,-2.9050424927845597e-05,0.027261182491201907,1.1589036658406258,0.0020125040609855205
75776,37,1.55,-0.0023004181566648185,0.028022214479278773,1.150421366095543,0.0002064757572952658
77824,38,1.9,-0.0030369570304173976,0.029051060206256807,1.1483771540224552,4.801288014277816e-06
79872,39,2.2,0.0004919842176605016,0.02510249614715576,1.1396052800118923,0.0016471797716803849
81920,40,2.1,-0.00011932892084587365,0.024817613826598972,1.1336831897497177,0.0009526466601528227
83968,41,2.15,-0.0013833301491104066,0.025314379774499685,1.1503505781292915,-0.0002296455204486847
86016,42,1.6,-0.002309652336407453,0.0208983822085429,1.1471886970102787,-0.003332348191179335
88064,43,2.25,-0.005020632743253373,0.04932722606463358,1.1743584051728249,0.00789939661626704
90112,44,2.7,-0.0012173014984000474,0.025365280860569328,1.184585615992546,-0.00038051707088015974
92160,45,2.7,-0.001356885943096131,0.017296108591835946,1.2006076946854591,-0.004714908689493313
94208,46,2.05,-0.0024522950407117605,0.019397954049054533,1.2121897414326668,-0.004875215672655031
96256,47,2.2,-0.0002825374831445515,0.020502859930275008,1.1973616853356361,-0.002004723733989522
98304,48,2.3,-0.0010804064804688096,0.025059854553546757,1.1711300648748875,-0.00026177926338277757
100352,49,2.15,-0.0013159537047613412,0.020588491519447416,1.1491399183869362,-0.0025131071161013097
102400,50,1.7,-0.002738375565968454,0.018011316569754854,1.0705138593912125,-0.004437855852302164
104448,51,1.75,-0.001200326398247853,0.02557325642555952,1.0077952165156603,0.0015083499602042139
106496,52,1.95,-0.00047794709098525345,0.016814010363304988,1.0502892788499594,-0.0025738346157595515
108544,53,2.1,0.0001136363425757736,0.015746179065899923,1.109588611871004,-0.003109160083113238
110592,54,2.3,-0.00046413042582571507,0.01939928694628179,1.1478126719594002,-0.0022426133509725332
112640,55,1.95,-0.001463700202293694,0.022127293574158102,1.162148728966713,-0.0020215408294461668
114688,56,1.6,-0.0022309053456410766,0.019368752371519804,1.186557024717331,-0.004412099166074768
116736,57,1.9,-0.001549910317407921,0.017053551477147266,1.213338565081358,-0.005156519837328233
118784,58,2.1,-0.0019198631343897432,0.019075705524301156,1.2146302312612534,-0.004528312914771959
