#{"t_start": 1774680818.1538403, "env_id": "None"}
r,l,t
0.0,6,2.371128
3.0,38,2.37431
0.0,6,2.374892
0.0,6,2.377554
0.0,6,2.378155
0.0,6,2.378664
0.0,6,2.379244
0.0,6,2.381976
1.0,16,2.383577
0.0,6,2.384168
0.0,6,2.384675
2.0,26,2.388862
1.0,16,2.390166
3.0,38,2.393369
1.0,16,2.394753
1.0,16,2.398225
0.0,6,2.398849
0.0,6,2.399369
0.0,6,2.399945
0.0,6,2.402675
0.0,6,2.403313
2.0,28,2.405832
1.0,16,2.407153
0.0,6,2.409923
0.0,6,2.410574
0.0,6,2.411121
0.0,6,2.411714
0.0,6,2.414549
0.0,6,2.415206
0.0,6,2.415726
0.0,6,2.416308
0.0,6,2.419015
0.0,6,2.419617
0.0,6,2.420142
0.0,6,2.420723
2.0,26,2.424999
0.0,6,2.425596
0.0,6,2.426106
0.0,6,2.426762
1.0,16,2.430644
0.0,6,2.431257
1.0,16,2.432816
1.0,16,2.434299
2.0,28,2.439081
0.0,6,2.443427
1.0,16,2.444863
1.0,16,2.44629
0.0,6,2.449171
0.0,6,2.449789
4.0,48,2.453937
0.0,6,2.454492
0.0,6,2.457124
0.0,6,2.457742
0.0,6,2.458376
0.0,6,2.458908
0.0,6,2.461653
1.0,16,2.463113
0.0,6,2.463638
0.0,6,2.464252
1.0,16,2.467783
0.0,6,2.468359
0.0,6,2.46893
0.0,6,2.469449
0.0,6,2.472216
0.0,6,2.472802
0.0,6,2.473442
0.0,6,2.473953
1.0,16,2.477409
0.0,6,2.477992
0.0,6,2.478561
0.0,6,2.47914
0.0,6,2.481772
1.0,16,2.483235
1.0,16,2.484555
0.0,6,2.485129
0.0,6,2.487804
1.0,16,2.489238
0.0,6,2.489826
1.0,16,2.491149
0.0,6,2.494934
0.0,6,2.495607
0.0,6,2.496142
0.0,6,2.496767
0.0,6,2.499501
0.0,6,2.500119
1.0,16,2.501547
1.0,16,2.50305
0.0,6,2.505734
1.0,16,2.507118
0.0,6,2.5077
1.0,16,2.509027
0.0,6,2.511635
0.0,6,2.512365
0.0,6,2.512968
0.0,6,2.513629
0.0,6,2.516225
0.0,6,2.516846
1.0,16,2.518188
0.0,6,2.518712
0.0,6,2.521363
1.0,16,2.522829
0.0,6,2.523373
1.0,16,2.524695
0.0,6,2.527381
0.0,6,2.5279
1.0,16,2.529222
1.0,16,2.530542
0.0,6,2.533372
0.0,6,2.533891
0.0,6,2.534476
1.0,16,2.53579
0.0,6,2.539794
0.0,6,2.540714
0.0,6,2.541596
0.0,6,2.542687
0.0,6,2.55254
0.0,6,2.55361
0.0,6,2.554433
0.0,6,2.555371
0.0,6,2.55929
0.0,6,2.560213
0.0,6,2.561028
1.0,16,2.563249
0.0,6,2.567379
0.0,6,2.568397
0.0,6,2.569436
0.0,6,2.570299
0.0,6,2.574593
0.0,6,2.575149
0.0,6,2.57583
0.0,6,2.576583
0.0,6,2.579601
0.0,6,2.580152
1.0,16,2.581581
1.0,16,2.583241
0.0,6,2.585893
1.0,16,2.58738
0.0,6,2.587959
1.0,16,2.589524
0.0,6,2.592344
0.0,6,2.593049
0.0,6,2.593656
0.0,6,2.594164
1.0,16,2.597633
1.0,16,2.598977
1.0,16,2.600287
0.0,6,2.600868
1.0,16,2.604575
0.0,6,2.605097
0.0,6,2.60566
0.0,6,2.606174
0.0,6,2.608977
0.0,6,2.609526
1.0,16,2.610856
0.0,6,2.611443
1.0,16,2.616659
1.0,16,2.618769
1.0,16,2.62162
0.0,6,2.622269
0.0,6,2.625468
3.0,38,2.629023
0.0,6,2.629714
0.0,6,2.630293
1.0,16,2.634263
0.0,6,2.634924
0.0,6,2.635524
0.0,6,2.636139
1.0,16,2.640314
0.0,6,2.64094
0.0,6,2.641597
0.0,6,2.642212
2.0,28,2.647369
0.0,6,2.648085
0.0,6,2.648815
0.0,6,2.64975
0.0,6,2.653746
0.0,6,2.654582
0.0,6,2.655266
2.0,26,2.657962
0.0,6,2.663049
1.0,16,2.66564
1.0,16,2.668528
0.0,6,2.669433
1.0,16,2.673735
0.0,6,2.674389
0.0,6,2.675017
1.0,16,2.676711
0.0,6,2.679777
0.0,6,2.680563
0.0,6,2.681134
0.0,6,2.681782
0.0,6,2.685141
1.0,16,2.686756
0.0,6,2.687474
1.0,16,2.689013
0.0,6,2.691994
1.0,16,2.693686
0.0,6,2.694342
0.0,6,2.694907
0.0,6,2.697896
0.0,6,2.698528
0.0,6,2.699173
0.0,6,2.699793
0.0,6,2.702614
2.0,26,2.704786
0.0,6,2.705385
0.0,6,2.705896
0.0,6,2.709146
0.0,6,2.709967
0.0,6,2.710953
0.0,6,2.711603
0.0,6,2.714757
0.0,6,2.715374
0.0,6,2.715988
0.0,6,2.716526
0.0,6,2.71949
0.0,6,2.720067
0.0,6,2.720742
0.0,6,2.721358
0.0,6,2.724272
0.0,6,2.724822
0.0,6,2.725462
0.0,6,2.72602
0.0,6,2.728946
0.0,6,2.729521
1.0,16,2.730846
0.0,6,2.731594
1.0,16,2.737291
1.0,16,2.739012
0.0,6,2.739968
0.0,6,2.74108
0.0,6,2.746845
0.0,6,2.748347
0.0,6,2.749294
1.0,16,2.751828
0.0,6,2.756568
2.0,28,2.760618
1.0,16,2.763091
1.0,16,2.768539
0.0,6,2.77253
0.0,6,2.773643
0.0,6,2.774692
0.0,6,2.775837
0.0,6,2.780309
0.0,6,2.781258
0.0,6,2.781958
0.0,6,2.782743
0.0,6,2.78585
0.0,6,2.786619
0.0,6,2.787373
0.0,6,2.788052
1.0,16,2.792004
1.0,16,2.793644
1.0,16,2.795102
3.0,38,2.798356
0.0,6,2.801476
0.0,6,2.802171
0.0,6,2.80285
0.0,6,2.80346
0.0,6,2.806395
0.0,6,2.806968
1.0,16,2.809951
0.0,6,2.81063
0.0,6,2.813691
0.0,6,2.814487
0.0,6,2.815286
0.0,6,2.816242
0.0,6,2.819369
0.0,6,2.820058
2.0,26,2.822429
0.0,6,2.823103
1.0,16,2.827254
1.0,16,2.828952
1.0,16,2.830439
1.0,16,2.831955
0.0,6,2.834918
0.0,6,2.835657
1.0,16,2.837138
1.0,16,2.838604
0.0,6,2.841569
1.0,16,2.843438
0.0,6,2.844004
0.0,6,2.844525
1.0,16,2.848097
0.0,6,2.848798
0.0,6,2.849366
0.0,6,2.849925
1.0,16,2.854038
0.0,6,2.854684
1.0,16,2.856214
2.0,28,2.858793
0.0,6,2.861527
3.0,38,2.86494
2.0,28,2.86744
1.0,16,2.868899
0.0,6,2.872199
1.0,16,2.873872
0.0,6,2.874498
0.0,6,2.87513
0.0,6,2.87869
0.0,6,2.879408
0.0,6,2.879965
0.0,6,2.880705
1.0,16,2.886324
1.0,16,2.887748
0.0,6,2.888319
0.0,6,2.888961
1.0,16,2.892623
0.0,6,2.893359
0.0,6,2.894144
2.0,26,2.896772
0.0,6,2.899699
0.0,6,2.900291
0.0,6,2.900859
0.0,6,2.901445
1.0,16,2.90515
1.0,16,2.90665
4.0,48,2.910748
0.0,6,2.9114
0.0,6,2.914483
0.0,6,2.915079
1.0,16,2.916459
0.0,6,2.917032
0.0,6,2.920559
1.0,16,2.922082
0.0,6,2.922738
0.0,6,2.923453
0.0,6,2.926297
0.0,6,2.927069
0.0,6,2.927805
1.0,16,2.929457
0.0,6,2.932527
0.0,6,2.933161
0.0,6,2.93381
1.0,16,2.935363
1.0,16,2.939113
1.0,16,2.940565
2.0,28,2.944725
0.0,6,2.945678
0.0,6,2.953257
0.0,6,2.954247
0.0,6,2.955304
1.0,16,2.95789
0.0,6,2.962152
0.0,6,2.963188
0.0,6,2.964055
0.0,6,2.965075
1.0,16,2.970571
0.0,6,2.971441
1.0,16,2.97388
0.0,6,2.974831
2.0,28,2.985034
0.0,6,2.985882
0.0,6,2.989286
2.0,26,2.991704
0.0,6,2.994906
0.0,6,2.995503
0.0,6,2.996171
0.0,6,2.996762
1.0,16,3.000183
3.0,38,3.003524
0.0,6,3.004034
0.0,6,3.004616
0.0,6,3.00729
0.0,6,3.007964
0.0,6,3.008576
0.0,6,3.009139
0.0,6,3.011731
1.0,16,3.013518
0.0,6,3.014086
0.0,6,3.014621
0.0,6,3.017684
0.0,6,3.018289
1.0,16,3.019765
1.0,16,3.021261
0.0,6,3.024245
0.0,6,3.02484
2.0,28,3.027348
0.0,6,3.027962
0.0,6,3.030697
0.0,6,3.031316
0.0,6,3.031875
0.0,6,3.03274
0.0,6,3.03567
0.0,6,3.03629
0.0,6,3.036871
0.0,6,3.037528
0.0,6,3.040367
1.0,16,3.041737
0.0,6,3.042448
0.0,6,3.043095
0.0,6,3.045935
1.0,16,3.047306
0.0,6,3.047829
0.0,6,3.04842
1.0,16,3.052003
0.0,6,3.05272
0.0,6,3.053468
0.0,6,3.054018
0.0,6,3.056775
2.0,28,3.059115
1.0,16,3.060478
1.0,16,3.061793
0.0,6,3.064695
0.0,6,3.065381
0.0,6,3.065903
0.0,6,3.066494
0.0,6,3.069208
0.0,6,3.069982
1.0,16,3.071343
0.0,6,3.071867
0.0,6,3.074999
1.0,16,3.076607
0.0,6,3.077114
0.0,6,3.0777
0.0,6,3.080531
1.0,16,3.082006
1.0,16,3.083518
0.0,6,3.084085
0.0,6,3.086777
0.0,6,3.087541
2.0,28,3.090267
0.0,6,3.090854
1.0,16,3.095549
0.0,6,3.096214
0.0,6,3.096816
0.0,6,3.097537
1.0,16,3.102849
1.0,16,3.104322
2.0,28,3.106615
0.0,6,3.107136
0.0,6,3.109852
0.0,6,3.11042
1.0,16,3.111844
0.0,6,3.112662
1.0,16,3.116489
0.0,6,3.117029
0.0,6,3.117611
0.0,6,3.11813
1.0,16,3.121598
0.0,6,3.122284
0.0,6,3.122847
1.0,16,3.124186
0.0,6,3.126927
1.0,16,3.128271
1.0,16,3.129624
0.0,6,3.13013
0.0,6,3.132921
0.0,6,3.133489
2.0,26,3.135599
1.0,16,3.136932
0.0,6,3.139848
0.0,6,3.142138
1.0,16,3.143593
0.0,6,3.144109
0.0,6,3.147794
0.0,6,3.148698
0.0,6,3.150118
0.0,6,3.151083
0.0,6,3.155353
0.0,6,3.156158
0.0,6,3.157051
1.0,16,3.159111
0.0,6,3.163121
0.0,6,3.164129
1.0,16,3.16621
1.0,16,3.168314
0.0,6,3.172977
0.0,6,3.174029
1.0,16,3.176866
3.0,38,3.181938
0.0,6,3.184989
0.0,6,3.185669
1.0,16,3.187208
1.0,16,3.188797
1.0,16,3.192873
0.0,6,3.193587
0.0,6,3.194131
0.0,6,3.194766
1.0,16,3.198539
1.0,16,3.200065
0.0,6,3.200726
1.0,16,3.202194
0.0,6,3.205735
0.0,6,3.206343
0.0,6,3.207001
0.0,6,3.207672
1.0,16,3.213525
1.0,16,3.215006
1.0,16,3.216446
0.0,6,3.217082
0.0,6,3.219839
0.0,6,3.220544
0.0,6,3.221122
0.0,6,3.221689
1.0,16,3.225633
1.0,16,3.22709
1.0,16,3.228543
1.0,16,3.229999
0.0,6,3.233081
0.0,6,3.233774
1.0,16,3.235288
0.0,6,3.235865
2.0,26,3.240513
0.0,6,3.241087
0.0,6,3.241721
0.0,6,3.242323
0.0,6,3.24534
0.0,6,3.246015
0.0,6,3.246988
0.0,6,3.247694
0.0,6,3.250453
0.0,6,3.25099
0.0,6,3.25162
1.0,16,3.253264
0.0,6,3.255961
0.0,6,3.256687
1.0,16,3.25819
0.0,6,3.258741
1.0,16,3.262421
2.0,26,3.264825
1.0,16,3.266135
0.0,6,3.266646
0.0,6,3.269483
0.0,6,3.270014
1.0,16,3.27131
0.0,6,3.271951
1.0,16,3.27578
1.0,16,3.277203
0.0,6,3.277784
0.0,6,3.278433
0.0,6,3.2812
0.0,6,3.281855
0.0,6,3.282731
0.0,6,3.283611
0.0,6,3.286747
0.0,6,3.287517
0.0,6,3.288284
0.0,6,3.288952
0.0,6,3.291698
0.0,6,3.292488
0.0,6,3.2931
0.0,6,3.293737
0.0,6,3.296442
0.0,6,3.297047
1.0,16,3.298442
0.0,6,3.298934
0.0,6,3.301741
0.0,6,3.302386
0.0,6,3.303062
0.0,6,3.303601
0.0,6,3.306443
0.0,6,3.30703
1.0,16,3.308445
0.0,6,3.309069
0.0,6,3.31605
0.0,6,3.317267
1.0,16,3.31987
0.0,6,3.653101
0.0,6,3.948165
0.0,6,3.955272
0.0,6,3.967858
0.0,6,3.975115
0.0,6,3.989233
0.0,6,3.996246
1.0,16,4.01975
1.0,16,4.043684
2.0,26,4.09987
0.0,6,4.105971
1.0,16,4.130111
0.0,6,4.142411
0.0,6,4.152041
0.0,6,4.166469
0.0,6,4.172233
1.0,16,4.199752
2.0,28,4.24366
0.0,6,4.254932
2.0,28,4.299301
0.0,6,4.304991
0.0,6,4.320931
0.0,6,4.327197
0.0,6,4.337979
1.0,16,4.377578
0.0,6,4.391506
0.0,6,4.410025
1.0,16,4.44311
0.0,6,4.450708
0.0,6,4.465791
0.0,6,4.477221
1.0,16,4.508918
0.0,6,4.521451
2.0,26,4.563622
0.0,6,4.574743
1.0,16,4.599197
0.0,6,4.607141
0.0,6,4.621389
0.0,6,4.627289
1.0,16,4.653333
0.0,6,4.664419
1.0,16,4.70591
0.0,6,4.717654
0.0,6,4.729702
1.0,16,4.756464
0.0,6,4.766654
0.0,6,4.778229
0.0,6,4.786844
2.0,26,4.835483
0.0,6,4.846982
2.0,28,4.892399
0.0,6,4.906379
0.0,6,4.912221
0.0,6,4.928291
0.0,6,4.935781
1.0,16,4.964826
0.0,6,4.97684
0.0,6,4.986432
1.0,16,5.015853
0.0,6,5.027493
0.0,6,5.033324
0.0,6,5.047928
0.0,6,5.053787
0.0,6,5.064432
0.0,6,5.070611
2.0,28,5.117744
0.0,6,5.129672
1.0,16,5.153876
0.0,6,5.159932
0.0,6,5.178906
0.0,6,5.188133
2.0,26,5.247022
0.0,6,5.253247
1.0,16,5.287315
0.0,6,5.303877
1.0,16,5.334934
1.0,16,5.361358
0.0,6,5.377445
0.0,6,5.400817
0.0,6,5.406958
0.0,6,5.418947
0.0,6,5.435667
1.0,16,5.463501
0.0,6,5.478356
0.0,6,5.494351
0.0,6,5.517856
0.0,6,5.52503
1.0,16,5.551551
0.0,6,5.56279
0.0,6,5.57287
1.0,16,5.598865
0.0,6,5.612456
0.0,6,5.621727
0.0,6,5.638399
0.0,6,5.654174
0.0,6,5.672265
0.0,6,5.680758
1.0,16,5.713763
0.0,6,5.729611
0.0,6,5.737055
1.0,16,5.768841
0.0,6,5.788075
1.0,16,5.818197
0.0,6,5.824299
1.0,16,5.856045
0.0,6,5.879096
0.0,6,5.886894
0.0,6,5.903709
0.0,6,5.910402
0.0,6,5.930745
1.0,16,5.968663
0.0,6,5.977547
0.0,6,5.990673
1.0,16,6.022312
2.0,28,6.078288
0.0,6,6.085754
1.0,16,6.117311
1.0,16,6.145977
0.0,6,6.155456
0.0,6,6.160218
0.0,6,6.170944
1.0,16,6.199945
0.0,6,6.206373
1.0,16,6.22587
0.0,6,6.234541
0.0,6,6.243586
0.0,6,6.25281
0.0,6,6.258288
0.0,6,6.268028
1.0,16,6.292172
0.0,6,6.298078
0.0,6,6.307527
1.0,16,6.326842
0.0,6,6.335073
0.0,6,6.343549
0.0,6,6.348078
1.0,16,6.36757
1.0,16,6.390541
0.0,6,6.400574
0.0,6,6.407286
0.0,6,6.41705
0.0,6,6.424402
2.0,26,6.463072
0.0,6,6.469492
1.0,16,6.496233
0.0,6,6.51827
0.0,6,6.525626
0.0,6,6.539128
0.0,6,6.545513
0.0,6,6.561413
0.0,6,6.566108
1.0,16,6.587949
0.0,6,6.596991
0.0,6,6.604949
0.0,6,6.614195
0.0,6,6.618729
1.0,16,6.635583
0.0,6,6.647016
1.0,16,6.667427
0.0,6,6.672184
0.0,6,6.681273
1.0,16,6.705167
0.0,6,6.710724
0.0,6,6.721055
0.0,6,6.725661
1.0,16,6.748672
1.0,16,6.766501
1.0,16,6.808727
2.0,28,6.85383
1.0,16,6.876104
0.0,6,6.884457
1.0,16,6.904219
1.0,16,6.924152
0.0,6,6.931609
1.0,16,6.952628
1.0,16,6.969895
1.0,16,6.994277
0.0,6,7.011434
1.0,16,7.030388
0.0,6,7.035117
0.0,6,7.043385
1.0,16,7.067245
1.0,16,7.087338
1.0,16,7.110388
0.0,6,7.115033
0.0,6,7.126128
0.0,6,7.13084
0.0,6,7.139889
1.0,16,7.158569
1.0,16,7.180347
0.0,6,7.184909
0.0,6,7.19478
0.0,6,7.200828
1.0,16,7.227165
0.0,6,7.235774
0.0,6,7.241126
0.0,6,7.25123
0.0,6,7.258309
0.0,6,7.266695
0.0,6,7.272264
0.0,6,7.281255
0.0,6,7.291285
0.0,6,7.303132
0.0,6,7.312663
1.0,16,7.334294
0.0,6,7.345901
0.0,6,7.350699
0.0,6,7.359204
1.0,16,7.376974
0.0,6,7.385378
0.0,6,7.396076
2.0,28,7.429945
0.0,6,7.43483
0.0,6,7.448553
0.0,6,7.453631
0.0,6,7.464329
1.0,16,7.483397
0.0,6,7.494596
0.0,6,7.507154
1.0,16,7.530281
0.0,6,7.535249
0.0,6,7.551568
0.0,6,7.558885
0.0,6,7.572112
1.0,16,7.592523
0.0,6,7.602375
0.0,6,7.610652
