global_step,update,mean_train_return,policy_loss,value_loss,entropy,total_loss
2048,1,0.2,-0.005207244568737224,0.20077311899513006,1.0891317017376423,0.08428799704415724
4096,2,0.5,-0.0005465146678034216,0.252112393733114,1.085053563117981,0.11465914780274034
6144,3,0.55,-0.0018033802043646574,0.24329747399315238,1.0831921696662903,0.10901343746809289
8192,4,0.45,-0.004170627857092768,0.24364607455208898,1.054708231240511,0.10710532806115225
10240,5,0.65,-0.002830205427017063,0.21588029945269227,1.0303996317088604,0.09480594808701426
12288,6,0.4,-0.00538473908090964,0.2096766596660018,1.0468734502792358,0.08898485577083193
14336,7,0.25,-0.009280853133532219,0.20722016785293818,1.0084239356219769,0.0842449915362522
16384,8,0.5,-0.006052231736248359,0.26233754539862275,0.9490007162094116,0.11562653467990458
18432,9,0.65,-0.006965716718696058,0.2654777290299535,0.8546406142413616,0.1172267427900806
20480,10,0.65,-0.004195935209281743,0.30366227589547634,0.8419402372092009,0.1392158001253847
22528,11,0.8,-0.004988794680684805,0.29407599847763777,0.7790688313543797,0.13425851706415415
24576,12,0.9,-0.005046449921792373,0.31756177358329296,0.7543072048574686,0.14619136568217073
26624,13,1.15,-0.005441554298158735,0.3514562910422683,0.7417085394263268,0.1628695074468851
28672,14,1.35,-0.00718142872210592,0.34040930308401585,0.6824545040726662,0.15619867743225768
30720,15,1.1,-0.00809639462386258,0.33275011647492647,0.648833254352212,0.1517903315834701
32768,16,1.6,-0.0026994723884854466,0.4242636300623417,0.6619622092694044,0.2028127193916589
34816,17,1.4,-0.008353887969860807,0.4261895678937435,0.6488800905644894,0.19825209653936327
36864,18,2.1,-0.005558235716307536,0.4819949325174093,0.6579109039157629,0.2288601219188422
38912,19,2.1,-0.004586337163345888,0.47060513868927956,0.6301586739718914,0.22441464755684137
40960,20,2.4,-0.004525063530309126,0.5020508710294962,0.5922538693994284,0.24057783233001828
43008,21,2.4,-0.004405131767271087,0.40550039429217577,0.534698604606092,0.19299807935021818
45056,22,2.75,-0.003668530800496228,0.3941086046397686,0.5188255151733756,0.1881975147407502
47104,23,1.95,-0.004525482654571533,0.40680164843797684,0.4779186537489295,0.1940961565123871
49152,24,2.15,-0.005422680209449027,0.32685443945229053,0.4715649504214525,0.1532888897927478
51200,25,2.75,-0.00046116963494569063,0.2342569250613451,0.46011130325496197,0.11206617968855426
53248,26,2.6,-0.0025694554205983877,0.32581184059381485,0.4428569842129946,0.15590789378620684
55296,27,3.15,-0.003426303737796843,0.2876139171421528,0.46736105624586344,0.1357070457888767
57344,28,2.75,-0.0009065129852388054,0.3578620068728924,0.45297975838184357,0.17349469335749745
59392,29,2.85,-0.0017561405838932842,0.32293862756341696,0.4517284519970417,0.15519588883034885
61440,30,3.65,-0.0004656087257899344,0.26221930934116244,0.41871061082929373,0.1264569407212548
63488,31,2.65,-0.00030226237140595913,0.35048902966082096,0.42824610881507397,0.170659792231163
65536,32,2.55,-0.0019698443793458864,0.3218044200912118,0.36752521246671677,0.1552571122883819
67584,33,3.45,-0.001201696606585756,0.257786822039634,0.36549005191773176,0.12403681440628134
69632,34,3.4,-0.0011779256747104228,0.23881918052211404,0.3563247751444578,0.11466841756919166
71680,35,2.65,-0.0014981982239987701,0.37407493498176336,0.3504267018288374,0.18203500244999304
73728,36,3.5,-0.0025316669780295342,0.2529820129275322,0.345794091001153,0.12050139752682298
75776,37,3.55,-0.006372112169628963,0.28150648530572653,0.3716059224680066,0.13066507085750345
77824,38,3.65,-0.002268892916617915,0.3956117741763592,0.35823201946914196,0.19195467582903802
79872,39,3.65,0.000242844398599118,0.26545887952670455,0.3458490399643779,0.1295137960696593
81920,40,2.95,-0.0018818113021552563,0.312839746940881,0.32553270645439625,0.15128273447044194
83968,41,3.0,-0.0018207768735010177,0.334712877869606,0.3343707248568535,0.16219195420853794
86016,42,2.9,-0.0009996358421631157,0.3359313402324915,0.3387108324095607,0.16357892518863082
88064,43,2.9,-0.00022080205962993205,0.305381968151778,0.3032663678750396,0.1494375189067796
90112,44,3.3,-0.001410163677064702,0.2527955723926425,0.3107083607465029,0.12188053922727704
92160,45,3.0,-0.0015024312888272107,0.33297729352489114,0.29262306820601225,0.1620599840534851
94208,46,2.95,-0.0002920383121818304,0.24583267606794834,0.28053869027644396,0.11981891153845936
96256,47,3.35,-0.003733159741386771,0.24451568396762013,0.3081119954586029,0.11544356108788634
98304,48,2.95,-0.0013617603690363467,0.26810204749926925,0.30494682490825653,0.1296397951664403
100352,49,3.7,0.0007602314872201532,0.2877186848782003,0.3142578089609742,0.14147699585009832
102400,50,3.7,-0.0013771875528618693,0.3329870915040374,0.3039941596798599,0.1620764170656912
104448,51,2.95,-0.000740285322535783,0.38262518774718046,0.3321272162720561,0.18725103593897074
106496,52,2.95,-0.001423100649844855,0.33093121461570263,0.3222463447600603,0.16082004219060764
108544,53,3.8,-0.001053959334967658,0.31398092955350876,0.31971774995326996,0.15273932891432196
110592,54,2.95,-0.002040715335169807,0.3091357685625553,0.30507475789636374,0.14947642043262022
112640,55,3.4,-0.0012723641411866993,0.29806372290477157,0.2965556150302291,0.14479394030058756
114688,56,4.25,-0.0003359983384143561,0.2568801697343588,0.3362170625478029,0.12474191739602247
116736,57,3.35,-0.00020543241407722235,0.26725053461268544,0.29955097241327167,0.13042432494694367
118784,58,2.75,-0.0006577738968189806,0.29635015642270446,0.3210902279242873,0.14430640212958679
120832,59,3.55,-0.00043534228461794555,0.28383980179205537,0.30728515703231096,0.1384117071138462
122880,60,3.6,-0.0014149398630252108,0.30917313788086176,0.33447782695293427,0.14982685109134763
124928,61,3.7,-0.001994596212171018,0.3173314919695258,0.32633723597973585,0.15340777827077545
126976,62,3.5,-9.576429147273302e-05,0.2108572293072939,0.3261882308870554,0.10207096781232394
129024,63,3.55,-0.0026703037146944553,0.34841993264853954,0.3176041431725025,0.1683636206726078
131072,64,3.2,-0.0036950713256374,0.4076841799542308,0.34473403450101614,0.19669967715162784
133120,65,3.9,-0.000428742088843137,0.26994203496724367,0.35624451469630003,0.13097983150510117
135168,66,3.9,0.0014473358896793798,0.24155624629929662,0.35711073502898216,0.11865435255458578
137216,67,3.65,-0.004197161732008681,0.3601822666823864,0.3370779799297452,0.17252319131512195
139264,68,3.5,0.001216885371832177,0.31466342601925135,0.31974028423428535,0.15535119478590786
141312,69,3.65,0.0003017301787622273,0.3164348378777504,0.31825137976557016,0.15533663611859083
143360,70,4.1,9.280908852815628e-05,0.3072145823389292,0.31286981515586376,0.15057140192948282
145408,71,3.85,-0.0004368421505205333,0.3014894872903824,0.2861098609864712,0.14744680374860764
147456,72,3.8,-0.000809303717687726,0.3198897987604141,0.2947824951261282,0.15618777001509443
149504,73,4.05,-0.0012347827723715454,0.28929587872698903,0.29605968948453665,0.140452560124686
151552,74,3.6,-0.0008662320324219763,0.2400314500555396,0.3159221988171339,0.11599027158808894
153600,75,4.15,-0.00217574046109803,0.20119471428915858,0.29972074925899506,0.09542440908262506
155648,76,3.5,-0.002643693733261898,0.3067260584793985,0.2782532046549022,0.14793680247385055
157696,77,3.4,-0.0006742091791238636,0.2675408744253218,0.26456387620419264,0.13045058838179102
159744,78,3.55,-0.0019007090595550835,0.2634789040312171,0.2654233779758215,0.12718450851389207
161792,79,3.85,0.0005021953547839075,0.2822629576548934,0.2549752597697079,0.13908392074517906
163840,80,4.55,-0.0009670755243860185,0.22307836590334773,0.2529442189261317,0.10804266656487016
165888,81,4.15,0.0007694393862038851,0.27276180125772953,0.26601645117625594,0.13449017586390255
167936,82,3.4,-0.002275663457112387,0.22852113144472241,0.27906256448477507,0.10919427577755414
169984,83,3.6,0.001888125843834132,0.3315834077075124,0.2733852453529835,0.1649459763430059
172032,84,4.1,0.0008885121496859938,0.2582555888220668,0.25752985244616866,0.12744100712006912
174080,85,3.9,-0.00154216488590464,0.17867743456736207,0.25750903924927115,0.08522146212635562
176128,86,3.95,-0.0006115702271927148,0.3091945629566908,0.25821165135130286,0.15140359244833235
178176,87,4.65,0.0015201570058707148,0.2366909720003605,0.28972273878753185,0.116968417816679
180224,88,3.8,-0.0010272275831084698,0.3097778521478176,0.25392797868698835,0.1513224184163846
182272,89,3.55,-0.0018845757003873587,0.2344551607966423,0.25139999901875854,0.11282900557853281
184320,90,5.0,5.5365075240843e-05,0.13539391406811774,0.2454289416782558,0.06529803278681356
186368,91,4.1,-0.0009694125037640333,0.2720878245308995,0.2595277684740722,0.13247922321897931
188416,92,4.75,-0.00226599485904444,0.2614264376461506,0.27451120875775814,0.12570211110869423
190464,93,4.0,-0.001580509531777352,0.20580239919945598,0.26255729561671615,0.0986951173399575
192512,94,4.55,-0.0028018642915412784,0.22225507255643606,0.2613507751375437,0.10571216559037566
194560,95,4.15,-0.001993350946577266,0.2614028826355934,0.26167753152549267,0.1260913150908891
196608,96,4.25,0.0016160960658453405,0.1848288495093584,0.2554906951263547,0.09147561470308574
198656,97,4.1,-0.0018377038650214672,0.252480361610651,0.25395873887464404,0.12186288999509998
200000,98,4.25,0.007950090842011074,0.23422158509492874,0.22093918981651464,0.12285149144008756
