#{"t_start": 1774687142.1115823, "env_id": "None"}
r,l,t
0.0,6,28.647332
1.0,16,28.673998
0.0,6,28.684372
1.0,16,28.713779
1.0,16,28.742062
0.0,6,28.752452
0.0,6,28.762526
0.0,6,28.772815
0.0,6,28.782945
1.0,16,28.809707
1.0,16,28.840802
1.0,16,28.874561
0.0,6,28.885163
3.0,38,28.953174
2.0,26,28.999762
0.0,6,29.010086
0.0,6,29.022771
0.0,6,29.03299
0.0,6,29.043333
0.0,6,29.053858
2.0,26,29.099504
0.0,6,29.109692
0.0,6,29.122211
0.0,6,29.132478
1.0,16,29.167917
0.0,6,29.180794
1.0,16,29.209037
0.0,6,29.219292
0.0,6,29.232474
1.0,16,29.267162
1.0,16,29.301568
0.0,6,29.311608
0.0,6,29.321826
1.0,16,29.351672
0.0,6,29.362229
0.0,6,29.372475
1.0,16,29.400135
2.0,28,29.455792
0.0,6,29.469821
0.0,6,29.481066
1.0,16,29.508599
0.0,6,29.519188
0.0,6,29.533087
4.0,48,29.617206
1.0,16,29.64682
1.0,16,29.674544
0.0,6,29.685153
1.0,16,29.714065
0.0,6,29.724641
1.0,16,29.759119
0.0,6,29.77406
0.0,6,29.787189
0.0,6,29.79828
1.0,16,29.827777
0.0,6,29.841316
2.0,26,29.890316
0.0,6,29.900801
0.0,6,29.911244
1.0,16,29.940251
1.0,16,29.968083
0.0,6,29.978415
1.0,16,30.010839
0.0,6,30.023289
0.0,6,30.03446
0.0,6,30.049447
0.0,6,30.063494
0.0,6,30.078404
0.0,6,30.089631
0.0,6,30.100408
3.0,38,30.168051
1.0,16,30.196741
0.0,6,30.207035
1.0,16,30.234355
0.0,6,30.247802
1.0,16,30.27709
0.0,6,30.29237
0.0,6,30.309475
1.0,16,30.338389
2.0,28,30.398917
0.0,6,30.409237
0.0,6,30.419792
0.0,6,30.430388
1.0,16,30.460871
0.0,6,30.471113
1.0,16,30.499678
2.0,28,30.553174
1.0,16,30.588304
0.0,6,30.598868
1.0,16,30.626113
0.0,6,30.636292
0.0,6,30.646828
0.0,6,30.659186
0.0,6,30.669361
0.0,6,30.679742
1.0,16,30.707522
0.0,6,30.717825
2.0,28,30.768872
0.0,6,30.779368
0.0,6,30.790009
0.0,6,30.800445
1.0,16,30.827816
1.0,16,30.8597
0.0,6,30.877504
0.0,6,30.888234
0.0,6,30.89886
0.0,6,30.909113
1.0,16,30.936521
1.0,16,30.966508
1.0,16,30.995119
0.0,6,31.00618
4.0,48,31.092967
0.0,6,31.104042
3.0,38,31.186708
2.0,28,31.235698
0.0,6,31.246769
1.0,16,31.281261
0.0,6,31.292803
1.0,16,31.327544
1.0,16,31.367907
0.0,6,31.384059
2.0,28,31.432915
0.0,6,31.443449
0.0,6,31.454263
0.0,6,31.464626
0.0,6,31.474889
0.0,6,31.488324
0.0,6,31.500124
0.0,6,31.510963
0.0,6,31.521643
0.0,6,31.532458
0.0,6,31.544957
1.0,16,31.573372
0.0,6,31.586708
0.0,6,31.597649
1.0,16,31.626284
1.0,16,31.657664
0.0,6,31.671249
2.0,26,31.72209
1.0,16,31.749828
0.0,6,31.977106
0.0,6,31.990057
1.0,16,32.022241
0.0,6,32.032657
1.0,16,32.060772
3.0,38,32.129788
1.0,16,32.162706
0.0,6,32.17588
1.0,16,32.208644
1.0,16,32.237866
0.0,6,32.249384
0.0,6,32.259849
1.0,16,32.288169
0.0,6,32.298521
3.0,38,32.374052
1.0,16,32.405269
1.0,16,32.432114
0.0,6,32.442249
0.0,6,32.453365
1.0,16,32.488151
1.0,16,32.518773
1.0,16,32.547882
0.0,6,32.559309
0.0,6,32.570003
1.0,16,32.599376
0.0,6,32.613159
0.0,6,32.624305
0.0,6,32.635278
2.0,26,32.689041
0.0,6,32.699785
1.0,16,32.729293
0.0,6,32.741699
0.0,6,32.752149
0.0,6,32.762952
1.0,16,32.79012
0.0,6,32.80082
1.0,16,32.830975
0.0,6,32.841211
0.0,6,32.851414
1.0,16,32.878933
0.0,6,32.889056
0.0,6,32.899477
1.0,16,32.928869
1.0,16,32.957936
1.0,16,32.993975
0.0,6,33.004818
0.0,6,33.015317
0.0,6,33.028186
1.0,16,33.055828
0.0,6,33.066309
1.0,16,33.094614
0.0,6,33.105254
1.0,16,33.136005
0.0,6,33.146275
0.0,6,33.156815
1.0,16,33.184918
0.0,6,33.195542
0.0,6,33.205842
1.0,16,33.235647
0.0,6,33.248555
0.0,6,33.263227
1.0,16,33.297868
2.0,26,33.364428
0.0,6,33.385898
1.0,16,33.43801
0.0,6,33.457451
3.0,38,33.555419
0.0,6,33.572147
1.0,16,33.607743
1.0,16,33.651897
1.0,16,33.68732
0.0,6,33.700652
1.0,16,33.739841
0.0,6,33.755711
0.0,6,33.768636
0.0,6,33.781921
0.0,6,33.795749
1.0,16,33.83165
0.0,6,33.848042
0.0,6,33.867778
0.0,6,33.891413
1.0,16,33.933826
1.0,16,33.977084
1.0,16,34.017456
1.0,16,34.053198
0.0,6,34.069932
0.0,6,34.083791
0.0,6,34.097158
0.0,6,34.110467
0.0,6,34.124039
1.0,16,34.159587
1.0,16,34.221384
1.0,16,34.270939
0.0,6,34.289232
0.0,6,34.304043
0.0,6,34.322184
2.0,28,34.388322
0.0,6,34.401417
1.0,16,34.435175
3.0,38,34.537927
0.0,6,34.553034
1.0,16,34.591287
1.0,16,34.629604
2.0,28,34.691433
0.0,6,34.70824
1.0,16,34.743252
0.0,6,34.755731
0.0,6,34.771168
0.0,6,34.791443
0.0,6,34.818106
1.0,16,34.853679
0.0,6,34.866756
1.0,16,34.901151
1.0,16,34.938243
1.0,16,34.976146
0.0,6,34.998044
3.0,38,35.11476
0.0,6,35.136487
0.0,6,35.153577
0.0,6,35.167231
0.0,6,35.182215
0.0,6,35.198318
1.0,16,35.241893
1.0,16,35.286563
0.0,6,35.303129
0.0,6,35.31689
0.0,6,35.334357
0.0,6,35.347369
0.0,6,35.359938
0.0,6,35.373454
0.0,6,35.38607
0.0,6,35.400727
1.0,16,35.444935
0.0,6,35.460184
1.0,16,35.502296
0.0,6,35.516528
0.0,6,35.529629
1.0,16,35.572749
1.0,16,35.628945
0.0,6,35.654517
0.0,6,35.671187
1.0,16,35.716931
0.0,6,35.734676
0.0,6,35.750358
0.0,6,35.769674
1.0,16,35.813308
1.0,16,35.862068
0.0,6,35.872919
0.0,6,35.883503
0.0,6,35.893922
0.0,6,35.90451
0.0,6,35.915085
0.0,6,35.926108
0.0,6,35.936392
1.0,16,35.965174
1.0,16,36.001001
0.0,6,36.016196
2.0,26,36.065705
1.0,16,36.094504
1.0,16,36.122558
2.0,26,36.170821
0.0,6,36.182153
0.0,6,36.192649
1.0,16,36.220445
0.0,6,36.230695
1.0,16,36.258272
0.0,6,36.270953
0.0,6,36.283831
1.0,16,36.320844
0.0,6,36.33323
0.0,6,36.34374
0.0,6,36.353871
0.0,6,36.364539
2.0,28,36.415213
0.0,6,36.4252
0.0,6,36.435322
0.0,6,36.445449
0.0,6,36.455552
0.0,6,36.465688
0.0,6,36.47806
1.0,16,36.50533
1.0,16,36.532123
2.0,28,36.811501
1.0,16,36.840116
0.0,6,36.850426
0.0,6,36.860855
0.0,6,36.870986
0.0,6,36.881443
0.0,6,36.894108
1.0,16,36.922131
1.0,16,36.949287
0.0,6,36.959835
0.0,6,36.970344
0.0,6,36.981535
0.0,6,37.003942
1.0,16,37.036409
0.0,6,37.046616
1.0,16,37.073771
0.0,6,37.084409
0.0,6,37.097055
0.0,6,37.107439
1.0,16,37.135436
0.0,6,37.146253
1.0,16,37.174264
0.0,6,37.184838
0.0,6,37.195523
0.0,6,37.208306
0.0,6,37.218696
1.0,16,37.245997
0.0,6,37.256293
0.0,6,37.266416
0.0,6,37.277975
0.0,6,37.296751
1.0,16,37.336066
2.0,26,37.380874
0.0,6,37.391289
0.0,6,37.403522
0.0,6,37.41862
1.0,16,37.445817
3.0,38,37.514271
1.0,16,37.542454
0.0,6,37.552808
2.0,28,37.608739
0.0,6,37.625573
0.0,6,37.635795
1.0,16,37.662861
0.0,6,37.673037
0.0,6,37.686255
1.0,16,37.725312
0.0,6,37.735521
0.0,6,37.746058
1.0,16,37.773814
1.0,16,37.808139
0.0,6,37.823706
0.0,6,37.834549
0.0,6,37.845233
0.0,6,37.85591
0.0,6,37.86619
0.0,6,37.876302
0.0,6,37.886627
0.0,6,37.896943
0.0,6,37.907132
1.0,16,37.946349
1.0,16,37.973798
1.0,16,38.007253
1.0,16,38.040267
1.0,16,38.068763
3.0,38,38.137098
0.0,6,38.147678
2.0,28,38.198054
0.0,6,38.208275
1.0,16,38.238696
1.0,16,38.266968
2.0,28,38.324861
0.0,6,38.33886
0.0,6,38.34909
0.0,6,38.359525
1.0,16,38.386875
0.0,6,38.397374
1.0,16,38.424344
1.0,16,38.453601
0.0,6,38.463866
2.0,28,38.511938
1.0,16,38.540998
0.0,6,38.551116
2.0,28,38.603287
0.0,6,38.617309
0.0,6,38.630039
0.0,6,38.642858
0.0,6,38.65312
2.0,28,38.700767
0.0,6,38.715002
0.0,6,38.730507
3.0,38,38.806676
0.0,6,38.817651
1.0,16,38.846754
1.0,16,38.874625
1.0,16,38.9089
0.0,6,38.92338
0.0,6,38.933917
0.0,6,38.944124
0.0,6,38.9567
1.0,16,38.984158
3.0,38,39.052539
1.0,16,39.080527
3.0,38,39.146526
1.0,16,39.176236
1.0,16,39.209174
0.0,6,39.222845
1.0,16,39.250229
0.0,6,39.263246
3.0,38,39.330534
0.0,6,39.341193
1.0,16,39.370408
0.0,6,39.380741
0.0,6,39.39126
1.0,16,39.418981
1.0,16,39.446002
1.0,16,39.475414
0.0,6,39.48596
0.0,6,39.499294
0.0,6,39.511864
2.0,26,39.559036
0.0,6,39.571993
0.0,6,39.582742
0.0,6,39.593504
0.0,6,39.603809
0.0,6,39.613852
3.0,38,39.680558
0.0,6,39.69061
0.0,6,39.701709
1.0,16,39.72829
0.0,6,39.738303
0.0,6,39.751247
1.0,16,39.789515
0.0,6,39.804025
1.0,16,39.836035
1.0,16,39.863286
1.0,16,39.892805
2.0,26,39.937089
1.0,16,39.964816
1.0,16,39.995693
3.0,38,40.060989
0.0,6,40.07131
2.0,28,40.132014
1.0,16,40.159973
1.0,16,40.189849
0.0,6,40.20054
0.0,6,40.21101
1.0,16,40.23878
1.0,16,40.267
1.0,16,40.302732
1.0,16,40.34023
0.0,6,40.350783
0.0,6,40.361185
1.0,16,40.391045
0.0,6,40.401743
0.0,6,40.412133
0.0,6,40.422543
0.0,6,40.432884
0.0,6,40.442984
1.0,16,40.469929
0.0,6,40.48015
0.0,6,40.493088
0.0,6,40.503711
0.0,6,40.513831
0.0,6,40.524051
0.0,6,40.534099
0.0,6,40.544224
1.0,16,40.570852
1.0,16,40.602515
0.0,6,40.615173
0.0,6,40.849628
0.0,6,40.860529
0.0,6,40.871311
0.0,6,40.882196
1.0,16,40.923413
0.0,6,40.934896
0.0,6,40.945028
1.0,16,40.973169
0.0,6,40.984281
0.0,6,40.995476
0.0,6,41.008533
0.0,6,41.018882
1.0,16,41.045971
0.0,6,41.056347
2.0,26,41.101762
2.0,28,41.154411
1.0,16,41.182477
1.0,16,41.217521
1.0,16,41.249354
0.0,6,41.260493
2.0,28,41.311629
0.0,6,41.324934
0.0,6,41.336133
1.0,16,41.362848
3.0,38,41.428196
1.0,16,41.454911
2.0,28,41.504577
1.0,16,41.539022
2.0,28,41.585735
0.0,6,41.595631
2.0,28,41.645855
0.0,6,41.655796
1.0,16,41.682153
0.0,6,41.692264
0.0,6,41.702384
1.0,16,41.742016
3.0,38,41.820512
1.0,16,41.868047
0.0,6,41.880619
0.0,6,41.891049
2.0,26,41.938602
0.0,6,41.94887
2.0,28,41.999391
0.0,6,42.009911
0.0,6,42.020417
0.0,6,42.030476
3.0,38,42.099369
0.0,6,42.11483
0.0,6,42.128383
0.0,6,42.143939
1.0,16,42.171561
0.0,6,42.182316
0.0,6,42.192824
2.0,26,42.237332
3.0,38,42.302027
1.0,16,42.329483
0.0,6,42.340262
2.0,28,42.390971
0.0,6,42.402674
0.0,6,42.418645
0.0,6,42.431995
4.0,48,42.523259
3.0,38,42.593852
1.0,16,42.624213
1.0,16,42.658421
1.0,16,42.68715
1.0,16,42.719676
0.0,6,42.733544
0.0,6,42.745284
1.0,16,42.776639
1.0,16,42.805716
0.0,6,42.816925
2.0,28,42.878724
0.0,6,42.893125
4.0,48,42.97714
1.0,16,43.014618
2.0,28,43.071516
2.0,26,43.118093
1.0,16,43.14665
3.0,38,43.215463
0.0,6,43.225423
1.0,16,43.251287
2.0,26,43.297348
0.0,6,43.310371
0.0,6,43.324353
0.0,6,43.339357
0.0,6,43.350507
0.0,6,43.361126
3.0,38,43.432944
1.0,16,43.45994
2.0,26,43.50615
0.0,6,43.519863
0.0,6,43.533695
0.0,6,43.546133
1.0,16,43.577259
0.0,6,43.587891
1.0,16,43.616426
0.0,6,43.626943
1.0,16,43.657215
1.0,16,43.688209
1.0,16,43.717515
0.0,6,43.728339
1.0,16,43.75807
0.0,6,43.768742
0.0,6,43.782081
0.0,6,43.793129
0.0,6,43.804305
2.0,26,44.061878
0.0,6,44.07215
0.0,6,44.082743
2.0,26,44.130691
0.0,6,44.141312
0.0,6,44.151689
0.0,6,44.16243
0.0,6,44.172736
1.0,16,44.202608
0.0,6,44.213151
0.0,6,44.223484
0.0,6,44.234937
1.0,16,44.266673
0.0,6,44.277154
0.0,6,44.287656
1.0,16,44.321362
0.0,6,44.334932
0.0,6,44.348855
1.0,16,44.377233
0.0,6,44.387619
2.0,26,44.433926
1.0,16,44.460436
0.0,6,44.470466
0.0,6,44.48044
3.0,38,44.545694
0.0,6,44.555744
1.0,16,44.583235
1.0,16,44.61349
3.0,38,44.689676
1.0,16,44.720409
1.0,16,44.748033
0.0,6,44.758632
0.0,6,44.769781
3.0,38,44.837829
0.0,6,44.847921
1.0,16,44.875518
1.0,16,45.143015
0.0,6,45.15334
1.0,16,45.181566
0.0,6,45.192086
1.0,16,45.22816
1.0,16,45.260054
1.0,16,45.288045
1.0,16,45.316453
0.0,6,45.329038
1.0,16,45.358023
0.0,6,45.369577
0.0,6,45.380037
0.0,6,45.392638
0.0,6,45.404598
1.0,16,45.434741
0.0,6,45.445072
0.0,6,45.455449
0.0,6,45.465733
0.0,6,45.475916
2.0,28,45.529371
1.0,16,45.562732
0.0,6,45.572632
2.0,26,45.616202
0.0,6,45.626412
2.0,26,45.673157
0.0,6,45.683284
0.0,6,45.693236
1.0,16,45.71993
0.0,6,45.729818
0.0,6,45.742405
4.0,48,45.826849
0.0,6,45.843993
0.0,6,45.855246
3.0,38,45.967479
1.0,16,46.017286
0.0,6,46.032935
0.0,6,46.046473
0.0,6,46.071613
0.0,6,46.090108
2.0,28,46.180486
2.0,28,46.259293
1.0,16,46.301499
1.0,16,46.339607
4.0,50,46.457953
2.0,28,46.523226
1.0,16,46.556989
0.0,6,46.569771
1.0,16,46.606805
0.0,6,46.62046
2.0,26,46.688963
0.0,6,46.703997
1.0,16,46.741914
1.0,16,46.777896
0.0,6,46.794901
0.0,6,46.808029
0.0,6,46.821377
3.0,38,46.908841
0.0,6,46.922409
0.0,6,46.938458
3.0,38,47.028376
2.0,26,47.105028
3.0,38,47.198178
1.0,16,47.237061
2.0,26,47.294481
0.0,6,47.308119
0.0,6,47.325267
4.0,48,47.432775
1.0,16,47.483474
0.0,6,47.496714
3.0,38,47.583102
0.0,6,47.596354
0.0,6,47.609388
1.0,16,47.647075
1.0,16,47.69022
0.0,6,47.708515
2.0,28,47.785404
1.0,16,47.823854
0.0,6,47.84543
0.0,6,47.862082
0.0,6,47.879513
0.0,6,47.892462
3.0,38,47.980434
1.0,16,48.016532
1.0,16,48.06163
0.0,6,48.077335
0.0,6,48.094354
0.0,6,48.112332
1.0,16,48.162945
1.0,16,48.225574
1.0,16,48.261726
1.0,16,48.309549
0.0,6,48.324958
1.0,16,48.372001
1.0,16,48.415675
2.0,28,48.495113
0.0,6,48.508322
3.0,38,48.583844
1.0,16,48.610565
4.0,48,48.694629
0.0,6,48.70484
0.0,6,48.714768
0.0,6,48.724751
0.0,6,48.734715
0.0,6,48.744781
0.0,6,48.754795
3.0,38,48.819664
0.0,6,48.829695
3.0,38,48.905308
0.0,6,48.915844
0.0,6,48.925923
0.0,6,48.936494
0.0,6,48.946686
1.0,16,48.974007
0.0,6,48.984363
2.0,26,49.031979
0.0,6,49.042628
0.0,6,49.053196
0.0,6,49.064259
2.0,26,49.110892
1.0,16,49.140167
1.0,16,49.177134
0.0,6,49.187641
1.0,16,49.217685
1.0,16,49.257533
1.0,16,49.284808
0.0,6,49.297324
1.0,16,49.325023
1.0,16,49.35197
2.0,26,49.400888
0.0,6,49.411579
0.0,6,49.422335
0.0,6,49.432937
0.0,6,49.445466
1.0,16,49.480051
1.0,16,49.509536
0.0,6,49.519762
1.0,16,49.546903
0.0,6,49.55755
0.0,6,49.56817
3.0,38,49.637836
1.0,16,49.895351
0.0,6,49.905672
1.0,16,49.935634
1.0,16,49.96326
0.0,6,49.973902
1.0,16,50.002699
1.0,16,50.032495
0.0,6,50.043296
1.0,16,50.071064
3.0,38,50.140216
0.0,6,50.154799
0.0,6,50.16917
0.0,6,50.182891
1.0,16,50.210952
4.0,48,50.306927
0.0,6,50.319203
3.0,38,50.384514
0.0,6,50.395345
1.0,16,50.425012
1.0,16,50.455543
1.0,16,50.487767
1.0,16,50.514809
0.0,6,50.527611
1.0,16,50.554939
0.0,6,50.565396
1.0,16,50.593274
1.0,16,50.624299
2.0,26,50.670539
1.0,16,50.700025
0.0,6,50.710621
2.0,28,50.766973
0.0,6,50.779858
2.0,26,50.824308
1.0,16,50.853601
1.0,16,50.881215
2.0,26,50.92529
0.0,6,50.937581
0.0,6,50.947865
1.0,16,50.975108
0.0,6,50.985237
0.0,6,50.996522
0.0,6,51.006917
1.0,16,51.036846
0.0,6,51.047463
0.0,6,51.063464
1.0,16,51.100981
0.0,6,51.112809
2.0,26,51.162784
1.0,16,51.19088
1.0,16,51.218462
1.0,16,51.248633
3.0,38,51.332443
2.0,26,51.389469
1.0,16,51.417252
2.0,26,51.464168
4.0,50,51.550876
1.0,16,51.578886
1.0,16,51.607025
0.0,6,51.617371
1.0,16,51.644931
2.0,28,51.70553
1.0,16,51.732653
0.0,6,51.743011
1.0,16,51.772727
0.0,6,51.783142
0.0,6,51.793846
0.0,6,51.804382
4.0,50,51.896308
1.0,16,51.923465
1.0,16,51.950996
7.0,84,52.129837
2.0,28,52.181321
0.0,6,52.191873
3.0,38,52.256462
4.0,48,52.345138
0.0,6,52.362931
1.0,16,52.4007
2.0,26,52.443569
0.0,6,52.453782
1.0,16,52.48234
0.0,6,52.492517
1.0,16,52.519081
0.0,6,52.529044
1.0,16,52.555523
0.0,6,52.565468
6.0,70,52.697416
1.0,16,52.72516
0.0,6,52.735495
1.0,16,52.762672
0.0,6,52.772734
3.0,38,52.839455
0.0,6,52.849894
0.0,6,52.860201
0.0,6,52.87037
1.0,16,52.900231
2.0,28,52.947455
0.0,6,52.960346
0.0,6,52.974514
0.0,6,52.991794
1.0,16,53.019663
1.0,16,53.046876
1.0,16,53.074252
1.0,16,53.104673
3.0,38,53.169302
1.0,16,53.198827
3.0,38,53.268995
3.0,38,53.34146
0.0,6,53.351677
0.0,6,53.367198
1.0,16,53.406087
2.0,28,53.454121
3.0,38,53.520302
0.0,6,53.53051
0.0,6,53.540674
2.0,28,53.600102
0.0,6,53.610683
0.0,6,53.621277
0.0,6,53.632213
0.0,6,53.643031
0.0,6,53.653711
2.0,26,53.70397
3.0,38,53.993706
1.0,16,54.029176
1.0,16,54.058306
0.0,6,54.07302
0.0,6,54.086783
0.0,6,54.097747
2.0,28,54.151359
0.0,6,54.162435
2.0,28,54.211554
0.0,6,54.224553
1.0,16,54.252228
0.0,6,54.265531
3.0,38,54.342129
1.0,16,54.370936
0.0,6,54.38151
1.0,16,54.42641
1.0,16,54.455265
1.0,16,54.483856
1.0,16,54.512093
1.0,16,54.542659
2.0,26,54.598236
3.0,38,54.669369
1.0,16,54.698978
3.0,38,54.774252
1.0,16,54.807225
1.0,16,54.838178
2.0,26,54.884462
2.0,26,54.928324
1.0,16,54.958292
1.0,16,54.986048
1.0,16,55.018498
0.0,6,55.028941
0.0,6,55.041724
1.0,16,55.073171
3.0,38,55.14555
0.0,6,55.155868
3.0,38,55.221945
1.0,16,55.251724
1.0,16,55.284842
0.0,6,55.298225
1.0,16,55.327296
2.0,26,55.375505
2.0,26,55.423129
3.0,38,55.503429
1.0,16,55.53083
2.0,28,55.586577
0.0,6,55.599553
1.0,16,55.627565
1.0,16,55.65905
1.0,16,55.687319
1.0,16,55.715974
0.0,6,55.726418
1.0,16,55.755663
4.0,48,55.84176
0.0,6,55.85406
1.0,16,55.889387
1.0,16,55.919461
4.0,50,56.008655
1.0,16,56.037243
0.0,6,56.048066
0.0,6,56.06089
1.0,16,56.088749
2.0,26,56.132782
2.0,26,56.191054
0.0,6,56.203005
3.0,38,56.269562
1.0,16,56.296179
0.0,6,56.306132
1.0,16,56.332752
0.0,6,56.342851
3.0,38,56.409982
1.0,16,56.437409
2.0,26,56.503388
1.0,16,56.536389
0.0,6,56.546639
3.0,38,56.613542
3.0,38,56.683531
1.0,16,56.711802
2.0,28,56.764658
2.0,28,56.825892
1.0,16,56.853344
5.0,62,56.960492
4.0,48,57.053143
1.0,16,57.081242
0.0,6,57.093519
3.0,38,57.158255
1.0,16,57.186317
1.0,16,57.21578
1.0,16,57.245934
1.0,16,57.277195
1.0,16,57.312741
3.0,38,57.378582
0.0,6,57.388991
1.0,16,57.42049
0.0,6,57.431194
0.0,6,57.441865
1.0,16,57.46899
1.0,16,57.496916
2.0,28,57.559528
2.0,28,57.617455
1.0,16,57.6445
1.0,16,57.672747
1.0,16,57.701227
3.0,38,57.770708
1.0,16,58.01886
1.0,16,58.046015
3.0,38,58.111619
0.0,6,58.125778
1.0,16,58.155923
5.0,62,58.27848
0.0,6,58.288753
0.0,6,58.298897
0.0,6,58.309123
1.0,16,58.338572
0.0,6,58.349019
0.0,6,58.359091
1.0,16,58.392772
1.0,16,58.427139
0.0,6,58.437277
2.0,26,58.480934
0.0,6,58.492284
0.0,6,58.502657
0.0,6,58.519236
1.0,16,58.568761
3.0,38,58.673933
4.0,48,58.800531
1.0,16,58.838043
1.0,16,58.874945
3.0,38,58.968514
3.0,38,59.063004
0.0,6,59.075968
3.0,38,59.156435
1.0,16,59.200072
2.0,28,59.282068
3.0,38,59.367033
1.0,16,59.407329
1.0,16,59.441818
3.0,38,59.54745
0.0,6,59.567153
1.0,16,59.609134
1.0,16,59.648678
5.0,62,59.804819
0.0,6,59.818568
3.0,38,59.90454
1.0,16,59.93892
0.0,6,59.951889
1.0,16,59.986599
3.0,38,60.078497
1.0,16,60.11886
1.0,16,60.154088
1.0,16,60.190127
1.0,16,60.231474
2.0,28,60.301412
6.0,72,60.494473
2.0,28,60.559673
1.0,16,60.602185
2.0,26,60.678871
1.0,16,60.730803
1.0,16,60.776977
2.0,28,60.87115
1.0,16,60.919066
0.0,6,60.938428
4.0,48,61.094414
1.0,16,61.125581
3.0,38,61.193162
3.0,38,61.2707
3.0,38,61.350303
1.0,16,61.380315
3.0,38,61.446562
1.0,16,61.47698
0.0,6,61.487671
4.0,48,61.582447
1.0,16,61.610921
1.0,16,61.638276
0.0,6,61.648325
1.0,16,61.677235
5.0,60,61.809327
1.0,16,61.838355
1.0,16,61.866268
1.0,16,61.895659
2.0,26,61.938939
4.0,48,62.036118
0.0,6,62.046754
4.0,48,62.13197
1.0,16,62.16379
3.0,38,62.243792
3.0,38,62.314964
0.0,6,62.329985
1.0,16,62.363905
1.0,16,62.39361
1.0,16,62.421121
1.0,16,62.447207
1.0,16,62.473111
4.0,50,62.566521
1.0,16,62.820043
2.0,28,62.871847
1.0,16,62.898928
2.0,26,62.94457
0.0,6,62.954533
1.0,16,62.981032
3.0,38,63.059509
0.0,6,63.070417
2.0,28,63.121216
5.0,62,63.230577
1.0,16,63.261541
5.0,62,63.377399
4.0,48,63.461399
0.0,6,63.471202
3.0,38,63.535386
3.0,38,63.597302
1.0,16,63.630788
4.0,50,63.720446
3.0,38,63.791997
3.0,38,63.884639
1.0,16,63.911644
3.0,38,63.978843
3.0,38,64.050105
3.0,38,64.112845
0.0,6,64.126331
2.0,28,64.181829
3.0,38,64.248305
3.0,38,64.314518
0.0,6,64.325102
0.0,6,64.336937
2.0,26,64.383183
1.0,16,64.410259
1.0,16,64.448334
1.0,16,64.477859
2.0,28,64.52532
1.0,16,64.553082
0.0,6,64.565727
1.0,16,64.592927
2.0,26,64.638646
1.0,16,64.669427
0.0,6,64.679864
1.0,16,64.707695
0.0,6,64.718823
4.0,48,64.814507
0.0,6,64.825446
1.0,16,64.861773
6.0,70,64.994204
2.0,26,65.050731
3.0,38,65.118423
2.0,28,65.167148
4.0,48,65.261036
4.0,50,65.351908
5.0,60,65.469337
3.0,38,65.540155
0.0,6,65.550807
1.0,16,65.579353
6.0,74,65.712912
0.0,6,65.725294
3.0,38,65.805653
1.0,16,65.836097
3.0,38,65.91901
3.0,38,66.002093
1.0,16,66.033041
3.0,38,66.104437
3.0,38,66.170389
3.0,38,66.243712
2.0,28,66.295819
3.0,38,66.364125
1.0,16,66.391469
3.0,38,66.459474
0.0,6,66.469463
3.0,38,66.538456
0.0,6,66.550821
0.0,6,66.56349
0.0,6,66.573717
2.0,28,66.622516
1.0,16,66.870064
5.0,62,66.996043
3.0,38,67.075164
2.0,28,67.12512
1.0,16,67.152967
1.0,16,67.181594
0.0,6,67.192287
5.0,62,67.31087
1.0,16,67.343569
1.0,16,67.371625
2.0,26,67.41592
1.0,16,67.446747
0.0,6,67.457274
1.0,16,67.484827
0.0,6,67.495753
1.0,16,67.523662
3.0,38,67.597945
3.0,38,67.665648
1.0,16,67.693107
2.0,26,67.740981
0.0,6,67.751289
4.0,48,67.846025
2.0,26,67.896541
1.0,16,67.924864
1.0,16,67.967793
3.0,38,68.037122
0.0,6,68.047548
2.0,26,68.095531
3.0,38,68.177551
4.0,48,68.259141
3.0,38,68.32401
2.0,26,68.368631
2.0,26,68.411935
0.0,6,68.422018
2.0,28,68.483085
1.0,16,68.510995
1.0,16,68.538958
0.0,6,68.549229
1.0,16,68.579214
4.0,48,68.662741
1.0,16,68.692648
5.0,62,68.813103
0.0,6,68.823677
0.0,6,68.83427
5.0,60,68.942077
3.0,38,69.022969
4.0,48,69.117994
3.0,38,69.183722
0.0,6,69.196741
3.0,38,69.260889
3.0,38,69.326113
3.0,38,69.403513
3.0,38,69.469914
5.0,60,69.573251
3.0,38,69.639498
0.0,6,69.652543
1.0,16,69.684487
0.0,6,69.69485
0.0,6,69.707519
3.0,38,69.773378
1.0,16,69.805668
1.0,16,69.834598
1.0,16,69.863102
3.0,38,69.93245
3.0,38,70.014366
1.0,16,70.051476
4.0,48,70.135791
1.0,16,70.163538
3.0,38,70.23128
0.0,6,70.243079
2.0,28,70.297702
3.0,38,70.365316
0.0,6,70.375258
6.0,72,70.500206
2.0,26,70.548439
6.0,72,70.904323
3.0,38,70.974236
1.0,16,71.003845
1.0,16,71.033376
1.0,16,71.074482
4.0,48,71.203554
1.0,16,71.25332
1.0,16,71.293627
5.0,60,71.457938
1.0,16,71.501578
3.0,38,71.586613
0.0,6,71.603176
2.0,26,71.668191
3.0,38,71.758557
1.0,16,71.798108
4.0,48,71.925314
0.0,6,71.939625
3.0,38,72.032098
3.0,38,72.133327
1.0,16,72.179351
6.0,74,72.368831
0.0,6,72.385374
3.0,38,72.49193
4.0,48,72.603959
1.0,16,72.642565
1.0,16,72.677824
3.0,38,72.763366
0.0,6,72.776419
1.0,16,72.811749
