generation,mean_population_return,std_population_return,best_population_return,global_interactions_est
141,0.800000011920929,0.7143843173980713,2.0,4230
142,0.8333333134651184,0.698931872844696,2.0,4260
143,0.6666666865348816,0.7111589908599854,3.0,4290
144,1.0,0.8709883093833923,3.0,4320
145,0.8666666746139526,0.8193073272705078,2.0,4350
146,1.0333333015441895,0.7183954119682312,2.0,4380
147,0.9333333373069763,0.8683449625968933,3.0,4410
148,1.1333333253860474,1.0080139636993408,3.0,4440
149,0.800000011920929,0.924755334854126,3.0,4470
150,1.1666666269302368,0.8339079022407532,3.0,4500
151,0.9333333373069763,0.9444330930709839,3.0,4530
152,1.0,0.8304548263549805,3.0,4560
153,1.0333333015441895,0.7648905515670776,3.0,4590
154,1.100000023841858,0.8448627591133118,3.0,4620
155,1.0333333015441895,0.7183954119682312,2.0,4650
156,0.8333333134651184,0.7466400265693665,2.0,4680
157,0.6666666865348816,0.7580980062484741,2.0,4710
158,0.7333333492279053,0.6396837830543518,2.0,4740
159,0.5666666626930237,0.7279319763183594,2.0,4770
160,0.9333333373069763,0.9444331526756287,3.0,4800
161,0.5666666626930237,0.7279319763183594,2.0,4830
162,0.699999988079071,0.8769067525863647,2.0,4860
163,0.8666666746139526,0.8603662252426147,2.0,4890
164,0.9666666388511658,0.8899179697036743,3.0,4920
165,0.8999999761581421,0.8448628187179565,2.0,4950
166,1.100000023841858,0.7119666934013367,2.0,4980
167,1.100000023841858,0.7588557600975037,2.0,5010
168,0.699999988079071,0.7497125864028931,2.0,5040
169,0.800000011920929,0.6643638610839844,2.0,5070
170,1.0,1.1447029113769531,5.0,5100
171,0.7666666507720947,0.8172001838684082,3.0,5130
172,0.6333333253860474,0.808716893196106,3.0,5160
173,0.9666666388511658,0.9643054604530334,3.0,5190
174,0.9666666388511658,1.066199541091919,5.0,5220
175,0.7666666507720947,0.9714310765266418,5.0,5250
176,0.7333333492279053,0.6914917826652527,2.0,5280
177,0.5666666626930237,0.7738544344902039,3.0,5310
178,0.8333333134651184,0.7466400265693665,2.0,5340
179,0.6666666865348816,0.7580980658531189,2.0,5370
180,0.46666666865348816,0.6288102865219116,2.0,5400
181,0.7666666507720947,0.6789106130599976,2.0,5430
182,0.6666666865348816,0.7580980062484741,2.0,5460
183,0.7333333492279053,0.7849152684211731,2.0,5490
184,0.9333333373069763,0.9071871042251587,3.0,5520
185,1.0,0.7427813410758972,2.0,5550
186,0.6000000238418579,0.6214554309844971,2.0,5580
187,0.8666666746139526,0.8995530009269714,3.0,5610
188,0.8333333134651184,0.8742814064025879,2.0,5640
189,0.699999988079071,0.8769067525863647,4.0,5670
190,0.8333333134651184,0.8339078426361084,2.0,5700
191,0.800000011920929,0.805155873298645,2.0,5730
192,0.6333333253860474,0.8502873778343201,3.0,5760
193,0.9666666388511658,0.8899180293083191,3.0,5790
194,0.699999988079071,0.6512587070465088,2.0,5820
195,0.5666666626930237,0.626062273979187,2.0,5850
196,0.6333333253860474,0.6686750650405884,2.0,5880
197,0.699999988079071,0.7497125267982483,2.0,5910
198,0.46666666865348816,0.6814454197883606,2.0,5940
199,1.0,0.6432675123214722,2.0,5970
200,0.8333333134651184,0.5920935273170471,2.0,6000
