global_step,update,mean_train_return,policy_loss,value_loss,entropy,total_loss
2048,1,0.4,-0.006282585032749921,0.21205796767026186,1.0923362970352173,0.08882303573773243
4096,2,0.6,-0.0025130434951279312,0.2861021989956498,1.082881174981594,0.12970924522960559
6144,3,0.6,-0.0014912477927282453,0.22755797253921628,1.0669583342969418,0.10161815420724452
8192,4,0.45,-0.0027817555237561464,0.2566863149404526,1.0574150942265987,0.11498725065030158
10240,5,0.4,-0.005412235594121739,0.2246116129681468,1.0652907341718674,0.09624066326068714
12288,6,0.4,-0.0009530493698548526,0.21977662527933717,1.055428110063076,0.09838098246837035
14336,7,0.3,-0.0068663643032778054,0.20575470104813576,1.0508838519454002,0.08550214776187204
16384,8,0.55,-0.0027065868489444256,0.1994436103850603,1.0229716282337904,0.08678550459444523
18432,9,0.75,-0.005497394711710513,0.21548226103186607,0.9734189864248037,0.09250954620074481
20480,10,0.1,-0.004404680250445381,0.19499219255521894,0.9571265336126089,0.08352015179116279
22528,11,0.4,-0.004595921258442104,0.1986503261141479,0.9379681758582592,0.08534956115181558
24576,12,0.75,-0.009602205274859443,0.236126818228513,0.8679080475121737,0.0997821242781356
26624,13,1.0,-0.004450231208465993,0.27128889597952366,0.8960488494485617,0.12223372934386134
28672,14,0.75,-0.007912323024356738,0.2676369231194258,0.8380535002797842,0.11752560327295214
30720,15,0.75,-0.008472203044220805,0.3080680435523391,0.862328676506877,0.13693853141739964
32768,16,1.5,-0.005689843732398003,0.3381058285012841,0.8158464133739471,0.15520460600964725
34816,17,1.4,-0.005934853354119696,0.3951829457655549,0.8136790543794632,0.18351982883177698
36864,18,1.9,-0.009338178875623271,0.4125534491613507,0.7861362770199776,0.18907718220725656
38912,19,2.0,-0.0031720598926767707,0.42327785678207874,0.7681591659784317,0.20078527892474085
40960,20,2.0,-0.009296368632931262,0.44381921738386154,0.7559931948781013,0.20505330944433808
43008,21,2.1,-0.0042237648740410805,0.4462047889828682,0.7173818852752447,0.21170480968430638
45056,22,1.8,-0.0032263505272567272,0.4950182009488344,0.694534519687295,0.23733740445459262
47104,23,2.6,-0.004623469721991569,0.325729763135314,0.6872318852692842,0.15136909371358342
49152,24,2.0,-0.004196978727122769,0.4168036915361881,0.6627419553697109,0.19757744926027954
51200,25,2.3,-0.006957764097023755,0.3598948856815696,0.6455415487289429,0.16653426468838006
53248,26,2.35,-0.0034834095276892185,0.29364821407943964,0.5976531393826008,0.13736416609026492
55296,27,2.95,-0.005142604844877496,0.278055208735168,0.5991205144673586,0.12789379339665174
57344,28,2.25,-0.002563202491728589,0.3093616347759962,0.5844723023474216,0.14627289248164743
59392,29,2.65,-0.004015226775663905,0.3476569168269634,0.5989870075136423,0.16382335999514908
61440,30,2.5,-0.0015876675170147792,0.42194347735494375,0.6167769115418196,0.2032163004623726
63488,31,2.6,-0.0033489545312477276,0.39110875222831964,0.5900586787611246,0.18630483487504534
65536,32,3.1,-0.003684779061586596,0.3325256472453475,0.5868133008480072,0.15670991060324013
67584,33,2.95,-0.0025608814030420035,0.31778769847005606,0.5806781426072121,0.15052618767367676
69632,34,2.8,-0.00304970120487269,0.3473705295473337,0.5631240084767342,0.16500432544853538
71680,35,3.45,-0.004399669647682458,0.3469250984489918,0.5513387620449066,0.16354949292144738
73728,36,2.8,-0.002115294511895627,0.3014549766667187,0.5198885295540094,0.1434133070288226
75776,37,2.85,-0.004331449279561639,0.267720018979162,0.5337664149701595,0.12419089632749092
77824,38,2.65,-0.0021984523918945342,0.21976017951965332,0.5229797689244151,0.10245183962979354
79872,39,3.6,-0.001572560053318739,0.33251828607171774,0.5561709739267826,0.15912487532477826
81920,40,3.3,-0.002093921502819285,0.37629861291497946,0.5534103699028492,0.18052128120325506
83968,41,3.05,-0.0016283323056995869,0.2564671407453716,0.5530773065984249,0.12107446741720196
86016,42,3.45,-0.0028920677432324737,0.320721996948123,0.5262426771223545,0.1522065034514526
88064,43,3.3,-0.0039139517466537654,0.2554518599063158,0.5427552219480276,0.1183844261104241
90112,44,3.85,-0.0006824439624324441,0.35437277890741825,0.5394384637475014,0.1711095622740686
92160,45,2.5,-0.0017799256893340498,0.2724414421245456,0.5266003552824259,0.12917479188763537
94208,46,2.55,-0.0009520902531221509,0.2834234149195254,0.5240987986326218,0.13551862922031432
96256,47,3.4,-0.0018321704992558807,0.2224505515769124,0.5257494691759348,0.10413561103632674
98304,48,2.8,-0.0017462226678617299,0.27459156373515725,0.5155646651983261,0.13039391266647726
100352,49,3.55,-0.0012296596833039075,0.24585074000060558,0.5081483842805028,0.11661422722681891
102400,50,3.2,-0.0024436317617073655,0.30415965989232063,0.5135781541466713,0.14450041533564217
104448,51,3.55,-0.0011269249662291259,0.23277874616906047,0.5030695041641593,0.11023175460286438
106496,52,3.6,-0.001876930211437866,0.24544684682041407,0.5048644011840224,0.11579784966306761
108544,53,3.55,-0.004742321936646476,0.31221330165863037,0.47505406476557255,0.14661378727760166
110592,54,3.45,-0.00285835811519064,0.26606437284499407,0.47147879283875227,0.12545904133003205
112640,55,4.5,-0.0021420187258627266,0.18208929966203868,0.47991837561130524,0.08410344617732335
114688,56,3.55,-0.0012607024109456688,0.28470243979245424,0.4576109368354082,0.13651440833928064
116736,57,3.8,-0.0012867513578385115,0.27014095848426223,0.46488566510379314,0.1291348715458298
118784,58,4.55,-0.0028270313050597906,0.2591900038532913,0.4393013548105955,0.12237495750014205
120832,59,3.45,-0.0032770877005532384,0.3104232703335583,0.42421482037752867,0.14769239803717937
122880,60,4.15,-0.00018317002104595304,0.24033990548923612,0.4123475272208452,0.11586330644786358
124928,61,4.6,-0.00135023970506154,0.225182824768126,0.39411098789423704,0.10730006291123573
126976,62,4.2,-0.0022456253645941615,0.2290746159851551,0.38937251176685095,0.10839795885840431
129024,63,3.65,-0.003535478579578921,0.3030085186474025,0.38304124027490616,0.144138368559652
131072,64,4.55,-0.00041575648356229067,0.1364676896482706,0.3857362996786833,0.06396072619099868
133120,65,4.2,-0.003437782434048131,0.2512805862352252,0.3868791637942195,0.11833371997636277
135168,66,4.55,-0.003316450340207666,0.21456639422103763,0.3825031267479062,0.10014171432703733
137216,67,4.15,-0.0031155945325735956,0.23341621132567525,0.3568090219050646,0.11002442016615532
139264,68,4.4,-0.0027835772198159248,0.22382922610267997,0.373041401617229,0.10540062143991236
141312,69,4.1,-0.0011287336237728596,0.20675163622945547,0.3609197707846761,0.09863788593793288
143360,70,4.65,0.00013558019418269396,0.22535307798534632,0.36016962211579084,0.10921042421250604
145408,71,4.15,-0.002032710355706513,0.22006186470389366,0.35211978759616613,0.1044770233638701
147456,72,3.6,-0.002986726147355512,0.2122224811464548,0.3436100259423256,0.09968841452791821
149504,73,4.5,-0.0012555182620417327,0.21872228989377618,0.33677284978330135,0.10473789757816121
151552,74,4.75,-0.002137938849045895,0.13874425529502332,0.3355704201385379,0.06387848409940489
153600,75,4.7,-0.0027497417177073658,0.12719925958663225,0.32498514745384455,0.05760003647446865
155648,76,4.35,-0.0019504212541505694,0.22948054247535765,0.32674993574619293,0.10952235254808329
157696,77,4.35,-0.0011818312341347337,0.17402759054675698,0.335707550868392,0.08247488702909322
159744,78,4.3,-0.0014175245887599885,0.20339969731867313,0.35034191235899925,0.09677890420425683
161792,79,4.0,-0.002522006689105183,0.16589390928857028,0.3418582212179899,0.07700636544177542
163840,80,4.55,-0.0018279759678989649,0.181448464281857,0.33440847881138325,0.08555217022512807
165888,81,3.5,-0.0027243791555520147,0.3397581367753446,0.3442395757883787,0.1637122939573601
167936,82,3.8,-0.0012772807385772467,0.2806278164498508,0.32875114399939775,0.135749116394436
169984,83,4.2,-0.001980282919248566,0.1945617871824652,0.3365649813786149,0.09193496093939757
172032,84,4.9,-0.003665388736408204,0.1535610391292721,0.33296451810747385,0.06978548574261367
174080,85,4.55,-0.0013854922726750374,0.17279294482432306,0.324782308191061,0.08176315865421202
176128,86,4.05,-0.0019266492454335093,0.2222363674081862,0.3229634081944823,0.10596189959323965
178176,87,4.55,-0.0028962490323465317,0.09876055421773344,0.32018148247152567,0.04328221284231404
180224,88,4.6,-0.002293074707267806,0.16379325836896896,0.291047808714211,0.07669307646574453
182272,89,4.25,-0.0011645492049865425,0.2364890370517969,0.28356831707060337,0.11424428701866418
184320,90,4.75,-0.002665479580173269,0.198001426178962,0.2922915550880134,0.09341231870348565
186368,91,4.2,-0.00022999185603111982,0.1887246100232005,0.29433124512434006,0.09118900096655125
188416,92,4.8,-0.0018575257272459567,0.13291298365220428,0.2820393010042608,0.06177857386501273
190464,93,4.4,-0.0014962033601477742,0.13428439130075276,0.27978652343153954,0.06284812619560398
192512,94,4.95,-0.0015470953658223152,0.09836340229958296,0.2886008024215698,0.044748598244041204
194560,95,4.85,-0.0024392444756813347,0.16817046888172626,0.27828379813581705,0.07886315157520585
196608,96,4.5,-0.0019096285832347348,0.21584328170865774,0.2893291413784027,0.10311872087913798
198656,97,5.1,-0.001329499966232106,0.08061400434235111,0.2948295185342431,0.03602920652338071
200000,98,5.1,-0.014198989529783526,0.08346720226109028,0.29060960312684375,0.024628516160494957
