generation,mean_population_return,std_population_return,best_population_return,global_interactions_est
178,0.5666666626930237,0.5040069818496704,1.0,5340
179,0.3333333432674408,0.47946327924728394,1.0,5370
180,0.6000000238418579,0.4982728660106659,1.0,5400
181,0.36666667461395264,0.4901324510574341,1.0,5430
182,0.46666666865348816,0.5074162483215332,1.0,5460
183,0.5,0.5085476040840149,1.0,5490
184,0.2666666805744171,0.4497765004634857,1.0,5520
185,0.6000000238418579,0.4982728660106659,1.0,5550
186,0.5,0.5085476040840149,1.0,5580
187,0.5333333611488342,0.5074162483215332,1.0,5610
188,0.6000000238418579,0.4982728660106659,1.0,5640
189,0.5,0.5085476040840149,1.0,5670
190,0.5666666626930237,0.5040069818496704,1.0,5700
191,0.4000000059604645,0.4982728958129883,1.0,5730
192,0.4333333373069763,0.5040069818496704,1.0,5760
193,0.5,0.5085476040840149,1.0,5790
194,0.46666666865348816,0.5074162483215332,1.0,5820
195,0.5,0.5085476040840149,1.0,5850
196,0.6000000238418579,0.4982728660106659,1.0,5880
197,0.5333333611488342,0.5074162483215332,1.0,5910
198,0.4000000059604645,0.4982728958129883,1.0,5940
199,0.6000000238418579,0.4982728660106659,1.0,5970
200,0.5333333611488342,0.5074162483215332,1.0,6000
