global_step,update,mean_train_return,policy_loss,value_loss,entropy,total_loss
2048,1,1.0909090909090908,-0.008535068773198873,0.044886912568472326,1.3788098245859146,0.00012029011850245297
4096,2,1.55,-0.00011457217624410987,0.06701944477390498,1.368019126355648,0.019714959285920486
6144,3,1.7,-0.0007536335615441203,0.05505337461363524,1.3590183034539223,0.013182871218305081
8192,4,1.3,-0.003358504531206563,0.059921776060946286,1.3317302353680134,0.01328508133883588
10240,5,1.65,-0.0009886673069559038,0.07129610958509147,1.3313854821026325,0.021345532790292054
12288,6,2.25,-0.0022669503814540803,0.08336718752980232,1.3188896253705025,0.026227747497614473
14336,7,2.4,-0.001636041037272662,0.07622380810789764,1.338900126516819,0.02308686141623184
16384,8,2.1,-0.0007497574551962316,0.07508069812320173,1.3513765186071396,0.023276826628716663
18432,9,1.75,-0.0025645093410275877,0.0484373033978045,1.3501448966562748,0.008152693102601916
20480,10,1.85,-0.004554984931019135,0.04711027012672275,1.3678008541464806,0.005322141951182857
22528,11,1.75,-0.0040176103939302266,0.05460735014639795,1.353834841400385,0.009747716801939532
24576,12,1.2,-0.0016034852160373703,0.02841716940747574,1.3449435643851757,-0.0008443355618510395
26624,13,1.3,-0.005627308913972229,0.03846042446093634,1.3110878579318523,0.0004920258943457156
28672,14,1.8,-0.006354480661684647,0.04189874208532274,1.3213430903851986,0.001381459878757596
30720,15,2.3,-0.0046409145870711654,0.038943038205616176,1.3044495098292828,0.0017861098458524793
32768,16,3.1,-0.0041835951851680875,0.07881840073969215,1.2997240535914898,0.02222836480359547
34816,17,2.25,-0.0038669118948746473,0.0383197056944482,1.2399998977780342,0.0028929421096108854
36864,18,2.05,-0.0021435647213365883,0.039739013416692615,1.201579462736845,0.005710147670470178
38912,19,2.15,-0.0037811062938999385,0.03533048101235181,1.170002993196249,0.0021841044654138386
40960,20,2.35,-0.001378499757265672,0.029500365548301488,1.1825534738600254,0.001546148065244779
43008,21,2.5,0.00019272183999419212,0.020617171743651852,1.1755911894142628,-0.0012546037905849516
45056,22,2.55,-0.0005275594303384423,0.02008219057461247,1.1554155498743057,-0.0020406199619174004
47104,23,2.0,-0.0007004820799920708,0.05932568042771891,1.172927401959896,0.017233084479812533
49152,24,1.6,-0.0024997293658088893,0.020420891552930698,1.1532484330236912,-0.003821768128545955
51200,25,1.75,-0.0009147005039267242,0.027970413444563746,1.1608054861426353,0.001462451386032626
53248,26,2.05,-0.001275293150683865,0.030342646350618452,1.1712167300283909,0.002183863252867013
55296,27,2.5,-0.005226746085099876,0.03344474692130461,1.066198281943798,0.0008336451428476721
57344,28,1.85,-0.000824109127279371,0.03145321720512584,1.0954374633729458,0.003948125406168401
59392,29,1.75,-0.002551434241468087,0.02742061240132898,1.1585873253643513,-0.0004270013887435198
61440,30,2.3,-0.0024818275414872915,0.02450699993642047,1.112825270742178,-0.0013565795088652521
63488,31,2.4,-0.0008682386833243072,0.022187484777532518,1.1198083348572254,-0.0009725798445288092
65536,32,2.0,-0.0030127146746963263,0.02387340960558504,1.158042497932911,-0.0026564347208477557
67584,33,1.9,-0.0016720242565497756,0.017442169279092923,1.1889751590788364,-0.0048406905552838
69632,34,2.2,-0.003371150349266827,0.02175951498793438,1.154984463006258,-0.00404123732005246
71680,35,1.9,-0.0009591184207238257,0.027000463451258838,1.1299917623400688,0.001241196267073974
73728,36,2.1,-0.0009899220312945545,0.02385043166577816,1.1242984011769295,-0.00030768991564400494
75776,37,2.4,-0.0026792128337547183,0.027015790226869285,0.9790355190634727,0.0010383267945144325
77824,38,2.05,-0.002398617274593562,0.025917912716977298,0.9842605013400316,0.0007177344523370266
79872,39,2.0,-0.0024828954483382404,0.023936374142067507,1.0669789053499699,-0.0011844970285892487
81920,40,2.3,-0.0006720642268192023,0.05496246716938913,1.0922960452735424,0.01588620900292881
83968,41,2.05,-0.0035336461442057043,0.02227405534358695,1.0453391075134277,-0.002850009739631787
86016,42,1.7,-0.002782842580927536,0.020826292544370517,0.9933098182082176,-0.002302794615388848
88064,43,2.2,-0.0010541117517277598,0.020139796193689108,1.040420088917017,-0.0013884141226299107
90112,44,2.45,-0.003398006723728031,0.015392847883049399,0.9807981885969639,-0.005509563925443217
92160,45,2.4,-0.0015499812870984897,0.018593033688375726,1.0170748885720968,-0.0024242129002232105
94208,46,2.25,-0.0006928511429578066,0.02088593359803781,0.9447201769798994,0.000302914617350325
96256,47,2.35,-0.0018668148841243237,0.016674987855367362,1.0487149730324745,-0.004016470164060593
98304,48,2.15,-0.0007595536299049854,0.01808018737938255,0.9865479320287704,-0.0015849389310460538
100352,49,2.05,-0.001467813621275127,0.011971813495620154,1.0693829283118248,-0.006175736401928589
102400,50,2.15,-0.002651719900313765,0.052755197102669626,1.0276481118053198,0.013449397083604708
104448,51,2.4,-0.0026922305987682194,0.02236299350624904,0.954689085483551,-0.0010576246422715485
106496,52,2.4,-0.002173530956497416,0.016579773830017075,0.9673197492957115,-0.0035568410821724683
108544,53,2.35,-0.0022596153721679,0.02130708988988772,0.9515402857214212,-0.0011214734695386142
110592,54,2.45,-0.001524261198937893,0.016967144358204678,1.0005061458796263,-0.0030457503598881885
112640,55,2.65,-0.003699790744576603,0.017877114529255778,0.9438787121325731,-0.00420002086320892
114688,56,2.4,-0.0028512560529634356,0.01373992275330238,0.922903748229146,-0.005210330942645669
116736,57,2.3,-0.0033327194105368108,0.020700010849395767,0.864729754626751,-0.0016300113056786358
118784,58,2.45,-0.0054343860829249024,0.02404973143711686,0.7993744853883982,-0.0014032649341970682
120832,59,2.35,-0.0026677902205847204,0.012801013508578762,0.7410843130201101,-0.003678126202430576
122880,60,2.85,-0.0064018891134765,0.01768672329490073,0.991487143561244,-0.007473398640286177
124928,61,2.7,-0.004981953068636358,0.015505949093494564,0.8032892756164074,-0.005261871250695549
126976,62,3.35,-0.0041391503473278135,0.05271715810522437,1.0048877950757742,0.012170550908194855
129024,63,3.55,-0.004964339779689908,0.04324070073198527,0.981930198147893,0.006836708140326664
131072,64,3.75,-0.0046383247536141425,0.02435121830785647,1.0196144338697195,-0.0026588598848320544
133120,65,3.55,-0.0041178237879648805,0.0470039889914915,0.9422922097146511,0.009961248491890728
135168,66,2.9,-0.006084962311433628,0.025181691045872867,0.9670975990593433,-0.003165092843119055
137216,67,3.15,-0.0038746959471609443,0.04838752915384248,0.9152071680873632,0.011166997195687145
139264,68,2.85,-0.004449618456419557,0.026997486827895045,0.9583986308425665,-0.0005348613776732236
