#{"t_start": 1774680405.22009, "env_id": "None"}
r,l,t
1.0,16,2.023295
0.0,6,2.023881
0.0,6,2.027577
0.0,6,2.028256
2.0,28,2.030905
0.0,6,2.031624
0.0,6,2.036373
0.0,6,2.03712
0.0,6,2.037681
0.0,6,2.038382
1.0,16,2.042225
0.0,6,2.042796
0.0,6,2.043446
0.0,6,2.044004
0.0,6,2.047311
1.0,16,2.048943
0.0,6,2.049532
0.0,6,2.050196
0.0,6,2.053768
0.0,6,2.055044
1.0,16,2.059034
2.0,26,2.064391
0.0,6,2.069562
1.0,16,2.072125
0.0,6,2.073047
0.0,6,2.074039
1.0,16,2.080013
0.0,6,2.08098
0.0,6,2.082292
1.0,16,2.084553
0.0,6,2.088919
0.0,6,2.089947
0.0,6,2.090744
0.0,6,2.091799
0.0,6,2.094618
0.0,6,2.095371
0.0,6,2.095986
1.0,16,2.097496
1.0,16,2.101047
0.0,6,2.101693
0.0,6,2.102299
0.0,6,2.102961
1.0,16,2.106841
1.0,16,2.108301
0.0,6,2.108813
1.0,16,2.110137
0.0,6,2.113033
0.0,6,2.113628
1.0,16,2.114959
0.0,6,2.115686
0.0,6,2.118472
0.0,6,2.11917
2.0,26,2.121397
0.0,6,2.122005
0.0,6,2.124813
0.0,6,2.125554
0.0,6,2.126248
0.0,6,2.126963
0.0,6,2.130221
1.0,16,2.134329
0.0,6,2.135319
1.0,16,2.137573
1.0,16,2.142823
0.0,6,2.143579
0.0,6,2.14444
1.0,16,2.146524
1.0,16,2.151905
3.0,38,2.155003
0.0,6,2.155713
0.0,6,2.156329
1.0,16,2.16005
1.0,16,2.161413
0.0,6,2.162039
0.0,6,2.162602
0.0,6,2.165488
0.0,6,2.166154
0.0,6,2.166928
0.0,6,2.167477
2.0,28,2.171902
2.0,26,2.174285
0.0,6,2.17485
1.0,16,2.176405
1.0,16,2.179829
3.0,38,2.183029
0.0,6,2.183554
0.0,6,2.184141
0.0,6,2.187084
0.0,6,2.187704
2.0,26,2.189774
0.0,6,2.190355
2.0,26,2.195175
0.0,6,2.195908
0.0,6,2.196467
0.0,6,2.197044
1.0,16,2.200549
0.0,6,2.201093
0.0,6,2.201699
1.0,16,2.203171
2.0,26,2.207904
1.0,16,2.209255
0.0,6,2.209838
0.0,6,2.210374
0.0,6,2.213333
1.0,16,2.214823
1.0,16,2.216623
0.0,6,2.217189
0.0,6,2.219825
0.0,6,2.220384
0.0,6,2.220966
0.0,6,2.221544
0.0,6,2.224427
0.0,6,2.224976
0.0,6,2.225713
1.0,16,2.227224
0.0,6,2.229833
0.0,6,2.230438
0.0,6,2.230963
0.0,6,2.2316
0.0,6,2.234251
2.0,28,2.236812
0.0,6,2.237405
1.0,16,2.23872
2.0,28,2.243302
0.0,6,2.243875
0.0,6,2.24452
0.0,6,2.245098
0.0,6,2.248014
2.0,28,2.250506
3.0,38,2.253911
0.0,6,2.25462
3.0,38,2.268824
1.0,16,2.271041
1.0,16,2.273255
0.0,6,2.274205
0.0,6,2.278532
2.0,28,2.282558
1.0,16,2.284858
2.0,28,2.288883
1.0,16,2.293961
0.0,6,2.294623
0.0,6,2.295281
0.0,6,2.295991
1.0,16,2.299465
1.0,16,2.300806
0.0,6,2.301336
0.0,6,2.301955
0.0,6,2.304874
0.0,6,2.305614
0.0,6,2.306287
1.0,16,2.307715
1.0,16,2.311316
0.0,6,2.311955
0.0,6,2.31253
0.0,6,2.313185
0.0,6,2.316038
0.0,6,2.31673
1.0,16,2.318201
0.0,6,2.318711
0.0,6,2.32155
0.0,6,2.322164
1.0,16,2.323635
0.0,6,2.324327
1.0,16,2.328179
1.0,16,2.329493
0.0,6,2.33001
2.0,26,2.332156
0.0,6,2.334963
3.0,38,2.338785
0.0,6,2.339413
0.0,6,2.34004
2.0,28,2.344423
1.0,16,2.345922
0.0,6,2.346545
1.0,16,2.347957
0.0,6,2.350622
0.0,6,2.351175
0.0,6,2.351808
0.0,6,2.35242
0.0,6,2.355114
1.0,16,2.356661
1.0,16,2.358061
0.0,6,2.358854
0.0,6,2.362367
0.0,6,2.363007
1.0,16,2.364595
1.0,16,2.366278
0.0,6,2.370994
0.0,6,2.371593
1.0,16,2.373031
1.0,16,2.374511
0.0,6,2.377498
0.0,6,2.37805
0.0,6,2.378632
0.0,6,2.37917
1.0,16,2.382831
0.0,6,2.38344
2.0,26,2.385613
0.0,6,2.386335
1.0,16,2.390038
0.0,6,2.390604
0.0,6,2.391212
1.0,16,2.392537
0.0,6,2.39534
0.0,6,2.396071
2.0,28,2.398374
1.0,16,2.399693
1.0,16,2.403363
0.0,6,2.403884
0.0,6,2.40448
0.0,6,2.405035
0.0,6,2.408497
0.0,6,2.409097
0.0,6,2.409741
1.0,16,2.411172
0.0,6,2.413871
0.0,6,2.414504
0.0,6,2.415047
2.0,26,2.417447
1.0,16,2.42092
0.0,6,2.421539
0.0,6,2.422205
0.0,6,2.422739
0.0,6,2.425535
2.0,28,2.428098
0.0,6,2.428609
1.0,16,2.429931
0.0,6,2.432674
0.0,6,2.433301
1.0,16,2.43472
0.0,6,2.435416
0.0,6,2.438549
0.0,6,2.439241
0.0,6,2.439815
0.0,6,2.440459
1.0,16,2.445805
0.0,6,2.446476
0.0,6,2.44714
1.0,16,2.448469
1.0,16,2.451927
0.0,6,2.452467
0.0,6,2.453041
1.0,16,2.454513
2.0,28,2.460115
1.0,16,2.462546
0.0,6,2.463751
0.0,6,2.465178
0.0,6,2.472752
1.0,16,2.475067
0.0,6,2.476152
1.0,16,2.478332
1.0,16,2.483922
0.0,6,2.484846
0.0,6,2.485978
0.0,6,2.48692
0.0,6,2.490927
0.0,6,2.492006
0.0,6,2.493184
0.0,6,2.494061
0.0,6,2.498109
0.0,6,2.498693
0.0,6,2.499394
1.0,16,2.500798
0.0,6,2.50369
0.0,6,2.504324
0.0,6,2.504839
0.0,6,2.505524
0.0,6,2.508538
0.0,6,2.509221
0.0,6,2.509801
1.0,16,2.511178
0.0,6,2.513934
0.0,6,2.514525
0.0,6,2.515217
0.0,6,2.515836
0.0,6,2.518753
0.0,6,2.519365
0.0,6,2.520035
0.0,6,2.520612
0.0,6,2.5235
0.0,6,2.524033
0.0,6,2.524621
0.0,6,2.525198
1.0,16,2.528905
1.0,16,2.530347
1.0,16,2.531826
0.0,6,2.532485
1.0,16,2.53641
0.0,6,2.536995
0.0,6,2.537593
0.0,6,2.538132
1.0,16,2.541879
0.0,6,2.542532
1.0,16,2.544015
2.0,28,2.546613
1.0,16,2.550126
0.0,6,2.550706
0.0,6,2.551304
0.0,6,2.551861
1.0,16,2.555555
0.0,6,2.556289
1.0,16,2.557725
1.0,16,2.559292
0.0,6,2.562323
0.0,6,2.563031
0.0,6,2.563564
0.0,6,2.56417
0.0,6,2.567286
0.0,6,2.567985
1.0,16,2.569398
0.0,6,2.569922
0.0,6,2.572715
0.0,6,2.573393
0.0,6,2.574119
1.0,16,2.575816
0.0,6,2.579382
0.0,6,2.580146
0.0,6,2.580801
1.0,16,2.58243
1.0,16,2.588065
0.0,6,2.588809
0.0,6,2.589379
1.0,16,2.590849
0.0,6,2.593737
0.0,6,2.594388
0.0,6,2.595065
0.0,6,2.595706
2.0,26,2.600415
0.0,6,2.600943
0.0,6,2.601524
1.0,16,2.603005
0.0,6,2.60601
0.0,6,2.606739
0.0,6,2.607348
1.0,16,2.608831
0.0,6,2.61158
1.0,16,2.613034
0.0,6,2.613556
1.0,16,2.61498
0.0,6,2.618108
1.0,16,2.619704
0.0,6,2.620286
1.0,16,2.623259
0.0,6,2.626279
0.0,6,2.626914
0.0,6,2.627569
0.0,6,2.628231
0.0,6,2.631896
0.0,6,2.632734
0.0,6,2.63352
1.0,16,2.63497
0.0,6,2.637948
0.0,6,2.638603
2.0,28,2.641093
0.0,6,2.641654
0.0,6,2.644494
0.0,6,2.645126
0.0,6,2.645839
1.0,16,2.647346
0.0,6,2.65009
0.0,6,2.650709
0.0,6,2.651221
0.0,6,2.651803
1.0,16,2.655353
0.0,6,2.655963
1.0,16,2.65736
0.0,6,2.658003
0.0,6,2.660812
0.0,6,2.661494
0.0,6,2.662085
0.0,6,2.662685
0.0,6,2.665378
0.0,6,2.666142
0.0,6,2.666734
0.0,6,2.667374
0.0,6,2.670108
1.0,16,2.671611
0.0,6,2.672215
0.0,6,2.672772
1.0,16,2.676645
0.0,6,2.677352
1.0,16,2.678917
0.0,6,2.679605
0.0,6,2.682683
0.0,6,2.683334
0.0,6,2.684016
0.0,6,2.684685
1.0,16,2.689411
0.0,6,2.69015
0.0,6,2.690776
0.0,6,2.691465
0.0,6,2.696335
1.0,16,2.69788
0.0,6,2.69853
0.0,6,2.69908
1.0,16,2.702878
1.0,16,2.704457
0.0,6,2.705149
0.0,6,2.705831
0.0,6,2.708791
0.0,6,2.709481
0.0,6,2.710202
0.0,6,2.710804
0.0,6,2.714867
3.0,38,2.721174
0.0,6,2.722368
1.0,16,2.725205
1.0,16,2.731961
1.0,16,2.734973
1.0,16,2.737978
1.0,16,2.740958
1.0,16,2.747062
0.0,6,2.747698
0.0,6,2.748417
0.0,6,2.748966
1.0,16,2.752502
0.0,6,2.753179
0.0,6,2.753787
0.0,6,2.754421
0.0,6,2.757351
1.0,16,2.758784
1.0,16,2.760694
0.0,6,2.761812
0.0,6,2.76607
0.0,6,2.767121
0.0,6,2.768031
0.0,6,2.76904
0.0,6,2.773065
1.0,16,2.775261
0.0,6,2.776353
0.0,6,2.777151
1.0,16,2.782674
0.0,6,2.783575
0.0,6,2.784375
0.0,6,2.785448
0.0,6,2.789617
0.0,6,2.790709
1.0,16,2.793279
0.0,6,2.794146
0.0,6,2.798198
1.0,16,2.799794
0.0,6,2.800458
1.0,16,2.802023
0.0,6,2.806961
0.0,6,2.807608
0.0,6,2.808276
0.0,6,2.808876
1.0,16,2.812697
1.0,16,2.814186
0.0,6,2.814881
0.0,6,2.815494
0.0,6,2.818491
0.0,6,2.819091
0.0,6,2.819743
0.0,6,2.821726
0.0,6,2.824548
1.0,16,2.826131
0.0,6,2.826717
0.0,6,2.827393
0.0,6,2.830271
0.0,6,2.830952
0.0,6,2.831547
0.0,6,2.832221
0.0,6,2.835083
0.0,6,2.835813
1.0,16,2.837292
0.0,6,2.837808
0.0,6,2.840632
1.0,16,2.842163
0.0,6,2.842722
1.0,16,2.844039
0.0,6,2.846972
1.0,16,2.848506
0.0,6,2.849089
0.0,6,2.849813
0.0,6,2.852707
1.0,16,2.854253
0.0,6,2.854901
1.0,16,2.856467
0.0,6,2.859259
1.0,16,2.860618
0.0,6,2.861278
0.0,6,2.861839
0.0,6,2.864901
0.0,6,2.865573
0.0,6,2.866303
0.0,6,2.866929
0.0,6,2.869848
0.0,6,2.870445
0.0,6,2.871089
0.0,6,2.871709
0.0,6,2.87455
0.0,6,2.875154
0.0,6,2.87585
0.0,6,2.876462
2.0,26,2.880867
0.0,6,2.881469
0.0,6,2.882164
3.0,38,2.886467
0.0,6,2.889555
0.0,6,2.89014
0.0,6,2.890759
0.0,6,2.891358
1.0,16,2.895202
1.0,16,2.896837
0.0,6,2.897521
2.0,26,2.899919
0.0,6,2.902886
1.0,16,2.904464
1.0,16,2.906161
0.0,6,2.90689
0.0,6,2.910291
0.0,6,2.910949
0.0,6,2.911649
0.0,6,2.912287
0.0,6,2.917178
0.0,6,2.91778
1.0,16,2.919271
0.0,6,2.91995
0.0,6,2.922864
0.0,6,2.923552
1.0,16,2.925047
0.0,6,2.925713
0.0,6,2.928827
0.0,6,2.92944
0.0,6,2.930114
0.0,6,2.930682
1.0,16,2.934529
0.0,6,2.93522
1.0,16,2.936769
0.0,6,2.937347
1.0,16,2.941174
0.0,6,2.941831
1.0,16,2.943628
0.0,6,2.944335
1.0,16,2.948579
2.0,28,2.951144
1.0,16,2.952711
1.0,16,2.954193
1.0,16,2.958525
0.0,6,2.95986
0.0,6,2.960728
0.0,6,2.961469
0.0,6,2.965824
0.0,6,2.967187
0.0,6,2.968328
0.0,6,2.969561
0.0,6,2.974297
0.0,6,2.975361
0.0,6,2.976333
0.0,6,2.977354
0.0,6,2.981779
0.0,6,2.982904
0.0,6,2.983812
0.0,6,2.984824
0.0,6,2.989266
0.0,6,2.990349
0.0,6,2.991148
1.0,16,2.993592
1.0,16,2.999594
0.0,6,3.000574
0.0,6,3.001386
0.0,6,3.002333
0.0,6,3.006673
0.0,6,3.007421
0.0,6,3.009638
1.0,16,3.011291
0.0,6,3.014057
0.0,6,3.014746
0.0,6,3.015515
0.0,6,3.016224
1.0,16,3.022065
1.0,16,3.023603
1.0,16,3.025055
0.0,6,3.02584
0.0,6,3.028973
0.0,6,3.029681
0.0,6,3.030277
0.0,6,3.030932
4.0,48,3.037618
1.0,16,3.038982
0.0,6,3.039549
0.0,6,3.040213
2.0,28,3.044994
0.0,6,3.045637
0.0,6,3.046373
0.0,6,3.046939
0.0,6,3.049694
3.0,38,3.053061
0.0,6,3.053649
1.0,16,3.055176
2.0,28,3.06153
1.0,16,3.062993
1.0,16,3.064774
0.0,6,3.06548
0.0,6,3.068599
1.0,16,3.070212
1.0,16,3.071799
1.0,16,3.073377
0.0,6,3.076368
0.0,6,3.077003
0.0,6,3.077562
0.0,6,3.078243
1.0,16,3.082064
0.0,6,3.082649
0.0,6,3.083313
0.0,6,3.08386
0.0,6,3.086937
0.0,6,3.087617
0.0,6,3.088282
0.0,6,3.088808
0.0,6,3.091617
0.0,6,3.092253
0.0,6,3.092886
1.0,16,3.094383
0.0,6,3.097262
0.0,6,3.097852
1.0,16,3.099221
0.0,6,3.099724
2.0,28,3.104327
0.0,6,3.10499
0.0,6,3.105606
0.0,6,3.106304
0.0,6,3.109089
0.0,6,3.109697
0.0,6,3.110466
0.0,6,3.11117
0.0,6,3.114017
0.0,6,3.114629
1.0,16,3.116067
0.0,6,3.116621
1.0,16,3.120391
0.0,6,3.120996
0.0,6,3.121554
2.0,28,3.12388
0.0,6,3.127234
0.0,6,3.127832
1.0,16,3.129712
1.0,16,3.131303
0.0,6,3.136378
0.0,6,3.137138
0.0,6,3.137951
0.0,6,3.138793
0.0,6,3.142245
1.0,16,3.144312
1.0,16,3.146453
1.0,16,3.148383
0.0,6,3.151137
0.0,6,3.151774
0.0,6,3.152344
0.0,6,3.15294
0.0,6,3.155733
1.0,16,3.157332
1.0,16,3.158737
0.0,6,3.159325
0.0,6,3.161918
1.0,16,3.163292
0.0,6,3.163876
0.0,6,3.164397
1.0,16,3.170519
1.0,16,3.17335
1.0,16,3.177503
0.0,6,3.178428
0.0,6,3.182333
0.0,6,3.183362
0.0,6,3.184182
0.0,6,3.185071
1.0,16,3.190436
2.0,26,3.196375
1.0,16,3.19857
0.0,6,3.199351
0.0,6,3.203254
0.0,6,3.204711
3.0,38,3.208534
0.0,6,3.2092
0.0,6,3.211976
0.0,6,3.212639
0.0,6,3.21318
2.0,28,3.215507
0.0,6,3.218807
0.0,6,3.219524
0.0,6,3.220396
0.0,6,3.22096
0.0,6,3.224131
0.0,6,3.22473
0.0,6,3.225518
1.0,16,3.227309
1.0,16,3.230823
0.0,6,3.231416
0.0,6,3.23205
1.0,16,3.233391
0.0,6,3.236631
0.0,6,3.237376
0.0,6,3.237952
0.0,6,3.238689
0.0,6,3.243181
0.0,6,3.243796
0.0,6,3.244336
0.0,6,3.244919
0.0,6,3.247786
0.0,6,3.248396
0.0,6,3.24892
1.0,16,3.25028
0.0,6,3.253108
0.0,6,3.253652
0.0,6,3.254246
0.0,6,3.254766
1.0,16,3.258385
0.0,6,3.258978
0.0,6,3.2595
0.0,6,3.260088
0.0,6,3.262914
0.0,6,3.263608
1.0,16,3.265042
0.0,6,3.266013
0.0,6,3.269245
0.0,6,3.269795
3.0,38,3.273289
1.0,16,3.274754
0.0,6,3.277597
0.0,6,3.278315
0.0,6,3.278894
0.0,6,3.279548
1.0,16,3.283255
0.0,6,3.283841
0.0,6,3.284472
0.0,6,3.28499
1.0,16,3.288705
0.0,6,3.28931
0.0,6,3.289819
0.0,6,3.290402
0.0,6,3.293257
0.0,6,3.293858
0.0,6,3.294383
0.0,6,3.294961
1.0,16,3.29862
2.0,28,3.300909
0.0,6,3.301426
0.0,6,3.302012
1.0,16,3.305996
0.0,6,3.306597
0.0,6,3.307232
0.0,6,3.307749
0.0,6,3.310491
1.0,16,3.311927
0.0,6,3.31247
1.0,16,3.313814
0.0,6,3.316577
0.0,6,3.317143
0.0,6,3.317727
0.0,6,3.318254
0.0,6,3.320904
1.0,16,3.322312
1.0,16,3.323646
0.0,6,3.324193
1.0,16,3.327848
0.0,6,3.328446
0.0,6,3.328971
0.0,6,3.329549
1.0,16,3.332994
0.0,6,3.333544
0.0,6,3.334156
2.0,28,3.33659
1.0,16,3.340042
1.0,16,3.341503
1.0,16,3.727241
0.0,6,3.733242
0.0,6,3.806669
0.0,6,3.812932
0.0,6,3.823988
1.0,16,3.842411
1.0,16,3.867076
0.0,6,3.874172
0.0,6,3.884678
0.0,6,3.8905
0.0,6,3.904299
1.0,16,3.923155
0.0,6,3.92884
1.0,16,3.948728
2.0,26,3.996681
0.0,6,4.003965
0.0,6,4.013004
0.0,6,4.01825
0.0,6,4.02996
0.0,6,4.035286
0.0,6,4.043862
0.0,6,4.049863
0.0,6,4.060514
1.0,16,4.082565
0.0,6,4.087343
0.0,6,4.096113
0.0,6,4.106659
1.0,16,4.125094
0.0,6,4.134292
0.0,6,4.138883
0.0,6,4.151148
2.0,28,4.193108
0.0,6,4.198931
0.0,6,4.208445
1.0,16,4.232638
0.0,6,4.238182
1.0,16,4.256598
0.0,6,4.265153
1.0,16,4.293173
0.0,6,4.297845
0.0,6,4.306338
0.0,6,4.310809
1.0,16,4.333109
0.0,6,4.342093
0.0,6,4.346654
1.0,16,4.364617
0.0,6,4.376151
0.0,6,4.383037
1.0,16,4.401902
0.0,6,4.411479
1.0,16,4.431891
1.0,16,4.452223
0.0,6,4.457782
0.0,6,4.466026
0.0,6,4.477195
0.0,6,4.491783
1.0,16,4.512518
0.0,6,4.517426
0.0,6,4.529752
0.0,6,4.53544
1.0,16,4.553905
0.0,6,4.562626
0.0,6,4.570493
0.0,6,4.579849
0.0,6,4.587491
0.0,6,4.596626
1.0,16,4.62734
0.0,6,4.634875
1.0,16,4.654561
0.0,6,4.663374
0.0,6,4.670431
0.0,6,4.681692
0.0,6,4.687852
0.0,6,4.701622
0.0,6,4.709394
0.0,6,4.717876
0.0,6,4.722449
1.0,16,4.741946
1.0,16,4.763317
1.0,16,4.782829
0.0,6,4.79948
0.0,6,4.807391
0.0,6,4.824386
1.0,16,4.845634
1.0,16,4.86616
1.0,16,4.890532
1.0,16,4.917976
1.0,16,4.937722
0.0,6,4.943685
0.0,6,4.953014
0.0,6,4.960829
0.0,6,4.971028
0.0,6,4.977792
1.0,16,5.010259
0.0,6,5.024641
0.0,6,5.031849
1.0,16,5.053076
0.0,6,5.062544
0.0,6,5.074413
1.0,16,5.096725
0.0,6,5.113786
0.0,6,5.120293
0.0,6,5.131977
0.0,6,5.137723
0.0,6,5.146772
1.0,16,5.169239
0.0,6,5.178528
0.0,6,5.191358
0.0,6,5.197634
0.0,6,5.212891
1.0,16,5.237365
0.0,6,5.242893
0.0,6,5.254208
0.0,6,5.259762
0.0,6,5.272779
3.0,38,5.32231
1.0,16,5.342313
1.0,16,5.362411
0.0,6,5.37378
1.0,16,5.39959
0.0,6,5.405734
1.0,16,5.427007
1.0,16,5.448755
0.0,6,5.45702
0.0,6,5.46232
0.0,6,5.470815
1.0,16,5.493166
1.0,16,5.512208
0.0,6,5.518611
0.0,6,5.527933
0.0,6,5.536612
1.0,16,5.556616
0.0,6,5.564861
0.0,6,5.570375
0.0,6,5.581058
0.0,6,5.585506
0.0,6,5.595243
1.0,16,5.613981
0.0,6,5.623271
0.0,6,5.632742
0.0,6,5.6377
1.0,16,5.655349
3.0,38,5.71042
0.0,6,5.716549
1.0,16,5.737165
1.0,16,5.75611
0.0,6,5.766869
0.0,6,5.771407
0.0,6,5.781212
0.0,6,5.786867
1.0,16,5.809861
1.0,16,5.838611
1.0,16,5.86246
0.0,6,5.872164
0.0,6,5.87933
0.0,6,5.888449
1.0,16,5.908686
0.0,6,5.914334
0.0,6,5.925591
1.0,16,5.946162
0.0,6,5.950944
0.0,6,5.959802
0.0,6,5.968515
1.0,16,5.991198
0.0,6,6.004239
0.0,6,6.012223
0.0,6,6.02352
0.0,6,6.03231
0.0,6,6.040883
1.0,16,6.06001
0.0,6,6.067067
0.0,6,6.077256
2.0,26,6.105457
1.0,16,6.122968
0.0,6,6.138076
0.0,6,6.14296
0.0,6,6.151555
1.0,16,6.171712
1.0,16,6.194746
0.0,6,6.199596
0.0,6,6.208226
0.0,6,6.213865
0.0,6,6.225031
0.0,6,6.230744
0.0,6,6.241692
0.0,6,6.24657
1.0,16,6.266176
1.0,16,6.288044
0.0,6,6.298869
1.0,16,6.322132
0.0,6,6.331002
2.0,26,6.368003
0.0,6,6.37428
1.0,16,6.391889
0.0,6,6.402466
0.0,6,6.408053
0.0,6,6.41638
1.0,16,6.435153
0.0,6,6.445254
0.0,6,6.453856
0.0,6,6.460552
0.0,6,6.469106
2.0,26,6.508873
0.0,6,6.517818
0.0,6,6.523102
0.0,6,6.531252
1.0,16,6.556147
0.0,6,6.56385
1.0,16,6.5831
1.0,16,6.602256
0.0,6,6.613206
0.0,6,6.617901
1.0,16,6.638096
1.0,16,6.659678
1.0,16,6.680532
1.0,16,6.699456
0.0,6,6.708497
1.0,16,6.726225
0.0,6,6.733927
0.0,6,6.742108
1.0,16,6.765232
0.0,6,6.769937
1.0,16,6.796483
0.0,6,6.807699
0.0,6,6.814225
0.0,6,6.823784
1.0,16,6.850435
0.0,6,6.859535
0.0,6,6.874755
1.0,16,6.899725
0.0,6,6.907933
2.0,26,6.939607
0.0,6,6.945475
1.0,16,6.967575
1.0,16,6.992952
0.0,6,7.002055
0.0,6,7.009755
1.0,16,7.029203
0.0,6,7.0401
0.0,6,7.045564
2.0,26,7.082733
2.0,28,7.130242
0.0,6,7.138559
0.0,6,7.148768
