#{"t_start": 1774679994.174659, "env_id": "None"}
r,l,t
0.0,6,8.24624
0.0,6,8.251007
0.0,6,8.264105
0.0,6,8.269845
1.0,16,8.289235
0.0,6,8.301741
0.0,6,8.313443
0.0,6,8.335025
0.0,6,8.34366
0.0,6,8.362036
0.0,6,8.369554
1.0,16,8.38725
0.0,6,8.395889
1.0,16,8.417533
0.0,6,8.426483
0.0,6,8.435999
1.0,16,8.456445
2.0,28,8.488158
0.0,6,8.495047
0.0,6,8.506783
1.0,16,8.528548
0.0,6,8.533437
1.0,16,8.554497
0.0,6,8.565484
0.0,6,8.572499
1.0,16,8.592067
0.0,6,8.605317
1.0,16,8.63596
0.0,6,8.64072
1.0,16,8.659963
0.0,6,8.671158
0.0,6,8.675958
2.0,26,8.709722
0.0,6,8.718776
1.0,16,8.743226
0.0,6,8.752979
1.0,16,8.772655
1.0,16,8.791285
0.0,6,8.801454
0.0,6,8.813551
0.0,6,8.822666
0.0,6,8.83725
0.0,6,8.848735
0.0,6,8.861949
0.0,6,8.869197
1.0,16,8.887815
0.0,6,8.899188
1.0,16,8.927692
1.0,16,8.957655
0.0,6,8.963634
1.0,16,8.98761
0.0,6,8.997503
0.0,6,9.003615
0.0,6,9.013547
0.0,6,9.025151
0.0,6,9.034193
0.0,6,9.04021
1.0,16,9.062015
1.0,16,9.087402
0.0,6,9.097551
0.0,6,9.10246
0.0,6,9.114545
0.0,6,9.125057
0.0,6,9.141802
1.0,16,9.160135
0.0,6,9.168641
0.0,6,9.183305
1.0,16,9.202807
0.0,6,9.209027
1.0,16,9.234677
0.0,6,9.249644
0.0,6,9.257186
1.0,16,9.278972
0.0,6,9.289207
0.0,6,9.296943
0.0,6,9.30546
0.0,6,9.310378
1.0,16,9.329324
0.0,6,9.342773
3.0,38,9.386121
0.0,6,9.395126
0.0,6,9.401721
1.0,16,9.426972
0.0,6,9.440488
0.0,6,9.447971
0.0,6,9.456258
1.0,16,9.476529
0.0,6,9.481155
1.0,16,9.49935
0.0,6,9.508643
1.0,16,9.531466
0.0,6,9.536286
0.0,6,9.547651
2.0,28,9.582408
0.0,6,9.590784
0.0,6,9.601876
0.0,6,9.607552
0.0,6,9.619923
0.0,6,9.630928
0.0,6,9.645957
0.0,6,9.650906
0.0,6,9.66121
0.0,6,9.668887
0.0,6,9.678454
0.0,6,9.683291
0.0,6,9.693853
0.0,6,9.70173
1.0,16,9.720751
0.0,6,9.730502
0.0,6,9.737191
1.0,16,9.762276
0.0,6,9.771213
0.0,6,9.776905
0.0,6,9.785786
1.0,16,9.808397
0.0,6,9.814935
0.0,6,9.825194
0.0,6,9.830179
1.0,16,9.852925
0.0,6,9.86332
1.0,16,9.892179
1.0,16,9.914325
0.0,6,9.925497
1.0,16,9.950287
0.0,6,9.960207
0.0,6,9.965921
0.0,6,9.977226
0.0,6,9.982904
0.0,6,9.992774
0.0,6,9.997593
0.0,6,10.01089
1.0,16,10.030045
0.0,6,10.035927
0.0,6,10.04559
0.0,6,10.055206
1.0,16,10.07486
1.0,16,10.094114
0.0,6,10.103731
0.0,6,10.111745
1.0,16,10.140651
0.0,6,10.150852
1.0,16,10.17185
0.0,6,10.181113
0.0,6,10.192646
0.0,6,10.197455
0.0,6,10.206867
1.0,16,10.23136
1.0,16,10.254161
0.0,6,10.262721
1.0,16,10.283555
0.0,6,10.297908
0.0,6,10.303749
1.0,16,10.324876
0.0,6,10.336384
0.0,6,10.343996
0.0,6,10.355186
1.0,16,10.378539
0.0,6,10.384412
0.0,6,10.396623
0.0,6,10.404016
1.0,16,10.429386
0.0,6,10.440249
1.0,16,10.46308
1.0,16,10.483081
0.0,6,10.48795
0.0,6,10.496405
0.0,6,10.503803
0.0,6,10.512122
0.0,6,10.517627
1.0,16,10.537271
0.0,6,10.550237
0.0,6,10.555709
0.0,6,10.56814
0.0,6,10.572949
0.0,6,10.584371
0.0,6,10.590174
1.0,16,10.613217
0.0,6,10.621702
0.0,6,10.628993
0.0,6,10.637765
1.0,16,10.658672
0.0,6,10.663439
0.0,6,10.679285
1.0,16,10.697243
0.0,6,10.703748
0.0,6,10.713789
1.0,16,10.744412
0.0,6,10.750158
0.0,6,10.759611
0.0,6,10.764557
1.0,16,10.786835
0.0,6,10.796487
1.0,16,10.815394
0.0,6,10.820704
0.0,6,10.832824
1.0,16,10.85104
0.0,6,10.857662
0.0,6,10.867306
0.0,6,10.876742
0.0,6,10.887336
0.0,6,10.893165
1.0,16,10.923703
0.0,6,10.936969
0.0,6,10.942053
1.0,16,10.963904
0.0,6,10.975659
1.0,16,10.998535
0.0,6,11.004503
1.0,16,11.028797
2.0,26,11.067744
1.0,16,11.090936
0.0,6,11.098267
1.0,16,11.118528
1.0,16,11.138458
1.0,16,11.158755
0.0,6,11.167985
0.0,6,11.174451
0.0,6,11.186424
0.0,6,11.194426
0.0,6,11.203042
0.0,6,11.207472
0.0,6,11.215742
1.0,16,11.244473
1.0,16,11.265301
0.0,6,11.271465
0.0,6,11.284012
0.0,6,11.292909
0.0,6,11.301522
1.0,16,11.319332
0.0,6,11.324045
1.0,16,11.346853
0.0,6,11.356534
0.0,6,11.361244
0.0,6,11.370691
0.0,6,11.379709
1.0,16,11.400573
0.0,6,11.411325
0.0,6,11.416223
2.0,28,11.451995
0.0,6,11.460364
0.0,6,11.467321
0.0,6,11.475726
0.0,6,11.482743
0.0,6,11.495497
0.0,6,11.50006
1.0,16,11.521038
0.0,6,11.537488
0.0,6,11.545991
1.0,16,11.566465
0.0,6,11.576985
1.0,16,11.602154
0.0,6,11.608036
0.0,6,11.617287
2.0,26,11.648185
0.0,6,11.660425
0.0,6,11.665045
1.0,16,11.684909
1.0,16,11.707491
0.0,6,11.718741
0.0,6,11.724929
1.0,16,11.743037
0.0,6,11.751673
0.0,6,11.761139
0.0,6,11.770273
0.0,6,11.776118
0.0,6,11.785305
0.0,6,11.794995
0.0,6,11.803789
0.0,6,11.810829
0.0,6,11.821266
2.0,28,11.86541
3.0,38,11.915373
0.0,6,11.928753
0.0,6,11.937373
1.0,16,11.969069
0.0,6,11.978857
1.0,16,11.999935
1.0,16,12.020323
0.0,6,12.030467
1.0,16,12.051672
0.0,6,12.060731
0.0,6,12.065716
0.0,6,12.078786
0.0,6,12.084707
0.0,6,12.094423
1.0,16,12.1168
0.0,6,12.132812
0.0,6,12.146819
2.0,28,12.182225
0.0,6,12.187671
1.0,16,12.213207
0.0,6,12.222652
1.0,16,12.243324
1.0,16,12.265881
0.0,6,12.273946
0.0,6,12.283353
0.0,6,12.288389
1.0,16,12.312905
0.0,6,12.326632
0.0,6,12.332936
0.0,6,12.34388
0.0,6,12.351354
0.0,6,12.365102
0.0,6,12.372191
0.0,6,12.380867
3.0,38,12.430698
0.0,6,12.442974
0.0,6,12.447538
1.0,16,12.467412
0.0,6,12.477583
0.0,6,12.48572
0.0,6,12.495163
0.0,6,12.499683
0.0,6,12.508419
0.0,6,12.51802
0.0,6,12.530648
0.0,6,12.539055
1.0,16,12.565123
0.0,6,12.57755
1.0,16,12.599762
0.0,6,12.605788
0.0,6,12.618794
0.0,6,12.626763
0.0,6,12.635977
0.0,6,12.64292
2.0,28,12.678417
0.0,6,12.692451
1.0,16,12.712654
0.0,6,12.719916
1.0,16,12.746578
0.0,6,12.762026
0.0,6,12.766875
1.0,16,12.786413
0.0,6,12.795778
1.0,16,12.82017
0.0,6,12.826544
0.0,6,12.836711
0.0,6,12.843241
0.0,6,12.854597
0.0,6,12.860318
1.0,16,12.880028
0.0,6,12.88961
0.0,6,12.896873
0.0,6,12.905664
0.0,6,12.912637
0.0,6,12.926868
0.0,6,12.936246
0.0,6,12.946605
0.0,6,12.951079
0.0,6,12.959371
1.0,16,12.993739
1.0,16,13.014799
2.0,28,13.064648
2.0,26,13.0979
1.0,16,13.118819
0.0,6,13.130061
0.0,6,13.135973
1.0,16,13.153189
0.0,6,13.166257
0.0,6,13.172617
0.0,6,13.181492
0.0,6,13.189101
1.0,16,13.213372
3.0,38,13.275294
1.0,16,13.294615
0.0,6,13.30049
0.0,6,13.313131
1.0,16,13.334055
0.0,6,13.338853
1.0,16,13.356403
0.0,6,13.368378
0.0,6,13.374894
1.0,16,13.393467
0.0,6,13.402462
0.0,6,13.410596
1.0,16,13.437129
1.0,16,13.467669
0.0,6,13.477842
0.0,6,13.484789
0.0,6,13.495024
0.0,6,13.500416
0.0,6,13.508884
0.0,6,13.518264
0.0,6,13.527573
0.0,6,13.535101
0.0,6,13.547952
0.0,6,13.555099
1.0,16,13.572989
0.0,6,13.581633
0.0,6,13.58622
1.0,16,13.609781
3.0,38,13.664822
0.0,6,13.670476
0.0,6,13.679465
0.0,6,13.687557
0.0,6,13.696249
0.0,6,13.70076
0.0,6,13.709321
1.0,16,13.733411
0.0,6,13.746631
0.0,6,13.757746
0.0,6,13.764223
0.0,6,13.777066
1.0,16,13.797651
0.0,6,13.802984
0.0,6,13.812468
0.0,6,13.820891
0.0,6,13.831726
0.0,6,13.837399
1.0,16,13.858389
1.0,16,13.881982
0.0,6,13.891174
0.0,6,13.897605
1.0,16,13.918397
0.0,6,13.930003
1.0,16,13.953463
0.0,6,13.958997
0.0,6,13.968551
0.0,6,13.975869
1.0,16,14.001823
1.0,16,14.037995
1.0,16,14.068829
1.0,16,14.093761
0.0,6,14.102716
0.0,6,14.108888
1.0,16,14.12951
1.0,16,14.151937
0.0,6,14.163458
0.0,6,14.168141
0.0,6,14.178444
0.0,6,14.18592
0.0,6,14.195549
0.0,6,14.201442
0.0,6,14.210772
2.0,28,14.256402
0.0,6,14.26975
2.0,28,14.304649
0.0,6,14.314303
0.0,6,14.323167
0.0,6,14.331873
0.0,6,14.336931
0.0,6,14.347379
1.0,16,14.373666
0.0,6,14.379035
0.0,6,14.388545
0.0,6,14.394171
0.0,6,14.406976
0.0,6,14.414557
0.0,6,14.424354
0.0,6,14.430891
0.0,6,14.443791
0.0,6,14.44959
0.0,6,14.458513
0.0,6,14.465148
0.0,6,14.481069
0.0,6,14.488223
1.0,16,14.507708
2.0,26,14.542645
1.0,16,14.574494
0.0,6,14.57993
1.0,16,14.600457
0.0,6,14.612128
1.0,16,14.63723
0.0,6,14.644745
0.0,6,14.654234
0.0,6,14.659675
0.0,6,14.672883
0.0,6,14.6798
0.0,6,14.688454
1.0,16,14.708706
0.0,6,14.717242
0.0,6,14.728009
0.0,6,14.733945
0.0,6,14.742723
0.0,6,14.751369
0.0,6,14.762902
1.0,16,14.786874
0.0,6,14.792697
0.0,6,14.803633
1.0,16,14.824252
0.0,6,14.829087
0.0,6,14.840998
0.0,6,14.851847
0.0,6,14.866912
0.0,6,14.871771
1.0,16,14.895102
0.0,6,14.907685
0.0,6,14.91243
1.0,16,14.931167
0.0,6,14.941094
0.0,6,14.949049
1.0,16,14.969749
0.0,6,14.980069
0.0,6,14.988027
0.0,6,14.999591
0.0,6,15.00538
0.0,6,15.014025
1.0,16,15.035826
0.0,6,15.050127
1.0,16,15.075982
1.0,16,15.096829
0.0,6,15.106539
0.0,6,15.115913
1.0,16,15.13657
0.0,6,15.15023
0.0,6,15.15648
1.0,16,15.182763
1.0,16,15.204488
1.0,16,15.225901
0.0,6,15.235629
0.0,6,15.245417
0.0,6,15.254122
0.0,6,15.259958
0.0,6,15.270696
0.0,6,15.277981
1.0,16,15.302402
0.0,6,15.312455
0.0,6,15.319016
0.0,6,15.331278
0.0,6,15.336295
0.0,6,15.352816
1.0,16,15.378783
0.0,6,15.386897
0.0,6,15.397729
0.0,6,15.403614
1.0,16,15.423134
1.0,16,15.446682
0.0,6,15.455132
0.0,6,15.460778
0.0,6,15.469248
0.0,6,15.47769
1.0,16,15.503892
0.0,6,15.521136
1.0,16,15.553376
0.0,6,15.56643
1.0,16,15.60592
0.0,6,15.620011
0.0,6,15.631269
0.0,6,15.651039
0.0,6,15.658292
0.0,6,15.671005
0.0,6,15.677313
1.0,16,15.71489
0.0,6,15.728334
1.0,16,15.755861
3.0,38,15.821556
0.0,6,15.836777
0.0,6,15.842827
0.0,6,15.861595
0.0,6,15.875859
2.0,28,15.940022
0.0,6,15.954156
2.0,28,16.003551
1.0,16,16.03671
0.0,6,16.049179
0.0,6,16.067305
1.0,16,16.102779
0.0,6,16.115963
1.0,16,16.152052
0.0,6,16.164073
1.0,16,16.189573
0.0,6,16.197913
0.0,6,16.214055
0.0,6,16.220091
0.0,6,16.235712
0.0,6,16.242176
0.0,6,16.26104
1.0,16,16.286017
0.0,6,16.292061
0.0,6,16.308256
0.0,6,16.318985
0.0,6,16.329704
0.0,6,16.340171
1.0,16,16.366359
0.0,6,16.383002
1.0,16,16.40596
1.0,16,16.431195
0.0,6,16.439692
1.0,16,16.474544
1.0,16,16.499051
0.0,6,16.512323
1.0,16,16.535786
0.0,6,16.546488
1.0,16,16.57741
0.0,6,16.591275
0.0,6,16.600553
1.0,16,16.629481
2.0,28,16.685822
0.0,6,16.704207
1.0,16,16.734442
1.0,16,16.762992
0.0,6,16.772657
0.0,6,16.786865
0.0,6,16.794142
0.0,6,16.809437
0.0,6,16.816649
3.0,38,16.880535
0.0,6,16.887545
2.0,28,16.939605
0.0,6,16.955326
0.0,6,16.966913
0.0,6,16.981911
0.0,6,16.991803
1.0,16,17.016382
1.0,16,17.039448
1.0,16,17.06459
0.0,6,17.084999
0.0,6,17.092159
0.0,6,17.104459
1.0,16,17.131193
0.0,6,17.141981
0.0,6,17.153994
0.0,6,17.164773
2.0,28,17.220225
0.0,6,17.239296
1.0,16,17.26712
0.0,6,17.275643
1.0,16,17.306759
0.0,6,17.321611
0.0,6,17.328126
2.0,28,17.391447
0.0,6,17.407046
1.0,16,17.441486
1.0,16,17.473698
1.0,16,17.521109
2.0,26,17.568853
0.0,6,17.583262
1.0,16,17.617125
0.0,6,17.625257
3.0,38,17.696184
2.0,26,17.760079
0.0,6,17.773942
0.0,6,17.782419
0.0,6,17.799457
1.0,16,17.835011
0.0,6,17.843766
1.0,16,17.873423
1.0,16,17.901435
1.0,16,17.938526
1.0,16,17.974952
2.0,28,18.027662
1.0,16,18.063605
0.0,6,18.083877
0.0,6,18.091408
0.0,6,18.108736
1.0,16,18.143346
1.0,16,18.179323
0.0,6,18.187644
0.0,6,18.200063
0.0,6,18.20671
1.0,16,18.239171
0.0,6,18.259165
0.0,6,18.269331
1.0,16,18.293859
3.0,38,18.348265
0.0,6,18.353913
0.0,6,18.36401
0.0,6,18.370684
0.0,6,18.387903
0.0,6,18.395025
0.0,6,18.406726
0.0,6,18.412547
1.0,16,18.43474
1.0,16,18.459014
0.0,6,18.468113
0.0,6,18.473879
0.0,6,18.48633
0.0,6,18.491855
1.0,16,18.513707
0.0,6,18.522877
1.0,16,18.544931
0.0,6,18.549666
1.0,16,18.570305
0.0,6,18.578683
0.0,6,18.585672
1.0,16,18.605237
0.0,6,18.615256
0.0,6,18.621073
0.0,6,18.632291
0.0,6,18.637987
0.0,6,18.647766
0.0,6,18.656775
0.0,6,18.669667
0.0,6,18.68259
0.0,6,18.695138
1.0,16,18.716455
0.0,6,18.725208
0.0,6,18.735294
0.0,6,18.739881
0.0,6,18.749265
0.0,6,18.759069
1.0,16,18.780045
0.0,6,18.789186
0.0,6,18.79479
0.0,6,18.806277
0.0,6,18.813548
0.0,6,18.821938
1.0,16,18.843693
0.0,6,18.851186
2.0,28,18.887604
0.0,6,18.897475
0.0,6,18.905312
0.0,6,18.917681
0.0,6,18.922484
0.0,6,18.932352
1.0,16,18.95282
0.0,6,18.962791
0.0,6,18.97365
1.0,16,19.001462
1.0,16,19.022755
0.0,6,19.031625
1.0,16,19.052016
0.0,6,19.065182
0.0,6,19.070124
0.0,6,19.082989
0.0,6,19.088859
1.0,16,19.11189
2.0,26,19.143814
1.0,16,19.167549
0.0,6,19.17458
1.0,16,19.194418
0.0,6,19.204431
1.0,16,19.227177
2.0,26,19.261174
0.0,6,19.281314
0.0,6,19.288603
0.0,6,19.309056
0.0,6,19.319201
0.0,6,19.334403
0.0,6,19.341218
1.0,16,19.365227
2.0,28,19.404894
1.0,16,19.425819
1.0,16,19.445538
2.0,28,19.491963
0.0,6,19.50431
2.0,26,19.535017
2.0,28,19.572613
0.0,6,19.586501
1.0,16,19.606018
0.0,6,19.612996
0.0,6,19.621825
0.0,6,19.630902
1.0,16,19.650076
1.0,16,19.67106
0.0,6,19.687243
1.0,16,19.814563
0.0,6,19.820405
0.0,6,19.830867
0.0,6,19.835816
2.0,28,19.872308
0.0,6,19.882652
0.0,6,19.88845
0.0,6,19.899441
0.0,6,19.906888
0.0,6,19.917436
0.0,6,19.923626
0.0,6,19.93289
0.0,6,19.941285
0.0,6,19.95205
0.0,6,19.956911
0.0,6,19.969477
0.0,6,19.980076
0.0,6,19.995291
0.0,6,20.007643
1.0,16,20.027491
1.0,16,20.049853
1.0,16,20.06986
1.0,16,20.090909
2.0,28,20.130281
0.0,6,20.14264
0.0,6,20.147431
1.0,16,20.167323
1.0,16,20.187956
0.0,6,20.199729
0.0,6,20.20804
0.0,6,20.21798
1.0,16,20.237979
0.0,6,20.245995
1.0,16,20.263987
0.0,6,20.272872
2.0,28,20.319296
0.0,6,20.326872
0.0,6,20.341029
1.0,16,20.370504
0.0,6,20.375619
0.0,6,20.389156
0.0,6,20.394045
0.0,6,20.402745
0.0,6,20.411895
0.0,6,20.423487
0.0,6,20.4309
0.0,6,20.440367
0.0,6,20.446728
0.0,6,20.459553
0.0,6,20.464991
0.0,6,20.473471
0.0,6,20.4805
0.0,6,20.49357
1.0,16,20.515005
0.0,6,20.519916
1.0,16,20.540107
0.0,6,20.55185
1.0,16,20.573223
2.0,26,20.618501
3.0,38,20.670109
0.0,6,20.678945
0.0,6,20.690464
1.0,16,20.710529
0.0,6,20.720145
0.0,6,20.732372
1.0,16,20.751662
0.0,6,20.759006
0.0,6,20.768321
0.0,6,20.776318
1.0,16,20.796548
2.0,26,20.834894
1.0,16,20.854126
0.0,6,20.862329
2.0,28,20.906339
0.0,6,20.917534
0.0,6,20.925969
1.0,16,20.949063
0.0,6,20.959587
0.0,6,20.966729
0.0,6,20.974847
0.0,6,20.982778
0.0,6,20.991598
0.0,6,20.997191
0.0,6,21.006718
0.0,6,21.014
1.0,16,21.033924
0.0,6,21.045192
1.0,16,21.064586
0.0,6,21.073008
1.0,16,21.095898
0.0,6,21.105944
0.0,6,21.110908
0.0,6,21.123812
0.0,6,21.130787
1.0,16,21.152855
0.0,6,21.16224
0.0,6,21.170833
0.0,6,21.187081
1.0,16,21.212288
1.0,16,21.237614
1.0,16,21.260089
0.0,6,21.265502
0.0,6,21.274891
2.0,26,21.308087
1.0,16,21.332848
0.0,6,21.342784
2.0,28,21.386631
0.0,6,21.394517
0.0,6,21.409328
1.0,16,21.428558
1.0,16,21.449132
0.0,6,21.455878
1.0,16,21.478983
1.0,16,21.505011
1.0,16,21.52603
0.0,6,21.53767
0.0,6,21.546926
2.0,26,21.583256
1.0,16,21.604898
1.0,16,21.629728
0.0,6,21.640147
0.0,6,21.649859
0.0,6,21.656434
0.0,6,21.667409
0.0,6,21.674917
1.0,16,21.693886
1.0,16,21.716174
0.0,6,21.725712
0.0,6,21.736518
0.0,6,21.748946
1.0,16,21.771972
0.0,6,21.778237
1.0,16,21.806898
1.0,16,21.826929
1.0,16,21.848387
0.0,6,21.857221
0.0,6,21.865216
0.0,6,21.874392
0.0,6,21.879162
1.0,16,21.901072
2.0,26,21.947194
2.0,26,21.98167
0.0,6,21.990393
0.0,6,21.996845
1.0,16,22.019369
0.0,6,22.028843
0.0,6,22.034731
1.0,16,22.058821
0.0,6,22.072432
2.0,28,22.122484
0.0,6,22.129783
1.0,16,22.151502
0.0,6,22.162992
0.0,6,22.17049
0.0,6,22.180922
0.0,6,22.186763
1.0,16,22.209858
1.0,16,22.231131
0.0,6,22.240396
0.0,6,22.246581
0.0,6,22.260665
0.0,6,22.265623
0.0,6,22.275141
0.0,6,22.280752
0.0,6,22.295661
1.0,16,22.319721
0.0,6,22.325209
0.0,6,22.335239
0.0,6,22.343539
0.0,6,22.355858
0.0,6,22.362267
0.0,6,22.372632
2.0,28,22.41929
0.0,6,22.42809
0.0,6,22.439706
0.0,6,22.446965
0.0,6,22.463108
0.0,6,22.468601
0.0,6,22.478088
0.0,6,22.484327
0.0,6,22.496835
0.0,6,22.503297
2.0,26,22.537895
0.0,6,22.543467
0.0,6,22.556421
1.0,16,22.579675
0.0,6,22.585294
0.0,6,22.599582
0.0,6,22.611656
0.0,6,22.621245
1.0,16,22.640105
0.0,6,22.647455
0.0,6,22.662571
1.0,16,22.682624
0.0,6,22.68891
0.0,6,22.698868
0.0,6,22.706825
0.0,6,22.716788
0.0,6,22.721542
1.0,16,22.742505
1.0,16,22.767443
0.0,6,22.777829
0.0,6,22.783238
0.0,6,22.792588
1.0,16,22.81689
1.0,16,22.840616
0.0,6,22.846085
0.0,6,22.854786
1.0,16,22.878684
0.0,6,22.886076
0.0,6,22.899211
3.0,38,22.95305
0.0,6,22.96516
0.0,6,22.972994
1.0,16,22.994703
2.0,28,23.031784
1.0,16,23.054549
0.0,6,23.063779
0.0,6,23.069274
0.0,6,23.081938
0.0,6,23.090307
0.0,6,23.100131
0.0,6,23.106778
0.0,6,23.117654
0.0,6,23.127084
0.0,6,23.138652
0.0,6,23.143484
1.0,16,23.163681
0.0,6,23.178666
1.0,16,23.205307
0.0,6,23.213918
0.0,6,23.225087
0.0,6,23.234639
0.0,6,23.243769
0.0,6,23.249833
0.0,6,23.260915
0.0,6,23.270052
0.0,6,23.283963
0.0,6,23.288646
0.0,6,23.297237
2.0,28,23.335784
0.0,6,23.341483
0.0,6,23.351251
1.0,16,23.37121
0.0,6,23.382616
0.0,6,23.395154
1.0,16,23.421385
0.0,6,23.42606
2.0,28,23.490654
0.0,6,23.504064
1.0,16,23.523752
0.0,6,23.530118
0.0,6,23.540983
1.0,16,23.566346
1.0,16,23.588865
1.0,16,23.617164
1.0,16,23.640795
1.0,16,23.660075
1.0,16,23.68158
0.0,6,23.690691
2.0,26,23.728953
0.0,6,23.734583
0.0,6,23.742688
0.0,6,23.748322
0.0,6,23.760777
0.0,6,23.76632
1.0,16,23.786057
0.0,6,23.796995
1.0,16,23.819082
0.0,6,23.824418
1.0,16,23.845026
1.0,16,23.864768
1.0,16,23.889127
0.0,6,23.90534
0.0,6,23.912016
0.0,6,23.929182
0.0,6,23.939804
0.0,6,23.950154
0.0,6,23.955685
1.0,16,23.973459
0.0,6,23.986117
0.0,6,23.991823
0.0,6,24.004493
0.0,6,24.009758
0.0,6,24.022281
1.0,16,24.040692
1.0,16,24.060696
0.0,6,24.066224
0.0,6,24.078217
0.0,6,24.083466
0.0,6,24.093738
0.0,6,24.101338
0.0,6,24.113666
0.0,6,24.120388
0.0,6,24.129851
1.0,16,24.149351
0.0,6,24.158577
2.0,28,24.193034
2.0,26,24.240713
0.0,6,24.246331
0.0,6,24.257399
1.0,16,24.276169
1.0,16,24.294991
0.0,6,24.300427
0.0,6,24.3156
0.0,6,24.321624
0.0,6,24.329929
0.0,6,24.334891
0.0,6,24.346406
0.0,6,24.354927
1.0,16,24.37362
0.0,6,24.384037
1.0,16,24.416197
0.0,6,24.42433
0.0,6,24.43536
0.0,6,24.44002
0.0,6,24.451102
0.0,6,24.456872
2.0,26,24.491394
3.0,38,24.554687
1.0,16,24.5767
1.0,16,24.599893
0.0,6,24.608773
0.0,6,24.61621
0.0,6,24.630936
0.0,6,24.637563
0.0,6,24.647075
1.0,16,24.669892
1.0,16,24.696185
1.0,16,24.722333
0.0,6,24.729688
0.0,6,24.740102
0.0,6,24.747259
0.0,6,24.757975
0.0,6,24.763909
0.0,6,24.772761
2.0,28,24.809114
0.0,6,24.815615
0.0,6,24.82837
0.0,6,24.834419
0.0,6,24.846312
1.0,16,24.865676
1.0,16,24.882757
0.0,6,24.88811
0.0,6,24.900225
0.0,6,24.907345
2.0,26,24.946756
0.0,6,24.953245
0.0,6,24.964702
0.0,6,24.970418
1.0,16,24.991559
1.0,16,25.021434
0.0,6,25.039776
0.0,6,25.047105
0.0,6,25.057621
1.0,16,25.081136
0.0,6,25.090349
1.0,16,25.110693
0.0,6,25.120675
0.0,6,25.127402
2.0,26,25.168406
1.0,16,25.187032
0.0,6,25.192643
0.0,6,25.201992
1.0,16,25.223287
0.0,6,25.229594
0.0,6,25.24042
0.0,6,25.245024
0.0,6,25.256153
1.0,16,25.278504
0.0,6,25.284884
0.0,6,25.294566
0.0,6,25.308112
1.0,16,25.335442
0.0,6,25.349007
1.0,16,25.370041
1.0,16,25.391631
1.0,16,25.414239
0.0,6,25.420216
1.0,16,25.439414
0.0,6,25.45389
1.0,16,25.472747
0.0,6,25.479048
1.0,16,25.499982
0.0,6,25.512046
0.0,6,25.517854
0.0,6,25.531748
2.0,26,25.57356
0.0,6,25.584427
0.0,6,25.591705
0.0,6,25.600337
3.0,38,25.656441
1.0,16,25.684994
0.0,6,25.696137
1.0,16,25.715014
1.0,16,25.737317
0.0,6,25.745144
0.0,6,25.756785
0.0,6,25.761448
0.0,6,25.771409
0.0,6,25.779626
0.0,6,25.79123
0.0,6,25.798906
1.0,16,25.828598
0.0,6,25.842757
1.0,16,25.866001
1.0,16,25.886327
0.0,6,25.892889
0.0,6,25.904901
2.0,28,25.945321
1.0,16,25.969259
0.0,6,25.974182
1.0,16,25.995862
0.0,6,26.004399
2.0,26,26.032199
2.0,28,26.073446
0.0,6,26.085484
1.0,16,26.110401
0.0,6,26.118322
0.0,6,26.130577
0.0,6,26.140641
0.0,6,26.15116
1.0,16,26.174673
1.0,16,26.194357
0.0,6,26.202822
0.0,6,26.211857
0.0,6,26.218671
2.0,26,26.25563
0.0,6,26.264352
0.0,6,26.276355
0.0,6,26.281575
0.0,6,26.290912
1.0,16,26.312834
0.0,6,26.317691
0.0,6,26.326207
0.0,6,26.332969
0.0,6,26.346105
1.0,16,26.36689
1.0,16,26.391589
0.0,6,26.397912
1.0,16,26.431802
0.0,6,26.441872
0.0,6,26.448738
1.0,16,26.469592
0.0,6,26.483259
0.0,6,26.490012
0.0,6,26.500886
0.0,6,26.50677
0.0,6,26.519358
1.0,16,26.541888
0.0,6,26.5478
0.0,6,26.561931
0.0,6,26.579318
0.0,6,26.592733
1.0,16,26.612442
0.0,6,26.618917
0.0,6,26.633637
0.0,6,26.641573
0.0,6,26.651359
0.0,6,26.657001
0.0,6,26.668685
2.0,26,26.707455
0.0,6,26.719542
0.0,6,26.726907
1.0,16,26.752921
0.0,6,26.76446
0.0,6,26.770029
1.0,16,26.795755
0.0,6,26.806653
2.0,28,26.841709
0.0,6,26.846437
0.0,6,26.855187
0.0,6,26.866287
0.0,6,26.876444
0.0,6,26.88089
0.0,6,26.892156
0.0,6,26.901144
0.0,6,26.911475
1.0,16,26.935137
0.0,6,26.940898
0.0,6,26.952434
0.0,6,26.958946
2.0,28,26.997916
0.0,6,27.007504
1.0,16,27.038436
0.0,6,27.044571
0.0,6,27.054111
0.0,6,27.059669
1.0,16,27.083898
0.0,6,27.09623
0.0,6,27.100662
0.0,6,27.110004
1.0,16,27.134226
1.0,16,27.156301
0.0,6,27.161645
0.0,6,27.171377
0.0,6,27.178831
0.0,6,27.189489
1.0,16,27.216782
0.0,6,27.224146
1.0,16,27.250745
3.0,38,27.306796
1.0,16,27.327364
0.0,6,27.333955
1.0,16,27.35824
0.0,6,27.369634
1.0,16,27.393409
2.0,26,27.429819
0.0,6,27.440935
3.0,38,27.487613
0.0,6,27.496127
0.0,6,27.504951
0.0,6,27.523016
0.0,6,27.530325
0.0,6,27.54109
1.0,16,27.56276
0.0,6,27.570917
1.0,16,27.591926
1.0,16,27.623768
1.0,16,27.646776
0.0,6,27.659761
0.0,6,27.665451
0.0,6,27.67532
